 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.326158319922818e-05 3.790015037717142e-07 -2.6955295769119385e-06 -2.361640880310374e-05 1.7506252465142605e-06 4.724003902666232e-08 -2.421584631633228e-10 -3.764906560204926e-08 2.469487979595119e-10 6.174398025902874e-06 -6.295551275947419e-05 -4.391622145874602e-05 -8.009492475723747e-05 8.167325587284613e-05 -9.116253290482703e-05 0.00011646581357809507 -0.00013379795379295416 -1.6710709885089572e-05 -0.00014250455541977113 -1.6687169154692882e-05 -5.6781588249499815e-05 -0.00012570251775879593 4.342155335593763e-06 -8.062247999104031e-05 2.354587808098125e-05 1.865272683658619e-05 -3.2324698258217093e-06 -0.00011540075572545337 0.00011030076142067766 1.363122319055803e-06 1.5410653062714324e-06 -2.096595512411023e-06 -2.5477839666249037e-06
yob 3.7900150377165775e-07 1.4281252344895058e-07 4.1003791517021364e-07 1.7534446219179362e-06 -1.347138381150196e-07 -4.690224880500533e-09 2.0544712009609425e-11 2.2507022581894946e-09 -1.015535223496367e-11 2.8384036358034425e-06 7.116391625454285e-06 -5.823925846660744e-07 -9.529817990762165e-06 -5.887922922733922e-06 -3.400173392152504e-06 2.434517839515359e-06 -5.762808639784415e-06 6.795049286085917e-06 -4.964286071647163e-06 -8.201345138533315e-06 9.083945279893036e-06 -7.169563479361673e-06 -1.7406015042367297e-06 1.2932211643427743e-05 6.129486869790574e-06 1.0814402199328594e-06 -1.6252772711084335e-06 4.170733624407683e-06 -1.9335450307555964e-05 -3.1505475935593092e-09 -9.386883181844538e-09 -7.051882166738055e-09 -3.1526322458730814e-08
age -2.6955295769114125e-06 4.100379151709221e-07 5.737349243852973e-05 0.0008126620870375448 -5.3671101522027874e-05 -1.1300787070973596e-06 6.965778210087447e-09 1.0690637585312772e-06 -6.620142415737544e-09 2.031966518095159e-05 5.375482541366928e-05 4.189414779302282e-05 -1.0559758723434525e-05 4.681830987821648e-05 -7.665138827840197e-06 -3.424522531662439e-06 -6.245618228039001e-05 1.0308175914024548e-05 1.1089364542423317e-05 2.539291479435656e-06 -1.9164286521446934e-05 -6.815343896684535e-05 -4.113707930807302e-05 1.7578884151723908e-05 2.9192607788142187e-05 -3.7346238664649264e-06 -1.1407011652335981e-05 -5.792025327350444e-06 2.315405696789413e-06 1.0901276426266082e-07 -2.1447250690879687e-08 -9.35653702368982e-08 -3.397007244157144e-07
sex -2.3616408804224575e-05 1.7534446219049838e-06 0.0008126620870381457 0.02227634400235707 -0.001421745979720543 -1.5720110262265788e-05 9.546900448851337e-08 2.770921081830301e-05 -1.6886043817169442e-07 0.0001708099365684035 0.0005690218176454616 0.0006246624022417627 0.0003678236988070804 -0.00010113848551555584 -0.00010396586263146117 0.0003607307501627051 -0.0007303157163792766 -0.0001977511772116507 0.00038301038992310637 -0.0002857297258082019 -0.00023406763377393437 -0.001348676198645174 -0.00034160784730911486 -0.0005510484102531276 -9.743833643635211e-05 0.0005437527731452434 -0.00022725913549146378 0.0004219514827825702 0.00017710619568690473 -3.931456779964048e-06 -4.26649220817782e-06 5.026067343093817e-06 4.824716831120153e-06
age_sex 1.7506252465630022e-06 -1.3471383811411063e-07 -5.367110152204367e-05 -0.0014217459797198934 9.443540333252154e-05 1.066582210231746e-06 -6.607823340216418e-09 -1.8904655546357945e-06 1.175012950297557e-08 -1.4738828728584751e-05 -3.0416206943229857e-05 -2.622180773867752e-05 -1.6920044384112573e-05 9.983160873968827e-06 1.1062779579240724e-06 -2.518608465510625e-05 3.848853175038168e-05 7.426165028628497e-06 -2.8266235789824392e-05 2.3042242486414392e-05 1.6303623889680924e-05 8.246089849498933e-05 2.8992043522450834e-05 3.7141356396591244e-05 2.66928065903495e-06 -3.977902424164518e-05 1.154135283806759e-05 -1.673196132880654e-05 -2.3431265719087067e-05 1.412115599048633e-07 2.587642317862986e-07 -4.0281945563925697e-07 -1.4080671397502983e-07
age2 4.7240039027632234e-08 -4.690224880472932e-09 -1.1300787070971273e-06 -1.572011026224789e-05 1.0665822102310335e-06 2.2826041656873993e-08 -1.4335358915440063e-10 -2.1698214284387463e-08 1.3671443941887984e-10 -2.969428274377591e-07 -4.90081774101076e-07 -4.910948086030589e-07 1.6418315424487e-07 -7.738648184047581e-07 -8.741129941391967e-08 4.561875327811128e-08 9.382876338677911e-07 -5.923404300953329e-08 -4.962686279841321e-07 -2.827527402085852e-07 5.823921395125121e-07 1.1244710214554507e-06 1.0007755484902991e-06 1.7026700717761563e-08 -3.3741129085511647e-07 1.0720783696126242e-07 1.3288785141079264e-07 1.7013012318564402e-07 -7.576023010892985e-07 -3.5871830023953067e-09 -9.445955949504677e-11 6.963065284333044e-10 6.700860916829904e-09
age3 -2.421584631674018e-10 2.0544712009437362e-11 6.965778210084886e-09 9.546900448837273e-08 -6.6078233402100075e-09 -1.4335358915437842e-10 9.143642044224803e-13 1.3669826990973508e-10 -8.740368112447503e-13 9.756371105980267e-10 1.3936679319480073e-09 1.3634000344740162e-09 -1.590442364377126e-09 4.62394656779336e-09 8.137095834311973e-10 -1.2945935846508288e-10 -5.064070789407569e-09 9.948749761051742e-11 3.798133417132715e-09 2.3576194344953247e-09 -4.239167141059265e-09 -6.3945943403427665e-09 -7.577845670437593e-09 -1.1308920871815777e-09 1.0325770530313072e-09 -7.898538158735564e-10 -2.5737927843380733e-10 -1.1212888225762092e-09 7.48466180760814e-09 3.171993380006869e-11 5.014286492441031e-12 -5.684282185040803e-12 -4.243387211226774e-11
age2_sex -3.764906560387413e-08 2.250702258147433e-09 1.0690637585312e-06 2.770921081827983e-05 -1.8904655546351112e-06 -2.169821428439413e-08 1.3669826990981645e-10 3.863338368973464e-08 -2.4419128557088594e-10 3.36003324956007e-07 4.990202460072687e-07 2.5326973415591503e-07 2.486505552960849e-07 -2.3068754906748403e-07 4.756385374048736e-08 5.360816267526063e-07 -6.399348831310359e-07 -7.69139000269462e-08 6.506682828741353e-07 -4.265804274839797e-07 -3.66750284572494e-07 -1.5278785710482623e-06 -7.073551053544771e-07 -7.663741243539773e-07 -1.4550045792184851e-08 8.63533401667661e-07 -1.486711137521679e-07 1.82729214147668e-07 6.910117517709615e-07 -1.04420395702044e-09 -4.399706144175018e-09 7.3977208978606585e-09 1.1997903653480858e-09
age3_sex 2.4694879796308707e-10 -1.0155352234943288e-11 -6.620142415735191e-09 -1.688604381714963e-07 1.1750129502967726e-08 1.3671443941888129e-10 -8.740368112450087e-13 -2.441912855708138e-10 1.566451137925523e-12 -2.157293882862786e-09 -2.5784475845720025e-09 -1.0958199454918014e-10 -1.100533403209146e-09 1.541031728431064e-09 -5.821288267738765e-10 -3.5317682547895217e-09 3.4381770869972916e-09 1.9601688628802327e-10 -4.574445112720899e-09 2.304824999884607e-09 2.5581414106967304e-09 8.883364424379376e-09 4.95835295606008e-09 4.830441161141829e-09 -1.8603206770748837e-10 -5.741018024132433e-09 2.92961263268486e-10 -7.001440909594545e-10 -5.547681475857663e-09 -3.122743951472104e-12 2.2421225610811304e-11 -3.7182805404775164e-11 -3.306784299989396e-12
PC_3 6.174398025888544e-06 2.838403635803035e-06 2.0319665180944305e-05 0.0001708099365679711 -1.4738828728562286e-05 -2.969428274376747e-07 9.756371105978168e-10 3.3600332495565484e-07 -2.157293882861113e-09 0.05075456990334543 9.680275117801194e-05 0.0024567857807121893 0.001528248572885548 -0.009090801158306159 0.002822126442766758 0.00566399156428855 -0.004884168189570591 -0.0014497279917315008 -0.0037441487903300194 0.0029144457847783078 0.009813729436750886 0.005201686762607394 -0.0037541131049638496 -0.018229709666637842 0.0022253867401299207 3.6744963967381354e-05 0.0026247854700333045 -0.0037302529484891252 0.012411119602083655 4.8116603323076895e-06 5.82792528373962e-06 0.00011462016636884284 0.00012879312004877584
