 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.2840869533843717e-05 4.612211979962509e-08 -3.6810398290598454e-06 -2.8518445507182323e-05 1.8273034389520132e-06 7.4513118583481e-08 -4.4653115239905473e-10 -3.7516075856760165e-08 2.376912852765194e-10 -1.0166269575477165e-06 5.232651595522257e-06 3.090189938479232e-06 -3.530528841429726e-05 5.5490236292961034e-05 -8.221218970906046e-05 4.287227778494158e-05 -4.702170805245666e-05 -1.6298707574505104e-05 -9.198785140096328e-05 -1.1445761957468691e-05 -2.913367390525081e-05 -6.145633546573079e-05 8.999914216342013e-06 -5.291975003157003e-05 -1.5647722700298776e-05 1.3602015524850158e-05 -5.117873352869903e-05 -5.2681557789357725e-05 7.738599139829537e-05 5.981880044795371e-07 -3.218196320690903e-07 -7.367451167269733e-07
yob 4.6122119799623404e-08 1.1845152391460934e-07 1.6868345843888308e-07 8.792090199805499e-07 -7.026861810489792e-08 -2.705257343003976e-10 -4.5934436804834776e-12 9.115428990588848e-10 -1.820470661133969e-12 5.7318567427791e-07 8.823865922258436e-06 5.175380054470946e-07 -7.48131976268793e-06 -1.9421482903689265e-06 -4.422754898898894e-06 -8.473626192942533e-08 -3.370152142570894e-06 5.712777011283738e-06 -2.436298222540765e-06 -5.928050052528032e-06 7.287109953996599e-06 -6.189160038431471e-06 -2.6526071893959883e-06 9.92766295179096e-06 3.2940700761635614e-06 1.721860501484672e-07 -2.439555709156905e-06 4.053547754904593e-06 -1.4353963216802119e-05 8.47171635652093e-09 -2.5082731742746645e-08 -3.72377809131725e-08
age -3.6810398290627854e-06 1.6868345843935027e-07 4.812743387927877e-05 0.0007063843966444278 -4.777852773485108e-05 -9.754365363574235e-07 6.1412067381915186e-09 9.721484733144986e-07 -6.123784915634351e-09 -3.436620224274345e-06 -5.628541945583352e-06 -1.4642532444547026e-05 -3.47515267862687e-05 3.522245365389723e-06 1.1346823548431965e-05 2.3562652763943727e-05 1.1149227762859523e-05 4.132455267022231e-06 1.5620748800911372e-05 -4.074271112841442e-06 -1.6856615956559625e-05 6.46992915402378e-06 -3.544017015533519e-05 1.5224686713359148e-05 1.6027394247434775e-05 -2.628583022138349e-05 -5.890348340353284e-06 -2.361131926059863e-05 -6.104837551408564e-06 -8.277426326658051e-08 5.63581364000258e-09 6.397256019649354e-08
sex -2.8518445507078538e-05 8.792090199886281e-07 0.0007063843966453822 0.016954552172947952 -0.0011134863186073377 -1.4001942441777852e-05 8.65581637225994e-08 2.2230668617714538e-05 -1.3810630492676392e-07 -6.227263502217425e-06 3.692034686741087e-05 -0.00014330493912935376 -0.00018361961191448742 -0.0001237256108836958 0.00024076092837525644 0.000416059402897071 0.00021760191215341556 0.0003287525176957917 8.742719425673414e-05 -0.00037670110256646016 -0.00011765705526054174 9.86550900946403e-05 -0.00015122693307023356 2.57741502538648e-05 0.0005553841445964778 2.6897011788136653e-05 -9.354946899467482e-05 -0.00024158955057008131 -0.0006220089380622464 -5.115232132494956e-06 -4.579481572545091e-08 5.469485861774482e-06
age_sex 1.8273034389568082e-06 -7.026861810492893e-08 -4.777852773492169e-05 -0.0011134863186074426 7.571526409276623e-05 9.710200388403824e-07 -6.118533598772181e-09 -1.5500077288250953e-06 9.815650279616307e-09 -7.596805823415324e-07 5.581110224881312e-06 1.8030365992296286e-05 1.3439492645063408e-05 6.887518964639636e-06 -2.2670218270836614e-05 -2.8138787416766516e-05 -1.949101118738018e-05 -1.4948950151496063e-05 -8.700094686229416e-06 2.0789385286981976e-05 8.823636835105004e-06 -6.608385921685372e-06 1.2630017977481141e-05 3.91582277370897e-06 -3.155892907430282e-05 -3.92858453617283e-06 1.0445415295360876e-05 1.895834745418386e-05 3.491349258752252e-05 2.566420528969894e-07 -5.414163535029648e-08 -3.2591652246474366e-07
age2 7.45131185832582e-08 -2.705257343064941e-10 -9.754365363574578e-07 -1.4001942441758699e-05 9.710200388389528e-07 2.0276421092372216e-08 -1.3009921187224974e-10 -2.0190783456761447e-08 1.2955062700254287e-10 1.536285884414602e-07 5.501394380489695e-07 4.3103908678399685e-07 5.712045414733891e-07 -2.0643426132850902e-08 -3.919553732686982e-07 -5.389082761168484e-07 -4.131802970144098e-07 1.5945595130932148e-07 -4.887465655794892e-07 -2.0791853779030542e-07 4.862468048096916e-07 -3.565956918856509e-07 7.993496025121663e-07 3.048578047912557e-08 -1.0155799415353525e-07 5.508183339010644e-07 4.796120708660269e-08 5.714770155572765e-07 -4.3622858592624724e-07 6.965195545740935e-10 -1.4693594944626067e-09 -1.8439280825126037e-09
age3 -4.465311523973606e-10 -4.5934436804047945e-12 6.141206738191929e-09 8.655816372247916e-08 -6.1185335987632064e-09 -1.300992118722528e-10 8.484361319572748e-13 1.295094986273927e-10 -8.444523393140525e-13 -1.5647167351598698e-09 -4.629459134157281e-09 -3.2542719377264587e-09 -3.885272703502076e-09 1.1666764683929472e-11 2.5745235612031475e-09 3.7122549506758734e-09 3.1426904353137256e-09 -1.784167210444624e-09 3.460911258312053e-09 2.2059380133588235e-09 -3.179457021775692e-09 2.831634513012963e-09 -5.922918001267402e-09 -1.1435984870048443e-09 -3.9921186666422147e-10 -3.5224509118054153e-09 -2.7962711737531144e-10 -3.5653571880354277e-09 4.691468421012205e-09 1.7062108425925303e-12 1.3408174068881436e-11 1.3416595449648068e-11
age2_sex -3.751607585687313e-08 9.115428990879056e-10 9.721484733160919e-07 2.223066861771852e-05 -1.5500077288252304e-06 -2.019078345679323e-08 1.2950949862759236e-10 3.2417925616541914e-08 -2.0903230756349466e-10 2.278471014327006e-08 -2.312597433080123e-07 -4.7557529359934675e-07 -2.976078247101138e-07 -1.4703865801284136e-07 5.626296068319442e-07 5.869727758385448e-07 4.3864708005224544e-07 2.1732089936296105e-07 2.542116185573593e-07 -2.793109464414266e-07 -1.6745586570560394e-07 1.676913089347005e-07 -3.5019588331388865e-07 -1.7068192541352226e-07 5.5333732121543e-07 9.750114116818195e-08 -2.6393514088234556e-07 -4.0126748618605145e-07 -5.62563963855247e-07 -4.147475152690843e-09 2.098798519769606e-09 6.109517061698077e-09
age3_sex 2.3769128527557235e-10 -1.820470661216212e-12 -6.123784915645046e-09 -1.381063049268007e-07 9.815650279617928e-09 1.2955062700275817e-10 -8.444523393154071e-13 -2.0903230756351043e-10 1.370110182837889e-12 -2.9685149078245755e-11 2.031333290741285e-09 3.504939193735916e-09 2.042930039147415e-09 1.1168707427014752e-09 -4.051075401486193e-09 -3.7178007080316214e-09 -2.9131775516701365e-09 -1.032096691887466e-09 -2.118382973346661e-09 9.940448794470707e-10 8.026199564652182e-10 -1.2678132952174522e-09 2.7663081874843466e-09 1.3992108646874097e-09 -3.0469371907109344e-09 -7.064603574713609e-10 1.9281067163177436e-09 2.2608100800911153e-09 2.7978070212209345e-09 2.074886211587435e-11 -1.8333055721598086e-11 -3.7001019300610884e-11
PC_3 -1.0166269575493405e-06 5.731856742779402e-07 -3.4366202242416987e-06 -6.2272635015106085e-06 -7.59680582390674e-07 1.5362858844078117e-07 -1.564716735155511e-09 2.278471014429718e-08 -2.968514908486742e-11 0.032557635206953456 0.0007362689266576859 0.0021469160718449527 -0.00015875196417870533 -0.004558355085430591 0.002778389197049168 0.004056911018614731 -0.0041854073257248225 -0.00017152293478583754 -0.0014456428846488958 0.0006526305241957238 0.0056218206801471465 0.003600266699368374 -0.0021494113260959995 -0.01111015608198908 0.0007305622541172346 -0.0005741518331953705 0.0039915500650298166 -0.0003221475525000475 0.006017704526364437 5.405106407166814e-06 7.82306573369485e-05 6.648122888106517e-05
