 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.282397773657066e-05 4.515986913073765e-08 -3.6798601882351848e-06 -2.8409445357994497e-05 1.8203352320285972e-06 7.446710625532396e-08 -4.461703143163698e-10 -3.73764858124205e-08 2.3679944617653156e-10 9.617459971595276e-07 5.7839468828546235e-06 4.055576241199073e-06 -3.5483591660259705e-05 5.615158801675214e-05 -8.093666488411737e-05 4.355508506956315e-05 -4.57303411236221e-05 -1.5072065149527106e-05 -9.158985749468201e-05 -1.179716002742358e-05 -2.8830999442872192e-05 -6.174926294901618e-05 8.40077137945001e-06 -5.2817522031673856e-05 -1.5162751095741754e-05 1.3620886131739472e-05 -5.1124857705013296e-05 -5.16462902396037e-05 7.682008343092264e-05 7.27242471777879e-08
yob 4.515986913072637e-08 1.1840211453670905e-07 1.6875758500459585e-07 8.847669824894209e-07 -7.063699643069885e-08 -2.7334011052861544e-10 -4.571530149608031e-12 9.191458742400791e-10 -1.870100818665132e-12 6.905209755546852e-07 8.855313116853998e-06 5.768537930797009e-07 -7.493593208272964e-06 -1.9047953818055834e-06 -4.346143518500603e-06 -4.128656409648923e-08 -3.297351677171461e-06 5.789196899338899e-06 -2.41887630873918e-06 -5.9476961455147704e-06 7.307338833187703e-06 -6.207068100350198e-06 -2.686863276120927e-06 9.933510121472009e-06 3.3250323854755967e-06 1.760431249693563e-07 -2.4323160487206135e-06 4.112811159635036e-06 -1.438887603595403e-05 -2.2462637481254813e-08
age -3.6798601882429283e-06 1.687575850041776e-07 4.812817989158817e-05 0.0007063805683000251 -4.777830965421954e-05 -9.75449867179524e-07 6.1412833538452785e-09 9.721443970417962e-07 -6.123759334508446e-09 -3.5647094037746267e-06 -5.6679204974006785e-06 -1.470141897653642e-05 -3.474603477395475e-05 3.476298769215513e-06 1.126699263011964e-05 2.3525896373510274e-05 1.1056134523787043e-05 4.062322992067722e-06 1.557666981524395e-05 -4.049563973267708e-06 -1.68720524612762e-05 6.488654339377641e-06 -3.539891000701926e-05 1.5217354556055309e-05 1.6000447863723998e-05 -2.6278979332430436e-05 -5.884673544113421e-06 -2.3686002936760728e-05 -6.071265778792707e-06 -4.8219014956335225e-08
sex -2.8409445358084794e-05 8.847669824937139e-07 0.0007063805682998305 0.016953875006542017 -0.0011134463619584096 -1.400177394935678e-05 8.65567950733391e-08 2.2229923116971806e-05 -1.381017836915046e-07 -1.6135924555642393e-05 3.3631361219881043e-05 -0.00014762409077395647 -0.00018316226372039543 -0.00012741655362946406 0.0002346071190348402 0.0004135082872929664 0.00021011183701221892 0.00032353364824977133 8.3566246592687e-05 -0.00037456835346591017 -0.00011875125413445555 0.00010003921921551508 -0.00014790583169733165 2.5055665036917517e-05 0.0005534632145671208 2.7571100355821906e-05 -9.277122650310442e-05 -0.0002475175544531629 -0.0006193208199414089 -2.422450676265919e-06
age_sex 1.82033523203072e-06 -7.063699643107182e-08 -4.777830965419579e-05 -0.0011134463619582224 7.571284983012685e-05 9.71008383867188e-07 -6.118436430744069e-09 -1.5499615016806058e-06 9.815363545986253e-09 -5.75455870887312e-08 5.796101994148906e-06 1.8355272938205528e-05 1.3392689859806197e-05 7.135337937447401e-06 -2.222540151461649e-05 -2.7928072047335397e-05 -1.8995411774456286e-05 -1.4546930704550723e-05 -8.489836360634208e-06 2.0652486447509608e-05 8.915995509715673e-06 -6.7088338804396475e-06 1.2406095871561577e-05 3.959710131434288e-06 -3.14055136469495e-05 -3.950801130351905e-06 1.0427387446894907e-05 1.935297017883113e-05 3.471897394452275e-05 6.796231756082764e-08
age2 7.446710625535186e-08 -2.7334011053271526e-10 -9.754498671793645e-07 -1.400177394935812e-05 9.710083838675033e-07 2.0276611441462023e-08 -1.3010014050083594e-10 -2.0190530679745615e-08 1.2954890093940588e-10 1.5988619577502538e-07 5.517439252612101e-07 4.342740710427226e-07 5.705682407519396e-07 -1.8670906060701774e-08 -3.8786564237837355e-07 -5.365071257713469e-07 -4.0937829154437497e-07 1.6358314921469384e-07 -4.879412490845646e-07 -2.0888628793078478e-07 4.873326396941432e-07 -3.575635561714329e-07 7.975562914081686e-07 3.0745091285119894e-08 -9.987971669582364e-08 5.51052428472736e-07 4.8442564552039124e-08 5.74579569539882e-07 -4.3803520853813317e-07 -9.480332205498832e-10
age3 -4.4617031431663526e-10 -4.571530149619479e-12 6.141283353843362e-09 8.655679507333398e-08 -6.11843643074513e-09 -1.3010014050081813e-10 8.484400017616008e-13 1.2950735889359049e-10 -8.444376361990688e-13 -1.6155739914330758e-09 -4.642111214544176e-09 -3.280997962972487e-09 -3.879645009671373e-09 -4.0352805451537605e-12 2.541051214165134e-09 3.691979551179612e-09 3.112696012754594e-09 -1.8185791114074394e-09 3.456012220597515e-09 2.2135079320136453e-09 -3.188674599360893e-09 2.839561616148969e-09 -5.908606701590235e-09 -1.145591062340241e-09 -4.1327329394237205e-10 -3.5250479144382983e-09 -2.844763217676456e-10 -3.589895011234716e-09 4.706372621570978e-09 1.502041553862458e-11
age2_sex -3.7376485812482826e-08 9.191458742506015e-10 9.721443970411292e-07 2.222992311696473e-05 -1.549961501680392e-06 -2.019053067973541e-08 1.2950735889354494e-10 3.241701792377206e-08 -2.0902656334394122e-10 7.495382508273657e-09 -2.3565203209650745e-07 -4.82949494936423e-07 -2.963587693344267e-07 -1.5221591362061066e-07 5.528030887226637e-07 5.819034797470928e-07 4.284155925459866e-07 2.0805055955470925e-07 2.506442229192034e-07 -2.7655742132270256e-07 -1.6970713367573655e-07 1.6991887911948243e-07 -3.455006370437419e-07 -1.7152878080847142e-07 5.497188091253421e-07 9.75722529758048e-08 -2.6413632243092794e-07 -4.0945374269739703e-07 -5.582594945214213e-07 -7.270997761643218e-11
age3_sex 2.367994461761672e-10 -1.8701008188029458e-12 -6.123759334503315e-09 -1.3810178369144322e-07 9.8153635459838e-09 1.2954890093932143e-10 -8.444376361986548e-13 -2.0902656334391863e-10 1.3700732891846197e-12 7.393687577859216e-11 2.059813163079342e-09 3.5562444608168327e-09 2.03343645574766e-09 1.1509899763915421e-09 -3.9838463244676825e-09 -3.6812919216601863e-09 -2.8463186161732737e-09 -9.66957277085342e-10 -2.0987098909797406e-09 9.763926834268613e-10 8.189505810964878e-10 -1.283097644639083e-09 2.7352883980975134e-09 1.4044760141090996e-09 -3.021174879704202e-09 -7.050795041342051e-10 1.932118092056791e-09 2.3144770987151705e-09 2.768301366698287e-09 -6.718755875809298e-12
PC_3 9.61745997157507e-07 6.905209755548215e-07 -3.5647094037541785e-06 -1.613592455542084e-05 -5.7545587102591216e-08 1.5988619577462817e-07 -1.6155739914306641e-09 7.495382508534674e-09 7.393687577706443e-11 0.03228373794135275 0.0006700428526634682 0.0020016149648755246 -0.00012601925537129345 -0.004641890764476158 0.0025954890761783925 0.003945158260034245 -0.004344945036066088 -0.00036112737591339323 -0.0014652505936018113 0.0006935008024148307 0.0055707673148208976 0.0036424999127151066 -0.0020733489193116945 -0.011121051614701248 0.0006525936587829966 -0.0005920580362135641 0.003961907715276038 -0.00045180795245328603 0.006099960288601683 7.723111525889162e-05
