 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4653434654915313e-05 2.470233320816859e-07 -2.667954918391827e-06 -5.548275423763491e-06 4.86232217146868e-07 4.918747833062541e-08 -2.7585502833904263e-10 -1.2246302982805387e-08 8.90921777625504e-11 2.5450356690502447e-05 -4.860211271993084e-05 2.767183265435126e-06 -5.776451492979278e-05 8.645730542905393e-06 -7.422544728624078e-05 8.84683770870568e-05 -6.603404188025088e-05 -3.2810994901003385e-06 -0.00010044294812724978 -2.239861606341196e-05 -2.4380516119306655e-06 -8.619623671138883e-05 1.2086109037868716e-05 -3.714560821434433e-05 7.850148455161214e-06 1.2814307992596572e-05 -5.0490991564896915e-05 -4.306040983530528e-05 5.2729877101387935e-05 9.885996180681612e-07 1.0446672462771707e-06 -1.3740518574870923e-06 -1.6776739710424742e-06
yob 2.4702333208171064e-07 1.2985524946424594e-07 3.6122938446452187e-07 1.3100150052097593e-06 -1.1804928955305252e-07 -4.186573428986578e-09 1.959781003048105e-11 2.02341553940003e-09 -9.043063978511919e-12 2.4281193985195085e-06 5.273365524646238e-06 -9.251089614243951e-07 -9.976048808415472e-06 -5.152679919320985e-06 -2.0950940039068877e-06 1.9880745791455167e-06 -3.1397746383436236e-06 5.4284831124838976e-06 -3.0356608065363806e-06 -5.883221575107903e-06 8.960108954371403e-06 -7.179530425360717e-06 -2.6230617179260716e-06 1.0862988733258014e-05 3.5942111661585725e-06 2.8463236413090754e-07 -3.0101889919552206e-06 3.6189981258484342e-06 -1.5072215608497714e-05 -1.2757600674907245e-09 -1.4130092662285667e-09 -2.2403378951788047e-08 -3.025580569081602e-08
age -2.6679549184372035e-06 3.6122938446460763e-07 5.731106671875414e-05 0.0008524698461570276 -5.6269227079999606e-05 -1.1294092960740027e-06 6.945638149312332e-09 1.1163566943491057e-06 -6.874367572263431e-09 1.5458420123422183e-05 -4.834839809839417e-06 -2.9694411201584616e-06 -4.168254122866271e-05 -1.8345236648051413e-05 2.8744450803367713e-05 3.816712288451637e-05 -7.508369592359496e-06 -1.7951545383517656e-05 3.7573219374789975e-05 8.923594218382113e-06 4.483510589697606e-07 -2.325991823050039e-05 -2.6544506357159702e-05 2.4265230981527778e-05 1.8575580198984107e-05 -2.2880886871020854e-05 -3.774499526113839e-05 -5.247340104550087e-06 -1.3930413039673543e-05 -2.146556577788979e-07 -4.056885284991337e-08 5.177870699197727e-07 -4.714753358173566e-07
sex -5.5482754237953015e-06 1.310015005234379e-06 0.0008524698461599757 0.02478622947509346 -0.001571505731373965 -1.6436797348669695e-05 9.926490184848133e-08 3.038916590835622e-05 -1.83667768248515e-07 -2.7160481237158603e-05 0.0003933407944480374 0.00016316014384108206 0.00011490633112422025 -0.00022471051518341194 -2.3005057131172257e-05 0.0008061258111045299 -0.0003009621991580834 -0.00016243039352817012 0.0005589365491357956 2.7291746892997408e-05 -1.535543425889231e-05 -0.0005356314769393438 -0.00015655121685474672 5.9029280350763546e-05 0.00029049022433342756 0.0002928924138313272 -0.0004097340561878352 -1.1115074801289279e-05 -0.0003827964875002006 -6.762804322620139e-06 -3.0986330263101483e-06 1.1487750215453276e-05 -1.868005493082584e-07
age_sex 4.862322171426976e-07 -1.1804928955441811e-07 -5.62692270801962e-05 -0.0015715057313739236 0.00010336421629583582 1.1144854877911278e-06 -6.866642367174368e-09 -2.0493782675603422e-06 1.2618510122295502e-08 1.681396734132531e-07 -1.9930094468217442e-05 -2.3888567302424607e-06 -2.818414416071574e-06 1.1587762724392292e-05 -9.63135100263624e-06 -4.915739950573167e-05 1.7827128397351827e-05 1.667018682233216e-05 -3.7429694042370494e-05 1.3098832586064222e-06 -1.1749704406801784e-06 3.138835186618247e-05 1.4445026316771416e-05 -3.5872905035654013e-07 -1.5737599274919983e-05 -2.086283569443168e-05 3.057541863039441e-05 4.649364572255476e-06 2.5918620460201085e-05 3.4005921131214386e-07 1.8261987929612096e-07 -8.170841175850987e-07 1.9454033319333226e-07
age2 4.918747833072938e-08 -4.1865734290053556e-09 -1.1294092960740379e-06 -1.6436797348610765e-05 1.114485487787196e-06 2.279694460975088e-08 -1.4274199967490908e-10 -2.258621190660087e-08 1.4154129970150964e-10 -1.7965635531464846e-07 4.900772816755301e-07 1.8596398454794485e-07 6.303902088490176e-07 3.580022364034132e-07 -6.937877348908688e-07 -7.455456592311932e-07 -2.4631168117892687e-08 5.858005990009967e-07 -9.499742076583454e-07 -4.1338254288203433e-07 1.7232931245739546e-07 2.6392800884826886e-07 6.335594976963104e-07 -1.6202117248844547e-07 -9.819465952978473e-08 4.790290800927299e-07 6.812081340843452e-07 1.0631632070036016e-07 -2.418395071668654e-07 2.2722163215799427e-09 -1.2761623337215338e-10 -1.0668761863211425e-08 9.987186677363596e-09
age3 -2.7585502834024427e-10 1.9597810030600504e-11 6.945638149312688e-09 9.926490184811501e-08 -6.866642367149943e-09 -1.4274199967491187e-10 9.073967947893965e-13 1.4155145710004563e-10 -9.004151738426093e-13 3.107401342012831e-10 -4.127071390720339e-09 -1.879982932160048e-09 -3.99794326277249e-09 -1.9816816855344407e-09 4.306318226008972e-09 4.585642630876464e-09 7.715289979701838e-10 -4.3751792617638e-09 6.342546965908817e-09 3.3924503665558784e-09 -1.4015797672464155e-09 -1.1950841352113387e-09 -4.995292473335107e-09 8.072691197895272e-11 -6.555791733837252e-10 -3.1608870899886055e-09 -4.2345223333011726e-09 -3.8184863215921533e-10 3.4314516306801077e-09 -2.1000230580548492e-12 6.879677220115323e-12 6.257321913017087e-11 -6.62305480124489e-11
age2_sex -1.224630298349177e-08 2.023415539449716e-09 1.1163566943531018e-06 3.0389165908355322e-05 -2.04937826756034e-06 -2.258621190668026e-08 1.4155145710053858e-10 4.144276623746747e-08 -2.593561809887028e-10 1.1451616195882406e-08 3.0108828195785807e-07 -9.946134221549822e-08 9.83957511937231e-09 -2.0237934148041875e-07 3.5793675143639207e-07 9.093708401510276e-07 -3.14164947541239e-07 -4.047617917099525e-07 8.042155486768509e-07 2.9187294972240374e-08 3.933661744076448e-08 -5.475067774899159e-07 -3.841635309640994e-07 -7.778425259906054e-08 2.873539964761023e-07 3.9681335684748157e-07 -6.438734856471246e-07 -1.0586090400210034e-07 -4.756043538121396e-07 -4.992684561592897e-09 -2.899079049119251e-09 1.6545654531229928e-08 -6.4004493373991735e-09
age3_sex 8.90921777694805e-11 -9.043063978696597e-12 -6.8743675722883996e-09 -1.8366776824851145e-07 1.2618510122295603e-08 1.4154129970200737e-10 -9.004151738457002e-13 -2.5935618098870496e-10 1.6466968404150037e-12 2.0279482864303175e-11 -1.3601325701457232e-09 1.452111479014419e-09 1.1767119855887016e-10 1.1783131384904981e-09 -3.0511653845780018e-09 -5.151098540790428e-09 1.7218439306144648e-09 2.7874988895463596e-09 -5.439776565051591e-09 -6.594924665300316e-10 -3.181449593280249e-10 3.0331149806523075e-09 2.910574156655149e-09 8.807246644442313e-10 -1.762347676126339e-09 -2.274553176131655e-09 4.100374236736448e-09 3.259734853872162e-10 2.686767378826156e-09 2.0883657975328257e-11 1.3818406967006772e-11 -1.0216527694906431e-10 5.028463653728914e-11
PC_3 2.5450356690502528e-05 2.4281193985194484e-06 1.545842012336766e-05 -2.7160481238594988e-05 1.68139673508295e-07 -1.79656355313559e-07 3.1074013419452537e-10 1.1451616193986321e-08 2.0279482876061944e-11 0.033712028597122315 0.0007954934338117814 0.0036695279787144533 -0.0004198027896926958 -0.0067239664009747695 0.0025100121020481887 0.005976764209911666 -0.003925054268823849 0.0009757435807583142 -0.0014423345834073593 -0.0002728418681080939 0.007326991944843586 0.002849373834397094 -0.001509900261949761 -0.011950204082162127 0.0029482271360347706 -0.0003587571352767528 0.0035852843682901217 -0.00016165245256869154 0.005703449504552559 1.9684754136843873e-06 2.185010869901536e-06 9.127014034864529e-05 7.567178970810009e-05
