 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.016774315028134004 -1.545341854480022e-05 0.0028211953893238456 0.0014668868436430507 -0.0002495217148205791 -9.426429275815671e-05 9.55571495248464e-07 9.85672836146104e-06 -1.0858960358887981e-07 -0.0069957983345743805 -0.002091686866431738 -0.0009281367144538147 -0.0038309225106180366 0.009364869090371215 -0.0004691565708151213 0.005189444379625726 -0.007479756342444178 -0.00156460566595145 -0.003257289388913684 0.00955911706819668 -0.002878395537714599 -0.00534892896796238 -0.013722930872701926 -0.008391288836872991 0.0022790724662044674 0.001959044660565336 -0.0019757485158888996 -0.006340946208803194 0.02024246935020888 3.8929281782284605e-05 -2.019688726461893e-05 -3.704926259445366e-05 -3.635708067479236e-05 9.322383036465994e-05 0.0002101481303638732 -0.00022872056070884783
yob -1.5453418544801674e-05 4.360752429115081e-06 8.840119134418088e-06 1.6693800407933774e-05 -2.142107119762835e-06 -1.0538667791796548e-07 5.51400693920178e-10 4.496614791543607e-08 -1.9907655198398707e-10 1.3369250464303964e-06 0.0012405462569976974 0.00022121073389189485 -0.0005301286442267994 4.575313212849839e-05 -0.0009973690308315067 -0.00014514954974662598 -0.0002749848054751465 0.0005305555762172119 -6.904132399566604e-05 -0.0006907377359101437 0.0003114100850345011 -0.00042543791005021376 0.00034187085816513534 0.000517425797270017 0.00017604909060162444 -9.33400587274511e-06 3.504044423201423e-05 0.0002772803874140744 -0.0005534656299270475 1.2175214479761023e-06 -1.670472417208394e-06 -1.5267232379852148e-06 2.498982078603092e-06 -1.986041381177241e-06 -4.293921217390826e-07 1.7577061691939098e-07
age 0.0028211953893259047 8.840119134411134e-06 0.0018727676130583717 0.018796171154807334 -0.001819475069602382 -5.455696413155371e-05 4.932186969209098e-07 5.32469662641206e-05 -4.818534138074983e-07 -0.0005131400314691093 0.003729954795989887 0.002039231113163956 -0.0016600665142339926 0.00024095934670142992 -0.0052884771294996824 0.0008216355252763126 -0.0031763726123658228 -0.0010296339570121668 0.007173383659176872 0.0010504940051778186 0.004082341056194075 -0.0003403759982945383 0.0017211172041304425 2.7677483742650652e-05 -0.0014895335010338935 -0.0008368313005307344 0.00046982181833079184 -0.00021941925796695752 0.0032676690517468607 3.907040473159958e-05 -4.490190821980655e-06 -2.7311386916490983e-05 6.501512631286298e-06 -1.260947209368758e-05 7.27516343039021e-05 -3.7716363782851725e-05
sex 0.0014668868436756406 1.669380040798799e-05 0.01879617115481604 0.3699906312375678 -0.03397058663308898 -0.000531771969449993 4.694991047376932e-06 0.0009598605398987352 -8.474331029923129e-06 0.004671190739508629 0.009591109487055167 0.007400027998186179 -0.015457615780527926 -0.015979324522324215 -0.030862746259447366 0.023320398152725665 -0.04782074663614062 -0.020260873332063396 0.08034389146197049 -0.00018045785339759591 0.035276032873825504 0.0032951072251224058 0.01606469212010464 -0.050215588347363026 -0.0658077668220388 -0.011213431128441744 0.018089247198604993 0.026117047996413355 0.026577197415634073 0.00014387043228535233 5.258538298503334e-05 7.343681991260558e-05 0.0010864776898333978 -0.0007461560350471186 -0.0004718817241349855 0.0006670201856091442
age_sex -0.00024952171482421924 -2.1421071197527987e-06 -0.0018194750696033006 -0.03397058663308795 0.003253442851733245 5.314591794446874e-05 -4.806082497202756e-07 -9.479556090590795e-05 8.565779257528241e-07 -0.0002952196683364662 -0.0013433600865532212 -0.0009628592370291105 0.0016298658348331088 0.0016711779955559522 0.00276478687095017 -0.0025249470791278996 0.0032692440497343166 0.0014389503536131382 -0.007931926414414087 -0.0003162708080291561 -0.00284874798435458 -0.00030482600795210085 -0.0013337867964696706 0.004394049500751419 0.005805233684856707 0.002182003861698712 -0.000749273451377997 -0.0019878032688007284 -0.003684476895490003 -1.4594735702259706e-05 -7.673015720630599e-06 -2.0569925084437977e-06 -7.929340242056726e-05 5.6075502517762666e-05 2.517865381305692e-05 -5.391535377518111e-05
age2 -9.426429275822411e-05 -1.0538667791845512e-07 -5.455696413155535e-05 -0.0005317719694497179 5.314591794443967e-05 1.6371837338519613e-06 -1.5129625845995795e-08 -1.5965343989743767e-06 1.4757211641383127e-08 1.9659313114285096e-05 -6.718800986345286e-05 -4.8496067560150634e-05 3.34864777000766e-05 8.219753872303788e-06 9.702266336092876e-05 -3.4645306204079715e-05 6.148581814109105e-05 3.160688605138518e-05 -0.0002083414123932063 -6.535987401875046e-05 -8.799918230688206e-05 -1.2309079475222061e-05 -2.284609473788254e-05 8.770290904291086e-06 5.035528577259584e-05 4.378313919111507e-05 9.923841343631322e-07 1.2194633121785398e-05 -0.00012178513661830277 -9.766686780627639e-07 -6.65178520055058e-08 5.933871045327936e-07 1.0815600175884912e-07 2.432582966589734e-07 -2.2990011515143544e-06 1.4912021931354465e-06
age3 9.555714952492164e-07 5.514006939195626e-10 4.93218696920944e-07 4.69499104737432e-06 -4.806082497199983e-07 -1.5129625845996526e-08 1.4240075471681373e-10 1.4741365256802539e-08 -1.3873086224559064e-10 -2.203030788214003e-07 5.624028852889856e-07 4.209207431905566e-07 -3.1076911533507156e-07 -1.2463225588261924e-07 -6.479007709047553e-07 3.7740930401394603e-07 -4.310547568487207e-07 -2.4246420276394654e-07 1.831584214858868e-06 6.775645340642427e-07 5.976774567722489e-07 1.4408859127933742e-07 -3.025560570799321e-10 -1.2479315537805198e-07 -4.5635719441055203e-07 -4.973809901567708e-07 -8.447897709122515e-08 -8.183952119893693e-08 1.2349006809403226e-06 7.650682990670998e-09 2.0759724695615983e-09 -4.105969712947384e-09 -2.6335607825889722e-09 -1.8179630966626473e-09 2.0864501661790718e-08 -1.5167038141911564e-08
age2_sex 9.856728361600259e-06 4.496614791501513e-08 5.324696626415331e-05 0.0009598605398986874 -9.479556090590602e-05 -1.596534398975413e-06 1.4741365256812455e-08 2.8321282829346016e-06 -2.611734130977754e-08 3.758214245533973e-06 4.743101408793288e-05 3.529235791092398e-05 -4.726608544409217e-05 -5.166892805108372e-05 -6.737714851879229e-05 7.923627851625394e-05 -7.111342003464455e-05 -3.960624358911997e-05 0.00023006752134829974 1.8650418012305033e-05 6.65731787299216e-05 1.1756251839898621e-05 2.4247768195120193e-05 -0.00011540428159780262 -0.0001597983298550669 -8.763587734087864e-05 -1.7688834913595776e-06 4.816805768972825e-05 0.00012300260269397712 3.652281571086135e-07 3.4181018975926097e-07 5.885438969335478e-08 1.7248770617133941e-06 -1.285539478370049e-06 -3.916609189146086e-07 1.3349137071185346e-06
age3_sex -1.0858960359015321e-07 -1.990765519890142e-10 -4.818534138078081e-07 -8.474331029922563e-06 8.565779257527949e-07 1.4757211641392612e-08 -1.3873086224568083e-10 -2.611734130977719e-08 2.4515407320999184e-10 -6.681935681688655e-09 -4.7052689610012367e-07 -3.917615016109892e-07 4.163425503129656e-07 5.104107077212159e-07 4.7591530565899783e-07 -7.431396105529916e-07 5.010847778133876e-07 3.507340275669189e-07 -2.0767960122820337e-06 -1.8831371421921273e-07 -4.3752733932000006e-07 -1.41671741495595e-07 -9.674485258374789e-08 9.985859879473404e-07 1.3731956786537756e-06 9.585934621837566e-07 1.671117607394896e-07 -4.2337610984608495e-07 -1.2456387156263998e-06 -2.5603614171650983e-09 -4.150627807789513e-09 -7.760311207791733e-10 -1.1882722416024158e-08 9.192871320110038e-09 1.4687615900134399e-09 -1.0530242240972815e-08
PC_3 -0.006995798334574099 1.336925046431399e-06 -0.0005131400314689973 0.0046711907395073065 -0.00029521966833643914 1.9659313114280813e-05 -2.2030307882135348e-07 3.758214245535197e-06 -6.681935681717945e-09 1.01284385328719 -0.1310735890323164 -0.0268309370513987 0.26232708228315493 0.10440699189227585 0.016505087659655127 0.15550184766085473 -0.297251712923594 -0.16743095044111225 -0.2957536185650549 0.22559314950636597 0.18377378732957425 0.3281905308446023 -0.20005836625266946 -0.748092961603679 -0.21456602226634316 -0.050643815749576666 0.18333711249631465 -0.33877413083829994 0.5165799073621753 0.0003197583500183017 -9.513434192012859e-05 -0.0006224587927158986 0.0023162081096861427 0.0013331177881638252 0.0015374109064687997 0.0022740588846801497
