 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.3823900277504634e-05 2.1880381536327392e-07 -2.3520642453855403e-06 -3.951975406692707e-06 3.620385446120242e-07 4.331407404302985e-08 -2.430568951378082e-10 -9.462995001673152e-09 7.027084841165834e-11 2.2624641387485646e-05 -4.0037658116747774e-05 4.068311013079353e-06 -5.525476016308158e-05 1.0983279855036165e-05 -6.601708003171884e-05 8.003310857305223e-05 -6.108327780805644e-05 -3.4272787787345966e-06 -8.968063741009943e-05 -1.8984872418222784e-05 -7.533007498087405e-07 -7.764502019089969e-05 9.191419392022403e-06 -3.445266141729744e-05 6.413120718261941e-06 1.4094428734628324e-05 -4.089301331923706e-05 -3.620691509275013e-05 4.652038727267966e-05 9.16886912004421e-07 9.8559998628522e-07 -1.2968794841056624e-06 -1.638136557995665e-06
yob 2.1880381536329862e-07 1.1718589833067511e-07 3.016895143279193e-07 1.0544835331986298e-06 -9.742192894904405e-08 -3.3312597507199894e-09 1.5008811693403407e-11 1.664257760011099e-09 -7.329865486234392e-12 2.139383145320725e-06 4.4049421071831195e-06 -9.54222066453117e-07 -8.338930397580016e-06 -5.21624492299693e-06 -1.5980931214038091e-06 1.8386070978588978e-06 -2.832637254772903e-06 4.6680979591493134e-06 -2.4516828846211148e-06 -5.01854326293064e-06 8.020220565481692e-06 -6.014339134654055e-06 -2.23468291920476e-06 9.503969499625995e-06 3.3320643653641133e-06 2.2457482660683115e-07 -2.6077222729996017e-06 3.3151829434908464e-06 -1.333243038686882e-05 -1.95523360495382e-09 -1.9050486375847748e-09 -1.886601760625616e-08 -2.6024981782623937e-08
age -2.3520642454549203e-06 3.016895143272569e-07 5.015309259611149e-05 0.0007365446540193286 -4.8667874889387126e-05 -9.88906364560947e-07 6.082514755038022e-09 9.662733074044894e-07 -5.953784501445245e-09 1.1648074323680161e-05 -4.858372405819916e-06 -2.55067703809603e-06 -2.604756991685807e-05 -2.24089553599305e-05 3.196554490352098e-05 2.9570711886315955e-05 1.8025111560248745e-06 -9.20067426928185e-06 2.8399155464491734e-05 1.3133226642217895e-05 -1.7280855248020015e-05 -1.8990125510014334e-05 -1.5513377505885152e-05 9.440596895560118e-06 3.394149234432355e-05 -1.3717410277255572e-05 -3.860980288345614e-05 -2.3083834577588694e-05 -9.441752394234047e-06 -6.499360795407901e-08 9.72845114035102e-08 -1.1279378739541541e-07 -1.6947494483214487e-07
sex -3.951975406478333e-06 1.0544835331874468e-06 0.000736544654018771 0.021259389407099587 -0.0013492838441718827 -1.4226052499205714e-05 8.602352545206453e-08 2.6110392621928485e-05 -1.5789524443272148e-07 -7.919848153491578e-05 0.0002380031638336465 0.00022306690291066494 6.874100684329893e-06 -0.00039527765096635897 0.000198163297489455 0.0006790013101733579 0.00011200741880994235 0.00019983328564985862 0.00031218423053587307 0.0001820037584775902 -0.00031544531847654226 -0.0003985523162418503 -5.473862191833111e-05 -0.0002301511987294331 0.0005274765691357367 0.0005499140074825497 -0.00046631789857624136 -0.0004373308241867444 -0.0004693324453938503 -3.891125593966628e-06 -5.16668643991531e-07 -1.4436144175638003e-06 4.10079592412531e-06
age_sex 3.620385445730742e-07 -9.742192894865948e-08 -4.8667874889351836e-05 -0.0013492838441718981 8.876864871129065e-05 9.647672808433333e-07 -5.947828612698944e-09 -1.7602742030785539e-06 1.0839989377061194e-08 3.35736673315711e-06 -1.0989948484067531e-05 -6.945499699291504e-06 3.823492129628041e-06 2.2095827432918085e-05 -2.18026306151554e-05 -4.1193709646021e-05 -7.314882454560064e-06 -6.933716991701479e-06 -2.2066144982809987e-05 -8.369119121494335e-06 1.7291687499134656e-05 2.3495077717524e-05 8.79990131635109e-06 1.6918858935829437e-05 -3.0825221713632476e-05 -3.651472843406002e-05 3.220065677605905e-05 3.0379733122135666e-05 2.9798272003209563e-05 1.7722874075551208e-07 3.2518677304266094e-08 -2.7221757420402247e-08 -9.569306240505903e-08
age2 4.3314074043148795e-08 -3.3312597507229445e-09 -9.889063645609763e-07 -1.4226052499216822e-05 9.647672808440389e-07 1.996323345368937e-08 -1.249697660353157e-10 -1.955444392744516e-08 1.225557363999933e-10 -1.2536246416465142e-07 4.3692434591483064e-07 1.532310075357242e-07 3.698422466022728e-07 4.19101604183503e-07 -7.389797693306492e-07 -5.791416150594511e-07 -1.7679764084462063e-07 3.780400591202341e-07 -7.4845038207413e-07 -4.5051031124561557e-07 4.920997863759982e-07 2.047870437922377e-07 4.1041567312861853e-07 8.39068312674616e-08 -4.20978440367188e-07 2.9939821775180446e-07 6.82061737181946e-07 4.425569626071853e-07 -2.628097141491371e-07 -3.6657657011732876e-10 -2.601708011092399e-09 1.3090017107600711e-09 4.165011285926947e-09
age3 -2.430568951348763e-10 1.5008811693413378e-11 6.082514755038253e-09 8.602352545213269e-08 -5.947828612703274e-09 -1.249697660353175e-10 7.939770131444073e-13 1.2256445610507293e-10 -7.794079857097343e-13 9.604919951417529e-11 -3.6507860570569412e-09 -1.5484443025838395e-09 -2.4481244427868736e-09 -2.321760074967974e-09 4.567361585679399e-09 3.5821951940169096e-09 1.5698000650682077e-09 -2.9768355738158976e-09 5.082083391923529e-09 3.4478666652637274e-09 -3.2928800363938388e-09 -8.700988448685361e-10 -3.514003578643401e-09 -1.2830466449872263e-09 1.412921672760605e-09 -2.046768827264246e-09 -4.117680179576531e-09 -2.4120559520961753e-09 3.30589946115394e-09 1.2285751334583855e-11 2.062290306866549e-11 -8.327312940340256e-12 -3.061203259110376e-11
age2_sex -9.462995001473275e-09 1.6642577600037773e-09 9.66273307403789e-07 2.6110392621928125e-05 -1.7602742030785126e-06 -1.9554443927431084e-08 1.225644561049866e-10 3.558781478590437e-08 -2.2267646018447477e-10 -4.840641212733545e-08 1.4247237009766478e-07 9.413116489252105e-09 -1.1857713875791312e-07 -3.9692771025541214e-07 5.624045864322815e-07 7.654253486974544e-07 1.5792645654149794e-07 6.525604054398428e-08 4.992816192648389e-07 2.004150099166481e-07 -3.0669279936186935e-07 -4.0913037527149343e-07 -2.832806310240485e-07 -3.9279722310940337e-07 5.747601857052047e-07 6.999746913145445e-07 -6.537416113210787e-07 -5.99650358550276e-07 -5.314561371429831e-07 -2.1575910064041846e-09 -2.642082996824286e-10 1.6538980953388334e-09 -3.965661126210074e-10
age3_sex 7.027084841409024e-11 -7.32986548619547e-12 -5.953784501440891e-09 -1.578952444327145e-07 1.0839989377060577e-08 1.2255573639990459e-10 -7.794079857091887e-13 -2.2267646018446701e-10 1.4131986424319805e-12 3.545481882987849e-10 -4.740402184344076e-10 6.507410635155437e-10 8.951024661591341e-10 2.3072986211255514e-09 -4.113051473320359e-09 -4.37357789243786e-09 -1.0708674284686138e-09 -1.3454070014521988e-10 -3.5226854207972717e-09 -1.5892871128822051e-09 1.7188311484047308e-09 2.2585251669017597e-09 2.336116724646899e-09 2.700516709940452e-09 -3.445062168597351e-09 -4.128534990777046e-09 4.081420734531401e-09 3.388965487102863e-09 2.928737186133225e-09 5.3623662996520354e-12 -7.174248753323758e-13 -1.3682568531505222e-11 1.1966673003390709e-11
PC_3 2.2624641387485673e-05 2.139383145320644e-06 1.164807432363077e-05 -7.919848153609748e-05 3.3573667332367e-06 -1.2536246416364875e-07 9.604919950786112e-11 -4.8406412128949036e-08 3.545481883089232e-10 0.03204541865569954 0.0008082919084771647 0.0033628880062489632 -0.0005591151973551299 -0.006153988377975152 0.0022815786368115005 0.0053886513877940325 -0.003575557277640164 0.0008960264025291825 -0.0012565582062449704 -0.00039573777466094667 0.0066998186088296306 0.002486297723878185 -0.0012430046073116546 -0.010775331022680258 0.002702916658753165 -0.00020853402211588632 0.0032213964464790253 -0.00013479224920723756 0.004911357522440213 2.658887771068546e-06 2.6470780584381298e-06 8.491256749474425e-05 6.908342601998133e-05
PC_4 -4.003765811674278e-05 4.4049421071829866e-06 -4.85837240586113e-06 0.00023800316383266746 -1.0989948484002545e-05 4.3692434591564157e-07 -3.6507860570618902e-09 1.4247237009637798e-07 -4.740402184265336e-10 0.0008082919084771682 0.10338400213936795 -0.0034736655853327605 0.005607767072291923 -0.0046294944655023654 -0.0012242261771597113 -0.004035556590135848 -0.0016569651499012655 -0.006693334724847231 0.0019527892319636273 0.004481135752821353 -0.010335735534898046 -0.008116904684697578 0.006900909479362692 0.006039037891995423 -0.002954811802902926 0.0023341029760993687 -0.004290946773279211 -0.0002555807020981113 0.0023756358511190147 -1.3923995997425516e-05 -1.7067244242687555e-05 2.457456195479338e-05 3.509449627010113e-05
PC_5 4.068311013079058e-06 -9.542220664531951e-07 -2.5506770381218304e-06 0.0002230669029101716 -6.945499699259378e-06 1.5323100753623123e-07 -1.5484443025869404e-09 9.413116488621456e-09 6.507410635193891e-10 0.0033628880062489567 -0.003473665585332757 0.13895497960273623 -0.004904486051211189 -0.008077665374577662 -0.0014985617628146058 0.008552812824484633 -0.010262730079877621 -0.0010117185774948963 -0.009355354746604953 -0.008277843725282475 -0.0007031939633257095 -0.010938144709602795 0.009283675078375585 -0.017935875033909057 0.007009501630073442 0.004918741806931483 -0.0011079526473922712 -0.0017349038660936797 0.011048024321351949 -6.246784437470627e-07 1.2571957111675853e-06 4.230007444852431e-05 3.0081350978149754e-05
PC_6 -5.525476016308321e-05 -8.338930397579989e-06 -2.6047569916830234e-05 6.8741006849020675e-06 3.823492129591365e-06 3.698422466017184e-07 -2.4481244427834333e-09 -1.1857713875719918e-07 8.951024661547991e-10 -0.0005591151973551399 0.0056077670722919125 -0.004904486051211189 0.17140705327132275 0.004530961759219372 0.006097091384985281 -0.012527025240515443 -0.004686198946204793 0.002444409482630044 -0.007975754985142098 0.003272392681831951 -0.001001431084921672 -0.013146979049146438 0.009141835082352912 0.0150876802817234 -0.0055785065876319 -0.001359299480414433 -0.007704272415939394 -0.0021530035514815823 -0.005674017381932825 5.390712112930025e-06 1.1234339514859307e-05 -8.471615057624662e-06 -2.4900486904947868e-05
PC_7 1.0983279855025353e-05 -5.216244922996881e-06 -2.2408955359891725e-05 -0.0003952776509655154 2.2095827432861134e-05 4.1910160418271664e-07 -2.321760074963045e-09 -3.9692771025426997e-07 2.307298621118489e-09 -0.00615398837797519 -0.004629494465502374 -0.008077665374577681 0.004530961759219389 0.21516560195769746 0.009045065410080277 -0.00296845102761192 -0.00921958686847197 0.007914908893731008 0.005254220194930184 0.02228441918089231 0.004898675775630197 -0.020651671438884103 -0.016737841433341907 0.019636161786492794 -0.010114181912315433 -0.007893822971672085 -0.0017295227380765715 0.007854131727235857 -0.00948658476993251 9.379288468527576e-06 5.566276535464534e-06 1.668475906024304e-05 6.0807787161395704e-06
PC_8 -6.601708003172024e-05 -1.5980931214037712e-06 3.196554490356112e-05 0.00019816329749090667 -2.1802630615251776e-05 -7.389797693314438e-07 4.567361585684319e-09 5.624045864342239e-07 -4.1130514733325425e-09 0.002281578636811528 -0.0012242261771596816 -0.0014985617628145893 0.0060970913849852735 0.009045065410080247 0.2275347739255892 0.010143413879033373 0.009963744841110839 -0.004772111183366753 -0.002831791209327931 -0.012927138264028018 0.007605753445167881 0.019766724894487078 -0.012443099947348353 0.00821938324604882 0.01495555241610083 0.0034158240833224375 6.69060191567378e-05 0.0017925140721821555 -0.011041443474942908 1.6722850096626376e-05 9.219418828614185e-07 6.248603531788155e-05 2.640416594559117e-05
