 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 0.0003202729608703569 1.6891735501049081e-07 7.459324847747382e-05 0.0005127030639199381 -7.303593299150376e-05 -2.727989991543897e-06 2.9268503267018335e-08 2.688295890767568e-06 -2.8980908630188662e-08 -6.804567337784668e-05 -0.000103023558709799 -5.892355145211017e-05 -5.522430361070441e-05 0.00013663692059247544 -0.00011429763211151841 2.117984279122852e-05 -0.0001731569663426647 -0.0001415276869059816 -0.00020468881780499114 3.4488341108132536e-05 -0.00012360720114208844 -9.376663434645206e-05 -0.00013931657301653123 -7.315723667947671e-05 -4.647846185598627e-05 -0.00024963772553708607 -0.00013249113782871168 -0.00015086717650614336 0.00024296530517250143 -3.769120464477998e-07 6.028542230058762e-07 -7.077001077810905e-07 -1.4103643920447626e-06
yob 1.6891735500960638e-07 3.018988396182516e-07 2.244394766987256e-07 1.0498713831402188e-07 -6.320051630159576e-08 4.58102284566703e-11 -2.2044699771159476e-12 2.012172522623951e-09 -1.3244689814418343e-11 2.165065696182097e-06 2.3016495346202297e-05 8.701116207927723e-06 -2.4608961919362914e-05 -1.669907680932644e-05 -6.0648748361682054e-06 4.078447701692976e-06 -1.3079060470332878e-05 1.7418868225542976e-05 -1.0941379285015302e-05 -2.050954188796364e-05 2.4802774262641113e-05 -1.8820663896696027e-05 -7.134621820675646e-06 2.9945922799223434e-05 1.1896417796287532e-05 -3.1389224932280915e-07 -5.193933657072604e-06 1.797244444650901e-05 -3.8953880928516e-05 -3.746894040245264e-08 -1.2315121566902737e-08 -4.725361607259177e-08 -6.886583613364183e-08
age 7.459324847774063e-05 2.244394766999727e-07 0.0001170100595529279 0.0010101495993554898 -0.00011532840683448143 -3.4722314524596587e-06 2.9800975853418757e-08 3.44192232960315e-06 -2.961341094626605e-08 -3.2399625713441786e-05 2.931306634540419e-05 -5.338788239009814e-05 -1.748562372904445e-05 3.645428197344811e-06 -2.331406439280319e-05 -3.761999649556239e-05 -7.59070683309321e-05 -5.107358334351135e-06 3.690185979466561e-06 -2.158913615904662e-05 -2.3175896763820378e-05 -5.670773567425361e-05 -3.0357384114176263e-06 2.786129237459815e-05 8.722384305759439e-05 -0.000147836980382561 -3.371547792114699e-05 5.693077567088726e-05 1.8577067896572806e-05 2.825436330522974e-07 -1.1367559772141819e-07 1.7813649516208133e-08 3.7078563461734276e-08
sex 0.000512703063923986 1.0498713832376744e-07 0.0010101495993578053 0.012910119682757867 -0.0012172880451801259 -2.83882907819488e-05 2.35072975392224e-07 3.259226126423646e-05 -2.613614695859537e-07 -0.00029960497508086693 0.00018094602528373406 -0.0006082375476853259 0.0002123029654011673 -0.000332157237261113 -0.00014768041935214304 -0.00013357421545330523 -0.000229369725791954 -0.0002796122853585611 -0.0002210408927904971 -0.00022567021057222583 -0.0002585130263824521 -0.0007438897808465765 0.00020500393096418046 -0.00020345435301819418 0.0006875372092427413 -0.0009393132156452663 -0.0007504246479036414 0.00019543568272203284 0.0001443667255698467 -1.4769517528136735e-06 -4.3691362987182835e-06 3.062658049899256e-06 7.044716032821793e-06
age_sex -7.30359329918608e-05 -6.320051630270378e-08 -0.00011532840683458488 -0.0012172880451786353 0.00013090061966328264 3.4421652336452267e-06 -2.9623072313941323e-08 -3.776866068313165e-06 3.179564168964917e-08 3.1528513015290514e-05 -4.1397317251067515e-05 5.7657121519469665e-05 -1.7631964183368736e-05 6.943213085561511e-06 1.0815434075220554e-05 3.6972678338817054e-05 4.6990746052374334e-05 2.3859041509912647e-05 2.1912894965920413e-05 4.272422429046899e-05 2.3107441629336658e-05 7.650502608870272e-05 -1.7551416490069373e-05 2.1000285822923178e-06 -7.574767890922534e-05 0.00011602805184164993 4.7321826731260534e-05 -3.610386755831021e-05 1.0552240677616305e-05 9.618264759337841e-08 5.424907669691561e-07 -5.205256733605709e-07 -7.176865080009971e-07
age2 -2.727989991550601e-06 4.5810228418155235e-11 -3.4722314524570883e-06 -2.8388290781854104e-05 3.4421652336393403e-06 1.0837604237640266e-07 -9.641207282745533e-10 -1.0773318953233977e-07 9.599736971415197e-10 8.173483240977992e-07 -7.188516685728471e-07 1.6432511597755154e-06 4.653118176386615e-07 -9.741122324794313e-08 6.499213303388493e-07 1.1810198452356762e-06 1.8458868743654526e-06 1.444097091643498e-07 -3.5583651193962205e-07 9.097682087095924e-07 5.14668912623917e-07 2.0501368474851906e-06 1.3278991188092677e-07 -6.600672224646162e-07 -2.1828753454560566e-06 4.632584095751656e-06 7.778015795472712e-07 -1.775371548145208e-06 -8.92609569846724e-10 -5.557461716849031e-09 4.4111002808998805e-09 -1.7192897241750096e-09 -1.2753055376594927e-08
age3 2.926850326706003e-08 -2.204469976808783e-12 2.9800975853378784e-08 2.3507297539122903e-07 -2.9623072313871423e-08 -9.641207282740307e-10 8.828524725411192e-12 9.601458768283777e-10 -8.802154231137929e-12 -6.83653053430326e-09 1.0028811525187062e-08 -1.365228303122848e-08 -7.98907511128015e-09 6.368977165750821e-10 -6.9558314443159875e-09 -1.1394679257109023e-08 -1.5653063334970007e-08 7.539190345549974e-10 2.2323671283663423e-09 -1.1565848943761607e-08 -6.170226910051775e-10 -2.157536544975997e-08 -4.044509984752298e-09 8.623451707808253e-09 1.7945520590907568e-08 -4.351868387947084e-08 -7.755013082719621e-09 1.6518756555728902e-08 -7.312024391419118e-09 1.085089600001528e-11 -4.9890906917898255e-11 1.4013097467195422e-11 1.6970192860711425e-10
age2_sex 2.688295890776068e-06 2.0121725226622553e-09 3.441922329602711e-06 3.259226126415859e-05 -3.776866068309405e-06 -1.0773318953240813e-07 9.60145876829519e-10 1.1521614067043878e-07 -1.0101005541731347e-09 -6.526075263230046e-07 1.7178174829303393e-06 -1.6199040094342276e-06 -1.9471176633631247e-07 -1.4282114409853754e-07 -4.546500509523044e-07 -1.283302294154377e-06 -1.6474083098122058e-06 -1.4749267474584419e-07 -4.683292431136402e-07 -1.676867499473391e-06 -1.2266508388057524e-07 -2.664160018073607e-06 2.815297469692808e-07 5.762949152082416e-07 2.4459992421917928e-06 -3.93378579535631e-06 -1.161071551285985e-06 1.4114578590621577e-06 -1.4537823457477234e-06 -2.9420172320089583e-09 -1.4198130537669948e-08 1.0946739452279196e-08 2.3417853898279904e-08
age3_sex -2.8980908630245178e-08 -1.3244689814725488e-11 -2.9613410946239878e-08 -2.6136146958507386e-07 3.179564168959309e-08 9.599736971414318e-10 -8.802154231141866e-12 -1.0101005541724285e-09 9.144429019286129e-12 4.8657456820910595e-09 -1.7283822552872093e-08 1.3850358210029815e-08 5.934943817692821e-09 9.159425880008195e-10 4.750569318470068e-09 1.2985865573366425e-08 1.5198018033394873e-08 -1.3051122775217922e-09 2.6951105328255413e-09 1.626595577971119e-08 -2.0268160130184177e-09 2.488125550538163e-08 3.2302506543539356e-10 -8.698803194014054e-09 -2.1458475938163186e-08 3.875222373888981e-08 9.923238985698139e-09 -1.3653689995046942e-08 1.8289704542601023e-08 4.4414738291575195e-11 1.1715080068107074e-10 -7.232159376055733e-11 -2.2924652806054657e-10
PC_3 -6.804567337797236e-05 2.165065696181832e-06 -3.239962571351878e-05 -0.0002996049750810071 3.1528513015345896e-05 8.173483241007782e-07 -6.836530534333572e-09 -6.526075263255439e-07 4.865745682118556e-09 0.06758813023222368 0.0006213859712945204 0.005818537448163521 0.002976964248987958 -0.011441072468427528 0.004525481607922848 0.012105545201991044 -0.005082926113725276 -0.001256926646399163 -0.000986738527454912 0.005533462783549989 0.01139159677599674 0.008548142028252399 -0.0050060186194306995 -0.02416621749732518 -0.00012793711756265756 0.00010337003899438526 0.005900347642905893 -0.004248576948949953 0.017506198400212135 1.9057832794398144e-05 1.3179573668515403e-05 0.00014933736203067883 0.00014459912296828538
