 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.014174275665269352 -1.242565312322541e-05 0.0023249657592444213 0.00734408052795394 -0.0007508656188562932 -7.917126734183701e-05 8.142329244159708e-07 2.322085628881215e-05 -2.21157013333158e-07 -0.005533587344059768 -0.001894813931336576 -0.003002253814076762 -0.005014304470950466 0.0077233270357790675 0.00033811229025563783 0.00957339150330874 -0.007060076005027183 0.0018664554601469186 -0.0037640530461400742 0.009254720212078196 -0.0044829075268672655 -0.0076360885884044615 -0.012933883554622123 -0.010241406355004827 -0.002233323675956884 -0.00047122971883486607 -0.002185951103566277 -0.006570677196831443 0.018070611670873815 4.374798872824703e-06 -2.4346417940689398e-05 8.361946501865947e-06 5.2038284472654836e-05 7.324129786424996e-05 -9.909865331105227e-06 -3.952391762277861e-05
yob -1.2425653123276259e-05 4.079883895821215e-06 8.802206473098084e-06 1.1726436376210587e-05 -1.7937091771017679e-06 -1.1269496825373433e-07 6.31636822853244e-10 3.746492513007588e-08 -1.4440942457820106e-10 1.3437733325837018e-06 0.0011702633902142044 0.00019389056437653357 -0.0004899482566018512 3.4884636696612743e-05 -0.0009274525287269801 -0.0001171342993278152 -0.0002225983429738619 0.0004904175354056295 -7.057262043515487e-05 -0.0006669013140118372 0.0003060705560535193 -0.0004329158797438687 0.00033443698209818253 0.00048608704492367666 0.00019681652659892958 1.0259171756136748e-05 3.089217639128698e-05 0.00024535143321906147 -0.0004738575550345062 1.3447052225709486e-06 -1.7728296312005022e-06 -1.6553501643926446e-06 2.157503740032005e-06 -1.564464244058626e-06 -2.58024487524142e-07 2.548589361454216e-07
age 0.002324965759278844 8.802206473243948e-06 0.0015778206110340107 0.016028942770682494 -0.0015485823114187265 -4.58439116834788e-05 4.138578584984185e-07 4.5251054956611315e-05 -4.089432476013894e-07 -0.00016370029859213476 0.0037273533295528478 0.0015069794935407917 -0.0010344226507987117 -0.00014279803278790032 -0.004348833634609742 0.0017092141991879957 -0.0034164075176855158 0.0003626695523281074 0.00630826252059752 0.0007234906801521876 0.00272367071487656 -0.0017461133367349519 0.0004469792002331444 0.0006975979377767908 0.000627887616172459 -0.002192960463383985 0.00013348556171519646 -0.0018423709867595637 0.0038069240676737075 2.2076350869975394e-05 -2.6172542565965208e-05 -1.8999903654514395e-05 9.170835885455636e-05 -4.706083014254796e-05 -4.301105579726113e-06 3.200780803788446e-05
sex 0.007344080528640074 1.172643637335375e-05 0.01602894277080341 0.26420015578956785 -0.024213886484440696 -0.00045023377311217435 3.952941773629416e-06 0.0006830174360925872 -6.019922924168342e-06 0.003382616153887803 0.006813357259923263 0.015785164178115194 -0.0003613144380674675 -0.013005138657808992 -0.027488465595494532 0.0085617605060625 -0.05577303922475252 -0.017112068229844474 0.07157273821911225 -0.009341475190068215 0.019411088677677366 -0.008496869256485578 -0.015705058811731926 -0.011595453696331533 0.0016672979886851922 -0.019248840478785032 0.019560982982219175 -0.007153675193707701 0.04771535925935808 0.0001420885206820969 -0.00031864898249788116 -1.8689487742388385e-05 0.00195375686865553 -0.0012264566231780711 -0.0005012182740192604 0.000531301860909482
age_sex -0.0007508656189277286 -1.793709176729033e-06 -0.0015485823114312226 -0.02421388648444362 0.0023538485900782466 4.518468113128178e-05 -4.0826473578650567e-07 -6.926517340817765e-05 6.301196168246949e-07 -0.00013955345306789494 -0.0011740904616269038 -0.0017645673728680744 0.0003041224226077141 0.0014655633868277242 0.0025796138758273734 -0.0014572585178673277 0.003960558425784202 0.0011768606762102862 -0.007122851674716576 0.0005482530395326861 -0.001469350988585596 0.0007523647218698881 0.0013523798413639773 0.0009686247007910899 -0.0001210970461935259 0.002839487510040173 -0.000817830991014215 0.0008533000942663996 -0.005471311657396901 -1.560318562366414e-05 2.627136273643054e-05 8.397411171200768e-06 -0.00015593131895271908 9.693626183616432e-05 2.1239624076003543e-05 -3.758344887108107e-05
age2 -7.917126734292561e-05 -1.1269496825455036e-07 -4.584391168346131e-05 -0.0004502337731082411 4.518468113087668e-05 1.3791725159139689e-06 -1.2774829542969275e-08 -1.3616498078653098e-06 1.2614398748740737e-08 9.853406727715042e-06 -6.852701807995968e-05 -3.6644853648670906e-05 1.96503399311245e-05 1.9580281300873073e-05 7.631369416215228e-05 -6.373513322853152e-05 6.91411256729839e-05 -7.649175865413936e-06 -0.00018575478633548023 -5.4648101664192014e-05 -5.013724428578704e-05 2.726783400922751e-05 1.0498475567435516e-05 -1.1419311079805687e-05 -6.6826595389858235e-06 8.106847277739838e-05 1.0107361809481123e-05 5.5521789674672094e-05 -0.0001345961212649815 -5.403599294762006e-07 5.440407094101121e-07 3.599576360833193e-07 -2.1899844349877538e-06 1.1279554853203674e-06 -2.1078121226830614e-07 -3.4436047753442446e-07
age3 8.142329244271726e-07 6.316368228016887e-10 4.1385785849814197e-07 3.952941773590887e-06 -4.0826473578254235e-07 -1.2774829542965702e-08 1.2085552451584794e-10 1.2606401492353325e-08 -1.1923187409714153e-10 -1.339544818417731e-07 5.697513292321191e-07 3.312795241203767e-07 -2.0357014535719357e-07 -2.32704849035724e-07 -4.957444353380228e-07 6.638493250475455e-07 -4.868075762945535e-07 1.0154938257890292e-07 1.6420700182532213e-06 5.796032359785062e-07 2.709743444942838e-07 -2.0609081820752595e-07 -2.7049621207236824e-07 6.892749703082624e-08 2.6146730085433357e-08 -8.142580447468578e-07 -1.6439145748745454e-07 -4.5617846354053533e-07 1.344355918314003e-06 4.1141899389764186e-09 -3.3449539559937773e-09 -2.0480092511707935e-09 1.6916434229761148e-08 -8.948208821702601e-09 3.0245906887485772e-09 1.0093545349286288e-10
age2_sex 2.3220856290936894e-05 3.7464925121301786e-08 4.525105495699775e-05 0.0006830174360927552 -6.926517340818517e-05 -1.3616498078778268e-06 1.2606401492475647e-08 2.107171223274812e-06 -1.9681526365199613e-08 -1.4164217729455796e-06 4.41718923148162e-05 5.937775028313165e-05 -1.018155259566546e-05 -4.8174605316219156e-05 -6.519690524715006e-05 5.518584568809735e-05 -8.678720517971416e-05 -3.135056878212189e-05 0.00020750870906780747 -5.64437982309605e-06 2.9768762070238284e-05 -1.8511813334388685e-05 -4.543769189035416e-05 -1.9340145239209807e-05 3.595244162574839e-06 -0.00010466205425340417 -1.697746159501767e-06 -2.8455894934147697e-05 0.00017148265059872223 4.1759216636023077e-07 -6.194138760146746e-07 -2.666877506685412e-07 3.833986336933021e-06 -2.374955689625182e-06 -1.4384884376673543e-07 7.721374890757004e-07
age3_sex -2.2115701335146755e-07 -1.44409424581158e-10 -4.0894324760505626e-07 -6.01992292417051e-06 6.301196168248255e-07 1.2614398748859439e-08 -1.1923187409830004e-10 -1.968152636520143e-08 1.879585200262827e-10 4.4820890928331937e-08 -4.5104306599289255e-07 -6.15546954134495e-07 8.594832736264975e-08 4.968318535517196e-07 4.775503879407206e-07 -5.713775502077558e-07 6.009822828031732e-07 2.6963539590683283e-07 -1.8798986777700382e-06 2.285138579473789e-08 -1.2773951252750905e-07 1.3362859626470717e-07 4.681786286430291e-07 1.3953450036331842e-07 -4.8941586459527255e-08 1.0964357571805548e-06 1.7870672754420488e-07 2.2885123289227473e-07 -1.6693619108479907e-06 -3.174494333291586e-09 4.438856289961127e-09 2.264075520510254e-09 -3.0214634542337453e-08 1.830215757897353e-08 -1.6842110341018881e-09 -4.753191395474019e-09
PC_3 -0.005533587344062892 1.3437733325767966e-06 -0.00016370029859276468 0.0033826161538974115 -0.00013955345306835358 9.853406727739357e-06 -1.3395448184202765e-07 -1.4164217729416098e-06 4.4820890928350346e-08 0.9549975604242198 -0.1381362784775583 -0.021775992965888124 0.24064158521137738 0.10365700915312542 0.005552548044975809 0.10307605707699587 -0.30172581757187134 -0.1593601420503033 -0.2463842625527788 0.20699373508950775 0.17125710982674539 0.3451731945843115 -0.18871323369212736 -0.7349358831659052 -0.19674327288666696 -0.04800820311641195 0.18079766049333348 -0.32457956600978005 0.4755132677252334 0.00025092256318759307 -0.0003086846250451602 -0.00027572524355092253 0.002007169320930814 0.0018352002539340335 0.0016226629671659016 0.0015781073293072935
