 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
PC_5 -0.000527952317348622 4.887842261216996e-05 -2.4560005802849058e-05 0.0005655088575532406 -0.00021679033792504514 2.3292921496411512e-07 1.4574249614524019e-09 9.403668962632335e-06 -9.659809227643359e-08 0.03431674378444264 -0.02942876244178725 2.02516016936607 -0.12113715751570547 -0.23131446022191104 -0.2601246951781058 0.26921038018664756 -0.12879978475729836 -0.27999983186076544 -0.15588446546314033 0.057480877803874696 -0.12539767639654725 -0.09952273098125501 0.11096247249382063 -0.40279534979491677 -0.08526153291259268 -0.04255598741223616 -0.08030461967970384 -0.119492520365802 0.3177816814061452 -6.34731650571335e-06 0.0007350251937626186 -0.00026957544087140517 0.00039467094838539513 -0.0004568711904235864 0.0013246225040365377 0.0004109568355134582
PC_6 0.0006367661426926294 -0.00026499699907134354 -6.275717577942146e-05 -0.002274161262303243 0.0003646305707064636 -4.615631937719681e-06 4.041255362114333e-08 -1.1925409509246927e-05 1.004245047570182e-07 0.07056678370744372 0.33793450422999755 -0.121137157515706 2.6587768589279706 0.17051733941646693 0.2674151534118466 -0.24579117899590175 0.2503941283566261 0.09460295388341394 -0.07252538312878064 0.09918050862116005 0.454666660301243 -0.44018780472237445 0.1725881108708602 0.35627726750491423 -0.09512133916690099 0.004533542785041861 -0.1989570455444538 0.2146696412670815 -0.2940736596365211 7.593638091304332e-05 6.936283619148528e-05 0.00046599226141724655 -0.0009513654842095746 0.0008009183900243158 -0.0021543194705493187 0.0010106922690896805
PC_7 -0.0010060199119079159 0.00013169507112371876 -0.000947391771699218 -0.013205747167224936 0.0012901318386923804 3.767345445015651e-05 -3.766057255049684e-07 -3.9564203975428435e-05 3.820200863133632e-07 0.03357701458849591 -0.12761531229020903 -0.2313144602219123 0.17051733941646469 3.5860127250598297 0.009713519581117058 0.4640651538478002 -0.32343399699331954 0.3771241877113699 0.26242610803512684 0.13656159681535554 0.03722809296197999 -0.37206673845723914 -0.24120189973124675 0.4875117605132494 0.17474704186161183 0.076849369154449 -0.3051115785680593 0.06639199036849508 -0.5895310462454838 -0.0003135548058113138 0.0010942066837072721 0.00030970014616891003 0.0004257598295103471 -0.000610112290709517 -0.00020619634428028832 0.0004857051012024981
PC_8 -0.0019040134894310209 -0.00031780987415476486 -0.0003912168234713119 -0.004401965356354917 0.0002801842631248098 2.3077512710331238e-06 -1.2901547648034716e-08 -3.544289627174901e-06 -5.622968093591588e-09 0.03299423532622149 -0.1504331922477703 -0.26012469517810494 0.2674151534118465 0.009713519581116818 3.9537349587957666 0.5017109434002391 -0.0004960425760150031 0.3247868006822653 0.3294153701990892 0.03538031484666627 0.1193519055136738 0.2799236811636283 -0.26812515884672544 0.31053351468305046 0.5212441964000931 0.09416020623425142 0.28626736963398386 0.17968498292523297 -0.2503913621864142 7.55320929207222e-05 0.0006580859088873461 -0.0009658865838867806 0.001081725312307444 -0.0003478438975825562 0.0020208606865493393 -0.0002137048894162105
PC_9 0.003368886789271192 -5.444481410341225e-05 5.9695013569534565e-05 0.004980383909205244 -0.0007479204882609567 -8.68294973652294e-06 1.3448515998864693e-07 2.9035894838856092e-05 -3.1358563273634975e-07 0.052576121456113255 -0.030157099291916338 0.26921038018664845 -0.2457911789959002 0.46406515384780106 0.5017109434002385 4.975074518766881 0.2982541010591314 0.05479603410311398 -0.3714544135971631 0.32961352114228903 0.03703074765744644 0.0018291163699607816 -0.23031034001247125 0.029779608029028102 -0.3792082296275689 -0.2233055966408558 0.09167038419915144 -0.30269277267368006 0.48742436916942455 0.00010391153106263281 0.00040594401132656966 -0.0004897425186993581 -0.00018795578153378364 0.0012407741394702663 0.0026162432164537207 -0.0010534462405407574
PC_10 0.0005369410981151637 -0.00014639103803207638 -0.0009312938451942912 -0.01537787436971383 0.001321325737824643 1.4262622546540443e-05 -6.081215470863441e-08 -3.33886615920527e-05 2.531522815437696e-07 -0.08785241530352589 0.02842190693185968 -0.1287997847572979 0.25039412835662495 -0.3234339969933218 -0.0004960425760085561 0.2982541010591302 6.466917464901386 0.8592655662498857 -0.38615228178565997 -0.041323628827759626 -0.1362397037211996 0.17309571450633923 0.1243454938375314 0.2706127286486675 0.4434198117224483 0.35140140904087436 0.06712056735451347 -0.18564801013801557 -0.6481286520425313 0.000392925990102767 -0.000591807302978854 0.002308080884888426 0.0006791091825883751 -0.00025269755481299483 -0.002029200868554938 -0.0009759279239667045
PC_11 -0.0007980347151927863 0.0002701264767991698 -0.0005559222313981648 -0.014256139503119193 0.0013860436708167552 1.9963972672010364e-05 -1.5342263908950393e-07 -3.833804040772677e-05 3.122494492952039e-07 -0.026362851404122093 0.051911307827703285 -0.2799998318607656 0.09460295388341067 0.3771241877113705 0.324786800682266 0.05479603410311346 0.8592655662498858 5.5686798295373 0.3800601100147946 0.6888401425120353 0.42002954884232563 0.08615201191605519 -0.021828719951371322 0.06800169082128003 -0.3820037777113046 -0.1467210377031521 0.0838423293843837 -0.6967131799711349 0.5918631115657694 -0.000447180279665065 -0.00031775042431644705 0.0009716472586357268 0.001738100377896131 0.0007515924048406469 -0.0006635156015624291 0.0020122874697807987
PC_12 -0.004050647701036136 -8.111160257901775e-05 0.000149653992566195 0.0024505950483576073 -0.00029442910567509153 -9.698647237813407e-06 9.262525769048211e-08 1.0242206399418693e-05 -1.0548533829264925e-07 -0.03439960544262782 0.12142578079239733 -0.15588446546313992 -0.07252538312877944 0.2624261080351248 0.32941537019908906 -0.37145441359716297 -0.3861522817856578 0.38006011001478973 6.947402715364915 0.25744238273551234 0.210450035042052 -0.13419184758945668 0.31956830713338813 0.5966035840314577 0.2387478432908594 0.07377632640721991 0.2283623706456625 0.1993636802090028 0.07523876802626413 -0.0011957160205360402 0.0026591858896318683 0.001137579369279509 -0.0024662712144893394 -0.0024558194561753923 -0.0005648573623092206 0.0009955370291139102
PC_13 -0.0007117634631019924 -0.00020634470410172925 0.00016706689467268414 0.00038278914623630743 -2.4106506415630766e-05 -8.075477684864532e-06 6.076284460371579e-08 1.0191949938446753e-06 -9.020103984310957e-09 0.09680187507090286 0.17203912776641664 0.05748087780387738 0.09918050862115645 0.1365615968153511 0.03538031484666307 0.3296135211422926 -0.041323628827764414 0.6888401425120302 0.2574423827355149 6.475643136128992 1.0693453795728334 -0.26808228154761476 -0.05546428049125152 0.8119246872900843 0.3360552467494679 0.09586163332481151 -0.45598581854869985 -0.16984517659889659 -0.4807812370381422 -0.0006846616891465459 0.0012718308432875607 -0.0006413383854442157 -0.0017538684278488722 -0.0003298893831448234 -0.0014601852046176548 0.0005569346528957191
PC_14 -0.002677213926334908 0.00017803140310068056 7.537858963623374e-05 -0.007152522980983873 0.0001874162478273805 -1.448288169826237e-07 4.535214944920778e-09 3.4735427223421196e-06 -8.42467244912913e-08 0.020455331985422605 -0.11358158769678403 -0.12539767639654753 0.4546666603012428 0.037228092961983636 0.11935190551367404 0.03703074765744505 -0.1362397037211997 0.4200295488423258 0.21045003504205312 1.0693453795728327 6.7811922073658435 0.2953623557722004 -0.5203887205161762 0.2873786420303107 0.1479483353245889 0.005129501040362418 0.10743389501895269 -0.7138609985479201 0.4419224001369175 0.00017533968326892784 8.655596510694927e-05 0.0006844893681328358 0.0012558304859341238 0.00024816913598254176 -0.0011124395589402886 -0.00032880531324919285
PC_15 -0.002670273183637623 -0.00013555105328847775 -0.0005204700549529823 -0.015317140560809588 0.0011345218661996301 9.149500920673798e-06 -6.975592855523237e-08 -2.3240541635211255e-05 1.3939530616388683e-07 0.14150700729296584 -0.16544465131453287 -0.09952273098125514 -0.44018780472237634 -0.3720667384572365 0.27992368116362853 0.0018291163699617964 0.17309571450634162 0.08615201191605591 -0.13419184758945937 -0.26808228154760905 0.29536235577219855 7.039172627161415 0.026426948316543665 0.10738743649697886 0.2822605381030281 -0.12761655370099537 0.49079069485979765 -0.20665053218280302 -0.7781286041742709 0.00021182502705658629 1.0032944872185345e-05 -0.0010168942917008266 -0.002427726737303271 0.001067617514354729 0.001304302226273495 -0.0006052085878106341
PC_16 -0.006535586298543354 -3.30862667893723e-05 -0.0005851366582591717 -0.010628758263720138 0.000989451463069523 2.0707213587820705e-05 -2.541969113808717e-07 -2.8639896255362872e-05 2.647894772604017e-07 0.023534877677758147 0.14802258325415135 0.11096247249382045 0.17258811087085826 -0.2412018997312465 -0.268125158846725 -0.23031034001247297 0.12434549383753275 -0.021828719951369906 0.31956830713338974 -0.055464280491245424 -0.5203887205161786 0.026426948316543086 8.456423822254473 -0.012253198916605553 0.05131281811928398 0.245727253374965 0.23406998184916952 0.052447363280439 -0.012712487137373513 -0.0006411145795133795 -0.000955214846731168 -0.0010452506383650593 0.0023627936608068686 -0.0002805028899437196 0.0019795166281184585 -0.0020505124695516944
PC_17 -0.002084443239575046 0.00012169862566576155 -0.000656248110930938 -0.02828001763942224 0.002802735546653344 2.2372999772168165e-05 -2.260261482349229e-07 -8.185077560097853e-05 7.428223880673954e-07 -0.2946792856744427 0.087284031813472 -0.40279534979491655 0.3562772675049076 0.48751176051324663 0.3105335146830522 0.02977960802903325 0.27061272864866026 0.06800169082127296 0.5966035840314641 0.8119246872900981 0.28737864203030816 0.10738743649697503 -0.01225319891660666 9.324562132430419 0.19872882451636747 0.1819871299202685 -0.42922384862785734 -0.4150447171350994 -0.48235543174172485 0.0001480137605295584 -0.0010578370200355872 -0.000178200234099549 0.002301627361772625 2.1864992422188505e-05 -0.0006484868905516631 -0.0007480292775105528
PC_18 -0.00563148095613397 0.00012026057489600633 -0.00122811888335484 -0.008891770408144036 0.0009566157548398999 4.5865866925037e-05 -4.723628311072683e-07 -3.210030297422585e-05 3.280717416504212e-07 -0.07150936912727111 -0.09612394988148491 -0.08526153291259182 -0.09512133916690424 0.17474704186160678 0.5212441964000882 -0.3792082296275674 0.4434198117224415 -0.3820037777113104 0.23874784329086254 0.33605524674947473 0.14794833532458665 0.28226053810302343 0.05131281811927931 0.19872882451636092 8.01091019202395 0.22998779893114535 -0.1290123279390938 -0.5507651884106124 0.45816392931953953 0.00011981353116365042 0.002373710835075926 -0.0017342953883819113 -0.0012811210723497858 -0.002384490804220493 0.0008385277581866043 0.0006088284729004468
PC_19 -0.0032559938942993256 -6.009846423644987e-05 -0.00039724149857283655 -0.006706230651954523 0.0014437244265311355 2.8868807127472915e-05 -3.9684630698726736e-07 -6.19360168090341e-05 6.87466780745042e-07 -0.03180593175480341 0.014238591620513044 -0.04255598741223664 0.004533542785038122 0.07684936915444751 0.09416020623424888 -0.22330559664085442 0.35140140904087097 -0.1467210377031534 0.07377632640721929 0.0958616333248228 0.005129501040360483 -0.1276165537009979 0.24572725337496215 0.1819871299202736 0.22998779893114635 8.250545726545257 0.023493509673387137 0.22482646752483007 0.42743663526459674 0.0006088727705895136 -0.00023812175658272956 -0.0006518243406790277 -0.0016842421139380442 0.0031162551601041596 -0.0004950487514441044 0.0014128859288725034
PC_20 0.0005306540196153835 -9.048613992022816e-05 -0.0005992545524304638 -0.001954800254242489 0.0003671821462252746 1.000255250989225e-05 -4.550383784686554e-08 -1.237254202724431e-05 1.0716355864488461e-07 0.08876683256473747 -0.09300100735728917 -0.08030461967970381 -0.19895704554445426 -0.30511157856805843 0.28626736963398386 0.09167038419915206 0.06712056735451369 0.08384232938438185 0.2283623706456606 -0.45598581854869896 0.10743389501895166 0.4907906948597973 0.23406998184917044 -0.4292238486278563 -0.12901232793909106 0.023493509673387977 8.875391267067746 0.8409385435842788 -0.13290537752838472 0.0010861613849833449 0.0008815322146721198 -0.0012366188624088738 0.00011550763697682882 -0.001107012486440544 -1.3178993001024615e-06 0.000639473617896978
PC_21 0.009445921856948002 4.210626424115656e-05 0.0019941489744827795 0.015169627550240438 -0.0013104440049760476 -6.85026304873398e-05 7.073530365396236e-07 3.6422969233054334e-05 -3.3883045297387414e-07 -0.10917231622150665 0.0831128765813568 -0.1194925203658014 0.21466964126708443 0.06639199036849452 0.17968498292523444 -0.30269277267367956 -0.1856480101380134 -0.6967131799711331 0.19936368020900302 -0.16984517659890314 -0.7138609985479175 -0.20665053218279816 0.05244736328043705 -0.41504471713510316 -0.5507651884106175 0.22482646752482469 0.8409385435842786 10.315602291697667 0.5413144515885738 -0.0009736737822850368 0.0006693657940509373 0.0014155660245954208 -0.000707225311971559 -0.0021821789595297767 -0.0009286626452258325 -0.0008035531103500856
PC_22 0.005522045439645487 -0.0002944758661277382 0.0010392172705980293 0.007080256990914483 -0.0008789789683366592 -3.507834461130148e-05 3.411069663749798e-07 3.293378292520692e-05 -3.874888126925485e-07 0.19648648707852828 0.2211801022589992 0.3177816814061464 -0.29407365963651916 -0.5895310462454886 -0.25039136218641556 0.48742436916942483 -0.6481286520425291 0.591863111565767 0.07523876802626249 -0.4807812370381485 0.4419224001369182 -0.7781286041742699 -0.012712487137378449 -0.48235543174173484 0.45816392931953326 0.4274366352645903 -0.13290537752838463 0.5413144515885737 8.985317058344778 -0.00041789071571181086 -0.0006427591049230334 0.001578644845742791 -0.0029628899149176883 0.0048659773778313405 -0.0024764303479372454 0.0007593340290555539
proband 3.788336601280566e-05 3.440478985092981e-07 9.708069422205525e-06 2.4273021605732533e-05 -8.503354087267946e-06 -3.7093714767281927e-07 4.060010701976142e-09 3.743460898159406e-07 -4.332746347044119e-09 5.036329879054634e-05 -0.0005001098695302879 -6.347316505704207e-06 7.59363809131381e-05 -0.0003135548058111158 7.553209292098187e-05 0.00010391153106282623 0.00039292599010314267 -0.00044718027966581686 -0.0011957160205362711 -0.0006846616891465061 0.00017533968326895424 0.00021182502705657062 -0.0006411145795136193 0.00014801376052948838 0.00011981353116367787 0.0006088727705895412 0.0010861613849833132 -0.0009736737822850454 -0.00041789071571203795 0.0003146140508081394 -0.00015935017085673766 -0.0001710542760493353 1.1314018844698294e-05 3.3513556811441423e-07 5.154896391764023e-07 2.009817566512778e-05
paternal -3.09489004719368e-05 1.5768583692865777e-07 3.1964063104819573e-06 -4.456357815182165e-06 2.767386056184399e-06 -3.730689684359982e-08 -5.547407832817271e-11 -1.3838449208298042e-07 1.7449107026215787e-09 4.930762922984931e-05 -0.0008549225142812003 0.0007350251937626812 6.936283619140462e-05 0.001094206683707089 0.0006580859088866076 0.00040594401132641153 -0.000591807302977858 -0.0003177504243160424 0.002659185889632619 0.0012718308432874699 8.655596510693803e-05 1.0032944872333702e-05 -0.000955214846728856 -0.0010578370200353961 0.002373710835076443 -0.00023812175658257322 0.0008815322146721323 0.0006693657940506904 -0.0006427591049224846 -0.00015935017085673932 0.0010554362938919738 3.829047807937755e-05 -0.0008355491350226652 -0.0007195288820771728 2.591205933218965e-05 2.1236062440302875e-05
maternal -5.342485005855994e-05 -7.437404084118276e-07 -1.5902482122781105e-05 -0.00010085878161600503 1.2055480017581506e-05 4.6620520147786973e-07 -4.2892067196585446e-09 -3.592886144326447e-07 3.0637530723047267e-09 -0.00022787999322585018 0.0006268014238335281 -0.0002695754408715124 0.00046599226141725035 0.0003097001461689444 -0.0009658865838862873 -0.0004897425186994715 0.0023080808848883094 0.0009716472586365248 0.0011375793692790447 -0.0006413383854450072 0.0006844893681326161 -0.0010168942917007982 -0.001045250638364753 -0.00017820023409967071 -0.0017342953883816537 -0.0006518243406790006 -0.001236618862408723 0.0014155660245954058 0.0015786448457426616 -0.0001710542760493359 3.8290478079375466e-05 0.0009643938277351842 -7.932474307603724e-06 7.668373782077476e-05 -0.0007145340918212276 -0.0006474611230298324
gpp 3.5915644544515854e-05 2.2048768769375152e-07 2.1222593262981785e-05 0.0006703740467825549 -5.614272953421002e-05 -5.597297748708867e-07 4.518827810040069e-09 1.3975008221254155e-06 -1.0924125346400405e-08 0.0017834625731476435 0.000440907596440145 0.00039467094838539795 -0.0009513654842095364 0.0004257598295106592 0.0010817253123075773 -0.00018795578153365123 0.0006791091825870262 0.0017381003778956278 -0.0024662712144898776 -0.0017538684278474695 0.0012558304859344991 -0.0024277267373032075 0.0023627936608058855 0.0023016273617726935 -0.001281121072350458 -0.001684242113938094 0.00011550763697666082 -0.0007072253119712516 -0.002962889914919171 1.1314018844699081e-05 -0.0008355491350226652 -7.932474307607633e-06 0.0032218806114896917 -0.0016413203405348117 -5.387695810013549e-06 6.393941619804424e-06
gpm 1.663292816058145e-05 -1.9715288515103164e-06 -4.211387092330973e-05 -0.0008068689036873532 7.22551137642184e-05 1.146545835106204e-06 -9.91432526586072e-09 -1.9303025687011446e-06 1.599707999649489e-08 0.0003147059780240175 0.0015151533672416102 -0.0004568711904236117 0.0008009183900241992 -0.0006101122907092091 -0.0003478438975825194 0.0012407741394704671 -0.00025269755481283627 0.000751592404840657 -0.0024558194561763555 -0.00032988938314565115 0.00024816913598213865 0.0010676175143544576 -0.0002805028899440374 2.1864992421852633e-05 -0.002384490804219607 0.003116255160103883 -0.0011070124864404924 -0.0021821789595296384 0.004865977377831714 3.351355681166598e-07 -0.0007195288820771766 7.66837378207735e-05 -0.0016413203405348086 0.003006241269369062 -5.198258122095081e-05 -4.977662521310817e-05
gmp 4.477443155915017e-05 2.9704252692782583e-07 1.15095270706106e-05 0.00011801333474833769 -8.72889350820227e-06 -4.0916773144169987e-07 3.839466572211042e-09 2.0475877028481062e-07 -1.4039493880497596e-09 0.0019908691283490126 -0.0005068513189990001 0.0013246225040365544 -0.0021543194705491322 -0.0002061963442800536 0.002020860686549503 0.0026162432164535637 -0.002029200868556385 -0.0006635156015623281 -0.0005648573623087545 -0.001460185204617446 -0.001112439558940224 0.0013043022262732066 0.001979516628121482 -0.0006484868905512998 0.0008385277581867405 -0.0004950487514439842 -1.317899300415909e-06 -0.0009286626452256686 -0.0024764303479366387 5.154896391772981e-07 2.5912059332190533e-05 -0.0007145340918212334 -5.387695810016669e-06 -5.198258122095115e-05 0.0019750125207097496 -0.0006149833945790999
