 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.007742731963064e-05 3.087798343056268e-08 -2.419419272176321e-06 -6.889885866664281e-06 4.5315163751271604e-07 4.7400632601568785e-08 -2.779540223696945e-10 -9.742616588748559e-09 6.488844168928898e-11 3.6492185511424597e-06 -3.3697313693613344e-06 2.860791894658021e-06 -3.724429790231596e-05 4.923764602443279e-05 -6.846896928583781e-05 4.61120964594304e-05 -4.105946705698649e-05 -3.3431191685091103e-06 -7.589357290095504e-05 -6.933436874979293e-06 -1.7032621828725686e-05 -5.075144740849468e-05 1.007164473643407e-06 -3.5193915214770275e-05 -2.7266207120206693e-06 3.2379886818664034e-06 -4.2058924366928666e-05 -4.740826195983771e-05 6.52159454773007e-05 -1.1850515678141637e-08
yob 3.087798343053357e-08 9.78245288232419e-08 1.6655547475549862e-07 4.657656727239687e-07 -4.841905621425253e-08 -9.017039230695332e-10 9.630396735575395e-13 6.955057108343479e-10 -1.7546767478760459e-12 6.087337175014971e-07 7.012496764276922e-06 4.3302475939836854e-07 -6.967020984963056e-06 -1.584970730862009e-06 -3.2836475946193194e-06 1.4778256813170326e-07 -2.5171833708542753e-06 4.4785091860896115e-06 -1.8992634152643407e-06 -4.307385171240356e-06 5.905192988972101e-06 -5.451827036670895e-06 -2.5767635358611826e-06 8.398739568945147e-06 2.808846171789043e-06 -2.3474055663789065e-08 -2.1361674867533786e-06 2.9372034731030185e-06 -1.136919268414904e-05 -2.3860436954857886e-08
age -2.4194192721716297e-06 1.6655547475485133e-07 3.460984254539556e-05 0.0005072862842951064 -3.4265837844933174e-05 -6.989869828964709e-07 4.391342672604246e-09 6.957283144385483e-07 -4.3743935978382004e-09 1.7438857090104457e-06 -6.002818811531113e-06 -1.0560833323668886e-05 -2.8034928734935013e-05 -1.9004890107736411e-06 8.3940967953195e-06 1.438987547692319e-05 -6.748219632307854e-07 -1.0762729973493019e-05 7.62009269371754e-06 1.9663787945637033e-06 1.4608494147486672e-06 -4.380886828083933e-06 -2.9771121253775758e-05 2.025913539748596e-06 -5.934527663287739e-06 -4.745019516527777e-06 -2.9178155581576774e-05 -6.610015753645758e-06 1.5042813452050814e-06 -1.1580104237558889e-07
sex -6.889885866970389e-06 4.6576567272438553e-07 0.0005072862842962645 0.014156887227012142 -0.0009209873308123266 -1.00000161066592e-05 6.155747788863718e-08 1.825168164885966e-05 -1.1272812690187592e-07 2.1825490176409298e-05 6.062017977056822e-05 -0.00011949552745199683 -2.356945450687297e-05 -0.00014709276416946068 0.00016860105024967825 0.0002853337322027616 -5.8662281316169966e-05 -2.1493689560960596e-06 0.0001366362919956021 -0.00017002874129975765 0.0001838457321084194 -2.7605596141616327e-05 -9.72604042598465e-05 -9.764459401840603e-05 0.00014182558378292978 0.00023911973592389418 -0.0002764344202150481 0.00019665730577635097 -9.217666861014036e-05 -1.7305566538527587e-06
age_sex 4.531516375139802e-07 -4.8419056214436525e-08 -3.426583784500255e-05 -0.0009209873308120669 6.214878166298524e-05 6.949812417515506e-07 -4.371768495167914e-09 -1.264133575277066e-06 7.963744680418295e-09 -2.79046607344406e-06 2.27962479661934e-06 1.4482836287770563e-05 2.3322128695051746e-06 8.613510741245902e-06 -1.730541815620715e-05 -1.7970011025701405e-05 -8.072287056316357e-08 3.8198947504426995e-06 -1.2055250671068247e-05 8.275484441006581e-06 -1.1732084972749537e-05 1.5743183437153192e-06 8.136026139001485e-06 1.0414521116157197e-05 -6.889461443014525e-06 -1.6874604372178336e-05 2.19230974688434e-05 -1.111822338189702e-05 2.5681493151714855e-06 5.090865342933738e-08
age2 4.7400632601828996e-08 -9.017039230626882e-10 -6.989869828963136e-07 -1.0000016106631742e-05 6.94981241749881e-07 1.4515558129292231e-08 -9.309256542448859e-11 -1.4451921243452475e-08 9.270017864242286e-11 3.365982006139228e-08 4.5144875056075064e-07 3.273242057046855e-07 4.17716639422528e-07 6.609555438186745e-08 -3.0948929329380987e-07 -3.094568595086095e-07 -1.4726814276503947e-07 3.9090886326307864e-07 -3.0289165366166836e-07 -2.469283780460809e-07 9.643750831084419e-08 -8.453064791724195e-08 6.346043091634725e-07 2.2897974038551202e-07 2.867944023310409e-07 1.2310524971945427e-07 5.3360116108723e-07 1.7161048615114636e-07 -4.7010216266399655e-07 5.884800505067632e-10
age3 -2.779540223691538e-10 9.63039673492973e-13 4.391342672602458e-09 6.1557477888444e-08 -4.371768495156023e-09 -9.309256542447249e-11 6.07508972897049e-13 9.268839434195332e-11 -6.048421197761113e-13 -6.884867300462583e-10 -3.6613405017972656e-09 -2.5612079970608646e-09 -2.7226191364707923e-09 -3.82259048707509e-10 2.10267063898607e-09 2.0505993548391035e-09 1.4480745720587225e-09 -2.9845829856504853e-09 2.2635138982757447e-09 2.2264071985879157e-09 -7.751909860638466e-10 8.897730119118524e-10 -4.553278798992365e-09 -2.188785480583009e-09 -2.502301807218145e-09 -9.739796487827366e-10 -3.303310284117829e-09 -9.414395811071666e-10 4.47052792846759e-09 4.297746334012279e-12
age2_sex -9.742616589251521e-09 6.9550571082628e-10 6.957283144398013e-07 1.825168164885029e-05 -1.2641335752767856e-06 -1.4451921243483507e-08 9.268839434217683e-11 2.6279205127693677e-08 -1.6859641947888383e-10 6.639820714076365e-08 -1.3273918340869677e-07 -3.9138512509972183e-07 -5.7143572937915785e-08 -1.716905339198121e-07 4.5102094230801474e-07 3.4881542441842993e-07 4.417558970061842e-08 -1.3158074669499204e-07 3.205911864028736e-07 -5.8491378148820756e-08 2.2857591584445329e-07 -5.1407643341057225e-09 -2.2036552073828404e-07 -2.9926142946536926e-07 1.1992275445648997e-07 3.1612213871607194e-07 -4.686508417295999e-07 2.194893265970967e-07 2.3698298917201776e-08 -8.310293818745935e-11
age3_sex 6.488844168469005e-11 -1.7546767478104025e-12 -4.374393597845379e-09 -1.1272812690179451e-07 7.963744680415062e-09 9.27001786426032e-11 -6.04842119777425e-13 -1.6859641947885429e-10 1.0994986441919597e-12 -3.354164709279131e-10 1.2449156573977973e-09 2.9788111964915547e-09 4.1399974076179136e-10 1.1154073989541496e-09 -3.3627795100551985e-09 -2.037965735687574e-09 -4.334613760736275e-10 1.063523938113335e-09 -2.504729371427271e-09 -2.5683121027877604e-10 -1.415210910090968e-09 -1.0155912592228184e-10 1.723721681130165e-09 2.2966178688476366e-09 -7.402732566314685e-10 -1.7777651775734816e-09 2.994411765189723e-09 -1.6152622504892601e-09 -5.036962860217418e-10 -4.784227889925349e-12
PC_3 3.6492185511417194e-06 6.087337175015265e-07 1.743885709033889e-06 2.182549017680691e-05 -2.7904660734725854e-06 3.3659820060895436e-08 -6.884867300430208e-10 6.639820714137249e-08 -3.3541647093190143e-10 0.025704077768565287 0.0007876513464646659 0.0019060036853382463 -0.000298970002922719 -0.0042339801951670804 0.002235340350248914 0.003839204799503297 -0.003750376362360424 4.2902981940645294e-05 -0.0013600014844717058 0.0005230115456560232 0.005055814433185531 0.0026225037366035394 -0.001888267929471476 -0.009298971346275027 0.0011399993056965235 -0.0007905168478804039 0.0031423131099860635 -0.000456173419477243 0.004570375928274945 6.34348651815806e-05
