 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 2.1785519306820225e-05 4.093976100552538e-07 -2.504872254312517e-06 -2.2664431791147452e-05 1.7957496654673664e-06 4.3850906716595237e-08 -2.1808882129965275e-10 -3.981538238905155e-08 2.660834890788075e-10 -7.750581777215219e-07 -6.263463663976914e-05 -4.622918408430545e-05 -7.744784939583087e-05 8.033946797897097e-05 -8.334539738544993e-05 0.00011509087215025859 -0.00013731073437151921 -8.885556214888997e-06 -0.00014326939712604634 -1.9701963022173365e-05 -6.231404358184183e-05 -0.00012686071525783713 7.2284823056718115e-06 -8.471528096717088e-05 2.695924169629718e-05 1.236430183567176e-05 -3.8165499920992976e-06 -0.00012091092560766417 0.00011190899721089067 1.4189115716232596e-06 1.5886782089658105e-06 -2.223002155411104e-06 -2.4607784131624166e-06
yob 4.0939761005531973e-07 1.5017211577289535e-07 4.5108171084609104e-07 1.9663272566789726e-06 -1.5076791007730998e-07 -5.172166362752532e-09 2.2740276182001085e-11 2.4657667302099603e-09 -1.0656382006894861e-11 2.9104993281764116e-06 8.420385828204052e-06 -5.39878799204499e-07 -1.1184367178575313e-05 -5.635364792205292e-06 -4.096453742645781e-06 2.8559966314161367e-06 -6.429495157011651e-06 7.73632590498266e-06 -6.215841797117675e-06 -1.0344343596737941e-05 1.0172461954433335e-05 -8.288479839927377e-06 -2.532336309134548e-06 1.4341272789442555e-05 6.811367209843072e-06 1.1576843077735377e-06 -2.162439669122161e-06 4.913412441370214e-06 -2.1865472735871483e-05 2.0152903402320025e-09 -3.774874898026239e-09 -1.3834385852981511e-08 -4.266747164642447e-08
age -2.504872254354189e-06 4.510817108455925e-07 6.365130680786095e-05 0.0009190578018626699 -6.106869867068418e-05 -1.260927960724673e-06 7.806654014202587e-09 1.2211745490494802e-06 -7.583327684988334e-09 1.8106381879143097e-05 3.989559700675024e-05 4.058029572580085e-05 -1.9461947301866343e-05 4.361614297773718e-05 -1.646611958657534e-05 1.6235438332597134e-05 -7.341605785526823e-05 1.836537183609762e-05 -4.378481305706878e-06 -4.291480836394605e-06 -1.443596676694764e-05 -7.625051333941787e-05 -5.401498385896328e-05 1.554284644948382e-05 2.104101809205841e-05 -7.03348850510317e-06 -2.0436891387612617e-05 -2.0772504209364036e-05 -4.053500025872225e-06 1.5724717409704584e-07 1.4625039038024753e-08 3.684016948732931e-07 -1.002384765520928e-06
sex -2.266443179090203e-05 1.9663272566923566e-06 0.0009190578018614976 0.025766416765700247 -0.0016495154681991687 -1.781965347008469e-05 1.0839521234751198e-07 3.221712362586477e-05 -1.9665617338208743e-07 0.00011785120398050114 0.00043802128213876095 0.0005999816637579506 0.00034345696207621986 -0.00014265788653103006 -0.0003300114055070463 0.0006098614315644524 -0.0008297595119956683 -8.056043922555592e-05 0.00011808556283066642 -0.0002975723683755331 -0.00019957512746849663 -0.0013315527120034093 -0.00041699532978794427 -0.0006897841510104638 -0.00039708889735902826 0.0004698178612187405 -0.00039417694226739897 0.00012371104129964308 0.00011837905583179119 -1.1158023195507167e-06 -1.1494952878367387e-06 4.021864478790198e-06 -4.27422069204596e-06
age_sex 1.7957496654716496e-06 -1.5076791007758283e-07 -6.10686986706048e-05 -0.0016495154681992847 0.00011013858453590652 1.2189225620211966e-06 -7.574895720510433e-09 -2.2125579890691206e-06 1.3788271537003732e-08 -1.1915335377303174e-05 -2.1280116811592042e-05 -2.2323238535192503e-05 -1.4761018525599521e-05 1.3543372235531468e-05 1.3310907307277743e-05 -4.0568841152415504e-05 4.39435400632308e-05 2.876990517758247e-06 -1.0660306959152472e-05 2.5975681731164035e-05 1.3045663052145842e-05 7.932809186346705e-05 3.410144349332767e-05 4.709125272792136e-05 1.9728899691791663e-05 -3.351867283466046e-05 2.4597634966577925e-05 1.5974436963711443e-06 -1.95185538523261e-05 -4.785974217842306e-08 6.763451240746868e-08 -4.177404299709812e-07 5.125681229820487e-07
age2 4.385090671727292e-08 -5.172166362748203e-09 -1.260927960724689e-06 -1.7819653470109936e-05 1.2189225620229033e-06 2.5643284494347865e-08 -1.6188757644948826e-10 -2.4930746904305724e-08 1.5770079359062414e-10 -2.295071669372703e-07 -1.6561202180935098e-07 -4.1769112433834597e-07 3.2243954708545675e-07 -7.117385030450377e-07 4.109687491106882e-08 -3.227633513234698e-07 1.1024568450116773e-06 -1.674535203963483e-07 -2.3558001338484427e-07 -2.0071499454081139e-07 5.27882244030788e-07 1.237745499461537e-06 1.2873667414968165e-06 1.3438938532655798e-07 -1.6602764552612275e-07 2.1322103480961375e-07 3.2338442871826705e-07 4.6279249730574515e-07 -7.542839946063752e-07 -4.97949970025209e-09 -1.1190284032732895e-09 -7.96351426448032e-09 1.9960612348409187e-08
age3 -2.1808882130284494e-10 2.2740276181953922e-11 7.806654014202768e-09 1.0839521234767816e-07 -7.574895720521648e-09 -1.6188757644949025e-10 1.0386345882579038e-12 1.5772006253169414e-10 -1.013326581052082e-12 3.529601738089357e-10 -6.657270417697238e-10 6.528584654274249e-10 -2.6619795849276706e-09 4.325599008133568e-09 1.1436852148894207e-10 2.069191959956541e-09 -5.9116171784122435e-09 6.683618726621667e-10 2.2898041748567825e-09 1.951429561805796e-09 -4.002831179749165e-09 -7.006971296333808e-09 -9.655134008737515e-09 -2.1039224007955234e-09 -1.4126477769556191e-11 -1.6782540614499911e-09 -1.4765550532464453e-09 -2.9140798633938746e-09 7.896819354420419e-09 4.2352138416447816e-11 1.2762444731894e-11 4.61508240614154e-11 -1.2554055501033684e-10
age2_sex -3.981538238874391e-08 2.4657667302053256e-09 1.2211745490478668e-06 3.2217123625868955e-05 -2.21255798906925e-06 -2.4930746904271263e-08 1.577200625314678e-10 4.541825780215472e-08 -2.880507487750217e-10 2.855907366118057e-07 3.0376794526504565e-07 1.2535358084402512e-07 2.0126553835454172e-07 -3.1235189924667396e-07 -1.5928234220876462e-07 8.291058176932919e-07 -7.286242751423973e-07 -3.325246990211626e-08 3.045181091714348e-07 -4.880382333297811e-07 -2.972213866959715e-07 -1.4398861350030044e-06 -8.136410351473921e-07 -9.705856510091022e-07 -3.0572421951964753e-07 6.9829749929772e-07 -4.172094234888229e-07 -1.675185658306973e-07 6.192187045046561e-07 2.7697186212042814e-09 -7.386152670023194e-10 8.955531122694231e-09 -1.268457943016881e-08
age3_sex 2.6608348908059047e-10 -1.0656382006998792e-11 -7.58332768497842e-09 -1.9665617338212468e-07 1.3788271537005314e-08 1.5770079359040975e-10 -1.013326581050672e-12 -2.880507487750371e-10 1.855254875625757e-12 -1.8271644610637867e-09 -1.3101933657926582e-09 9.680128475425685e-10 -7.750762854822654e-10 2.115682738890441e-09 5.344995741379817e-10 -5.271042016396725e-09 3.877808397653811e-09 1.243050548690387e-10 -2.4649289586469356e-09 2.638667082430953e-09 2.0965807347735356e-09 8.2403770894297e-09 5.653895251284594e-09 6.096033259888971e-09 1.3229544726853564e-09 -4.469453495113132e-09 1.9057866219522175e-09 1.3280918657470885e-09 -5.0991319499520415e-09 -2.701936638297912e-11 6.993576323608266e-13 -5.382914729291006e-11 8.713456557605882e-11
PC_3 -7.750581777147182e-07 2.910499328176476e-06 1.810638187913285e-05 0.00011785120398059533 -1.191533537730898e-05 -2.295071669370555e-07 3.5296017380754294e-10 2.85590736611912e-07 -1.827164461064373e-09 0.04683810020539085 -0.0003016305024528673 0.0023467754995648007 0.0018593513407187165 -0.00843486936502139 0.002383068381523002 0.005366237653699938 -0.004809530690723629 -0.0020959620671048085 -0.0042636144434292445 0.0032913378311770327 0.009529409691515089 0.005700714611205907 -0.0038148647236995025 -0.018502558733970907 0.002038852700521103 -3.204823270926821e-05 0.0026250102695202578 -0.0038025456193305873 0.014073121683015295 3.595679008973392e-06 5.742318083149529e-06 0.0001070826547063392 0.00012443058622289366
