 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gpm gmp gmm
intercept 0.017743088060450805 -1.2211626270219275e-05 0.002560524484658959 0.005693324148003983 -0.000699675587462989 -9.06974652147011e-05 9.664108700877355e-07 2.535097865032686e-05 -2.7288997293628127e-07 -0.006175694059046598 0.0004491867613349265 -0.0006349999521849819 0.00016976741743723729 -0.005286679466449647 0.0008950651361248247 0.007784962710666398 0.0022884892733390297 -0.001956457148477912 -0.008441260715213587 -0.004205718732452778 -0.0079106773305105 -0.0070244552917878705 -0.014009044676581782 -0.0016114159134129925 -0.007638064683300212 -0.0072116142609972905 -0.002458564895396319 0.015029190946918406 0.011301092247841388 8.269634078341987e-05 -0.0001232421718329127 -0.0001321626364583939 0.0003917783640721208 -0.00017314925510195585 0.0001049135785033733 1.6715180473233385e-05
yob -1.2211626270195158e-05 3.947037411928417e-06 3.374547841123924e-06 2.8924101194320636e-05 -3.4732015497325065e-06 -4.755322107732417e-09 -8.107201757662695e-11 9.075570006876316e-08 -6.756918434953897e-10 -5.784811112108047e-07 0.0006774686856859289 0.00010062249712687062 -0.0004452078897000397 0.00022616330093444531 -0.0005247139834297754 -0.0001319841442771879 -0.0002145742042466083 0.00046300910673334873 -0.00020100709026542307 -0.0004112314060384012 0.00030129864333066633 -0.0002507415793339146 -9.377454874737947e-05 0.00027924493444110495 0.00024662227725892247 -6.238671919658909e-05 -0.00013290759396929408 0.0001290554447059331 -0.000528205510958498 3.803151826729724e-07 -8.271753070652753e-07 -1.3499574883441793e-06 -9.672563800426517e-07 -9.95484207853529e-08 -9.834858793894653e-08 -2.9927928593972463e-07
age 0.0025605244846719413 3.3745478411018738e-06 0.0015310562276971418 0.015382939900865499 -0.0015192308219179192 -4.5794566826248416e-05 4.228330516930099e-07 4.552935473731184e-05 -4.205149109837597e-07 -0.0012305760360333793 0.000745087951764583 -0.0005002190159218497 -0.0004481041353004972 -0.004061505807603766 0.0011412294916141037 0.0004948076994609281 -0.0011077836952301976 -0.0006853364957578184 0.0009735047987273016 -0.004165832836415868 -0.0009784186290633112 0.0003598552870298474 0.00047846300874618226 0.00048815587992039186 -0.0012018559224151995 -0.0033595394519923623 0.0009733892396922321 0.002290262323299539 0.0032791968399964702 2.6925967906701223e-05 -2.5389972472662267e-06 -4.884253018779075e-06 8.406118057379685e-05 -0.00011159960253470963 -2.8655047214561988e-05 2.8400549711363363e-05
sex 0.005693324148243607 2.8924101194294263e-05 0.015382939900927211 0.2672080394834656 -0.0248701031436152 -0.0004403914120153348 3.932262354112558e-06 0.0007131505411743658 -6.374696500601072e-06 -0.002632506282992134 0.010755384639002798 -0.001518231342818253 -0.007694864850193641 -0.048903525619446074 -0.004256744831190711 0.006566710348512297 0.004048347576656811 -0.014056879911881023 0.019657740705095628 -0.0435689916580941 0.001672253500151079 0.0035838612086134367 0.008020079402073381 -0.031210829663153587 -0.01675264305768055 -0.027470479314582807 0.034270568883016446 0.01243354005713353 0.016104684740529524 9.07869171162718e-05 7.282334218740746e-05 0.00042240252647022104 -0.00017682130276953342 -0.0002649957327900299 -0.0008336466209654038 0.00036222416110967087
age_sex -0.0006996755874883556 -3.473201549685836e-06 -0.0015192308219240524 -0.024870103143610798 0.002453286178674777 4.546192993120183e-05 -4.199457917127837e-07 -7.352184504646877e-05 6.796967730521881e-07 0.00022829822125751222 -0.0012655233064480978 -5.535369059792749e-05 0.0007660195139802458 0.004626610629132135 8.421314525394895e-05 -0.0007807355925175944 -0.0002995412676652916 0.0017086473945706008 -0.001840210875370235 0.003788838632719919 -0.0007963448788333112 -7.717210191548187e-05 -0.00048280410753879377 0.003094897418830575 0.0018420870021316023 0.0036915270267984935 -0.002800802541655796 -0.001903137513988896 -0.0020420234314488983 -1.76658672699491e-05 -2.162568505027925e-06 -2.8515619189740822e-05 2.1908026348791714e-05 2.28765687091877e-05 6.568429358798891e-05 -3.224579905132016e-05
age2 -9.06974652150906e-05 -4.755322108686628e-09 -4.57945668262471e-05 -0.00044039141201337225 4.5461929931006295e-05 1.4238190501024324e-06 -1.354178505850293e-08 -1.4141562914187232e-06 1.345516630277824e-08 3.49993758724477e-05 -1.233734442329073e-05 1.42710800962484e-05 -1.447966440284374e-06 0.00013549214339209287 -4.975454749054563e-05 -2.2777816395938244e-05 9.756033492588119e-06 2.8719624718807095e-05 -3.165493247666421e-05 0.00010468501629309359 3.0713770463711435e-05 -5.740578337932702e-06 4.166444703730469e-06 -7.412717348220783e-06 5.429046002339376e-05 0.00011646927782502946 -3.52070636683881e-05 -9.403443616092107e-05 -0.00010075389494366331 -8.750001802578893e-07 2.156860836017023e-07 3.064448856822204e-07 -2.432548519952082e-06 3.096582180509934e-06 3.870729962945732e-07 -5.995940286533278e-07
age3 9.664108700916297e-07 -8.107201758003015e-11 4.2283305169298633e-07 3.932262354093598e-06 -4.1994579171089414e-07 -1.3541785058502669e-08 1.320165242455856e-10 1.3453395082986541e-08 -1.3120905273999394e-10 -3.1863201563976604e-07 1.7641605522371995e-07 -1.2776471547683773e-07 4.0834779979363026e-08 -1.2713000584553537e-06 4.719316098052709e-07 2.7097829820940706e-07 4.9060028362129593e-08 -2.2368401725203853e-07 2.523159664318844e-07 -9.048197714975657e-07 -2.549582606126953e-07 -3.130835545602331e-08 -2.6839247561533816e-07 5.322437164833843e-08 -5.900436300680721e-07 -1.183881244356826e-06 3.4955932706382796e-07 1.100762229310491e-06 9.230750087048003e-07 8.853317030120533e-09 -3.245309243261436e-09 -3.902953444041298e-09 2.154921939302474e-08 -2.6437951276557898e-08 -1.320189488950907e-09 4.0002816708287485e-09
age2_sex 2.535097865109758e-05 9.075570006842126e-08 4.552935473749622e-05 0.0007131505411741215 -7.352184504645774e-05 -1.4141562914245896e-06 1.345339508304321e-08 2.285243199487031e-06 -2.1750757285229986e-08 -5.928641682560088e-06 4.4056404423562855e-05 3.946387257087208e-06 -1.9631928098597197e-05 -0.00013440942825810305 8.435506019656112e-06 2.9362716159960186e-05 9.643344734298395e-06 -4.9089316360398236e-05 5.357994008455153e-05 -0.00010449067542789456 3.5418972705940756e-05 1.0249060728617278e-06 3.032859737179019e-06 -8.606894703021948e-05 -5.978684006581691e-05 -0.00013225675197994284 7.694795767077094e-05 7.280025803824047e-05 7.535950459882562e-05 6.977850719850971e-07 -4.746862589600808e-08 6.719678718228669e-07 -8.412621017431717e-07 -5.197886641185079e-07 -1.6463949260688405e-06 7.870462880745607e-07
age3_sex -2.728899729438664e-07 -6.756918434763632e-10 -4.2051491098547934e-07 -6.374696500597971e-06 6.79696773052003e-07 1.3455166302833205e-08 -1.312090527405256e-10 -2.1750757285227515e-08 2.1218337875875428e-10 3.253243510956953e-08 -4.491970398879164e-07 -2.1197977045834116e-08 1.0859801003436466e-07 1.2142679305406254e-06 -1.6840557521149073e-07 -3.0660879431197836e-07 -1.1870035993856051e-07 3.9255076895553526e-07 -4.917539973445338e-07 9.251410423836913e-07 -4.025821436153878e-07 -1.5492285977585284e-08 9.742138312187847e-08 7.184748221739605e-07 5.88058114251278e-07 1.3348395498880811e-06 -6.950208929496964e-07 -8.378586969115894e-07 -8.441529442094431e-07 -7.967028051463806e-09 1.452578625643557e-09 -5.538517586465052e-09 9.032741696103297e-09 3.278525343737141e-09 1.3560833523501139e-08 -5.539812038147898e-09
PC_3 -0.006175694059044274 -5.784811111951862e-07 -0.0012305760360273254 -0.0026325062828894126 0.0002282982212468798 3.49993758722575e-05 -3.186320156379395e-07 -5.928641682227726e-06 3.25324351063969e-08 0.9033281969872767 -0.14752821889401532 0.07158939596226853 0.13333494952765054 0.057901649555063904 0.07697482221262633 0.08993425611123726 -0.16608244612822345 -0.06889120230692777 -0.054507200900838076 0.1728392266242974 0.05134718685549549 0.25937009463789457 0.05663037003198923 -0.5070830653520052 -0.1256146376663855 -0.03811949517259087 0.17039244566820066 -0.18794621151322033 0.39028422567923504 0.00011072827476513472 0.0003978799217380603 -0.00044247226118322643 0.002717339555775292 0.00040870841999484346 0.0029218779025965867 0.0005951827913478685
