 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007379658593522915 -2.5367160299015706e-08 -2.4138785131850188e-05 1.5553874531337258e-06 7.065924647677287e-07 3.7403954080076674e-07 2.4634777456545535e-06 2.0969219518905576e-06 -4.5475316743392886e-07 2.377618260014513e-06 -1.2089681943946577e-06 4.816827110657834e-07 -4.963434016176221e-07 -1.8858572132767764e-06 -1.9016518714889842e-06 -1.9183135336429223e-06 1.2499508078769684e-06 -1.5921615852196099e-06 -6.635323055861645e-07 8.652442928918374e-07 -9.033001225770007e-07 -1.2513548663495059e-06
PC1 -2.5367160299015696e-08 2.486762238431063e-06 -1.597604160562037e-06 -3.6920407981886743e-07 -4.734103962374392e-08 -3.0293373717389446e-07 9.706148927435054e-08 6.950737006250547e-08 8.318559326982382e-08 9.976670027103332e-09 1.5090349295620326e-07 1.2098317278592316e-08 6.284733335176995e-07 -1.5628690483778806e-07 -2.826237919133225e-07 -7.273343982438059e-07 -6.592750589177877e-07 2.383615614308219e-07 4.6556316688027524e-08 2.1387488233867977e-07 4.529862345739015e-08 1.2662335243626098e-06
PC2 -2.4138785131850208e-05 -1.5976041605620367e-06 4.894099559024947e-05 8.846798164017214e-07 1.393633385773973e-06 -6.101442096965835e-07 -5.822481778575441e-07 -4.950233146759074e-07 1.0338746869692116e-06 -3.782805528911961e-07 1.4678148418776653e-08 -4.781950850657728e-08 -1.0806627473301395e-06 9.698774088484085e-07 -1.2128406454891296e-06 2.4733601227490124e-07 1.5854075457966914e-07 7.355439429533474e-07 1.1857383832701836e-07 -4.798382189056737e-07 -3.4029688598511284e-07 -4.444345163160276e-06
PC3 1.555387453133725e-06 -3.692040798188673e-07 8.846798164017218e-07 4.852962757184142e-06 1.234032141729347e-07 1.2716794026622494e-06 3.072742683736822e-08 5.45853684564228e-07 -2.178542773286308e-07 -1.0237839649907487e-06 -8.645365622735288e-08 4.106897149139396e-07 1.1181804914576938e-07 -7.585162377889796e-07 1.5003753045027956e-07 -2.906149336189165e-08 2.893039810863195e-07 -4.0870991553811005e-07 -5.428889504172209e-07 4.425644242491338e-07 1.1642974481253103e-07 -2.502737354302403e-06
PC4 7.065924647677276e-07 -4.734103962374387e-08 1.3936333857739719e-06 1.2340321417293484e-07 9.237921303680335e-06 1.6798769969532877e-06 -4.633557159650745e-07 2.1062775346664708e-07 -1.26286591516793e-06 4.6486379563463753e-07 3.5097643675912805e-07 3.2579279795403877e-07 -1.070068501950065e-06 -6.938195953426327e-07 3.0109083132986706e-08 -3.751785023897959e-08 6.005601438601634e-08 -4.241228929119113e-08 -4.7520470885243675e-07 -1.0093225151951995e-07 1.383753822263727e-07 6.152275585143767e-06
PC5 3.7403954080076574e-07 -3.0293373717389457e-07 -6.101442096965833e-07 1.2716794026622494e-06 1.679876996953288e-06 1.6873761742577438e-05 3.9185906306636625e-07 1.1151903997896799e-06 -7.490922495723062e-07 -5.977856264742693e-07 -4.1076889960325337e-07 -9.63630312914092e-07 5.462825118539835e-07 -1.2476994218257416e-06 4.903240424745186e-07 9.185459040744027e-08 -7.059603080272753e-08 7.427122860181999e-07 -1.2356031380379226e-07 1.9520387505748082e-07 -1.2910041866498322e-07 6.581926664978111e-07
PC6 2.4634777456545513e-06 9.706148927435062e-08 -5.822481778575432e-07 3.072742683736812e-08 -4.633557159650742e-07 3.9185906306636604e-07 1.588248068361069e-05 -4.163373758621029e-08 2.5783526545424986e-07 2.2212758440846376e-07 1.2916233250532952e-07 -3.929636988884312e-07 -7.686041093321584e-08 -1.7616104712119588e-07 -2.0450007494683025e-07 -1.1926208383070325e-07 -1.5562225367565868e-07 2.791650875663141e-07 -3.770981719147826e-07 -2.084223718965924e-07 -5.758656252846816e-07 -9.551143174694817e-07
PC7 2.0969219518905593e-06 6.950737006250556e-08 -4.950233146759082e-07 5.458536845642282e-07 2.106277534666471e-07 1.1151903997896794e-06 -4.1633737586210426e-08 1.3547279618626451e-05 9.498724734329696e-07 -2.8684278837124776e-07 -1.1174755884957305e-07 1.1949284165336531e-06 3.6409343877440305e-07 2.566061577744205e-07 -3.576695449833676e-07 -5.326972618518734e-07 1.3559850769708753e-07 -4.31044729771854e-07 1.1259776875362424e-07 2.9025727620050528e-08 -4.7226808810942065e-07 -2.389781252236622e-06
PC8 -4.547531674339254e-07 8.318559326982387e-08 1.0338746869692092e-06 -2.1785427732863072e-07 -1.2628659151679287e-06 -7.490922495723052e-07 2.5783526545425007e-07 9.498724734329706e-07 1.5083236586390154e-05 3.3060577459829806e-07 3.3624114727671733e-07 -7.889413247743259e-07 4.328102964921925e-07 -8.59290626019139e-08 -5.479089171571632e-07 -5.350259126697469e-07 4.0672490609447296e-07 1.5804203254553373e-07 -7.884824768095603e-07 -2.0469401770882544e-07 1.1883689305265648e-07 2.3100777461278817e-06
PC9 2.377618260014513e-06 9.976670027103464e-09 -3.782805528911966e-07 -1.0237839649907485e-06 4.648637956346375e-07 -5.977856264742694e-07 2.221275844084638e-07 -2.8684278837124755e-07 3.306057745982981e-07 1.2941118552639133e-05 -2.564638038014506e-07 -3.9800033637138374e-09 -4.1003516569522836e-07 4.831499590624604e-08 -8.481748754303455e-07 4.391936410917312e-07 3.895806194206427e-07 4.7813274541759e-07 -5.256784501592288e-07 -2.532402682407926e-07 -7.265841585377419e-07 3.0138105014997503e-07
PC10 -1.2089681943946574e-06 1.5090349295620334e-07 1.4678148418776634e-08 -8.645365622735297e-08 3.5097643675912805e-07 -4.1076889960325315e-07 1.2916233250532952e-07 -1.1174755884957295e-07 3.3624114727671744e-07 -2.5646380380145076e-07 1.2989262296895044e-05 -5.33115441441265e-07 -9.533931026756552e-08 -3.250631039380395e-07 -5.4474043402497224e-08 2.405650144699987e-07 -3.7819775228122223e-07 7.374465941270331e-08 2.0266728981576937e-07 4.796224441910583e-07 1.0858953654634346e-07 -1.509099615338875e-06
PC11 4.816827110657827e-07 1.2098317278592546e-08 -4.781950850657722e-08 4.106897149139396e-07 3.257927979540382e-07 -9.636303129140924e-07 -3.929636988884316e-07 1.194928416533653e-06 -7.889413247743258e-07 -3.980003363713613e-09 -5.33115441441265e-07 1.2767900291650302e-05 4.3009104420574535e-09 -1.6194020921985979e-07 -4.917873565313722e-07 3.152085414345605e-07 2.4781815908139404e-07 4.587844959842459e-07 3.76933894591847e-08 6.496940629324466e-07 2.5427611201537725e-07 8.642708549695787e-07
PC12 -4.96343401617618e-07 6.284733335176994e-07 -1.08066274733014e-06 1.1181804914576968e-07 -1.0700685019500647e-06 5.462825118539829e-07 -7.686041093321535e-08 3.6409343877440316e-07 4.328102964921926e-07 -4.1003516569522847e-07 -9.533931026756562e-08 4.300910442057424e-09 1.167524765635444e-05 1.7279786398156593e-08 -4.9982935565901204e-08 -5.306480269907552e-07 2.8609779782959937e-07 -1.8369115306436693e-07 -2.089065195016064e-07 -1.5150410010115204e-07 -6.081512027313075e-07 -2.827373276302105e-07
PC13 -1.885857213276775e-06 -1.56286904837788e-07 9.698774088484081e-07 -7.585162377889793e-07 -6.938195953426325e-07 -1.2476994218257426e-06 -1.7616104712119577e-07 2.566061577744212e-07 -8.592906260191392e-08 4.831499590624649e-08 -3.2506310393803955e-07 -1.619402092198597e-07 1.7279786398156858e-08 1.2005795599659678e-05 -7.057602136482113e-07 1.0050452514422072e-06 2.690560608762505e-07 1.7973054296293743e-07 -9.89851609457496e-08 5.442880166065555e-10 1.843314445782033e-07 -1.3577215265541837e-06
PC14 -1.9016518714889806e-06 -2.826237919133225e-07 -1.2128406454891298e-06 1.5003753045027975e-07 3.0109083132986924e-08 4.903240424745188e-07 -2.045000749468303e-07 -3.5766954498336765e-07 -5.47908917157163e-07 -8.481748754303452e-07 -5.447404340249741e-08 -4.917873565313721e-07 -4.998293556590147e-08 -7.057602136482113e-07 1.2575845559652467e-05 -1.3698796461639536e-07 1.2942223043499211e-08 4.57622414569665e-09 1.8030907907528937e-07 -7.66529074747804e-08 9.294961785366938e-08 -2.3969236146457167e-06
PC15 -1.9183135336429215e-06 -7.273343982438059e-07 2.47336012274902e-07 -2.906149336189154e-08 -3.751785023897951e-08 9.18545904074401e-08 -1.1926208383070327e-07 -5.326972618518734e-07 -5.350259126697469e-07 4.3919364109173163e-07 2.405650144699989e-07 3.152085414345606e-07 -5.306480269907552e-07 1.005045251442207e-06 -1.3698796461639544e-07 1.1816321623669593e-05 3.4073068238753567e-07 -7.381142868544805e-07 -1.3039570606560558e-07 -1.5696325156355112e-07 4.9221209320345305e-08 -1.5747043681642718e-06
PC16 1.2499508078769697e-06 -6.592750589177882e-07 1.585407545796686e-07 2.8930398108631993e-07 6.005601438601673e-08 -7.059603080272756e-08 -1.5562225367565852e-07 1.3559850769708758e-07 4.067249060944729e-07 3.895806194206429e-07 -3.7819775228122196e-07 2.4781815908139393e-07 2.8609779782959974e-07 2.690560608762508e-07 1.2942223043499156e-08 3.407306823875357e-07 1.2063214388470277e-05 -4.335791394042614e-07 1.6021550133986367e-08 -6.405021094767603e-07 -2.2902635968489828e-07 8.735975357805809e-07
PC17 -1.5921615852196105e-06 2.3836156143082218e-07 7.355439429533474e-07 -4.0870991553811015e-07 -4.241228929119098e-08 7.427122860181998e-07 2.7916508756631384e-07 -4.310447297718538e-07 1.580420325455338e-07 4.781327454175901e-07 7.374465941270347e-08 4.5878449598424576e-07 -1.8369115306436664e-07 1.7973054296293735e-07 4.576224145696546e-09 -7.381142868544807e-07 -4.3357913940426103e-07 1.0843557388618192e-05 3.2645483714674955e-07 -1.7192647443806694e-07 1.6018416771262269e-07 2.773688844706653e-07
PC18 -6.635323055861637e-07 4.655631668802739e-08 1.1857383832701829e-07 -5.428889504172207e-07 -4.752047088524368e-07 -1.2356031380379186e-07 -3.7709817191478276e-07 1.1259776875362408e-07 -7.884824768095606e-07 -5.256784501592287e-07 2.0266728981576935e-07 3.769338945918457e-08 -2.0890651950160635e-07 -9.898516094574976e-08 1.8030907907528982e-07 -1.3039570606560526e-07 1.6021550133986403e-08 3.264548371467495e-07 1.090964261364777e-05 -2.1415024885570314e-07 1.0453973557689515e-07 9.27340642008381e-07
PC19 8.652442928918374e-07 2.138748823386798e-07 -4.798382189056734e-07 4.425644242491336e-07 -1.0093225151952044e-07 1.9520387505748082e-07 -2.084223718965927e-07 2.902572762005036e-08 -2.0469401770882528e-07 -2.5324026824079286e-07 4.796224441910577e-07 6.496940629324465e-07 -1.5150410010115182e-07 5.442880166066162e-10 -7.665290747478039e-08 -1.5696325156355104e-07 -6.405021094767604e-07 -1.7192647443806678e-07 -2.14150248855703e-07 1.1003291873081017e-05 5.998555813049128e-07 1.080039023350534e-06
PC20 -9.03300122577e-07 4.529862345739024e-08 -3.4029688598511284e-07 1.1642974481253086e-07 1.3837538222637255e-07 -1.2910041866498306e-07 -5.758656252846817e-07 -4.722680881094207e-07 1.188368930526569e-07 -7.265841585377421e-07 1.085895365463433e-07 2.5427611201537693e-07 -6.081512027313076e-07 1.8433144457820354e-07 9.294961785366967e-08 4.9221209320345e-08 -2.2902635968489822e-07 1.601841677126227e-07 1.0453973557689479e-07 5.998555813049126e-07 1.0248104080378917e-05 1.2187137970364475e-06
proband -1.2513548663495074e-06 1.2662335243626092e-06 -4.44434516316028e-06 -2.502737354302405e-06 6.152275585143765e-06 6.581926664978098e-07 -9.551143174694808e-07 -2.3897812522366247e-06 2.3100777461278817e-06 3.013810501499756e-07 -1.5090996153388753e-06 8.642708549695773e-07 -2.827373276302115e-07 -1.357721526554182e-06 -2.3969236146457137e-06 -1.5747043681642684e-06 8.735975357805814e-07 2.773688844706649e-07 9.273406420083807e-07 1.080039023350534e-06 1.2187137970364458e-06 0.000552776710140228
