 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006987349217543379 7.376936883763132e-08 -2.3193184471589415e-05 1.3926626738515555e-06 5.024500256547549e-07 2.0354991347944518e-07 2.6055220625484365e-06 1.9833862575024358e-06 -5.986246716355603e-07 2.24490355375334e-06 -1.4538491058334233e-06 8.480293401647788e-07 -6.15712246631598e-07 -1.987287841717211e-06 -1.6593227450643563e-06 -1.7790755275055106e-06 1.0174578558276648e-06 -1.9278675304300966e-06 -7.182980162480203e-07 9.390066001386734e-07 -1.108874131398693e-06 -1.0866443054034084e-05 9.575275325577225e-06 -3.950088910679578e-05 3.6627394147352485e-05 -1.8991939144444393e-05 5.673836261872112e-05 2.6468847358876728e-05
PC1 7.376936883763079e-08 2.3658234777263462e-06 -1.6200086994430906e-06 -3.5437173582797016e-07 -3.0513264602062034e-08 -3.0909242895565353e-07 7.841503386545831e-08 1.3164999163619936e-07 3.8669647144475304e-08 -2.548727363644069e-08 1.9397502678936803e-07 3.117897609970394e-08 6.399995088006112e-07 -1.3076224786274582e-07 -2.999803404790895e-07 -7.001741875935182e-07 -5.966800297791217e-07 2.1129820395687159e-07 4.276306595246979e-08 1.820901192484025e-07 2.8099584595394143e-08 -9.173228993366584e-08 1.934391038552819e-06 -1.090111572314366e-06 -5.197089180516754e-06 -1.2425127529963713e-06 7.58162320622596e-06 2.8777020633639645e-06
PC2 -2.3193184471589408e-05 -1.62000869944309e-06 4.7733316491985734e-05 8.988843798959016e-07 1.3827910763820444e-06 -5.61845283981672e-07 -4.49681052428918e-07 -6.220420584375744e-07 1.1231653607769774e-06 -3.1452109540826823e-07 -8.074982054522684e-09 -6.849824854161537e-08 -1.060328031143128e-06 8.949379084318453e-07 -1.043734167190467e-06 3.885119909736239e-08 1.455403954163578e-07 7.039299073626423e-07 1.3467597859400203e-07 -5.633159301445861e-07 -3.395775967005989e-07 -4.954230338307934e-06 -4.931769191584258e-06 -2.8390961124911156e-06 1.9384345190017596e-06 9.794059703912785e-06 -2.324796166587281e-06 7.344586790603655e-06
PC3 1.392662673851556e-06 -3.5437173582797027e-07 8.988843798959016e-07 4.646577229326258e-06 5.69411748964179e-08 1.216362058418011e-06 4.8266559572818584e-08 4.957443801687867e-07 -2.0414529476133684e-07 -9.411624495417314e-07 -1.177777391725154e-07 4.051769433110917e-07 4.297772336701864e-08 -7.30317030575413e-07 1.2347521804543846e-07 -1.979752665177318e-08 2.355194412263936e-07 -3.4399146432472693e-07 -5.516269835588454e-07 4.532559028615479e-07 1.3902747421233654e-07 -9.760624049653506e-08 -8.846680873199234e-07 2.2400781614828573e-06 3.7584720172692118e-06 -8.30065349245523e-06 -5.846059777698606e-06 -4.242994858812677e-06
PC4 5.024500256547554e-07 -3.0513264602062e-08 1.3827910763820448e-06 5.6941174896417916e-08 8.955799750417298e-06 1.6548141242856039e-06 -4.377695471915139e-07 2.456573631996325e-07 -1.3172441215213961e-06 4.728742511319358e-07 4.230754730523582e-07 2.751281690932178e-07 -9.798210704102711e-07 -6.473254886330412e-07 -3.6631919020285636e-08 -6.811398418942186e-08 1.1104968314494646e-07 -1.3150262684661986e-07 -4.706623561406027e-07 -1.684738834396396e-07 8.522985548010074e-08 3.4313304505206273e-06 -7.513233381069955e-06 6.467617138321205e-07 -2.2528623461112367e-06 1.7634780136746494e-05 1.6246951911185407e-06 1.108977519522447e-05
PC5 2.035499134794441e-07 -3.090924289556536e-07 -5.618452839816721e-07 1.216362058418011e-06 1.6548141242856036e-06 1.6283023622652384e-05 3.4171102925950467e-07 9.965861118117227e-07 -8.301308890416768e-07 -5.891756633268869e-07 -4.663060737837238e-07 -9.373481408291078e-07 5.421932051238152e-07 -1.2599540405019612e-06 5.338391521216588e-07 8.531329035293405e-08 -6.581886416238367e-08 7.916040370968816e-07 -2.0095078809685516e-07 2.380932921068514e-07 -9.949962002840122e-08 1.6380569253147252e-06 -6.145642200002492e-07 9.090958214056658e-07 1.6293455563982325e-07 1.4713504884789298e-06 -4.1830453035618683e-07 -5.961157812130055e-06
PC6 2.6055220625484365e-06 7.841503386545814e-08 -4.4968105242891837e-07 4.8266559572818795e-08 -4.3776954719151413e-07 3.4171102925950504e-07 1.549487362223623e-05 -1.0953587001314182e-07 3.0795043560067526e-07 1.923571487668108e-07 6.935961700952769e-08 -3.890602327847908e-07 -8.921056193256985e-08 -2.0168021049330517e-07 -2.420921084622497e-07 -1.1799895003997577e-07 -8.750948935585769e-08 2.8853805522031814e-07 -4.502248478927141e-07 -2.5009973646683447e-07 -5.146933205602182e-07 7.991403770756602e-07 -4.136424507100683e-07 -6.943414700881775e-06 4.359212011254689e-06 -6.808923804434315e-06 -3.205568422609639e-06 1.3223121991001919e-05
PC7 1.9833862575024336e-06 1.3164999163619928e-07 -6.220420584375738e-07 4.957443801687866e-07 2.456573631996327e-07 9.96586111811723e-07 -1.0953587001314239e-07 1.3190883973984963e-05 9.736684088193441e-07 -2.8036671103150597e-07 -9.700897112329947e-08 1.3365712508321397e-06 4.5373476894966334e-07 2.855122735064866e-07 -3.744552488884887e-07 -4.859047961748782e-07 9.3271044937196e-08 -4.794102793835421e-07 5.904597641079321e-08 9.094521314219841e-08 -4.880375852633504e-07 -4.655822410927274e-06 6.0619384747599545e-06 2.8941663758477227e-06 -5.450775696697873e-06 -6.335658105830597e-06 7.633030860060673e-06 -3.44928367620941e-06
PC8 -5.986246716355603e-07 3.866964714447524e-08 1.123165360776977e-06 -2.0414529476133657e-07 -1.317244121521395e-06 -8.301308890416769e-07 3.0795043560067515e-07 9.736684088193448e-07 1.4710140414824475e-05 4.109865381032265e-07 3.73354967029081e-07 -8.541903172390929e-07 3.1937496190820453e-07 -8.094486117586627e-08 -5.287424976398718e-07 -4.5364525805922443e-07 3.487085945554733e-07 1.4987464392146786e-07 -8.261308008003819e-07 -2.2947773741641845e-07 1.5268757662022086e-07 2.5907731966051445e-06 -1.6681081002158967e-06 6.742455823252631e-06 4.804769662409072e-06 -7.036884060648107e-06 -1.2630699038405639e-05 2.3419377813784697e-06
PC9 2.2449035537533384e-06 -2.5487273636440558e-08 -3.145210954082685e-07 -9.411624495417315e-07 4.7287425113193585e-07 -5.891756633268876e-07 1.9235714876681092e-07 -2.803667110315057e-07 4.109865381032269e-07 1.2539832438355553e-05 -2.2259815781316257e-07 -7.641235169456886e-08 -4.5019043802672806e-07 1.532701571840261e-07 -8.641927557197872e-07 4.2352856408791886e-07 3.7342784298923743e-07 4.836470417430524e-07 -5.15562087290033e-07 -2.614325984387441e-07 -7.35421865093841e-07 1.3244580675619128e-06 -6.225598371669931e-06 4.519970302962976e-06 4.553905835830601e-06 8.477319663087126e-07 -4.1418799713903115e-06 -3.750884955624853e-06
