 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007608600166917482 6.112622530413763e-08 -2.3433567654813587e-05 1.6244248062926463e-06 1.0162008506347322e-06 1.2423328643800966e-07 2.303829425606584e-06 2.027829022884544e-06 -6.623550912788019e-07 2.4784682122138194e-06 -1.3627684347296168e-06 3.608929801035672e-07 -5.147595195696403e-07 -1.884248367271664e-06 -1.5408761674489158e-06 -1.839761779950572e-06 1.068057655232096e-06 -1.5235398949816207e-06 -6.308552313178067e-07 9.593107111673418e-07 -6.690372969514812e-07 -4.087109367716678e-06
PC1 6.112622530413702e-08 2.5325816027804067e-06 -1.59767774900452e-06 -3.6991321038731254e-07 -4.7886081222250644e-08 -2.9114594502708305e-07 6.687190463662393e-08 9.757356912948441e-08 7.330889299553813e-08 -1.5819755570611712e-08 1.6206830519696707e-07 -3.685126574655343e-09 6.203176885347836e-07 -1.536622217866399e-07 -2.80722588904156e-07 -7.183469021127e-07 -6.326937183115373e-07 2.3218352747058068e-07 3.857799601442662e-08 1.959091343172403e-07 2.8569129639063757e-08 1.1822780409985939e-06
PC2 -2.3433567654813574e-05 -1.5976777490045198e-06 4.7961680035388315e-05 8.961624914455759e-07 1.3401097594884293e-06 -5.894474194012575e-07 -5.018300399351176e-07 -4.4420129721548297e-07 1.0818370594731027e-06 -3.5838144183546136e-07 1.0185135930193803e-08 -1.4336710329128967e-08 -1.010721919424029e-06 8.910510076563566e-07 -1.037679439086025e-06 9.81300761827471e-08 1.4001989034629362e-07 7.637697669223706e-07 1.8959143391280874e-07 -4.2421990584031163e-07 -2.911345880435787e-07 -4.081152212746164e-06
PC3 1.6244248062926461e-06 -3.6991321038731244e-07 8.961624914455758e-07 4.917589802734737e-06 1.1498519680668099e-07 1.236887707561568e-06 2.4734602665245256e-08 4.914792811959513e-07 -2.493872745751301e-07 -9.807478495126985e-07 -8.341485355108222e-08 4.343410178430055e-07 8.004619230713106e-08 -7.575437190745856e-07 1.1633643200719995e-07 -2.463703099596151e-08 2.6529172000630034e-07 -3.7384104671544987e-07 -5.47355451661694e-07 4.0897706676465687e-07 1.2112586757612403e-07 -2.8338421704309167e-06
PC4 1.0162008506347341e-06 -4.7886081222250486e-08 1.3401097594884276e-06 1.1498519680668107e-07 9.34655822506061e-06 1.6364454215775653e-06 -4.4348672511925963e-07 2.2017552085018947e-07 -1.2591709487512441e-06 4.58014127117273e-07 3.729284308197698e-07 2.922801916150514e-07 -1.061768825428663e-06 -6.912646733630679e-07 3.0479340140948864e-08 -1.9585200730361333e-08 6.37615609892066e-08 -6.35360280608197e-08 -4.5640135195935885e-07 -1.1092322128126018e-07 1.2820391287901135e-07 6.1720429856717496e-06
PC5 1.242332864380076e-07 -2.9114594502708294e-07 -5.894474194012575e-07 1.236887707561568e-06 1.6364454215775647e-06 1.6695377158180624e-05 3.934678399404474e-07 1.011832229109373e-06 -7.12109655919981e-07 -5.739926190007548e-07 -4.104334160653565e-07 -8.613171449183406e-07 5.768515043512504e-07 -1.2216233667912195e-06 4.895930639728638e-07 6.581844221944473e-08 -5.980939991649526e-08 7.410160451467217e-07 -1.6641233694869196e-07 1.9461692768039804e-07 -1.3962359011164903e-07 5.316451735874947e-07
PC6 2.3038294256065812e-06 6.687190463662398e-08 -5.018300399351172e-07 2.4734602665244955e-08 -4.434867251192594e-07 3.934678399404472e-07 1.5674306815236665e-05 -3.0981462637045327e-08 2.7746172859744407e-07 2.050761251114413e-07 1.0544298511417023e-07 -3.7628433321486497e-07 -2.926622432695186e-08 -1.2576463770858647e-07 -2.1652551794797223e-07 -1.1737246860258324e-07 -9.663102909118806e-08 2.920193270082006e-07 -4.1843163576796186e-07 -2.209091953264931e-07 -5.59354300113139e-07 -9.062457953056744e-07
PC7 2.027829022884545e-06 9.757356912948449e-08 -4.4420129721548345e-07 4.914792811959515e-07 2.2017552085018926e-07 1.0118322291093737e-06 -3.098146263704501e-08 1.3357612518166717e-05 9.114951416431776e-07 -2.3534229252931768e-07 -1.2807811771972855e-07 1.2016199961522626e-06 3.8317907698602396e-07 2.3424674881706006e-07 -3.3049269115551727e-07 -5.165474731804296e-07 1.1143228936533443e-07 -4.0886807288128143e-07 7.673668405936896e-08 4.074333884576232e-08 -4.832711130061058e-07 -2.709483715516319e-06
PC8 -6.623550912787953e-07 7.33088929955382e-08 1.0818370594731022e-06 -2.4938727457513034e-07 -1.259170948751244e-06 -7.121096559199814e-07 2.774617285974438e-07 9.114951416431789e-07 1.4834539741696113e-05 3.355512904116567e-07 3.3559291162969925e-07 -8.03381766280173e-07 3.8464524405531316e-07 -1.0600114647290724e-07 -5.122714547785339e-07 -4.434221019304547e-07 3.6300879779085047e-07 1.0689623564073024e-07 -7.769200380453696e-07 -2.482599005970585e-07 9.84347294195736e-08 2.153608878729185e-06
PC9 2.4784682122138194e-06 -1.5819755570611732e-08 -3.5838144183546083e-07 -9.807478495126983e-07 4.5801412711727266e-07 -5.739926190007549e-07 2.0507612511144117e-07 -2.3534229252931758e-07 3.3555129041165614e-07 1.2778575957623364e-05 -2.2122447070111327e-07 -4.341924140375322e-08 -4.274843114276185e-07 7.331233392327791e-08 -8.262623121547135e-07 4.4089137449494627e-07 4.1515510246106654e-07 4.549058178095067e-07 -5.465689348578163e-07 -2.812637639620271e-07 -7.306247323541435e-07 3.8536446181123293e-07
