 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0005250168738509598 -7.697526783645938e-08 -2.3937227676418833e-05 9.742261096269387e-07 -5.399928959019199e-07 1.603363874120394e-06 2.7769634506169674e-06 9.32988484843285e-07 1.2448567615962834e-07 1.8422676573935967e-06 -4.899980021339649e-07 1.803171832527429e-06 -6.129545979905231e-07 -9.497258768236405e-07 -1.4551480784572862e-06 -2.0138247401732297e-06 3.6310257823295163e-07 -2.5190193554129734e-06 -8.131408086931753e-07 1.175284841112238e-06 -1.3755566889791157e-06 -1.0959235517910638e-05 2.6126590842115393e-05 7.716594013893052e-06
PC1 -7.697526783645822e-08 1.8439729901849788e-06 -1.5377873739990156e-06 -2.6360108671516397e-07 -7.287187696270453e-08 -2.1944588340241484e-07 1.015872332392113e-07 4.9088339734336254e-08 3.763884209030538e-08 4.827030810582234e-08 1.4050112107387383e-07 3.564190189442398e-08 5.98778719852068e-07 -1.0034916064996874e-07 -2.897381021800309e-07 -6.99574904815054e-07 -6.336061471369146e-07 2.734427233366781e-07 2.8896420466581942e-08 1.7824034118545573e-07 4.241057511390819e-08 6.061448749315564e-08 5.7637212680632766e-08 2.6190150532279282e-06
PC2 -2.3937227676418847e-05 -1.5377873739990158e-06 4.578310208120997e-05 9.862905270154207e-07 1.3897816430095946e-06 -6.402565328221456e-07 -4.0578481986490146e-07 -7.038689318928876e-07 1.1636091820453476e-06 -2.473163195946046e-07 -1.0909712849537782e-07 -2.2746137033722255e-07 -1.2631684099750538e-06 8.821160390460715e-07 -1.1585432696104856e-06 6.874891485826391e-08 9.24593373225641e-08 6.235692477221949e-07 1.1596714379361011e-07 -6.988281291780788e-07 -3.689116890706701e-07 -4.946577962205661e-06 -2.079703160232206e-06 -5.293065094864745e-07
PC3 9.742261096269379e-07 -2.636010867151641e-07 9.862905270154211e-07 3.7314960946777583e-06 1.6314986118666624e-07 1.1645712111800099e-06 7.451345229491472e-08 5.440994552844187e-07 -1.5312130940914727e-07 -9.711319323158517e-07 -6.493405330220808e-08 4.126399006676363e-07 7.637235825510441e-08 -7.194821265004579e-07 9.9165088642311e-08 -5.7059487187081707e-08 2.3779731296876258e-07 -4.78824709651071e-07 -5.218306685744178e-07 4.57069671535798e-07 1.4939280487689763e-07 -2.3343341364879903e-07 -2.6450053398350695e-06 -1.5297498992228853e-06
PC4 -5.399928959019184e-07 -7.287187696270462e-08 1.3897816430095937e-06 1.6314986118666616e-07 7.123603682510793e-06 1.7426371325447513e-06 -3.75814541085638e-07 2.5701249257866203e-07 -1.2461720840120135e-06 3.9578314879559285e-07 2.999069865434979e-07 3.083617915119465e-07 -9.181233921943087e-07 -5.757196602518729e-07 -7.219918307542212e-08 -8.693302297923477e-08 9.023310908434627e-08 9.872678454159692e-08 -5.3963681666939e-07 -1.590251719548724e-07 1.4871530116727254e-07 3.941215555953278e-06 -1.1289045431271186e-06 6.096031205640312e-06
PC5 1.603363874120393e-06 -2.1944588340241497e-07 -6.402565328221451e-07 1.1645712111800099e-06 1.7426371325447517e-06 1.4664920721440766e-05 3.3649718447250487e-07 1.1583552757543536e-06 -9.439835791343642e-07 -6.363106188624986e-07 -5.634712149266601e-07 -9.83421612208957e-07 3.911912137213633e-07 -1.4203043680111782e-06 5.378130501388421e-07 1.1258517910856862e-07 -1.1368900068310445e-08 7.37189224956945e-07 -2.2880997059588929e-07 3.3721507488262847e-07 -2.7605914204948272e-08 2.5542405245852846e-06 -1.3547890308600605e-06 -1.7574852460839566e-06
PC6 2.776963450616969e-06 1.0158723323921135e-07 -4.057848198649009e-07 7.451345229491491e-08 -3.7581454108563835e-07 3.364971844725048e-07 1.419931320185733e-05 -1.6976550680166268e-07 2.0198575660734468e-07 2.5106680735087106e-07 3.450486152939684e-08 -3.613093528489116e-07 -1.7088259148131592e-07 -1.972855607340212e-07 -2.2295313288533358e-07 -1.5744313923305404e-07 -1.0044287642929151e-07 2.7961718928796286e-07 -3.890360918240093e-07 -2.2332344312737492e-07 -4.676348613811212e-07 5.460632437071942e-07 -8.648376121661334e-07 -3.1825807266431945e-06
PC7 9.329884848432847e-07 4.9088339734336333e-08 -7.038689318928878e-07 5.440994552844186e-07 2.5701249257866187e-07 1.1583552757543532e-06 -1.697655068016623e-07 1.2160213704745952e-05 1.0310117332963479e-06 -2.0293391712306401e-07 -7.342919697964854e-08 1.404433689445301e-06 3.793351667042616e-07 3.0865222498084766e-07 -4.942858561375908e-07 -5.494931496615135e-07 3.1491389992888926e-08 -5.251649467884793e-07 6.993964993450188e-08 1.1078199086041932e-07 -4.3652426762195127e-07 -4.347211581340901e-06 1.427866718125906e-06 5.104104475122635e-06
PC8 1.2448567615962718e-07 3.763884209030536e-08 1.163609182045348e-06 -1.5312130940914722e-07 -1.2461720840120137e-06 -9.439835791343648e-07 2.019857566073442e-07 1.0310117332963483e-06 1.3769230522761871e-05 4.561352104711682e-07 5.418304451079934e-07 -8.820238245455161e-07 2.174662011286156e-07 -9.515046340768946e-08 -5.20529304467205e-07 -5.070061486241941e-07 4.0657296287096546e-07 1.202236499787424e-07 -7.986375945952177e-07 -1.849764831972663e-07 1.4721762526116356e-07 2.0208081024873698e-06 -3.815544492034052e-06 2.2636135958898853e-06
PC9 1.8422676573935967e-06 4.827030810582222e-08 -2.473163195946048e-07 -9.71131932315852e-07 3.9578314879559285e-07 -6.363106188624991e-07 2.5106680735087127e-07 -2.0293391712306393e-07 4.561352104711687e-07 1.1506547134342804e-05 -2.739131063096231e-07 3.6055173797342716e-09 -4.047491213990375e-07 1.3948045480462567e-07 -8.582286361253096e-07 3.8257416514988363e-07 2.3773166138288127e-07 5.547462344192967e-07 -4.303569803351811e-07 -2.0620438275067431e-07 -7.237160179878622e-07 1.4916278553300955e-08 -2.907854636878908e-06 1.5588493015779046e-06
