 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006825284569913937 1.2781059003901713e-08 -2.422526155936338e-05 1.3813773713803548e-06 3.977562550132638e-07 5.229894905960513e-07 2.4529863285891555e-06 1.8756556794603228e-06 -4.984665909611443e-07 2.138592679658488e-06 -1.1746802847200617e-06 8.820483583913299e-07 -6.397528735403669e-07 -1.8701034892856434e-06 -1.63445985512608e-06 -1.9955183228217473e-06 9.742333590875734e-07 -1.795654547845301e-06 -6.417863280495674e-07 1.0619263655994045e-06 -9.341234127295177e-07 -9.570738162334656e-06 2.3258057234942768e-05 -3.0906541949023526e-06
PC1 1.278105900390236e-08 2.321363543569325e-06 -1.5854699579627532e-06 -3.546090513509814e-07 -3.615165304750342e-08 -2.785795853570345e-07 7.36640804376408e-08 9.07350866640977e-08 7.470511384142627e-08 1.5828460933970168e-08 1.6076498077659613e-07 1.263995294696149e-08 6.291416203410779e-07 -1.2815483494725093e-07 -2.9378732982210946e-07 -7.208331067199398e-07 -6.496669609024965e-07 2.3724147776543878e-07 3.193671506433966e-08 1.91821902295806e-07 3.27842060314184e-08 -4.7839715288612476e-08 -6.457097211623087e-08 3.1500416105230385e-06
PC2 -2.4225261559363374e-05 -1.5854699579627525e-06 4.810537685250255e-05 9.210424868982218e-07 1.390302528035285e-06 -5.992534649456789e-07 -4.715124289215034e-07 -5.72842617601217e-07 1.101129082337543e-06 -3.2789554424054873e-07 -1.9912705042026337e-08 -8.12670997258333e-08 -1.1239384735897167e-06 9.15769641436567e-07 -1.0713921931231857e-06 1.2337759528321915e-07 8.427682741328876e-08 7.362067447593965e-07 1.7814897797702644e-07 -5.086500620277275e-07 -3.199464372677664e-07 -4.529637162404024e-06 -4.872023601428097e-07 -6.264181492188811e-09
PC3 1.3813773713803548e-06 -3.546090513509814e-07 9.210424868982222e-07 4.548365405823804e-06 1.2658235231722974e-07 1.255671087861973e-06 4.1198506184655616e-08 5.108429919036248e-07 -2.111333600489872e-07 -9.869179690340332e-07 -7.78730840244074e-08 4.136741773967096e-07 9.603379136997643e-08 -7.541749924934428e-07 1.1007037548229765e-07 -3.9819515542046336e-08 2.578661026553798e-07 -4.027183848701626e-07 -5.388448307292216e-07 4.317599661579612e-07 1.457000418270805e-07 -2.9072019444261126e-07 -3.425952895923067e-06 -2.137624187089251e-06
PC4 3.9775625501326486e-07 -3.615165304750349e-08 1.390302528035286e-06 1.2658235231722987e-07 8.781005622196235e-06 1.703138221871981e-06 -4.4912663873068395e-07 2.584870134652186e-07 -1.2472254445479287e-06 4.631923702210218e-07 3.760846517796614e-07 3.242850417100604e-07 -1.0088154498001465e-06 -6.484413491185611e-07 -2.199790176244579e-08 -4.411617298122492e-08 8.259401970174551e-08 -4.3638205629652773e-08 -5.057485282041305e-07 -1.2511301658747214e-07 1.3228358188056964e-07 3.604688681724055e-06 -5.866478014124466e-07 7.0728583076259024e-06
PC5 5.229894905960515e-07 -2.7857958535703447e-07 -5.992534649456779e-07 1.2556710878619737e-06 1.7031382218719824e-06 1.633596383184141e-05 3.879794366533738e-07 1.08061563809326e-06 -8.111841525244252e-07 -5.873376690364298e-07 -4.7358457875694995e-07 -9.39068531457338e-07 5.331935527239603e-07 -1.310971123649127e-06 5.190262728429978e-07 8.296020520887384e-08 -5.503940348897378e-08 7.655148198918974e-07 -1.8745740761340745e-07 2.392678893964415e-07 -1.08261665898796e-07 1.639685781153261e-06 -6.167112713285577e-07 -1.6325352648302988e-06
PC6 2.452986328589156e-06 7.366408043764071e-08 -4.715124289215032e-07 4.119850618465586e-08 -4.4912663873068427e-07 3.8797943665337335e-07 1.5493205265049362e-05 -9.182133357159505e-08 2.3767230657864218e-07 2.4203061209178994e-07 7.001698587316416e-08 -3.86723430833632e-07 -8.568669753467867e-08 -1.324792973197914e-07 -2.1443454583936266e-07 -1.3026800984108134e-07 -1.2647745207370947e-07 3.0660234952591466e-07 -4.135868995434751e-07 -2.2174817762111628e-07 -5.289505902922021e-07 7.063441245533946e-07 -1.0586620593069595e-06 -3.383771345057448e-06
PC7 1.8756556794603228e-06 9.073508666409763e-08 -5.728426176012163e-07 5.10842991903625e-07 2.5848701346521876e-07 1.0806156380932605e-06 -9.182133357159528e-08 1.3253184472969023e-05 9.927475270482506e-07 -2.448777911428484e-07 -9.872230679596668e-08 1.2995743248059555e-06 3.939700849536931e-07 2.5466672736912216e-07 -4.1319453387158704e-07 -5.668135750606187e-07 1.1868892257495206e-07 -4.732038826058269e-07 7.617230098111634e-08 6.799033453474301e-08 -4.909161894169489e-07 -4.7855163571956884e-06 1.5871899431541512e-06 4.402374736921416e-06
PC8 -4.984665909611445e-07 7.470511384142638e-08 1.1011290823375415e-06 -2.111333600489872e-07 -1.2472254445479281e-06 -8.111841525244251e-07 2.3767230657864212e-07 9.927475270482512e-07 1.4792899322428944e-05 3.8375714220284274e-07 4.1368374203983273e-07 -8.478281386666008e-07 3.555939231098346e-07 -8.142502563061633e-08 -5.43208062230617e-07 -4.823040680107366e-07 3.883211564250522e-07 1.1390571658183755e-07 -7.987013296484811e-07 -2.335192394779605e-07 1.225425284807226e-07 2.5147852247870014e-06 -3.5040685368237034e-06 2.492602725441221e-06
PC9 2.1385926796584876e-06 1.5828460933970287e-08 -3.2789554424054846e-07 -9.869179690340324e-07 4.631923702210219e-07 -5.873376690364299e-07 2.420306120917898e-07 -2.44877791142848e-07 3.8375714220284263e-07 1.2635846128626452e-05 -2.24967394847432e-07 -6.502893732763208e-08 -4.1467223167725074e-07 1.3006698722251598e-07 -8.517994167148541e-07 4.4288320247413466e-07 3.614545019808408e-07 4.975379925762716e-07 -5.013572638725666e-07 -2.7020358630118656e-07 -7.305780842793599e-07 1.4358498658044666e-06 -4.650803346977854e-06 1.3974078513281689e-06
