 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007686766700294868 1.7416040296741266e-07 -2.3424376248030932e-05 1.4916898917895274e-06 9.615518903068127e-07 -1.017186094366962e-08 2.5907574460738048e-06 2.100523853988357e-06 -9.358258670536301e-07 2.2305123790537406e-06 -1.5909605337321014e-06 4.913793251407316e-07 -6.129276663890337e-07 -2.2342493431269115e-06 -1.6568914416108642e-06 -1.718647483938361e-06 1.15056509191082e-06 -1.6414205387005285e-06 -5.246447715323799e-07 8.083407767291094e-07 -8.161509539515749e-07 -9.134050565676616e-06 7.863270365620528e-06 -4.829237860778483e-05 3.856336011889777e-05 -2.2829632130485263e-05 6.638942166564327e-05 2.9033314610159706e-05
PC1 1.741604029674111e-07 2.5902505517045534e-06 -1.6018805965104635e-06 -3.9515597575284644e-07 -9.859511499148047e-09 -3.1197231452209177e-07 7.030302461698282e-08 1.3510848375606238e-07 6.286163930949091e-08 -2.949863598088853e-08 1.900837392637471e-07 2.1397395688782926e-08 6.428364842469251e-07 -1.4260895251195766e-07 -3.0254045991521955e-07 -6.994121518523971e-07 -6.02548854620096e-07 1.9829768739600344e-07 4.646369362887796e-08 1.8375773373780237e-07 3.413503740757658e-08 -1.3923772456102142e-07 2.055324920907509e-06 -1.153643929826323e-06 -5.8389188683715234e-06 -1.3711844375199957e-06 8.718087781376428e-06 3.037693145274053e-06
PC2 -2.342437624803094e-05 -1.6018805965104635e-06 4.807851914895292e-05 8.647744710950878e-07 1.413747675069371e-06 -5.993337170150474e-07 -4.946281508908124e-07 -4.689194858263214e-07 1.0684985424647657e-06 -3.6370671959885073e-07 3.056802835045541e-08 -2.7835314584638136e-08 -1.0046362272713666e-06 8.744103495277863e-07 -1.0513396733835092e-06 7.667358138555288e-08 1.5196416330098266e-07 7.360582252824363e-07 1.9376851008520613e-07 -4.4820901660321244e-07 -3.0753478312076756e-07 -4.425967723210041e-06 -4.367428273800426e-06 -2.541158392670361e-06 1.6923971588199505e-06 9.28443031654879e-06 -1.682546557259613e-06 6.873880755939099e-06
PC3 1.4916898917895286e-06 -3.9515597575284655e-07 8.647744710950883e-07 5.000288927685319e-06 3.447478646739444e-08 1.2500182008875523e-06 3.83793745143111e-08 4.848651021744039e-07 -2.0649654890850096e-07 -9.51858114666107e-07 -1.2069157439104641e-07 4.0099670820505246e-07 6.826726855706373e-08 -7.289588887683323e-07 1.266098280474419e-07 -1.9491335625408593e-08 2.286077034592875e-07 -3.194354764189864e-07 -5.564609923714757e-07 4.382964714301351e-07 1.4779514458947482e-07 -1.1783346857297149e-07 -1.1950823708006234e-06 2.178777600845755e-06 4.010721054122416e-06 -8.819969426738338e-06 -6.3686422224079255e-06 -4.251684249322063e-06
PC4 9.615518903068114e-07 -9.8595114991481e-09 1.41374767506937e-06 3.4474786467394614e-08 9.591163125360256e-06 1.6101853917155515e-06 -4.6707812597630436e-07 2.0821593573606535e-07 -1.2737210941742843e-06 4.6705029778211466e-07 4.5426135337184125e-07 2.8937318974060657e-07 -1.0221794985235624e-06 -6.78264108045076e-07 -8.739744918587538e-09 -5.4289922272082276e-08 1.0804435722049388e-07 -1.5822426545579516e-07 -4.481663441191738e-07 -1.6235030277296847e-07 1.0469305899620566e-07 3.1316067482115568e-06 -7.78848465186695e-06 1.0001491994862096e-06 -2.4690993199830185e-06 1.885145222182992e-05 2.0960302541437413e-06 1.1152428124404488e-05
PC5 -1.0171860943668579e-08 -3.119723145220918e-07 -5.993337170150473e-07 1.2500182008875527e-06 1.6101853917155513e-06 1.675922244208228e-05 3.6304787811187097e-07 1.0031355846127746e-06 -7.156368122216903e-07 -5.62513641318327e-07 -4.1254205703488586e-07 -8.6165669212802e-07 5.767240509553531e-07 -1.2168440136352375e-06 5.113308136286421e-07 5.661704458875145e-08 -7.10295794558831e-08 7.562784939520542e-07 -1.5722911820304546e-07 2.0291952684112298e-07 -1.3710882880146024e-07 1.245561843056988e-06 -5.608001577265132e-07 1.5042609747544703e-06 1.2998033579099054e-08 1.8424082666287232e-06 -7.903006236383455e-07 -6.904565169415109e-06
PC6 2.590757446073808e-06 7.030302461698262e-08 -4.946281508908132e-07 3.837937451431143e-08 -4.670781259763051e-07 3.630478781118711e-07 1.5803309803393033e-05 -4.650155728528682e-08 2.97158193067542e-07 1.827471608286816e-07 7.532836549516081e-08 -4.0747716674961996e-07 -4.731309802451251e-08 -1.5181514979378229e-07 -2.4561068086460366e-07 -1.0370912213288229e-07 -1.0401420235650506e-07 3.0508283302737693e-07 -4.332252491271078e-07 -2.3237407288812928e-07 -5.612332900937747e-07 8.760035377502943e-07 -5.502300196343315e-07 -7.352784404992303e-06 4.4386247382433796e-06 -6.932666006091947e-06 -3.3418020821764057e-06 1.3546333143755597e-05
PC7 2.1005238539883575e-06 1.3510848375606232e-07 -4.689194858263219e-07 4.848651021744038e-07 2.082159357360651e-07 1.0031355846127746e-06 -4.650155728528699e-08 1.3441617022383657e-05 9.05135439718838e-07 -2.4764478047688134e-07 -1.1769302093832354e-07 1.246224863268137e-06 3.9541678462488115e-07 2.487951960165105e-07 -3.3406567890302137e-07 -4.868080898943287e-07 1.3399616587188883e-07 -4.194729408277192e-07 7.78198315729067e-08 5.011900567635764e-08 -4.772614261088547e-07 -4.818393640081634e-06 6.148373949125496e-06 2.6756910584320114e-06 -5.779499026552901e-06 -6.551671711679208e-06 8.195909915199648e-06 -3.686347801939431e-06
PC8 -9.358258670536321e-07 6.286163930949083e-08 1.068498542464766e-06 -2.064965489085009e-07 -1.2737210941742845e-06 -7.1563681222169e-07 2.9715819306754167e-07 9.051354397188382e-07 1.4938030462111422e-05 3.724128435670978e-07 3.185149331599997e-07 -8.385276148644359e-07 3.8276248765260187e-07 -5.966029125459284e-08 -5.224844352879147e-07 -4.4811158155883096e-07 3.328513523251095e-07 1.4162675060005058e-07 -8.116463301413642e-07 -2.2058952838723657e-07 1.1425740675197706e-07 2.767846071563957e-06 -1.4103314038220188e-06 6.9621607056495075e-06 3.991576811380636e-06 -6.660171286382138e-06 -1.3023472231932688e-05 2.124685568892073e-06
PC9 2.230512379053738e-06 -2.9498635980888397e-08 -3.6370671959885153e-07 -9.518581146661071e-07 4.670502977821151e-07 -5.625136413183263e-07 1.827471608286818e-07 -2.4764478047688155e-07 3.7241284356709806e-07 1.2860539860860293e-05 -2.2666594736615412e-07 -8.31516959016612e-08 -4.158645220365994e-07 1.238225664290408e-07 -8.269917685312606e-07 4.2445798668917224e-07 3.9160773004236035e-07 4.705346725412773e-07 -5.443699014659402e-07 -2.712017234916753e-07 -7.110993825755409e-07 2.0487033063254575e-06 -6.819255896429762e-06 4.743203956850442e-06 4.834064428645343e-06 7.627657068376891e-07 -4.4576878721632315e-06 -4.523060576574508e-06
