 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0008014777065818344 7.699566418574028e-08 -2.408958290536342e-05 1.381508990948174e-06 1.1118533264942757e-06 -2.140727626552953e-07 2.528976708994543e-06 2.0940542576820317e-06 -1.2983576218788363e-06 2.157021754104918e-06 -1.3267400037097603e-06 4.941233461663641e-07 -6.18681898293929e-07 -2.120663897261698e-06 -1.3430655444336708e-06 -1.7487020184491883e-06 1.3573798857951038e-06 -1.8078602174444952e-06 -8.937762480557181e-07 5.162051895493537e-07 -5.908398037673353e-07 -9.30217126550727e-06 1.0691841690033419e-05 -4.96205524238992e-05 3.804757147485295e-05 -2.4473382382300077e-05 6.801356823849067e-05 2.6807107769040798e-05
PC1 7.699566418574146e-08 2.7056405603592226e-06 -1.5703442354868977e-06 -4.180970304981598e-07 -2.9889861950603823e-09 -2.391573594612229e-07 7.306690679818836e-08 1.3071594096020416e-07 6.195118162222084e-08 -1.9357196775866707e-08 2.1071905339864526e-07 7.621853315460591e-09 6.873016109497832e-07 -1.7018767403844203e-07 -3.166929555734479e-07 -7.034606326217341e-07 -6.26773362931296e-07 2.3669792152226122e-07 7.000608453575923e-08 1.7421167656734996e-07 5.227415173308677e-08 7.900345217914357e-08 1.4159163357677485e-06 -1.2660147372645362e-06 -6.017702325032865e-06 -8.169412005506389e-07 9.279638878772707e-06 3.28653570372518e-06
PC2 -2.4089582905363442e-05 -1.5703442354868983e-06 4.939590907636098e-05 9.63618079935708e-07 1.5047091699630132e-06 -6.205722544468585e-07 -5.976726192231544e-07 -3.9736025744371793e-07 8.610188476165603e-07 -5.419759376875737e-07 1.4671927235719015e-07 -1.297580916360547e-07 -9.768316565000003e-07 7.79535723863977e-07 -9.056377889250921e-07 1.3883867052384836e-07 1.2799226110700535e-07 6.465307157833702e-07 1.602474084276444e-07 -1.459169136108296e-07 -2.4177396305105285e-07 -4.983865500126805e-06 -5.145796614243346e-06 -1.5398241286331566e-06 1.6136026916188287e-06 9.3756127848224e-06 1.2612760417101458e-06 4.485496062659225e-06
PC3 1.3815089909481725e-06 -4.1809703049815976e-07 9.636180799357071e-07 5.185660094048403e-06 2.4456606376228876e-09 1.2417060602138714e-06 2.8286054757842094e-09 4.919777979929811e-07 -1.621627792326419e-07 -9.744017807385154e-07 -1.2137045925554042e-07 3.9242030100285074e-07 6.364524952372335e-08 -7.234575498969289e-07 1.5310781478784653e-07 -3.1256529936836224e-09 2.0221344863148336e-07 -3.141269225206569e-07 -5.771350428807764e-07 4.796885714300761e-07 1.8506924020486238e-07 -4.214040894400199e-07 -7.137761205049586e-07 2.635482411655674e-06 3.981026947639083e-06 -9.478985137876246e-06 -6.798641699065527e-06 -4.648745303159759e-06
PC4 1.1118533264942767e-06 -2.9889861950604116e-09 1.5047091699630126e-06 2.4456606376228177e-09 9.944175343687515e-06 1.6220000159635523e-06 -4.971551954901392e-07 1.4788180693182117e-07 -1.3218426274028086e-06 5.131226392569664e-07 4.863411247893643e-07 2.959046675053945e-07 -1.0156530778211434e-06 -6.925259895020089e-07 4.918502970661956e-08 -1.0923998822461221e-07 1.730930456344234e-07 -1.2266885070711108e-07 -4.45782426635563e-07 -1.7321519420663337e-07 7.373465579983968e-08 2.6923888164238976e-06 -8.164512175456962e-06 1.3095324233168336e-06 -2.0156593083747437e-06 2.044857224000157e-05 1.7508067574332695e-06 1.1290052786989186e-05
PC5 -2.1407276265529743e-07 -2.391573594612228e-07 -6.205722544468586e-07 1.241706060213871e-06 1.6220000159635528e-06 1.700868803877689e-05 3.3857716691030646e-07 9.760345723087165e-07 -6.332453003607245e-07 -4.859128217754914e-07 -2.6535675806183693e-07 -9.257830028979135e-07 6.928616532719386e-07 -1.2100972561129909e-06 4.1199357878731615e-07 4.9073733358810784e-08 -1.28792013206406e-07 8.744037379475143e-07 -1.5744399579506758e-07 1.4685406640159232e-07 -1.8990509193378177e-07 1.2957381976564055e-06 -3.806805409363076e-07 1.7556720116207335e-06 -5.742015247560169e-07 3.149846691942857e-06 -1.3726141696368674e-06 -6.58302079392144e-06
PC6 2.5289767089945387e-06 7.306690679818811e-08 -5.976726192231537e-07 2.828605475784418e-09 -4.971551954901394e-07 3.3857716691030683e-07 1.5991617522787906e-05 -3.4305849170628946e-09 1.849429275758562e-07 1.7244928881159534e-07 8.146686561854252e-08 -3.9982817820567486e-07 -9.422932185497729e-08 -1.49883057363011e-07 -2.849202258574474e-07 -1.5328668324795725e-07 -6.782674541236669e-08 2.9560658029868824e-07 -3.925663736961503e-07 -3.2397905125040233e-07 -5.98230545818701e-07 1.489226195049365e-06 -5.536940659797939e-07 -8.074531856405128e-06 3.5572942318120337e-06 -7.032563698669462e-06 -2.6607011145643097e-06 1.3379513303930158e-05
PC7 2.0940542576820317e-06 1.3071594096020418e-07 -3.9736025744371825e-07 4.919777979929812e-07 1.478818069318215e-07 9.76034572308717e-07 -3.4305849170629153e-09 1.3665290618550176e-05 9.520912757070495e-07 -3.403213130514933e-07 -1.4603695299993747e-07 1.1531573815975596e-06 3.410139923132934e-07 1.6159316423942794e-07 -3.7695998882861873e-07 -4.151713345160865e-07 1.1417037877888233e-07 -4.834164561257353e-07 1.1488576840504143e-07 -1.1657668836995692e-08 -4.3479200842535477e-07 -5.070532538029515e-06 5.610874691581313e-06 3.457166592483845e-06 -4.626255142032282e-06 -6.81005883104356e-06 7.759073026888159e-06 -4.229713882840311e-06
PC8 -1.298357621878835e-06 6.195118162222085e-08 8.610188476165603e-07 -1.621627792326422e-07 -1.3218426274028081e-06 -6.332453003607244e-07 1.8494292757585603e-07 9.520912757070491e-07 1.5136020280650284e-05 3.9917270982372247e-07 3.301005984383078e-07 -8.837165432636955e-07 3.3788406058115774e-07 -9.243983535378268e-08 -5.60228370409255e-07 -4.4040020097433865e-07 2.811243361182813e-07 1.0991419208227415e-07 -8.313519893729651e-07 -2.3446073949351573e-07 6.414974766250151e-08 2.627736007186752e-06 -7.424539015374872e-07 6.8846063389475055e-06 3.5329518330596916e-06 -6.786301759203977e-06 -1.3469802769780969e-05 2.5213644001639836e-06
PC9 2.157021754104916e-06 -1.9357196775866717e-08 -5.419759376875736e-07 -9.74401780738516e-07 5.13122639256966e-07 -4.859128217754917e-07 1.7244928881159518e-07 -3.403213130514933e-07 3.9917270982372236e-07 1.3099969592716328e-05 -1.376795169725328e-07 -3.5985850858533227e-08 -3.676418326219564e-07 1.2776003020651624e-07 -8.853244549004909e-07 3.9110516424204156e-07 4.4706272135932086e-07 4.856791604463268e-07 -6.226093317323996e-07 -3.215538485949386e-07 -7.195002832088705e-07 2.533480513973649e-06 -7.025302394036568e-06 4.616181253290357e-06 5.404312455627944e-06 1.0773318951508934e-06 -5.0492370706310775e-06 -4.6331333620761545e-06
