 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0006932089851021621 -2.645519192007393e-08 -2.3230743890168553e-05 1.5322447974282373e-06 5.344907989283028e-07 3.1649706178817495e-07 2.33488967865035e-06 1.9116155987975053e-06 -3.5593263469697287e-07 2.4755873523247134e-06 -1.2271719686971838e-06 6.907509415638333e-07 -5.0953220395964e-07 -1.6434557986263332e-06 -1.5438947805505562e-06 -1.880381909798138e-06 9.235627655174061e-07 -1.800612939120332e-06 -7.977158072338692e-07 1.0886613035377956e-06 -9.185017702961417e-07 -2.964406176923931e-06
PC1 -2.645519192007457e-08 2.3207120705829095e-06 -1.6151985192125697e-06 -3.323715806363704e-07 -6.440481977613693e-08 -2.9066798371397755e-07 7.275214085820835e-08 9.620073196503654e-08 4.8427488000608855e-08 -1.3839501826719243e-08 1.664128089908658e-07 7.524646700896154e-09 6.198330578362108e-07 -1.403882955900866e-07 -2.791860386210688e-07 -7.17640065215515e-07 -6.267872671628448e-07 2.441175579383183e-07 3.7740308547008006e-08 1.9476652803452842e-07 2.4377190034310398e-08 1.209763961990267e-06
PC2 -2.323074389016855e-05 -1.61519851921257e-06 4.766017492036966e-05 9.319425667910173e-07 1.304628409663471e-06 -5.541278726761882e-07 -4.612073435004204e-07 -5.891768129048639e-07 1.136983133920778e-06 -3.122296427438961e-07 -2.8999576698260718e-08 -4.7805351839049516e-08 -1.0658809540209973e-06 9.13125580167848e-07 -1.0290236007287114e-06 6.734586291546056e-08 1.3485800639041728e-07 7.341110876694015e-07 1.2854431575681922e-07 -5.339822186598357e-07 -3.234869854318904e-07 -4.841313298656077e-06
PC3 1.5322447974282382e-06 -3.3237158063637015e-07 9.31942566791017e-07 4.579170299915924e-06 1.3366445843026766e-07 1.2053429406607925e-06 3.7616543320869774e-08 5.014427376029878e-07 -2.4817297490742705e-07 -9.666872259289147e-07 -7.867852984054334e-08 4.356445911198704e-07 5.51386001606854e-08 -7.586487999696776e-07 1.1189437676856086e-07 -2.6692560039639446e-08 2.7301311994586975e-07 -3.9944145578553366e-07 -5.414910967447196e-07 4.2212814312293817e-07 1.1265021003950599e-07 -2.7287085178375548e-06
PC4 5.344907989283028e-07 -6.440481977613678e-08 1.3046284096634714e-06 1.3366445843026766e-07 8.73506662014609e-06 1.68243845367475e-06 -4.2114140793014397e-07 2.5850504701324567e-07 -1.3041967765241572e-06 4.5846653481339936e-07 3.4208077895608253e-07 2.8656751629053457e-07 -1.0185517916253054e-06 -6.622012396909867e-07 8.318132516550315e-09 -2.891185209733712e-08 6.692628362663861e-08 -3.6113063934086405e-08 -4.809611185668686e-07 -1.1326920603827766e-07 1.0757866720391754e-07 6.395988978122061e-06
PC5 3.1649706178817336e-07 -2.9066798371397777e-07 -5.541278726761886e-07 1.2053429406607925e-06 1.6824384536747511e-06 1.624510871950108e-05 3.704921194668842e-07 1.006879143834088e-06 -8.230914545058711e-07 -5.975276556878132e-07 -4.626502604998139e-07 -9.357699515404686e-07 5.425761853636661e-07 -1.2639966182504127e-06 5.126900853332473e-07 9.226409011835419e-08 -5.5055446013141235e-08 7.77168881479845e-07 -2.1142732834935549e-07 2.29672367061516e-07 -1.0363563210168594e-07 8.003330057526648e-07
PC6 2.3348896786503497e-06 7.275214085820872e-08 -4.6120734350041974e-07 3.7616543320869674e-08 -4.2114140793014413e-07 3.7049211946688444e-07 1.5380026051274634e-05 -9.394056877047504e-08 2.829044232194637e-07 2.1469660774724427e-07 1.0301395169519769e-07 -3.603579496559021e-07 -6.888080491356525e-08 -1.7339566884085068e-07 -2.101722781056029e-07 -1.3018450620380217e-07 -8.123338102559707e-08 2.7424307389597115e-07 -4.323102245310858e-07 -2.3595092981796153e-07 -5.126311149127155e-07 -9.616242248101066e-07
PC7 1.9116155987975036e-06 9.62007319650366e-08 -5.891768129048634e-07 5.014427376029878e-07 2.585050470132453e-07 1.0068791438340878e-06 -9.394056877047544e-08 1.3121318418917383e-05 9.782311926761331e-07 -2.694759798187154e-07 -1.1038337390491815e-07 1.2893538597100672e-06 4.399558192143033e-07 2.694578914176873e-07 -3.7083653926767845e-07 -5.180345871763158e-07 7.083284445496969e-08 -4.6663950586971025e-07 6.28261069880235e-08 8.009368498129207e-08 -4.908652489991446e-07 -2.252236640049808e-06
PC8 -3.5593263469697144e-07 4.8427488000608855e-08 1.1369831339207773e-06 -2.4817297490742726e-07 -1.304196776524157e-06 -8.230914545058707e-07 2.829044232194639e-07 9.782311926761331e-07 1.4615272799964215e-05 3.7269455931457523e-07 3.9620196989792275e-07 -8.159603622266976e-07 3.2433137502647047e-07 -1.298692189380152e-07 -5.151450353599539e-07 -4.5160594761827134e-07 3.8553608765666106e-07 1.1129387199768619e-07 -7.88462422548187e-07 -2.5841937991417204e-07 1.355187867460145e-07 1.9188418959830467e-06
PC9 2.4755873523247147e-06 -1.3839501826719257e-08 -3.122296427438968e-07 -9.666872259289145e-07 4.5846653481339915e-07 -5.975276556878134e-07 2.1469660774724414e-07 -2.6947597981871555e-07 3.726945593145759e-07 1.247921562710042e-05 -2.1716445726107513e-07 -3.676443349407051e-08 -4.612214339080875e-07 1.0314720987924215e-07 -8.6135008735243e-07 4.402747999114141e-07 3.9676826625765046e-07 4.7174208279897934e-07 -5.183153113968726e-07 -2.7193986187395124e-07 -7.548502603031407e-07 -1.1500546813313355e-07
PC10 -1.2271719686971865e-06 1.664128089908659e-07 -2.899957669826021e-08 -7.867852984054322e-08 3.4208077895608237e-07 -4.626502604998142e-07 1.0301395169519777e-07 -1.1038337390491827e-07 3.9620196989792307e-07 -2.1716445726107497e-07 1.2682828574262604e-05 -4.908071172831921e-07 -3.0619266366647446e-08 -3.121727509163365e-07 -3.955996424118057e-08 2.0501445575339557e-07 -3.717409871540972e-07 9.097536097966131e-08 1.7028785083150888e-07 4.4977029930589564e-07 1.219899273369525e-07 -1.437894732086905e-06
PC11 6.907509415638321e-07 7.524646700896354e-09 -4.780535183904966e-08 4.356445911198704e-07 2.8656751629053446e-07 -9.357699515404685e-07 -3.6035794965590166e-07 1.2893538597100668e-06 -8.159603622266971e-07 -3.676443349407058e-08 -4.90807117283192e-07 1.2341469977604972e-05 -1.125604885857751e-08 -1.893767364078586e-07 -4.853635586266584e-07 3.954508311279948e-07 2.36709079042835e-07 4.507000911009015e-07 2.1143495085970292e-08 6.722068046160802e-07 2.1915768732725296e-07 1.3326445550871429e-06
PC12 -5.095322039596409e-07 6.198330578362102e-07 -1.065880954020997e-06 5.513860016068526e-08 -1.018551791625306e-06 5.425761853636664e-07 -6.88808049135653e-08 4.3995581921430315e-07 3.243313750264705e-07 -4.612214339080874e-07 -3.061926636664731e-08 -1.1256048858577712e-08 1.128318198477782e-05 5.507520658801866e-08 -1.5500644351630663e-08 -4.826330212581126e-07 2.0818660305342946e-07 -1.5343296068457609e-07 -1.504386846689759e-07 -1.6977025186002035e-07 -6.093007787973851e-07 -6.87609691528748e-07
PC13 -1.6434557986263347e-06 -1.403882955900865e-07 9.131255801678477e-07 -7.586487999696774e-07 -6.62201239690987e-07 -1.2639966182504133e-06 -1.7339566884085076e-07 2.694578914176874e-07 -1.2986921893801546e-07 1.031472098792421e-07 -3.1217275091633686e-07 -1.893767364078581e-07 5.507520658801865e-08 1.1655649372484805e-05 -6.279440161539005e-07 9.894093594832295e-07 2.1913815517917883e-07 1.894216947197672e-07 -1.177964382392736e-07 1.7999152847263033e-08 1.7421814003869033e-07 -1.3302139383904008e-06
PC14 -1.543894780550558e-06 -2.791860386210688e-07 -1.0290236007287118e-06 1.1189437676856093e-07 8.31813251655046e-09 5.126900853332475e-07 -2.1017227810560276e-07 -3.7083653926767855e-07 -5.15145035359954e-07 -8.613500873524306e-07 -3.955996424118039e-08 -4.853635586266589e-07 -1.550064435163062e-08 -6.279440161539007e-07 1.2122588148020854e-05 -1.40317749342151e-07 7.028269106596085e-08 -1.3593332094452377e-08 1.6165590093495897e-07 -8.623773646436835e-08 8.229603887129514e-08 -2.3996346202833576e-06
PC15 -1.880381909798138e-06 -7.176400652155148e-07 6.734586291546035e-08 -2.669256003963935e-08 -2.8911852097337056e-08 9.226409011835394e-08 -1.301845062038023e-07 -5.180345871763155e-07 -4.5160594761827144e-07 4.402747999114139e-07 2.050144557533955e-07 3.9545083112799537e-07 -4.826330212581125e-07 9.8940935948323e-07 -1.4031774934215103e-07 1.1448545285679531e-05 4.151590819234101e-07 -6.78186847105472e-07 -1.3148711899768935e-07 -1.423399671975565e-07 9.687501988811853e-08 -1.658155563147996e-06
