 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006952474256025025 -6.461609834301527e-08 -2.3231696039160172e-05 1.4677586916550166e-06 4.381754149749848e-07 3.2385957327753175e-07 2.3463785823658654e-06 1.909934302169773e-06 -4.862403151753158e-07 2.329730278477209e-06 -1.279179602685091e-06 8.305044634717552e-07 -5.987960223510658e-07 -1.8563504701516858e-06 -1.480902096632795e-06 -1.854968987327579e-06 9.504790697305987e-07 -1.7946821749813293e-06 -8.342575818271652e-07 1.0892378975503262e-06 -1.0364533412014115e-06 -1.0619920259351405e-05 2.2079964324746022e-05 -5.38870668270332e-06
PC1 -6.461609834301543e-08 2.3354143400359596e-06 -1.6165266748706227e-06 -3.3798981951354274e-07 -3.9208436671530966e-08 -2.969865271201163e-07 6.303244869928784e-08 1.0976319442228423e-07 6.042109425768502e-08 -4.984345791966766e-09 1.7611022936633774e-07 1.3940664419136328e-08 6.281767136396101e-07 -1.2396010897494138e-07 -2.881686818482688e-07 -7.174253047001877e-07 -6.2329703091088e-07 2.3261794385373626e-07 3.190472864590768e-08 1.9657681337717293e-07 2.193910367533646e-08 -6.046059401334299e-08 2.4021152635231703e-08 2.9484295422449046e-06
PC2 -2.3231696039160165e-05 -1.6165266748706233e-06 4.768367733601078e-05 9.318619191646067e-07 1.3033749773161236e-06 -5.53890975686921e-07 -4.611696952983488e-07 -5.888866475423201e-07 1.1359571447413433e-06 -3.136077119257925e-07 -2.922827294802987e-08 -4.675400355547116e-08 -1.065766971699184e-06 9.119888205378278e-07 -1.0283462013195696e-06 6.750626419430293e-08 1.3504483172088436e-07 7.353920271188919e-07 1.289263997549161e-07 -5.33144614847559e-07 -3.2356679782275927e-07 -4.807182327269093e-06 7.971662012308106e-08 -1.4938461972465186e-07
PC3 1.4677586916550158e-06 -3.3798981951354274e-07 9.318619191646065e-07 4.601733747117373e-06 1.2380070808269388e-07 1.2099630921138827e-06 4.524188425316906e-08 4.889622551848099e-07 -2.412138196841166e-07 -9.53644465401911e-07 -8.104892310634149e-08 4.0714272994054674e-07 6.050751118499892e-08 -7.440593734140123e-07 1.1150191430046717e-07 -3.098799759676693e-08 2.659227306916869e-07 -3.8800333393554646e-07 -5.302147591852691e-07 4.201049683270179e-07 1.333416008495189e-07 -2.8964423905429456e-07 -3.3776101896918244e-06 -2.166358197559736e-06
PC4 4.381754149749851e-07 -3.920843667153092e-08 1.3033749773161236e-06 1.2380070808269404e-07 8.806325996091946e-06 1.668676945903012e-06 -4.4332872394076854e-07 2.8863288265485937e-07 -1.2747427799068903e-06 4.830958714265714e-07 3.6511048342645025e-07 2.9747414195816427e-07 -9.991818350244068e-07 -6.201475478357524e-07 -1.2916233664158887e-08 -2.8250484848884674e-08 7.443624005837463e-08 -6.229491795799211e-08 -4.929374784355982e-07 -1.0943723012294513e-07 1.053848448655207e-07 3.749867520802891e-06 -5.150714723223489e-07 6.742753163403598e-06
PC5 3.238595732775317e-07 -2.969865271201162e-07 -5.538909756869222e-07 1.2099630921138836e-06 1.668676945903012e-06 1.626178082134201e-05 3.76477165337361e-07 9.985708165628992e-07 -8.27575063737986e-07 -6.009611108925963e-07 -4.6718700279318047e-07 -9.414563637806231e-07 5.398704457212884e-07 -1.2705671374232406e-06 5.171220865110342e-07 9.140222352352453e-08 -5.7796547508000006e-08 7.841935172216855e-07 -2.071015629538526e-07 2.2812770263674505e-07 -1.0092771111453462e-07 1.6791057940224584e-06 -3.367802100718533e-07 -1.708785728437252e-06
PC6 2.346378582365863e-06 6.303244869928761e-08 -4.611696952983477e-07 4.524188425316896e-08 -4.433287239407685e-07 3.764771653373609e-07 1.5400122234120498e-05 -1.070022183768514e-07 2.7588471800012946e-07 2.1084597751021443e-07 9.539937362144385e-08 -3.7281789807939486e-07 -7.316169993345098e-08 -1.8244654616094435e-07 -2.0332799649802956e-07 -1.3138836895295958e-07 -8.586313208491147e-08 2.8598253680426923e-07 -4.251263312968483e-07 -2.3782453420148746e-07 -5.063181767759417e-07 6.29255418231277e-07 -8.587063933347135e-07 -2.819056843631252e-06
PC7 1.9099343021697715e-06 1.097631944222843e-07 -5.88886647542321e-07 4.889622551848097e-07 2.886328826548593e-07 9.985708165628994e-07 -1.0700221837685126e-07 1.3150002144547358e-05 9.868867254985069e-07 -2.666601519082524e-07 -9.973472693955147e-08 1.3091250287240902e-06 4.457586393364072e-07 2.7926838032796696e-07 -3.792197390854154e-07 -5.15625524141761e-07 7.852350637859837e-08 -4.830870072371137e-07 5.148416281437084e-08 8.241002245354717e-08 -5.033197853183108e-07 -4.707531539268166e-06 1.6148961879368318e-06 4.038727780255616e-06
PC8 -4.862403151753143e-07 6.042109425768502e-08 1.135957144741343e-06 -2.4121381968411665e-07 -1.2747427799068901e-06 -8.275750637379861e-07 2.758847180001297e-07 9.868867254985067e-07 1.4650199495731585e-05 4.0000857603522415e-07 4.083372169700518e-07 -8.341077747623005e-07 3.431984624607692e-07 -8.891974305473394e-08 -5.29938541791912e-07 -4.551672855753077e-07 3.84188235519257e-07 1.043118593721311e-07 -7.863397923334414e-07 -2.580329121749237e-07 1.5218947421927577e-07 2.344516612856853e-06 -3.311799165189927e-06 2.4977405250361427e-06
PC9 2.3297302784772097e-06 -4.984345791966853e-09 -3.1360771192579195e-07 -9.536444654019109e-07 4.830958714265714e-07 -6.00961110892596e-07 2.1084597751021438e-07 -2.6666015190825225e-07 4.000085760352241e-07 1.2519953516199757e-05 -2.0601556135054274e-07 -6.598798371416232e-08 -4.421282563555895e-07 1.478491174384097e-07 -8.754141499623927e-07 4.3545288672768917e-07 3.9308987122466706e-07 4.694559923825267e-07 -5.121754663922226e-07 -2.7245800581395245e-07 -7.305376583265378e-07 1.3105978625519077e-06 -4.541575890152457e-06 1.4492607130630298e-06
