 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.000619608587623002 9.820197473576538e-08 -2.455955530309021e-05 1.1160421251226512e-06 4.954102081164742e-09 9.450393150740787e-07 2.7490155999514046e-06 1.2874667230888462e-06 -5.117326496590436e-07 2.0984916283494553e-06 -1.0060948324315183e-06 1.1948008131532004e-06 -7.050610479920162e-07 -1.5144687529951062e-06 -1.6084520024349469e-06 -1.8976733578885448e-06 6.162904819870939e-07 -2.0470203658646196e-06 -6.341607037413765e-07 1.0731068271165238e-06 -1.0358969822404364e-06 -1.0035772663320537e-05 2.4242114738449867e-05 1.371747623386387e-06
PC1 9.820197473576524e-08 2.14026598312689e-06 -1.5794275214366212e-06 -3.2830645648040486e-07 -5.0680153796936296e-08 -2.546693269797562e-07 8.039604223297283e-08 9.08644739423124e-08 8.543909715645106e-08 2.962117452480974e-08 1.5162706290384477e-07 2.116402004465402e-08 6.251500651062603e-07 -1.2581396145896902e-07 -3.0380061860103925e-07 -7.344786938181867e-07 -6.52320497061707e-07 2.5336016257874605e-07 3.387631443758894e-08 1.870431520972131e-07 4.200266767481462e-08 2.928226472269137e-08 -1.417086344194736e-08 3.0812169576812e-06
PC2 -2.4559555303090203e-05 -1.5794275214366214e-06 4.7827596917408055e-05 9.642236150565492e-07 1.4222232333241566e-06 -6.205907124055237e-07 -4.770508587743796e-07 -5.771091986358833e-07 1.162959118056731e-06 -3.2946228110187716e-07 -3.2790965144665886e-08 -1.4785506655488673e-07 -1.219932545487919e-06 8.960413401668999e-07 -1.141823013538947e-06 9.026129198735952e-08 9.691289888850573e-08 7.159494241122155e-07 1.8586745774466377e-07 -5.69390782577786e-07 -3.366418586031822e-07 -4.5852764100830666e-06 -9.53614820000472e-07 -9.570152804143415e-08
PC3 1.11604212512265e-06 -3.283064564804049e-07 9.642236150565488e-07 4.227159972292636e-06 1.4599759801013158e-07 1.2599913459039875e-06 5.984855647122584e-08 5.11996919239325e-07 -1.964487463946263e-07 -9.958921987356815e-07 -7.794729728955068e-08 4.201476406623318e-07 1.084421081255792e-07 -7.47390335255283e-07 1.1447164746475637e-07 -3.303750503797217e-08 2.3326818017559063e-07 -4.3974439001042103e-07 -5.435175431524607e-07 4.497991807624013e-07 1.5249802420794217e-07 -3.030332073803906e-07 -3.2109099573759315e-06 -1.9582174757477536e-06
PC4 4.95410208116259e-09 -5.068015379693629e-08 1.4222232333241576e-06 1.4599759801013155e-07 8.229799488686858e-06 1.7492893713235835e-06 -4.3057482936704904e-07 2.6222209722535344e-07 -1.2391060163441062e-06 4.3280557806569415e-07 3.585072313521497e-07 3.416976089461243e-07 -9.805086398512705e-07 -6.434488141636133e-07 -4.7919362135646957e-08 -7.080717662690875e-08 8.762651750406916e-08 6.516121659378894e-09 -5.286032182157963e-07 -1.4059262835511747e-07 1.4921397306112426e-07 3.739836640695364e-06 -8.134523218109707e-07 6.92381616767268e-06
PC5 9.450393150740769e-07 -2.5466932697975616e-07 -6.205907124055246e-07 1.2599913459039873e-06 1.7492893713235837e-06 1.5910397497361678e-05 3.7783548861469747e-07 1.1548042863230224e-06 -8.650250076353295e-07 -5.988681483956796e-07 -5.113773160395373e-07 -9.728896860351884e-07 4.873717333054101e-07 -1.3776118243923066e-06 5.326177648358604e-07 8.793197478413635e-08 -4.0051636807110084e-08 7.642039372229483e-07 -2.0028870009855421e-07 2.7601955917630254e-07 -8.684689941762961e-08 1.939388257703481e-06 -9.399061154450244e-07 -1.6735445313639002e-06
PC6 2.749015599951403e-06 8.039604223297285e-08 -4.7705085877438e-07 5.984855647122552e-08 -4.305748293670491e-07 3.778354886146977e-07 1.5200438353312375e-05 -8.87871733787669e-08 2.2429593994393106e-07 2.6151242871126864e-07 4.929504187768629e-08 -3.8416312910053793e-07 -1.2530094461702928e-07 -1.3657387921538608e-07 -2.3089897185038768e-07 -1.6204454802249182e-07 -1.2501620619101797e-07 3.142540640095517e-07 -4.0168389678692106e-07 -2.1391344717364686e-07 -5.189844599251868e-07 7.224926053061274e-07 -1.0267671604246123e-06 -3.5951054489613065e-06
PC7 1.2874667230888485e-06 9.086447394231246e-08 -5.771091986358832e-07 5.119969192393251e-07 2.622220972253537e-07 1.154804286323023e-06 -8.878717337876675e-08 1.2957692542733928e-05 9.675858539013499e-07 -2.000133508031649e-07 -1.074137399163161e-07 1.3444022991463268e-06 3.7336932499313385e-07 2.891885538688036e-07 -4.3963923430087167e-07 -5.438386880248641e-07 5.556371440897556e-08 -5.058499216831829e-07 7.898421649191279e-08 8.087859508653934e-08 -4.779811481592316e-07 -4.7597352964899066e-06 1.2789990157517982e-06 4.760091255459971e-06
PC8 -5.117326496590441e-07 8.543909715645095e-08 1.1629591180567324e-06 -1.9644874639462655e-07 -1.239106016344106e-06 -8.650250076353298e-07 2.242959399439309e-07 9.6758585390135e-07 1.4585655094700774e-05 4.2829474292963536e-07 4.489144778165098e-07 -8.739451309487657e-07 3.1449736275222754e-07 -6.553424099966173e-08 -5.34397973908626e-07 -4.687499525754372e-07 3.642583877118206e-07 1.206653226028793e-07 -8.219876558262354e-07 -2.117693505928555e-07 1.190740534810009e-07 2.421397141795481e-06 -3.916873960971771e-06 2.366652517336593e-06
PC9 2.098491628349453e-06 2.9621174524809667e-08 -3.294622811018762e-07 -9.958921987356815e-07 4.3280557806569436e-07 -5.988681483956794e-07 2.615124287112686e-07 -2.0001335080316506e-07 4.282947429296351e-07 1.2388615646269882e-05 -2.3727175846735438e-07 -4.941028321741662e-08 -4.081834816959539e-07 1.1970180025338364e-07 -8.612018102520765e-07 4.1088601338196187e-07 3.336726098445873e-07 5.362042720890491e-07 -4.670807815094473e-07 -2.545366780834041e-07 -7.397083560581053e-07 1.0038908456180877e-06 -4.043590613058217e-06 1.5276937656097006e-06
