 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005276869195702101 -1.3124790746225104e-07 -2.3361266580379108e-05 9.591305005807306e-07 -4.6417477391613994e-07 1.6528556768251482e-06 2.6982578089999143e-06 5.464092897772513e-07 4.432808145554173e-07 1.9739509293511615e-06 -4.6468840322082254e-07 1.4271560230421523e-06 -3.8788053619300725e-07 -7.654188217302166e-07 -1.2826510480165848e-06 -2.137801520099293e-06 5.260920961651263e-07 -2.505978901228791e-06 -1.0060326178764754e-06 1.1493427048369936e-06 -1.404108876407868e-06 7.1313027468382495e-06
PC1 -1.3124790746225065e-07 1.8440714343056933e-06 -1.5427017359452222e-06 -2.3837726083591814e-07 -9.73655689794471e-08 -2.0935517012840127e-07 1.2373965086790534e-07 2.440844496171734e-08 1.2640428231195481e-08 1.868544173148395e-08 1.3130275377131074e-07 3.779085250660019e-08 5.905722716467943e-07 -1.323369935696091e-07 -2.778936073162331e-07 -6.96973084248233e-07 -6.439442430809261e-07 3.021166146184894e-07 5.342752846725832e-08 1.8192293672667408e-07 4.283583866492357e-08 1.4118781825007079e-06
PC2 -2.3361266580379128e-05 -1.5427017359452215e-06 4.580028620071411e-05 9.985598995962747e-07 1.3178321470890047e-06 -5.725972970200907e-07 -5.052409744567571e-07 -7.579048038934931e-07 1.2144642639600395e-06 -1.6889924102201363e-07 -8.167347883707175e-11 -2.4497404824823896e-07 -1.2856088771951879e-06 8.122469374947932e-07 -1.171132120412463e-06 4.217960830756731e-08 1.7930673387905565e-07 6.888787303099225e-07 8.994982246299598e-08 -7.106875233545073e-07 -3.233796366261904e-07 -6.601310782861479e-06
PC3 9.591305005807291e-07 -2.38377260835918e-07 9.98559899596275e-07 3.781920917447794e-06 1.6248728755118284e-07 1.1705392804458877e-06 4.804580867809066e-08 5.358000032374528e-07 -1.4660157295307095e-07 -9.63456219350709e-07 -9.65557739553776e-08 4.3657606798502185e-07 4.4848134730114014e-08 -7.386349272559559e-07 9.357824206955985e-08 -1.0627479461720543e-08 2.1428205714215784e-07 -5.101377133960151e-07 -5.411335366889702e-07 4.7471515364100086e-07 1.2377362993760606e-07 -2.364105525730269e-06
PC4 -4.6417477391613893e-07 -9.73655689794472e-08 1.317832147089005e-06 1.6248728755118281e-07 7.0743018491707275e-06 1.7211213973701686e-06 -3.6629356445204554e-07 2.6009407980629937e-07 -1.2935943759120298e-06 3.495914609885254e-07 2.9234284445184907e-07 3.125866023980424e-07 -9.493429275658829e-07 -6.088765309883041e-07 -1.5899945339966523e-08 -4.9919333071777964e-08 9.101880451612304e-08 1.0694036245823108e-07 -5.310866272410053e-07 -1.6105195443557226e-07 1.307169594610899e-07 6.554188928629281e-06
PC5 1.6528556768251471e-06 -2.0935517012840148e-07 -5.725972970200892e-07 1.1705392804458877e-06 1.7211213973701694e-06 1.4708991445783184e-05 2.830864262848377e-07 1.115297691347638e-06 -9.651367455197929e-07 -6.382193446447013e-07 -5.649368264831838e-07 -1.019627562919138e-06 4.179593022807696e-07 -1.4042578279107451e-06 5.418258379389734e-07 1.0407289084163285e-07 -6.202604581759213e-08 7.710393792043381e-07 -2.498636840676014e-07 3.3218940594564153e-07 -1.0395817486098785e-08 9.763155387743068e-07
PC6 2.6982578089999155e-06 1.2373965086790545e-07 -5.052409744567569e-07 4.8045808678090284e-08 -3.6629356445204554e-07 2.830864262848377e-07 1.4203020284194284e-05 -1.6566776280723202e-07 1.785524513246761e-07 2.0874930840436534e-07 4.0929682368096725e-09 -3.208493537518544e-07 -1.6383587314367886e-07 -2.0154522042295513e-07 -2.4854145529723785e-07 -1.6771017285926696e-07 -9.205587381833787e-08 2.8620271911188773e-07 -3.355496308417122e-07 -2.5887720892159735e-07 -4.742526302925551e-07 -1.240836854976936e-06
PC7 5.464092897772521e-07 2.4408444961717312e-08 -7.579048038934932e-07 5.358000032374526e-07 2.6009407980629937e-07 1.115297691347638e-06 -1.6566776280723236e-07 1.2152954939656516e-05 1.0231144495274635e-06 -2.4258370896875634e-07 -1.3198172560495462e-07 1.3747901275092907e-06 3.8969024011165203e-07 3.034643040688403e-07 -4.676093508588945e-07 -5.087668795170909e-07 -2.7906288844522127e-09 -5.608251224829703e-07 9.139784102976966e-08 1.1942877477886594e-07 -4.506705858633975e-07 -1.2791689957978062e-06
PC8 4.4328081455541705e-07 1.264042823119565e-08 1.2144642639600397e-06 -1.4660157295307095e-07 -1.29359437591203e-06 -9.65136745519793e-07 1.7855245132467577e-07 1.0231144495274635e-06 1.3776958137461596e-05 4.6188747637890803e-07 5.559353176677915e-07 -8.697197298938973e-07 1.8165188665482585e-07 -1.8229426104014205e-07 -4.963987816700138e-07 -5.037186364537312e-07 4.043430731273982e-07 7.996022947286494e-08 -8.26404129305911e-07 -1.6468658867959048e-07 1.1659084940960624e-07 1.135493302085155e-06
PC9 1.9739509293511636e-06 1.8685441731484e-08 -1.6889924102201365e-07 -9.634562193507094e-07 3.4959146098852514e-07 -6.382193446447019e-07 2.0874930840436537e-07 -2.425837089687562e-07 4.6188747637890824e-07 1.1457769867338035e-05 -2.1829390994783444e-07 2.6870735970123525e-08 -4.2713244592544736e-07 1.1232749709729988e-07 -8.854765201542821e-07 3.8228114439169257e-07 2.745237226093045e-07 5.558090967221744e-07 -4.517091532109964e-07 -1.9470762110654955e-07 -7.17145653033869e-07 -7.496791520311407e-07
PC10 -4.646884032208216e-07 1.3130275377131074e-07 -8.167347883800419e-11 -9.655577395537748e-08 2.923428444518489e-07 -5.649368264831835e-07 4.092968236809659e-09 -1.3198172560495472e-07 5.559353176677915e-07 -2.1829390994783447e-07 1.2198742894745985e-05 -5.085755314437495e-07 1.9093989518425796e-08 -2.78307966985373e-07 -1.3117037564926218e-07 1.8942425512783423e-07 -3.706531640052098e-07 1.7510139134307523e-07 2.1643001412947323e-07 4.521594185943077e-07 2.0046159413668835e-07 -9.168397963280421e-07
