 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00046823267724254596 1.0707404753740687e-06 -6.885899725464108e-07 5.062902251847153e-07 6.81094995872006e-07 -3.643854461254209e-07 1.0786185729129998e-06 3.4959280473465063e-07 7.713500385707214e-07 1.078026725810083e-06 3.25740933856694e-07 3.141302396188657e-06 -2.588011245281341e-06 1.718020601311223e-06 -1.351240317390919e-06 -1.6200020649962863e-06 -1.949913766617281e-06 -1.1083287215846407e-06 -4.56420598870268e-07 1.6278093038050384e-06 3.588732585660826e-07 -3.0956701345745984e-07 8.84572831017054e-05 3.8195904096784555e-05 -0.0001868256795528225 1.894119763244747e-05 -6.970694437189946e-05 -2.1226208892684275e-05
PC1 1.070740475374069e-06 1.6468672444625292e-06 -1.3103285914212763e-06 -1.8350689813478624e-07 -5.091261336039901e-08 -2.405474910954966e-07 6.50933927251475e-08 9.167637010307693e-08 9.616550918506364e-08 -5.6551577874092325e-08 4.184038720819015e-08 -2.6261020198993228e-08 4.6985962221186354e-07 -1.2238533495827115e-07 -2.846762250172616e-07 -4.941486890662277e-07 -4.606525412594981e-07 1.5475089003832817e-07 -4.097405837289147e-08 1.688939156985256e-07 -6.11606923194269e-08 -1.6335363757011938e-07 -1.81512008480664e-06 -1.09734322225589e-06 4.087650556883034e-06 2.691400672283677e-06 4.027630331934772e-06 6.212476339791521e-06
PC2 -6.885899725464059e-07 -1.3103285914212759e-06 3.5462568474570755e-05 6.772330162030043e-07 1.0577361014594159e-06 -3.9577384303647596e-07 -1.3133325070807322e-09 -2.051085110708418e-07 8.3961314662452e-07 -2.6742785982862276e-07 3.062967966284784e-07 -3.888405773142454e-07 -5.882192931670904e-07 3.7211962418384023e-07 -7.402387040067069e-07 2.699525168383218e-07 -6.014369938750261e-08 5.247553862866346e-07 3.132464512496817e-07 -3.591032459269318e-07 -2.3737787971367087e-07 -4.850531228277421e-06 -9.058790537921007e-07 -1.4165278074043637e-05 2.0357632718767082e-06 6.096697251166715e-06 1.3285708872791813e-05 1.280343683315476e-05
PC3 5.062902251847142e-07 -1.8350689813478616e-07 6.772330162030039e-07 3.1336789643235603e-06 7.375997420243416e-08 8.439037659264972e-07 -1.4057789100710182e-08 3.0501128799819165e-07 -1.1098185599573273e-07 -6.984306529738794e-07 8.67978183117164e-08 2.1664859000033158e-07 3.743361023818943e-08 -4.2689871452785244e-07 4.074956634362121e-08 -4.063779039002468e-08 1.2478501211142327e-07 -2.6443553902008937e-07 -3.648408129258171e-07 2.6274061896288906e-07 9.870928321936288e-08 -2.290540333826547e-07 8.865737835428185e-07 5.26691530325209e-06 -6.637017226606885e-06 -8.285946283455685e-07 -3.3219299519081085e-06 -5.00446362732144e-06
PC4 6.810949958720068e-07 -5.091261336039903e-08 1.0577361014594167e-06 7.375997420243416e-08 5.997027660383217e-06 1.1987698687560246e-06 -2.477859737859844e-07 1.139506270024535e-07 -8.810853916891553e-07 3.1787974182906245e-07 2.0977805143776898e-07 1.3340889988213368e-07 -6.61757438957146e-07 -3.983865330406778e-07 -1.0114091827794292e-07 -1.1597963330799873e-07 4.629464348627611e-08 1.1854759952083661e-08 -3.3681532753955216e-07 -1.1547853492766261e-07 1.1251985543255006e-07 9.412561640257076e-07 -4.7650557616222e-06 -5.3228769071551625e-06 7.935460310433771e-06 -3.1708700530496316e-06 3.1729457914618535e-06 3.775784946155129e-06
PC5 -3.6438544612542085e-07 -2.4054749109549685e-07 -3.9577384303647527e-07 8.439037659264973e-07 1.1987698687560252e-06 1.1617307883140868e-05 2.8750742281481523e-07 8.49325450578156e-07 -6.122047466736583e-07 -2.978218113966866e-07 -2.2030771503143076e-07 -7.680061645061712e-07 3.7216914508505767e-07 -7.880466628375216e-07 4.3872083233829056e-07 -8.788825869949804e-08 -1.166580526974471e-07 5.035679100061383e-07 -2.486039894213714e-07 2.1161867685793842e-07 7.497729916154413e-08 -7.199192262256828e-07 -8.65668020965939e-09 3.753317589227671e-06 -1.2381516445669747e-05 1.0365532888036515e-05 3.93018948174922e-06 -7.108068269814562e-06
PC6 1.0786185729130005e-06 6.509339272514756e-08 -1.3133325070806975e-09 -1.4057789100710344e-08 -2.477859737859843e-07 2.8750742281481534e-07 1.1019095865132983e-05 -2.0968712679120767e-08 2.594225364541719e-07 1.4972365931014676e-07 5.557702739349548e-08 -3.0697395543355323e-07 1.1604195188211343e-07 -2.409163945191455e-07 -1.814437969150658e-07 8.230457502410259e-09 -6.794823724973061e-08 2.1792956777010048e-07 -2.8323314368220965e-07 -1.201751119906355e-07 -3.787074737159357e-07 1.4727702514520008e-06 -3.4028819591063343e-06 -1.4123307584021742e-06 6.457674081762925e-06 3.465932113849041e-06 -2.0329880565634033e-06 3.3629791780467925e-06
PC7 3.4959280473465005e-07 9.16763701030767e-08 -2.0510851107084138e-07 3.0501128799819197e-07 1.1395062700245361e-07 8.493254505781562e-07 -2.0968712679120724e-08 9.202181286814027e-06 5.538286822003976e-07 -1.70026659286738e-07 -1.1264519703940294e-07 9.270345863882415e-07 1.1195614284427666e-07 3.102191071514013e-07 -1.2588286594051526e-07 -3.002195504829187e-07 -2.2492960950360034e-07 -1.1372304595724763e-07 9.843988504597946e-08 4.1647477916245054e-08 -1.9880184870768844e-07 -3.1026174616252593e-06 1.0066232440118621e-06 5.629900989369686e-06 1.5109678503860807e-06 -5.485601918520501e-07 1.6908991070556522e-06 -1.1863902310043016e-05
PC8 7.713500385707223e-07 9.616550918506375e-08 8.39613146624519e-07 -1.1098185599573258e-07 -8.810853916891554e-07 -6.122047466736579e-07 2.5942253645417194e-07 5.538286822003978e-07 9.904933586555895e-06 2.7739777879232735e-07 7.021391656805834e-08 -5.874637172329744e-07 1.2282929706341695e-07 4.2892174724303796e-08 -1.021741011301158e-07 -3.8405185944398955e-07 -1.1360719002579496e-08 8.795329302643871e-08 -3.651988123117942e-07 -2.443788816503226e-07 2.0531100978677088e-07 -1.5757117016846616e-06 5.043759894589821e-06 3.164290171358372e-08 2.843784797650096e-06 -8.875768162688081e-06 -8.20642576868727e-08 1.7443583700749761e-06
PC9 1.0780267258100836e-06 -5.655157787409238e-08 -2.674278598286224e-07 -6.984306529738796e-07 3.178797418290627e-07 -2.978218113966863e-07 1.4972365931014673e-07 -1.7002665928673783e-07 2.773977787923274e-07 8.693310870584239e-06 -2.776390167745962e-07 7.65464685157578e-09 -3.57497887753996e-07 -4.3534029972248766e-08 -5.901507699689355e-07 2.4396664909851147e-07 3.964148754554141e-07 4.794613401516984e-07 -1.6416154776497516e-07 -1.2236639513578293e-07 -4.4077304470496707e-07 9.982972157840791e-07 3.1449450577377903e-06 -6.71566804167345e-07 -2.033668671446591e-06 -5.099904696917677e-06 -1.7508577993874147e-07 -4.836123715914084e-07
