 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005937772397512165 1.2772670060485098e-06 -6.899506365865557e-07 5.828852668978091e-07 8.682875106269206e-07 -5.390819170106894e-07 1.3112787764430731e-06 6.265774951824347e-07 1.1077759462407517e-06 1.4018080589525558e-06 4.2583957105343654e-07 3.815863234706188e-06 -3.1928620696652765e-06 2.215716622410183e-06 -1.6948395537087674e-06 -2.0612909335074597e-06 -2.4245037514707017e-06 -1.3770340070955912e-06 -5.342095456847526e-07 2.1243576270033747e-06 3.84447272418858e-07 -3.943065790102289e-07 0.0001111353648180225 4.89702930080382e-05 -0.00023768530252778213 2.537732373059496e-05 -8.896644414597387e-05 -2.8363651190508484e-05
PC1 1.2772670060485094e-06 2.085394019244724e-06 -1.663227933135329e-06 -2.144235247318651e-07 -6.512842214535856e-08 -3.0608355993214784e-07 7.691363427584077e-08 1.1474971430199579e-07 1.025398246289501e-07 -8.295194456386023e-08 5.084797140587579e-08 -2.735282875572496e-08 5.849147416273934e-07 -1.529319631896347e-07 -3.501124473696645e-07 -6.164783004373015e-07 -5.620437880713384e-07 1.9072601798576595e-07 -4.9466333829972345e-08 2.1401467572413666e-07 -7.503215001622874e-08 -1.8950106184634657e-07 -2.242347818425533e-06 -1.376033414497383e-06 5.030318811364697e-06 3.3449636495766087e-06 5.039906469323825e-06 7.819961655615275e-06
PC2 -6.899506365865509e-07 -1.6632279331353288e-06 4.4536067979771804e-05 8.631918202165877e-07 1.3126803498913647e-06 -5.053200994755915e-07 -5.240009264141255e-09 -2.6167486738545474e-07 1.061489927057628e-06 -3.34840455410822e-07 3.909458859568522e-07 -4.844198909507264e-07 -7.333993664590716e-07 4.6517364113912786e-07 -9.153173327666646e-07 3.375328417837929e-07 -6.29204673537718e-08 6.609576538323053e-07 3.715194476117452e-07 -4.4377601283938737e-07 -3.034381824744468e-07 -5.964402817934391e-06 -1.0812515590955312e-06 -1.773166009508092e-05 2.4876890252956156e-06 7.840551035842704e-06 1.6600625640041978e-05 1.6045030563288276e-05
PC3 5.82885266897809e-07 -2.14423524731865e-07 8.631918202165876e-07 3.99563483897958e-06 9.890081208413799e-08 1.035304501304981e-06 -2.574643005055902e-08 3.805697659346712e-07 -1.672530140523314e-07 -8.708798196626431e-07 1.0889449528108909e-07 2.803420815473068e-07 3.519291435188627e-08 -5.304259603098756e-07 6.005851104743244e-08 -5.1987234540082206e-08 1.6238781764477798e-07 -3.3031994904613946e-07 -4.4898918548501917e-07 3.321588542733927e-07 1.2149471550142496e-07 -3.1745538165318126e-07 1.2324859438441208e-06 6.448695553650013e-06 -8.245306156800642e-06 -1.3137592237840292e-06 -4.0633683270858865e-06 -6.284179739496067e-06
PC4 8.682875106269204e-07 -6.512842214535852e-08 1.3126803498913642e-06 9.890081208413794e-08 7.559685685959513e-06 1.4991464165329e-06 -3.169398270896039e-07 1.485129490195802e-07 -1.114431597363151e-06 4.034370279999143e-07 2.5508468121030247e-07 1.6046200779692846e-07 -8.289500964853036e-07 -4.868869750639402e-07 -1.2808543972883096e-07 -1.4015328071353506e-07 5.7776954985307986e-08 1.533271381741451e-08 -4.2094916130212796e-07 -1.5033842312719137e-07 1.3684450616798213e-07 1.1604303172674698e-06 -6.0662922322732685e-06 -6.390318485587593e-06 9.760520564124445e-06 -3.6578178885955756e-06 3.633494999850708e-06 4.511523840771642e-06
PC5 -5.390819170106869e-07 -3.0608355993214773e-07 -5.053200994755922e-07 1.035304501304981e-06 1.4991464165329006e-06 1.4604907242120799e-05 3.570892781484061e-07 1.0515079321396577e-06 -7.577425840969967e-07 -3.7066380992432366e-07 -2.718714651797252e-07 -9.723672401193605e-07 4.7205379475993524e-07 -9.727684546168297e-07 5.474929014931522e-07 -1.1047211252948812e-07 -1.4842688303913055e-07 6.358257811036496e-07 -3.1694504254846363e-07 2.5734986423090403e-07 9.988851952919474e-08 -9.631678707668137e-07 -1.2982435242169654e-07 4.744378092553736e-06 -1.488334050980615e-05 1.2798570262307406e-05 5.2042044476376055e-06 -8.928470501703382e-06
PC6 1.311278776443073e-06 7.691363427584074e-08 -5.240009264141087e-09 -2.574643005055905e-08 -3.1693982708960374e-07 3.570892781484059e-07 1.3851991591991268e-05 -3.1817300133318284e-08 3.3576747745654864e-07 1.8750287675898002e-07 6.883796629697567e-08 -3.893971215218041e-07 1.5484273582161894e-07 -3.188867337949503e-07 -2.1983505996197072e-07 1.6231203214945764e-08 -7.84114222066113e-08 2.6949751517745225e-07 -3.629584664697747e-07 -1.611533646969812e-07 -4.734359341140919e-07 1.842340513379143e-06 -4.10217262558127e-06 -1.6938598726004247e-06 7.81749022960556e-06 4.322737710394312e-06 -2.4577207079030155e-06 3.911399017435583e-06
PC7 6.265774951824348e-07 1.1474971430199575e-07 -2.616748673854547e-07 3.80569765934671e-07 1.485129490195803e-07 1.0515079321396584e-06 -3.181730013331845e-08 1.1562968107300968e-05 7.122939995206757e-07 -2.202815041717574e-07 -1.4518649607559212e-07 1.1638797193897828e-06 1.5587529050641387e-07 4.007262183005697e-07 -1.4683897034435503e-07 -3.760515171847157e-07 -2.94335481490333e-07 -1.3541697612160761e-07 1.1807331505853247e-07 5.175966803732679e-08 -2.412368138158269e-07 -3.961949813315325e-06 1.4128237286207906e-06 7.017164850422606e-06 1.8746148409763641e-06 -9.241246101222032e-07 2.1023961791585813e-06 -1.4902558927565616e-05
PC8 1.1077759462407503e-06 1.0253982462895017e-07 1.0614899270576276e-06 -1.672530140523314e-07 -1.1144315973631504e-06 -7.577425840969967e-07 3.357674774565489e-07 7.122939995206767e-07 1.243748299819443e-05 3.542701721045689e-07 8.367289850331559e-08 -7.433334295317682e-07 1.4721405546142848e-07 5.1112122799721036e-08 -1.1415907949360996e-07 -4.81491235406639e-07 -1.8290972497525202e-08 1.1060818938621589e-07 -4.569270445234338e-07 -3.151057923748493e-07 2.7194972075700704e-07 -1.982291653816957e-06 6.444672603840894e-06 2.002701389965913e-07 3.2300642934236877e-06 -1.0829481763312328e-05 -1.861143156392574e-07 1.9763111477702442e-06
PC9 1.401808058952553e-06 -8.295194456386052e-08 -3.3484045541082163e-07 -8.708798196626433e-07 4.0343702799991433e-07 -3.70663809924324e-07 1.8750287675898036e-07 -2.2028150417175712e-07 3.542701721045691e-07 1.0913781422277563e-05 -3.4803741904797483e-07 2.1023853142872825e-08 -4.543185944749116e-07 -5.3108521723880404e-08 -7.482986973978722e-07 3.085781196481832e-07 5.025036216819821e-07 5.950816440351533e-07 -2.0842647821404025e-07 -1.4805615791142172e-07 -5.534272183483558e-07 1.1679798383389498e-06 3.85431804884725e-06 -7.459820520258011e-07 -2.7361588926434898e-06 -6.132835819164617e-06 -6.741561572509923e-08 -7.942296363721391e-07
