 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007747261499368904 1.4368440249651673e-06 -6.7178803236319356e-09 6.160524189300276e-07 1.6522065503401151e-06 -1.165538547833268e-06 1.2815823592518576e-06 1.4905982738273527e-06 1.5698506047461934e-06 1.742177437191897e-06 5.597945964272822e-07 3.5895611060633145e-06 -3.735953497305005e-06 2.7320207891628003e-06 -1.922796307327194e-06 -2.311227367217511e-06 -2.6075275540645484e-06 -1.2080017608097113e-06 -3.722138171977065e-07 2.740252325134673e-06 4.901747244625501e-07 -2.3542462380334443e-07 0.0001389552066337716 6.354359666699217e-05 -0.0003091551355299681 3.7457207861008534e-05 -0.00011622399627108641 -4.703452883721346e-05
PC1 1.4368440249651665e-06 2.672417009040038e-06 -1.941636428789504e-06 -2.2400853604475115e-07 -6.667159833676385e-08 -3.6109730035940547e-07 6.931925326592789e-08 1.3454900995836892e-07 7.3770562269487e-08 -1.382107808227157e-07 5.5397950211299325e-08 -3.110392676481873e-08 6.724739742960506e-07 -1.8716780224813205e-07 -3.6758197673479445e-07 -6.972464775381207e-07 -5.934347577962486e-07 1.8775631218195342e-07 -5.497576418407996e-08 2.5252714712998713e-07 -8.577272888992928e-08 -2.1873226905578048e-07 -2.7162875090174743e-06 -1.772581128682398e-06 5.662121405098766e-06 4.322077833374348e-06 6.43375938377572e-06 9.830736081437792e-06
PC2 -6.7178803236280255e-09 -1.9416364287895035e-06 5.1327157961628985e-05 9.90094455422042e-07 1.4146123160811917e-06 -5.91109684385507e-07 -2.760913297629148e-08 -1.9348468485126942e-07 1.1788640053728447e-06 -3.809727441025888e-07 4.968198491034472e-07 -5.304457837140728e-07 -7.542131638870445e-07 5.186541265569312e-07 -9.431585685144933e-07 3.9100202709951773e-07 -4.30062901403378e-08 7.757027398757858e-07 4.331625556608851e-07 -4.1280438745474517e-07 -3.4394059709300394e-07 -6.20631570460862e-06 -1.746474910734818e-06 -1.9923217559233716e-05 3.982336665956856e-06 9.88271949547024e-06 1.9070344211040498e-05 1.7256995814148462e-05
PC3 6.160524189300279e-07 -2.2400853604475123e-07 9.900944554220426e-07 5.132114251463833e-06 1.1797575283636079e-07 1.1321378111247095e-06 -6.044400935130985e-08 4.276840051021118e-07 -2.723844796229119e-07 -9.75233366350852e-07 1.1855479980372238e-07 3.384957662100285e-07 1.2515285799973634e-08 -5.85533913283505e-07 1.0085653748015578e-07 -6.27845952153698e-08 1.9316574885263507e-07 -3.3843623701650223e-07 -4.779261177489727e-07 3.555481570796133e-07 1.4252670167533407e-07 -4.3835179171396046e-07 2.2613507025785453e-06 7.834512689919801e-06 -1.0328480775252017e-05 -2.5875002719924516e-06 -5.05841331221442e-06 -7.989332442190624e-06
PC4 1.6522065503401137e-06 -6.66715983367639e-08 1.4146123160811927e-06 1.1797575283636071e-07 9.369670558411535e-06 1.629361702526614e-06 -3.914247705803895e-07 1.8061040144884697e-07 -1.2733638592992597e-06 4.821249279667322e-07 2.733819252954588e-07 1.4768605262010514e-07 -9.818986672255672e-07 -5.165713548707144e-07 -1.372524389630643e-07 -1.1646318843442437e-07 3.9709485353947726e-08 -2.001290391979991e-08 -4.437659375161952e-07 -1.8766623996149992e-07 1.4964259966570046e-07 1.2509633580421198e-06 -7.12573614943946e-06 -6.536330171067595e-06 1.069967621982643e-05 -3.9242015710931545e-06 3.1649520797054866e-06 4.627920618523346e-06
PC5 -1.1655385478332696e-06 -3.6109730035940563e-07 -5.911096843855063e-07 1.1321378111247095e-06 1.6293617025266142e-06 1.7232194447425372e-05 4.0495351034522756e-07 1.1149560671443748e-06 -7.6375605643181e-07 -4.011797940438331e-07 -2.3599637070173536e-07 -1.0833332638444806e-06 5.83610616229535e-07 -1.0184720606703566e-06 6.282298869754759e-07 -1.485790846376412e-07 -1.7705180272489944e-07 7.010921455630049e-07 -3.552004394886994e-07 2.2770615550005124e-07 7.521842479502243e-08 -7.257043050064431e-07 -4.469487978943641e-07 5.966973975067315e-06 -1.5134064991102663e-05 1.3724650246858038e-05 6.4872218868262776e-06 -1.1077532122325049e-05
PC6 1.2815823592518589e-06 6.93192532659279e-08 -2.760913297629152e-08 -6.044400935130992e-08 -3.914247705803893e-07 4.049535103452273e-07 1.6171471600212256e-05 -2.271712087286353e-08 4.2614156532280335e-07 1.9808127513957044e-07 9.263249428294032e-08 -4.793123810650483e-07 2.3652825067894552e-07 -3.9856563681514766e-07 -2.352376502777477e-07 5.614614958465818e-08 -6.528149114720342e-08 3.076120289261226e-07 -4.3804836399321376e-07 -1.982084316823974e-07 -5.48737541549937e-07 2.3569151052143657e-06 -3.885890981939362e-06 -1.980867758884653e-06 7.4717611368607445e-06 4.018322855151113e-06 -2.1894658819396303e-06 3.314922168170694e-06
PC7 1.4905982738273542e-06 1.3454900995836897e-07 -1.9348468485126973e-07 4.276840051021117e-07 1.8061040144884742e-07 1.1149560671443743e-06 -2.2717120872863474e-08 1.3503432359439847e-05 8.065637847308436e-07 -2.786713927676772e-07 -2.0877785170678839e-07 1.2547669701015335e-06 1.9833134792663416e-07 4.6950151425113135e-07 -8.078714483432048e-08 -4.1215725762846823e-07 -3.273313283436694e-07 -1.0316649573045093e-07 1.3425248940952786e-07 3.121632853491923e-08 -2.431271714188888e-07 -4.706853863165713e-06 2.431244642043608e-06 7.663585708400445e-06 1.8469370485685196e-06 -2.5005706620752317e-06 2.5105692500108753e-06 -1.777651369131531e-05
PC8 1.5698506047461979e-06 7.37705622694868e-08 1.1788640053728447e-06 -2.7238447962291184e-07 -1.2733638592992608e-06 -7.637560564318096e-07 4.261415653228034e-07 8.065637847308437e-07 1.4430728508150922e-05 4.018882432892776e-07 3.237893500019707e-08 -8.349482370928497e-07 1.8922675677417114e-07 5.667527708365697e-08 -1.1634679616056477e-07 -5.13273417766556e-07 -1.1608610146577582e-08 1.1248244337098025e-07 -5.02229488344799e-07 -3.8527720289066063e-07 3.212034464363805e-07 -2.462488924264778e-06 8.357553190486103e-06 5.652744838323908e-07 2.065835728433965e-06 -1.1505996214701006e-05 1.132532725136278e-07 1.6094704851508873e-06
PC9 1.742177437191898e-06 -1.3821078082271584e-07 -3.809727441025878e-07 -9.752333663508515e-07 4.821249279667317e-07 -4.01179794043833e-07 1.9808127513957018e-07 -2.7867139276767714e-07 4.0188824328927794e-07 1.275272351154387e-05 -3.871873629000561e-07 5.6684356142794516e-08 -5.309466454221821e-07 -5.6032344393825056e-08 -8.481089184070458e-07 3.68090438718924e-07 6.239616164002484e-07 6.393199628760662e-07 -2.9266337754554644e-07 -1.6862696785003423e-07 -6.123239371151299e-07 8.583014867843785e-07 4.648174607924752e-06 -7.213242590667817e-07 -4.154775619075533e-06 -6.4446028106476845e-06 4.006876573095608e-07 -6.603654457999833e-07
