 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0006442597579596533 1.2406941814499994e-06 -2.978789876069018e-07 5.725142441636104e-07 1.180389023719397e-06 -7.894411754975227e-07 1.1313693153246246e-06 1.1888739222341957e-06 1.3456465839045568e-06 1.434214991644881e-06 4.919644311758948e-07 3.3931793753293804e-06 -3.2136467136195093e-06 2.2732049292902656e-06 -1.65438331421927e-06 -2.1458716985383272e-06 -2.272476909522401e-06 -1.17840210171297e-06 -3.77655247590393e-07 2.294877618223432e-06 3.7965296964259976e-07 5.371356199338066e-07 0.0001170165856666386 5.4588126807224524e-05 -0.0002577186361989365 3.0002482303122186e-05 -9.88326039048317e-05 -3.792741175341298e-05
PC1 1.2406941814500013e-06 2.2382295538373293e-06 -1.6822918416484697e-06 -2.0423155966692183e-07 -5.7661069942353696e-08 -3.1967103408806575e-07 6.991914170939838e-08 1.0509405076042646e-07 7.223740124860086e-08 -1.0231385793732565e-07 4.683593356801333e-08 -2.5608817763250204e-08 5.84320043537875e-07 -1.55597749492854e-07 -3.361292874464625e-07 -6.005391785118007e-07 -5.392183697538406e-07 1.7404249107627574e-07 -5.0450887060626416e-08 2.1824300857308852e-07 -7.299727802350854e-08 -2.6948288231372647e-07 -2.2306972873950884e-06 -1.6451784657951035e-06 4.994029162757942e-06 3.543202459768728e-06 5.573367442791152e-06 8.470684279750493e-06
PC2 -2.9787898760690953e-07 -1.6822918416484695e-06 4.477004617625054e-05 8.553740014935112e-07 1.274908254327143e-06 -5.324501015679332e-07 -2.711047379674343e-11 -2.4679020488397126e-07 1.0267238760110367e-06 -3.13871492299504e-07 4.089901637301921e-07 -4.6757445798902057e-07 -6.919013570077016e-07 4.702610765727829e-07 -8.711753719550393e-07 3.7944486728471894e-07 -6.711603709833328e-08 6.712428091682507e-07 3.665242796742463e-07 -3.9536319124787476e-07 -2.941851380900654e-07 -5.9420922149759846e-06 -1.1107776320393332e-06 -1.8080181337954018e-05 3.143718284216671e-06 8.270999030406575e-06 1.7262849353253936e-05 1.619864217741735e-05
PC3 5.725142441636086e-07 -2.0423155966692183e-07 8.553740014935116e-07 4.302585565400627e-06 9.95401604140514e-08 1.0075010104055583e-06 -4.92242286257259e-08 3.8783777643285876e-07 -2.0849314492733824e-07 -8.664625517873955e-07 1.082079872971762e-07 2.914917931767543e-07 1.8312752943060517e-08 -5.224695815398891e-07 7.814377005586182e-08 -6.367124051868024e-08 1.7613171952784493e-07 -3.080098077663881e-07 -4.263354089767716e-07 3.208888308139254e-07 1.217097207950335e-07 -2.6945623551163996e-07 1.6205172390775202e-06 6.8046499712070675e-06 -8.690234437302895e-06 -1.916877869153369e-06 -4.434956184711288e-06 -6.887417218264649e-06
PC4 1.1803890237193947e-06 -5.766106994235358e-08 1.274908254327143e-06 9.954016041405115e-08 7.948800832866712e-06 1.458964648092338e-06 -3.312858114891195e-07 1.506542798269442e-07 -1.120917637127134e-06 4.1795598454863304e-07 2.433813405310678e-07 1.4146350725874e-07 -8.445006809280448e-07 -4.653873118514818e-07 -1.1725662182026124e-07 -1.1417008364603597e-07 3.8672627584028226e-08 -8.641170513819072e-09 -4.021205615029542e-07 -1.5795850296243262e-07 1.295317272863565e-07 1.0981614241731475e-06 -6.19298462574033e-06 -5.969684379540563e-06 9.546627795876155e-06 -3.483179696438267e-06 3.095822316400235e-06 4.267129411519097e-06
PC5 -7.894411754975235e-07 -3.196710340880657e-07 -5.324501015679329e-07 1.007501010405558e-06 1.4589646480923376e-06 1.4879361728173713e-05 3.5549195956684607e-07 1.0006327980199484e-06 -6.962404949360105e-07 -3.554072177310132e-07 -2.3290049621918793e-07 -9.581849132441748e-07 4.918522894158836e-07 -9.166210696217796e-07 5.289828153900989e-07 -1.1335572875309298e-07 -1.5007550304997108e-07 6.294483729825718e-07 -3.1549124448293524e-07 2.192701879230406e-07 8.871323994079885e-08 -8.193305166082669e-07 -2.1787998158011116e-07 4.835378665785708e-06 -1.3857346773801243e-05 1.2274352594029403e-05 5.67818351209513e-06 -9.211736062451396e-06
PC6 1.1313693153246248e-06 6.991914170939837e-08 -2.7110473796163924e-11 -4.9224228625725616e-08 -3.312858114891196e-07 3.554919595668464e-07 1.403991833976334e-05 -3.8724410138669724e-08 3.4941646596945055e-07 1.8552837827471344e-07 7.354389392406266e-08 -4.0822967486772795e-07 1.8924715636964106e-07 -3.354699388765432e-07 -2.0632042481793693e-07 4.622739097756878e-08 -7.559983439565153e-08 2.664733923470235e-07 -3.787691918129137e-07 -1.7058754379588373e-07 -4.7600070045354143e-07 1.8701747300808928e-06 -3.606242074860095e-06 -1.8390488854149835e-06 6.997184254516515e-06 3.860030581601225e-06 -1.95737585273248e-06 3.4739531986729177e-06
PC7 1.1888739222341966e-06 1.0509405076042663e-07 -2.4679020488397084e-07 3.8783777643285855e-07 1.5065427982694387e-07 1.0006327980199482e-06 -3.872441013867009e-08 1.1750697810199756e-05 7.353986522433731e-07 -2.5069968466175614e-07 -1.5876825955907485e-07 1.1237974183347687e-06 1.661555170832901e-07 4.0253923578052904e-07 -1.1276114906189399e-07 -3.907311598295592e-07 -2.6725678004221447e-07 -1.0108104890331426e-07 1.224968206554077e-07 3.756674580425613e-08 -2.2005720185285697e-07 -3.840235604230224e-06 1.7849446290114534e-06 7.081879456547713e-06 1.6254731943061439e-06 -1.709253421016413e-06 1.7713650075074614e-06 -1.570350498197903e-05
PC8 1.3456465839045585e-06 7.22374012486008e-08 1.0267238760110367e-06 -2.0849314492733792e-07 -1.120917637127134e-06 -6.962404949360103e-07 3.494164659694503e-07 7.353986522433732e-07 1.2567732756073499e-05 3.4264268690401863e-07 5.649365897149357e-08 -7.368621576575447e-07 1.593195392732835e-07 4.30538534454481e-08 -1.0429178982096454e-07 -4.820802387348434e-07 6.273177637570272e-11 1.0549045667792921e-07 -4.41965424415703e-07 -3.2975199539606565e-07 2.7704648545493045e-07 -1.9200992705498147e-06 6.860376919274557e-06 6.784858792738692e-07 2.2868561620824634e-06 -1.0275229444508077e-05 -3.7522557019789287e-07 1.2373866639561924e-06
PC9 1.4342149916448807e-06 -1.023138579373258e-07 -3.1387149229950413e-07 -8.664625517873951e-07 4.1795598454863283e-07 -3.5540721773101304e-07 1.8552837827471392e-07 -2.506996846617559e-07 3.426426869040191e-07 1.1068670908474025e-05 -3.4433570361809567e-07 3.7856554551864725e-08 -4.5879061204368423e-07 -4.8581417420903933e-08 -7.386868901076799e-07 3.277728947703778e-07 5.192301834566891e-07 5.682642890965504e-07 -2.3920209138899256e-07 -1.4809308417882262e-07 -5.449608006027053e-07 7.99918731034393e-07 3.99586042791866e-06 -7.860444513791439e-07 -3.2274285885858022e-06 -5.783775994180365e-06 3.642481833730943e-07 -4.800596592844375e-07
PC10 4.919644311758942e-07 4.683593356801325e-08 4.089901637301922e-07 1.0820798729717646e-07 2.4338134053106773e-07 -2.3290049621918735e-07 7.354389392406282e-08 -1.5876825955907472e-07 5.6493658971493566e-08 -3.443357036180959e-07 1.1378529967073568e-05 -4.1021940240570753e-07 8.70028899517363e-08 -3.477750912922829e-07 -1.606651039452143e-08 2.0687930208056776e-07 -1.5335144588529687e-07 -1.4446379145130074e-07 2.3952747245253743e-07 5.118936624525896e-07 -1.9757263975750263e-07 1.5519566679814136e-06 -2.0158880953550023e-06 -2.978369299393531e-06 -5.944841148339792e-07 2.3713496684718603e-06 -4.819277396074428e-06 -2.0516602138195217e-07
PC11 3.3931793753293796e-06 -2.5608817763250105e-08 -4.675744579890202e-07 2.9149179317675404e-07 1.4146350725874015e-07 -9.581849132441744e-07 -4.0822967486772795e-07 1.1237974183347687e-06 -7.368621576575449e-07 3.785655455186459e-08 -4.102194024057075e-07 1.1089210820817045e-05 -2.1909476576721903e-07 -3.6591915680729764e-08 -3.802146834744415e-07 2.5394415597272374e-07 2.3773526533561413e-07 3.0831516681881265e-07 3.9148380431435136e-08 5.394498786535643e-07 3.2854042352676984e-07 -3.8018053446418084e-06 -3.1814722176047755e-06 7.259800206737037e-06 -5.8428654364282005e-06 1.8930467791982817e-05 3.3880839446882236e-06 -7.721299573149056e-06
