 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005499643894050579 1.1342019676177357e-06 -1.5314933077690731e-06 7.241308882758667e-07 1.3742883834760025e-07 -9.04290527542137e-08 1.722281735780831e-06 1.212439079991652e-07 1.3729965387995847e-06 1.3272894284892413e-06 5.361564328693454e-07 4.789919205066638e-06 -3.292419245733827e-06 2.6672419205095675e-06 -1.965120058821416e-06 -2.50758082017257e-06 -2.6448782501958293e-06 -1.9690650080193535e-06 -7.664176376171772e-07 2.2011413587828442e-06 2.4058523121526964e-07 6.356470849249265e-07 0.00010279471449050268 4.677809414524608e-05 -0.0002216588952112791 2.3741171814109904e-05 -8.030705333186184e-05 -2.0534655342938682e-05
PC1 1.1342019676177355e-06 1.9789849517853712e-06 -1.8045452323398692e-06 -2.1387349236982886e-07 -9.091569462134399e-08 -2.977410840275197e-07 1.1284506463272944e-07 1.0533865993987362e-07 9.954540709473186e-08 -6.030970049431731e-08 4.500967555058188e-08 -1.6471018329354655e-08 6.275137305476162e-07 -1.4917336436295868e-07 -3.8227114852494086e-07 -6.74408130447111e-07 -6.393555185087305e-07 2.3971917482438106e-07 -5.456224645791787e-08 2.2768895924395433e-07 -7.829761083765009e-08 -2.5854743820293233e-07 -2.4087309011203618e-06 -1.031093636777837e-06 5.256679558515783e-06 3.3389646359095426e-06 4.459477443199048e-06 7.643119669362142e-06
PC2 -1.5314933077690727e-06 -1.8045452323398697e-06 4.809750434386527e-05 9.80242061461498e-07 1.5078978469480213e-06 -5.389475393597502e-07 2.7537488724028643e-08 -4.5995579799381835e-07 1.1972109987085331e-06 -3.5777060053883896e-07 3.6734229071733505e-07 -5.88763308853246e-07 -8.999492915748408e-07 4.983402500351088e-07 -1.063168400450865e-06 3.2948055768098926e-07 -6.911750259772658e-08 6.844446836514923e-07 2.8164406550108436e-07 -5.904949157420385e-07 -4.043354801972557e-07 -6.839598153861087e-06 1.520983953767204e-08 -1.9156742315593696e-05 7.647058650115238e-08 8.057597619256956e-06 1.712640785126934e-05 1.850159693771142e-05
PC3 7.241308882758669e-07 -2.138734923698292e-07 9.802420614614984e-07 3.827220171392221e-06 1.189223567396033e-07 1.1118536317594988e-06 -4.521385818730887e-09 4.545290275110065e-07 -1.1172340754478514e-07 -9.487878756111883e-07 1.426897772662333e-07 2.981144151001257e-07 4.470354160465114e-08 -5.76449014032001e-07 3.382377326117394e-08 -7.448694015500509e-08 1.789502868470932e-07 -4.0781094655510737e-07 -5.167560746652304e-07 3.950090601454808e-07 1.3348490041131818e-07 -2.6805098038845866e-07 7.991675681467377e-07 5.8429827079793275e-06 -7.934951082082189e-06 -8.051259107947398e-07 -3.550449364185019e-06 -5.932941313961919e-06
PC4 1.374288383475981e-07 -9.0915694621344e-08 1.507897846948021e-06 1.1892235673960321e-07 7.316292114100062e-06 1.703633638222809e-06 -3.129236881139241e-07 1.449476861025993e-07 -1.2469070061023655e-06 4.118455768652269e-07 2.7168015719136576e-07 1.862331955274253e-07 -8.693432968322869e-07 -5.225719210826583e-07 -1.5474860272969598e-07 -1.8764492672009953e-07 1.0286713535607687e-07 1.0440360086335763e-07 -5.003551985440927e-07 -1.7056361614173662e-07 1.6028654511345964e-07 1.1892041646127943e-06 -6.813769643437489e-06 -6.913681492722596e-06 1.0462770259542874e-05 -2.763976852712431e-06 4.324902489921089e-06 4.604178592636214e-06
PC5 -9.042905275421256e-08 -2.977410840275198e-07 -5.389475393597494e-07 1.1118536317594982e-06 1.7036336382228096e-06 1.5195671152789561e-05 3.715661414973962e-07 1.2325268950418865e-06 -9.480912871483092e-07 -4.532462698939028e-07 -3.746288363402126e-07 -1.101023275460891e-06 4.5939735408837834e-07 -1.1535546117225435e-06 6.355879246223509e-07 -1.0625008218844779e-07 -1.4662473849746767e-07 6.997516014093675e-07 -3.652134727060997e-07 3.6343464277633664e-07 1.5627314818038874e-07 -1.7372015464637952e-06 -2.2078803592505765e-07 5.117398999249505e-06 -1.617525136903302e-05 1.4047899851470655e-05 5.561359585222641e-06 -8.978015063045911e-06
PC6 1.7222817357808324e-06 1.1284506463272964e-07 2.7537488724028434e-08 -4.52138581873095e-09 -3.12923688113924e-07 3.715661414973962e-07 1.4650595980960248e-05 -1.0623306642367495e-07 3.314085157921365e-07 2.1845713678568108e-07 4.540852759039037e-08 -3.9304265515528547e-07 1.0455801853767279e-07 -3.7734174505237845e-07 -2.2949710746009196e-07 1.2327895163424589e-08 -8.358144110864903e-08 2.6474140545662e-07 -3.8935042786120375e-07 -1.9136233779206098e-07 -5.341857456733337e-07 1.5901180104087444e-06 -4.967772680081482e-06 -1.521276671889324e-06 1.002093871464565e-05 5.689871691795532e-06 -2.948880381591614e-06 4.695233604427872e-06
PC7 1.212439079991651e-07 1.053386599398736e-07 -4.599557979938179e-07 4.545290275110066e-07 1.4494768610259912e-07 1.2325268950418867e-06 -1.0623306642367484e-07 1.2251949539505709e-05 8.650805235354424e-07 -2.362524111132098e-07 -1.1126356576821205e-07 1.3932586019147015e-06 1.873757238810776e-07 4.645379609898517e-07 -2.3449276684542428e-07 -4.5275822983367446e-07 -3.566105743462474e-07 -1.6645666270396623e-07 1.285151016691694e-07 8.613986554193539e-08 -2.6517470132409994e-07 -4.119118360373492e-06 3.558288004087827e-07 8.281162672963125e-06 3.0063793574463035e-06 6.554425965355252e-08 1.8135375970963252e-06 -1.568442638121493e-05
PC8 1.372996538799587e-06 9.954540709473185e-08 1.197210998708534e-06 -1.1172340754478504e-07 -1.2469070061023649e-06 -9.480912871483086e-07 3.3140851579213646e-07 8.65080523535442e-07 1.3222398648616432e-05 3.87249619160661e-07 1.7344137811504774e-07 -8.473367108600187e-07 8.165063857921584e-08 5.357343558625922e-08 -1.1719613434714595e-07 -5.9205593079501e-07 -7.963159756857912e-09 1.4862172817673754e-07 -5.050093526686788e-07 -3.208559862089247e-07 3.488222140470898e-07 -1.6946190563485578e-06 6.052680764564936e-06 1.3945605115798094e-07 4.7840193361889325e-06 -1.2263397184096579e-05 -8.975051481921433e-07 2.3413802205115037e-06
PC9 1.3272894284892422e-06 -6.030970049431727e-08 -3.5777060053883923e-07 -9.487878756111885e-07 4.118455768652268e-07 -4.532462698939027e-07 2.184571367856812e-07 -2.3625241111320995e-07 3.872496191606614e-07 1.1465144526709214e-05 -4.3197163424349383e-07 4.564802887360883e-08 -5.046215697007583e-07 -4.932385087781821e-08 -8.477416985678383e-07 3.254137135368445e-07 4.6897460557424506e-07 6.878479900247743e-07 -1.7771077805370722e-07 -1.2730647897264354e-07 -6.227433974218245e-07 1.6966693814707565e-06 3.5849836107584244e-06 -4.838069350837023e-07 -2.54796779151247e-06 -6.591263253689641e-06 -2.229674452653441e-07 -2.2598400191231674e-06
