 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005668896974293568 8.938884504586766e-07 8.572766577884402e-07 7.710529394460549e-07 1.8574409968882517e-06 -1.8057776124130828e-06 -1.779932451210757e-07 1.6142407742590877e-06 -5.543356484517729e-07 1.9272395043940208e-06 -6.71084392821682e-08 -4.425176650589493e-08 -1.786810730028498e-06 1.4253461957775236e-06 -1.3689186086341203e-06 -1.0285336185616883e-06 -5.31509234172789e-07 2.937284398867806e-07 -7.501922081280544e-08 1.4689921666958153e-06 1.2927377204596108e-06 -3.3523893343907803e-06 8.677733727508548e-05 -0.000168591303629236 9.53753159170147e-06
PC1 8.938884504586756e-07 1.853094404908108e-06 -1.1265336011662945e-06 -1.478653190323683e-07 -7.385537269322548e-08 -1.7641428997025144e-07 -8.668251130024048e-09 6.95941390733191e-09 4.3898215988107905e-08 -9.81818241372221e-09 4.599680568120202e-09 -1.1003999130231607e-07 4.029603483804252e-07 -1.828991631172727e-08 -2.1820880458018196e-07 -3.6755267253803934e-07 -2.9872767069756095e-07 7.165857294349342e-08 1.4717163690249142e-08 1.1409175128951816e-07 -2.1101095254668564e-08 1.0754519300629058e-06 -1.0545902980236153e-06 5.868106971090417e-06 -1.5829439386033247e-06
PC2 8.5727665778844e-07 -1.1265336011662954e-06 2.8984492158621822e-05 3.875568098251166e-07 8.144805311969746e-07 -6.046295445317874e-07 -2.0894089146975478e-07 5.157289345166849e-09 6.767518662527039e-07 -1.7121038003708544e-07 1.8160716840108418e-07 -5.365214184624364e-08 -2.602335577859698e-07 1.7670406608238086e-07 -2.0975972799432839e-07 1.6009277646493113e-07 -6.330138779579609e-08 3.4766722383837683e-07 3.2317673376195764e-08 -1.1759583630386014e-07 -1.0348230531538186e-07 -1.2370299546991005e-06 -1.493163526482389e-06 6.1577564963970995e-06 1.613330009842134e-06
PC3 7.710529394460544e-07 -1.478653190323682e-07 3.875568098251165e-07 3.615568116708393e-06 3.7621450407211885e-08 6.952825476625482e-07 1.0906281434341658e-08 2.2932873036359805e-07 -1.5577813702049545e-07 -6.102544478917204e-07 1.3836861292844352e-07 2.1446142124641075e-07 3.747228133327823e-08 -2.3390278391798454e-07 1.6915831659311187e-07 -1.2834784707277427e-07 -2.708197308671914e-08 -1.2950845325841593e-07 -1.7191043694400488e-07 1.5434493618881807e-07 9.251387131596854e-08 -3.533445925752022e-07 2.1871694469408553e-06 -3.698393090399063e-06 -5.050916109053126e-06
PC4 1.8574409968882515e-06 -7.385537269322546e-08 8.144805311969749e-07 3.762145040721175e-08 6.428823204949865e-06 9.659105965148184e-07 -1.5406476580572544e-07 6.103029635692939e-08 -4.907302772280959e-07 4.037348917875716e-07 1.560120000885908e-07 1.8857804118172467e-07 -5.308554888088121e-07 -6.992587246772589e-08 -6.631103863484596e-08 -2.208125906510398e-08 1.0561298272328147e-07 -1.1090882401066146e-07 -7.308017565460837e-08 -4.76953760250244e-08 -3.953652870933694e-08 5.354773419594483e-07 -1.2604208997543099e-06 1.5880139874661662e-06 -2.029027122420537e-06
PC5 -1.8057776124130823e-06 -1.7641428997025128e-07 -6.046295445317875e-07 6.95282547662548e-07 9.659105965148184e-07 1.0418115044117556e-05 2.6387296055854473e-07 5.609812250368526e-07 -1.8000475907108838e-07 -2.5560565650759806e-07 -9.898449681286899e-08 -4.5485663916834194e-07 3.7890180096484623e-07 -6.466959798922229e-07 3.269307209911166e-07 -4.748822019990789e-08 -1.1653590976428325e-08 3.451278889214943e-07 -1.4836704378976237e-07 2.5515754813151662e-08 -5.7890457745111035e-08 8.702664728996105e-07 2.4918310440388813e-06 -6.6289551101447245e-06 1.8803087177460723e-06
PC6 -1.7799324512107334e-07 -8.668251130024042e-09 -2.0894089146975446e-07 1.0906281434341646e-08 -1.5406476580572526e-07 2.6387296055854484e-07 9.619894888747829e-06 3.428245757001769e-08 5.888988042885886e-08 1.7106412811435232e-07 1.0360048684443783e-07 -2.8455860385255244e-07 8.732210611710867e-10 -1.8675252604479844e-07 -1.0698518249723522e-07 3.3032915739079385e-09 -7.8585921614107e-08 3.408411091942854e-07 -2.3500359500569033e-07 1.3424706524284714e-08 -2.4783839815939766e-07 9.71825548862119e-07 -1.0725148998463295e-06 3.3425098997769213e-06 -5.435515791837446e-07
PC7 1.6142407742590873e-06 6.959413907331868e-09 5.157289345167058e-09 2.2932873036359795e-07 6.103029635692941e-08 5.609812250368527e-07 3.4282457570017676e-08 7.922168088093698e-06 2.536113967240893e-07 -2.1387467795690344e-07 -1.596963037438786e-07 4.6965079605082987e-07 7.675343772913522e-08 3.8388864646192724e-07 -5.102782698338928e-08 -1.8432171981387813e-07 -1.9965666622827785e-07 -1.214914834493642e-07 1.4549529896339605e-07 2.0382216534111434e-08 -1.0212270651363449e-07 -2.8317177454672325e-06 1.440671334078414e-06 4.7413563992859867e-07 -7.080973453730107e-07
PC8 -5.54335648451772e-07 4.3898215988108044e-08 6.767518662527038e-07 -1.5577813702049547e-07 -4.90730277228096e-07 -1.8000475907108833e-07 5.888988042885857e-08 2.536113967240892e-07 8.335336965729719e-06 2.2722590097694954e-07 -1.3235415386897035e-08 -4.826187433795146e-07 1.124807306844532e-07 7.430021794877474e-08 -2.6688246502178193e-08 -1.618911022445621e-07 1.3458690181263721e-07 4.102769682904151e-08 -2.1101962763402567e-07 -2.3005261491674318e-07 1.8346917276966822e-07 -1.5962945387149254e-06 1.6505304841030106e-06 3.255794242588021e-06 -4.467587241178178e-06
PC9 1.9272395043940208e-06 -9.818182413722113e-09 -1.7121038003708523e-07 -6.102544478917206e-07 4.0373489178757143e-07 -2.5560565650759796e-07 1.7106412811435227e-07 -2.1387467795690338e-07 2.2722590097694946e-07 7.60208342288263e-06 -2.189547075685462e-07 -8.614352554126304e-08 -7.21792698706358e-08 -1.6816688822865728e-07 -2.5635696670419207e-07 3.856222439042602e-08 2.2869338827311442e-07 1.8551391706732675e-07 -4.535911944481387e-07 -1.7530505786685507e-07 -2.2384391215299154e-07 1.1138428270517545e-08 2.7456919383433385e-06 -2.5351398412286736e-06 -1.322052183568288e-06
