 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00024402053346572685 3.484059591739014e-07 -2.244047689459882e-06 -4.085893370150633e-07 -1.6436877406554252e-07 -2.7119493457769266e-07 -2.1020404300152256e-07 6.186233831025285e-07 4.850385444391456e-08 8.099644210348503e-07 -2.0455022288386198e-08 -8.93998240307351e-08 1.861654604448371e-09 1.9228505345968199e-07 4.071515667752455e-08 -4.37952467540304e-07 -2.2193178660908347e-07 1.8525865265523603e-07 -1.6325273075456904e-07 6.628042334975014e-07 1.908171896913345e-07 -5.611026995582259e-07
PC1 3.4840595917390136e-07 7.861472247250412e-07 -6.217895118333025e-07 4.706061189199667e-08 -6.659647560280026e-08 -3.6456947650756785e-08 7.51356390027949e-10 4.001886941843724e-08 9.385897004628218e-08 -2.2842426039537358e-08 4.2474323929418675e-08 -3.998286327826864e-08 2.2174673993978002e-07 9.397099797805238e-09 -1.0062772578084161e-07 -1.7245325624717352e-07 -1.4834059816670213e-07 2.662999846990746e-08 5.467009260338093e-08 2.9713263610528078e-08 1.553398051635184e-08 7.957353781588076e-07
PC2 -2.244047689459882e-06 -6.217895118333026e-07 1.7454949839698054e-05 2.0070345344138826e-07 5.768592155072939e-07 -2.0769601407425444e-07 -6.102110274572488e-08 1.568616829715789e-08 1.0129476296187234e-07 3.074727462557156e-08 -1.3966151015692299e-08 7.21033047798082e-08 -1.615323438822952e-07 2.2995098947340733e-08 -1.5394802004255805e-07 1.0610654822643302e-07 -1.6753012587948966e-07 1.616384384780827e-07 -1.588817269249176e-08 -7.267861114290122e-09 -1.0081897004094391e-08 1.005598916646622e-06
PC3 -4.085893370150636e-07 4.706061189199669e-08 2.0070345344138818e-07 1.6886463321442677e-06 2.209388803857088e-08 2.5441145886806277e-07 9.495529458738064e-09 5.923151999865818e-08 -6.245645522332082e-08 -3.216251672712832e-07 3.679065953500471e-08 1.3271167512733493e-07 6.615697227234548e-08 -1.7270537841245952e-07 3.160294625939646e-09 -6.015373820035121e-09 2.044944421471811e-09 -1.047287742424942e-07 -1.3690945557761213e-07 1.0753052910977609e-07 3.691758466769763e-08 -7.841182698358597e-07
PC4 -1.64368774065542e-07 -6.659647560280029e-08 5.768592155072939e-07 2.2093888038570833e-08 2.9200752591719887e-06 4.2566633809218707e-07 -2.1193778985213728e-07 -2.1914608324325162e-08 -3.542094692133489e-07 2.43077744594176e-07 8.794859744842387e-08 9.766461757967147e-08 -2.0146505027031691e-07 3.238131559761611e-08 -1.002698969214972e-07 -2.623778701683017e-08 6.486715432248603e-08 1.0030873349854632e-09 -8.042424565745183e-08 -7.026104349998785e-08 -2.0102958438263927e-08 -1.804680096468801e-07
PC5 -2.7119493457769255e-07 -3.6456947650756805e-08 -2.0769601407425462e-07 2.544114588680629e-07 4.2566633809218723e-07 5.024722959429941e-06 3.5231362825456685e-08 4.87127680322317e-07 2.3352320072236305e-08 -5.0140466761697456e-08 -7.86839543833612e-08 -3.0351721719540327e-07 1.7049056157059746e-07 -2.422098159200716e-07 2.6908814197281507e-08 6.241812513466809e-08 -5.996905260400504e-08 2.3928527031612584e-07 -1.0405825361416958e-07 8.25919091704607e-08 7.644314799227194e-08 -1.384131384822468e-07
PC6 -2.1020404300152224e-07 7.51356390027949e-10 -6.102110274572483e-08 9.495529458738148e-09 -2.119377898521372e-07 3.5231362825456824e-08 5.91649734092477e-06 6.629686510409048e-09 3.0872494941840603e-09 9.437376338952324e-08 -1.2744279241289863e-09 -1.4176962241794412e-07 2.0258844844292904e-08 -1.7034598744265636e-07 -1.4868768413839474e-08 -2.3139956391113318e-08 -2.218465124525534e-08 2.453774340572338e-07 -6.527360699480501e-08 -3.210268500225596e-08 -9.251317194540673e-08 1.6359699439020674e-06
PC7 6.186233831025286e-07 4.001886941843726e-08 1.568616829715777e-08 5.9231519998658224e-08 -2.191460832432514e-08 4.871276803223171e-07 6.629686510409013e-09 4.897520000577592e-06 2.353176787580716e-07 -7.290017633457502e-08 -3.634252511154391e-08 3.6201390237622606e-07 7.579131326422821e-08 2.840039158110495e-07 -3.935162413191916e-08 -1.6826638121492313e-07 -1.1180787066266627e-07 -2.7937832856672203e-08 6.392859584895661e-08 -4.192973848162205e-08 -1.0666189293659325e-07 -9.867113143690037e-07
PC8 4.850385444391498e-08 9.385897004628215e-08 1.0129476296187249e-07 -6.245645522332084e-08 -3.542094692133489e-07 2.3352320072236375e-08 3.0872494941841435e-09 2.3531767875807147e-07 4.953944493428319e-06 4.539945491630822e-09 1.4543413881958114e-07 -2.27780261349651e-07 9.595142588620109e-08 -6.204267342803893e-08 6.309934872490314e-08 -9.256983878137697e-08 3.247605914396115e-08 7.793738487736092e-08 -3.7132161584611876e-08 -4.833921993510526e-08 8.887979643153887e-08 -2.326166429001136e-07
PC9 8.099644210348504e-07 -2.2842426039537358e-08 3.074727462557146e-08 -3.21625167271283e-07 2.430777445941758e-07 -5.0140466761697416e-08 9.437376338952318e-08 -7.290017633457505e-08 4.539945491630682e-09 4.6867562180915346e-06 -4.228886509209382e-08 -1.4524883446852424e-07 -5.379478064206108e-08 -1.4194766141320222e-07 -6.411390512809396e-08 1.900203273067967e-08 1.0894303298378238e-07 1.3190509461381906e-07 -1.576618018838145e-07 -7.467873318956432e-08 -8.103899725390849e-08 1.9670220066644216e-09
