 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00046389884707629753 8.37735144074751e-07 -6.174434305660765e-07 5.715781105319381e-07 3.2656916326283266e-07 -1.6039798832579419e-06 1.3425080003230659e-06 8.252324374729875e-07 -2.0597973750989324e-07 1.8309709729906341e-06 5.822303768551214e-07 2.2026133601857023e-06 -2.752693948275093e-06 2.418246904615707e-06 -2.390298996306666e-06 -1.9872577419304906e-06 -1.3732792260539933e-06 -6.975290778825512e-07 -6.573830822178087e-07 2.1372208410383924e-06 8.713218119903771e-07 3.5072760520095285e-06 7.285527143647843e-05 -0.00015521744776037796 1.1462959994112061e-05
PC1 8.377351440747511e-07 1.6180788515388113e-06 -1.4821806688299959e-06 -1.5451907412334667e-07 -1.2404389705205101e-07 -1.8350841096187572e-07 4.613652386398623e-08 3.47486034225579e-08 3.9454804683797346e-08 3.094370080970733e-08 -8.672296011047174e-09 -1.1931884350815293e-07 5.671354368969042e-07 7.672445312411531e-09 -3.3528237874301224e-07 -5.28735176935261e-07 -4.898836067156702e-07 1.6804965921024579e-07 2.823272404054614e-08 1.728048670073819e-07 -3.767958814751657e-08 1.8827942007736802e-06 -2.1376299797404996e-06 6.504305553585641e-06 -8.720532773288191e-07
PC2 -6.174434305660746e-07 -1.482180668829996e-06 3.99515936991057e-05 6.612638402234659e-07 1.3552945832971496e-06 -8.870167200425704e-07 -3.312434241215967e-07 -2.861439730038511e-07 1.1919408088481224e-06 -3.560130890229176e-07 2.0172974688069578e-07 1.0912320083918909e-08 -7.14805723310817e-07 5.827291143174712e-08 -2.1126048008915559e-07 8.486614361957487e-09 -2.167091269247627e-07 5.095146721086666e-07 -3.156017097996467e-07 -3.749780512372599e-07 -2.362867613824151e-07 -2.6237555036532308e-06 3.5572844813624594e-07 3.309854302072384e-06 2.1232440141950772e-06
PC3 5.715781105319381e-07 -1.5451907412334675e-07 6.612638402234661e-07 3.30191872841171e-06 9.347677644211763e-08 9.666593646501244e-07 6.59757786304777e-08 3.6742911406439887e-07 -1.0501887263501592e-07 -8.639598808158908e-07 2.153419065480585e-07 2.777180218098784e-07 6.505353839887628e-08 -3.914957929333591e-07 1.648052085657994e-07 -1.6167630610886403e-07 -8.589815233568458e-09 -2.874878812793082e-07 -3.3863986101746724e-07 3.1553328454833437e-07 1.4384135213899186e-07 -1.7723989376739367e-07 1.4046625811409113e-06 -4.130164785806588e-06 -3.8753516334949e-06
PC4 3.2656916326283255e-07 -1.240438970520511e-07 1.3552945832971503e-06 9.347677644211768e-08 6.382964164472331e-06 1.5808498704416998e-06 -1.28577511140712e-07 1.2671668302302031e-07 -7.731159388817926e-07 5.226949350624951e-07 1.2875221950291632e-07 2.4869540271798747e-07 -6.84499928016509e-07 -1.4931872138991802e-07 -1.79092144513422e-07 -1.0524425146406564e-07 2.3485648346212302e-07 4.4430435876975536e-10 -3.3682729209191727e-07 -1.3762223165513854e-07 1.8312445268858946e-08 4.093874169364953e-08 -2.127492376176287e-06 3.804564512226159e-06 -2.0452497760306004e-06
PC5 -1.6039798832579425e-06 -1.8350841096187585e-07 -8.8701672004257e-07 9.666593646501242e-07 1.5808498704416987e-06 1.3192514180474082e-05 4.3226777486037564e-07 1.1049969521873692e-06 -6.194058413484434e-07 -4.3915940519833285e-07 -3.2235995841376695e-07 -9.697353707876413e-07 4.66696017069184e-07 -1.1804115389271268e-06 5.534072367251e-07 -8.140599386623795e-08 -6.174119777408697e-08 6.463436654509249e-07 -3.353246175521647e-07 2.0747095239488907e-07 -1.9845555407089426e-08 3.4895310206519267e-07 1.5704617371005482e-06 -1.0285908406246115e-05 4.866362505884369e-06
PC6 1.3425080003230652e-06 4.613652386398616e-08 -3.31243424121596e-07 6.597577863047764e-08 -1.2857751114071203e-07 4.322677748603756e-07 1.2606920913744535e-05 4.583861283071482e-08 6.849392018510188e-08 3.5216771985096243e-07 1.0070976581790362e-07 -3.52136162057085e-07 -1.4586688763959654e-07 -4.136925915968118e-07 -1.1363176612218947e-07 -7.218408247166775e-08 -1.6322148008970637e-07 4.6719534719775346e-07 -3.1648252250591714e-07 -1.129803735531234e-07 -2.9236075374600186e-07 6.316591289302247e-07 -3.2135174177244357e-06 7.746163704591642e-06 2.5320080243245237e-06
PC7 8.252324374729873e-07 3.4748603422557915e-08 -2.8614397300385094e-07 3.67429114064399e-07 1.2671668302302031e-07 1.1049969521873685e-06 4.5838612830714725e-08 1.0254019099684188e-05 4.999216339078252e-07 -3.398541946453998e-07 -1.3599087030774795e-07 9.159151396872774e-07 1.295342595218163e-07 6.898910372240908e-07 -3.1056367072600837e-07 -3.005012649422707e-07 -4.2855438565494216e-07 -2.472137735122888e-07 1.7598550827993024e-07 5.901664626493156e-08 -1.7991490585632382e-07 -2.7742329074372914e-06 7.451361904288809e-07 1.819080952318341e-06 2.96188898772412e-07
PC8 -2.059797375098929e-07 3.945480468379733e-08 1.1919408088481224e-06 -1.0501887263501592e-07 -7.731159388817924e-07 -6.194058413484435e-07 6.849392018510188e-08 4.999216339078255e-07 1.1110611611358124e-05 3.3858035861404476e-07 2.2176038092848313e-07 -7.437155631558531e-07 -4.2030460619789784e-08 1.5657302878764424e-07 -2.0485462739591648e-08 -2.850010346123889e-07 1.4015655215689903e-07 1.3164667512100146e-07 -3.021291529892662e-07 -2.73053617559499e-07 4.1597649858791143e-07 -1.960158068543857e-06 1.8869338589106194e-06 5.540624918556487e-06 -7.812840356636048e-06
PC9 1.8309709729906343e-06 3.094370080970723e-08 -3.5601308902291743e-07 -8.639598808158906e-07 5.226949350624952e-07 -4.3915940519833243e-07 3.521677198509622e-07 -3.398541946454e-07 3.3858035861404487e-07 9.848086789890034e-06 -4.3623803772136965e-07 -1.280956796095649e-07 -2.16379745489781e-07 -2.7404077686094387e-07 -4.242155957721051e-07 4.85048953228088e-08 1.4175973545868574e-07 2.630398798232719e-07 -4.864546341539438e-07 -2.273236293411571e-07 -3.6752812584309073e-07 5.521486160425594e-07 3.102981529534991e-06 -2.3701962016368217e-06 -2.220290584458626e-06
PC10 5.822303768551205e-07 -8.672296011047219e-09 2.017297468806957e-07 2.1534190654805837e-07 1.2875221950291635e-07 -3.223599584137671e-07 1.0070976581790356e-07 -1.3599087030774808e-07 2.2176038092848326e-07 -4.362380377213697e-07 1.0415085236902871e-05 -3.4764557753861964e-07 1.6979213180748253e-07 -2.6732703029878756e-07 -2.726376442335855e-07 3.8198778962603344e-07 -1.1030539137201033e-07 -1.2440752173716123e-07 3.1921242970532755e-07 3.925117322421819e-07 2.8634494732641064e-08 -7.634766583626701e-07 5.743433167626273e-06 -7.230752909821512e-06 -1.7456208890297293e-06
