 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002801681446954985 4.199656407305028e-07 -2.1554864510435845e-06 -4.320912541883178e-07 1.2731963833057127e-07 -2.992941802656273e-07 -4.139803983162433e-07 7.382786784551095e-07 1.6610153947336465e-08 8.055270092322077e-07 -1.1886758935342449e-07 -2.250929203288841e-07 1.735284159231114e-08 1.0130509634552417e-07 1.8780104569392042e-07 -5.236548944558884e-07 -1.7030999966189896e-07 3.032555924857713e-07 -1.4961906910666064e-07 6.026497761425043e-07 3.149534327755096e-07 7.437726786595094e-06 -1.4534280657221015e-05 -7.4576888235974636e-06
PC1 4.199656407305025e-07 8.966045311118658e-07 -6.100869478528454e-07 4.7696262064511415e-08 -6.240318317283659e-08 -4.217667932895937e-08 -1.3510270876570886e-09 4.342687649330184e-08 1.0089599536993382e-07 -3.121491105576503e-08 4.22487114222762e-08 -3.461979347790428e-08 2.2213982814376882e-07 3.926096552272411e-09 -1.0287269439270597e-07 -1.7380245564105885e-07 -1.5055799704849725e-07 2.9213716041087244e-08 5.435650457405917e-08 3.0664767783067705e-08 1.839546395244608e-08 -1.2238809267729598e-07 8.916202974352416e-07 1.5974680882625167e-06
PC2 -2.1554864510435845e-06 -6.100869478528455e-07 1.749060655510474e-05 1.964587228736889e-07 5.673502043758455e-07 -2.1879585758641786e-07 -3.3708577454824064e-08 -2.604534312534686e-09 1.214092314204874e-07 8.867815109650024e-08 2.035640927030878e-09 7.643949711360967e-08 -1.0174644328794269e-07 5.723603719752538e-08 -1.8842374258040456e-07 1.1586818024775605e-07 -1.7009288164027102e-07 1.5095233099541882e-07 -8.456065339745629e-09 3.2647314868213173e-09 -6.654887059825123e-09 3.4693450182128036e-07 4.5525963614984486e-07 1.131461485912569e-06
PC3 -4.3209125418831776e-07 4.7696262064511455e-08 1.964587228736889e-07 1.8783857080004457e-06 1.646766253715257e-08 2.704496295565207e-07 1.1965750502945019e-08 5.7343932276650005e-08 -5.8225744873030194e-08 -3.204984442009526e-07 2.872125352073728e-08 1.2390610486397298e-07 6.914727339473914e-08 -1.6671405676017524e-07 -2.7698123833108796e-09 -1.878585367836089e-08 3.338368329380833e-09 -9.882861506024864e-08 -1.3817353442174187e-07 1.0929572905334076e-07 4.3642874669097386e-08 -2.561812508745106e-07 -1.2494073434775342e-06 -8.305274899876698e-08
PC4 1.2731963833057146e-07 -6.240318317283659e-08 5.673502043758455e-07 1.6467662537152545e-08 3.2066805899530717e-06 4.1167406865340176e-07 -2.1016075650520816e-07 -1.6558726965376495e-08 -3.3959538820251197e-07 2.275471765411661e-07 9.825537819692957e-08 8.738644922102123e-08 -2.0979430467655076e-07 2.3744118838210926e-08 -8.03812177340447e-08 -3.2891866911992954e-08 5.247084675246008e-08 6.545090960956912e-10 -7.621636839132513e-08 -6.891124386331106e-08 -3.009717676535817e-08 1.3335044817893616e-07 -2.826208711081536e-07 -4.207923602243085e-07
PC5 -2.9929418026562694e-07 -4.217667932895936e-08 -2.187958575864179e-07 2.7044962955652073e-07 4.11674068653402e-07 5.251118745957631e-06 4.098202317268493e-08 4.5818827450508176e-07 2.64425257835602e-08 -6.088324172582222e-08 -8.457544206797561e-08 -2.8578833232487414e-07 1.7104495507629718e-07 -2.353287821096187e-07 3.551409768810982e-08 6.129448583587467e-08 -3.974619561352943e-08 2.241237558031102e-07 -1.0084376630503708e-07 7.865522259789189e-08 6.918083291959785e-08 -2.6290651733923864e-07 7.279901687130629e-07 -8.008989089578898e-08
PC6 -4.139803983162434e-07 -1.3510270876570896e-09 -3.370857745482412e-08 1.1965750502945067e-08 -2.1016075650520824e-07 4.098202317268489e-08 5.982215742430158e-06 -9.384894743298194e-09 4.819560792600535e-09 5.88863542766007e-08 -2.6617703688917883e-09 -1.3988054704198994e-07 1.6426141832120052e-08 -1.3860854897289852e-07 -2.522312910443148e-08 -2.4252758246313124e-09 -1.4512439403447906e-08 2.390169213025717e-07 -5.4395533895017926e-08 -2.3437062143467698e-08 -1.010045434965906e-07 1.4045472702966695e-06 7.706193560509565e-07 -2.1919797384851934e-07
PC7 7.38278678455109e-07 4.342687649330184e-08 -2.604534312534622e-09 5.734393227665001e-08 -1.6558726965376518e-08 4.5818827450508166e-07 -9.384894743298254e-09 4.997461134773679e-06 2.1696772509794572e-07 -8.700782256048671e-08 -3.8213271836067765e-08 3.359216995762202e-07 7.352492597617007e-08 2.4845103713648166e-07 -1.9306788478272992e-08 -1.6650311790746265e-07 -9.522310379238897e-08 -3.508396310836809e-08 6.718622450705999e-08 -2.903010706545998e-08 -1.1124840534515508e-07 -1.474689998125876e-06 8.039978511634469e-07 1.9677603206781642e-07
PC8 1.6610153947336154e-08 1.0089599536993379e-07 1.2140923142048755e-07 -5.822574487303018e-08 -3.3959538820251213e-07 2.644252578356042e-08 4.819560792600461e-09 2.1696772509794575e-07 5.021504172143803e-06 6.676410386721822e-09 1.2941261614444885e-07 -2.1270800525395304e-07 1.0102442900027919e-07 -7.118658006988009e-08 5.0244747043141856e-08 -9.038735777138766e-08 4.0811245245791567e-08 6.079348707365812e-08 -3.3976764287695526e-08 -5.6449071755150576e-08 8.53597681484654e-08 -1.0364917028977483e-06 1.144515362726513e-06 6.701046416824773e-07
PC9 8.055270092322074e-07 -3.1214911055765076e-08 8.867815109650027e-08 -3.204984442009528e-07 2.2754717654116598e-07 -6.08832417258223e-08 5.8886354276600656e-08 -8.700782256048666e-08 6.676410386721803e-09 4.729831423295557e-06 -2.8519184595351286e-08 -1.4043063081652092e-07 -3.28750252158722e-08 -1.1391096281124626e-07 -4.2863115816248036e-08 4.202888262230918e-08 1.1427104453898026e-07 1.2860283416711244e-07 -1.685843797002682e-07 -7.781000782897237e-08 -8.021673240435907e-08 1.7901056951129454e-07 -2.1998640102334396e-07 -2.497835078785682e-07
