 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005423659599447489 8.406559509210208e-07 3.6915545981929526e-07 6.84354915330251e-07 1.292786042871954e-06 -2.0042156180322765e-06 3.189208339301987e-07 1.620091951038957e-06 -3.6891222827520293e-07 2.1407952735122356e-06 9.90073742690087e-08 6.765864571330954e-07 -2.316675385478645e-06 1.965271275791033e-06 -2.00380318661942e-06 -1.3493087069786152e-06 -8.632552386541957e-07 1.6440353501836403e-08 -2.4882645393760855e-07 1.923418127118673e-06 1.3236766971778153e-06 -2.4280589143494175e-06 8.43567188715304e-05 -0.00016862381437938388 1.2181561165234775e-05
PC1 8.406559509210208e-07 1.8242604786245018e-06 -1.366761792131029e-06 -1.5642605702333986e-07 -1.0695781123714964e-07 -1.9795905329004755e-07 2.5061027497231417e-09 2.519743087025022e-08 3.568022238163106e-08 -2.025380320902245e-09 5.4954332113360145e-09 -1.2729403518398855e-07 5.030722092948218e-07 -8.20471212348153e-09 -2.7867147754690244e-07 -4.660689366542409e-07 -3.8938065695996473e-07 1.0823047596745717e-07 3.3560998557301646e-08 1.487854684103169e-07 -3.559754155636181e-08 1.5542340788988583e-06 -1.4938825145301157e-06 6.216360254723977e-06 -1.4690875902990839e-06
PC2 3.691554598192972e-07 -1.3667617921310306e-06 3.620660350760705e-05 5.145901454900448e-07 1.1046734343618889e-06 -7.611151725367995e-07 -2.5150536365585297e-07 -1.3767399716277602e-07 9.555374065783972e-07 -2.9532710619357103e-07 2.389752567660319e-07 3.066028875087271e-10 -4.47225494567829e-07 1.275130461625611e-07 -1.3884105021343006e-07 1.1476865172247512e-07 -1.8885913152137288e-07 4.095026687978915e-07 -1.1484647700368077e-07 -2.3379886073821463e-07 -1.7579134137086785e-07 -1.5121942281832195e-06 -1.0464392743108367e-06 5.714675051627031e-06 2.0331759702158136e-06
PC3 6.843549153302508e-07 -1.5642605702333994e-07 5.14590145490045e-07 3.670721216305822e-06 7.071511331259562e-08 8.612761509525193e-07 2.5343932443518022e-08 2.9106749989940876e-07 -1.7744679633205914e-07 -7.681348495850987e-07 1.8188445138904722e-07 2.6537124233237944e-07 5.017656339818123e-08 -3.2428040149700025e-07 1.9980833712878984e-07 -1.5146851155162122e-07 -2.746540262129083e-08 -1.9755932661638473e-07 -2.423217417511192e-07 2.3153546823841798e-07 1.1781409813579034e-07 -5.122953210914794e-07 2.121301292342355e-06 -3.7599308961603417e-06 -5.096000886849897e-06
PC4 1.2927860428719545e-06 -1.0695781123714966e-07 1.1046734343618889e-06 7.071511331259562e-08 6.8514274819005004e-06 1.3337720479252945e-06 -1.4960994907084655e-07 1.047572562604178e-07 -6.463787179003702e-07 5.145257545278094e-07 1.4225848457604136e-07 2.3225542093907748e-07 -6.205538628080124e-07 -8.463262250879356e-08 -1.3271655212611905e-07 -4.332130565790386e-08 1.8647616457392882e-07 -9.644515190846246e-08 -1.9244034656922452e-07 -9.165370678137183e-08 -3.4074778397037556e-08 3.99958691119399e-07 -1.3601453807283628e-06 2.1882535667467597e-06 -2.3394454359067633e-06
PC5 -2.0042156180322765e-06 -1.9795905329004757e-07 -7.611151725368002e-07 8.612761509525196e-07 1.3337720479252947e-06 1.2517188309913677e-05 3.3969289039398863e-07 8.506544864199705e-07 -3.843103385942923e-07 -3.299673051491207e-07 -2.0939924044035496e-07 -7.569709374488419e-07 4.832528173720992e-07 -9.263596438492536e-07 4.797104628053415e-07 -6.391993121408357e-08 -5.492509059284772e-08 5.106315648563934e-07 -2.519112212159723e-07 9.588991929396503e-08 -4.744317011999548e-08 7.039843532069699e-07 2.3698238134716297e-06 -8.082587222017683e-06 2.73963509172016e-06
PC6 3.189208339301995e-07 2.506102749723031e-09 -2.51505363655853e-07 2.5343932443517883e-08 -1.4960994907084647e-07 3.3969289039398885e-07 1.1785667775226623e-05 4.962276382903405e-08 6.920565867730927e-08 2.7621489530330056e-07 1.272078982976901e-07 -3.394112288703456e-07 -6.750625021365767e-08 -3.0598578130295975e-07 -1.198255676987669e-07 -3.195264265895862e-08 -1.262081270700794e-07 4.346234922455174e-07 -3.1912205073308207e-07 -3.696800666077718e-08 -2.783339694427101e-07 8.248588257710253e-07 -1.6946105846123173e-06 4.783676845683005e-06 4.0404423627061323e-07
PC7 1.6200919510389556e-06 2.5197430870250308e-08 -1.3767399716277624e-07 2.91067499899409e-07 1.0475725626041794e-07 8.506544864199706e-07 4.962276382903395e-08 9.579701255647691e-06 3.81416275768134e-07 -2.83722784294131e-07 -1.666351193018084e-07 6.901744776508207e-07 1.201033206163305e-07 5.834799129140883e-07 -1.6397506917264596e-07 -2.5298402175113067e-07 -3.3151185270942766e-07 -1.9519342209240803e-07 1.6750056371398574e-07 4.664415140623475e-08 -1.4111137295364676e-07 -3.1798670755074857e-06 1.758513726269929e-06 6.822235045065718e-07 -7.06830165595745e-07
PC8 -3.68912228275203e-07 3.5680222381631095e-08 9.555374065783972e-07 -1.7744679633205927e-07 -6.4637871790037e-07 -3.8431033859429217e-07 6.920565867730948e-08 3.8141627576813376e-07 1.0230257942602745e-05 3.1212556470984556e-07 6.221263319982626e-08 -6.374684553809956e-07 4.620643637662692e-08 1.3282388742028167e-07 -1.8727502825131055e-08 -1.866217730752088e-07 1.3922373625605872e-07 7.50695014899937e-08 -2.679824068944604e-07 -2.8748802225219216e-07 3.2499202467431386e-07 -1.963179398471099e-06 2.0518852804560563e-06 4.12981250854871e-06 -6.0464898251198e-06
PC9 2.1407952735122334e-06 -2.025380320902184e-09 -2.95327106193571e-07 -7.681348495850989e-07 5.145257545278094e-07 -3.299673051491207e-07 2.762148953033008e-07 -2.8372278429413096e-07 3.1212556470984556e-07 9.229897246936001e-06 -3.0702747949661217e-07 -1.2078016137592005e-07 -1.3992069988489725e-07 -2.405456337126266e-07 -3.5706542805452165e-07 3.831516743122029e-08 2.481921297077491e-07 2.0098618042392733e-07 -4.941626672990748e-07 -2.263720218063338e-07 -3.0364074197192105e-07 2.715795590092564e-07 3.0845350819685953e-06 -2.9522905933325783e-06 -1.5297761543817178e-06
