 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.00052936821101891 9.584688803798036e-07 -1.0713794122574712e-06 5.023292938992407e-07 2.435886406200236e-07 -1.389512590545404e-07 1.4116282606991403e-06 1.6832744610770829e-07 1.476037292643095e-06 1.3772442368540505e-06 4.4174102095335774e-07 3.92872876476482e-06 -3.006490859098513e-06 2.4769998063495782e-06 -1.7133568759725244e-06 -2.3198602015746254e-06 -2.2731564653122706e-06 -1.5988232509011237e-06 -8.03072407455794e-07 1.9704711209931668e-06 1.5832151304603345e-07 2.6228477070877078e-06 9.61652537178959e-05 4.414076074615775e-05 -0.00021351051469438255 2.4385878251847994e-05 -7.962032451620078e-05 -2.2623774219450828e-05
PC1 9.58468880379805e-07 1.9056584469930638e-06 -1.6736651121450091e-06 -1.6769281551866512e-07 -8.5409335905387e-08 -2.767302210560294e-07 1.2169948103865327e-07 9.020279774076886e-08 6.397154317707732e-08 -8.978251665846468e-08 3.294664843853797e-08 5.305046008927448e-10 5.792256547575984e-07 -1.5794087482835875e-07 -3.361719318473623e-07 -6.036655515637522e-07 -5.67485909550584e-07 2.2220583717033784e-07 -1.73925329383523e-08 2.1908009311506283e-07 -8.486494142714884e-08 -3.2730334648791124e-07 -2.1646050535871505e-06 -8.402761805992304e-07 4.747198637425516e-06 3.1553153943621166e-06 4.2583075742483e-06 7.208252886473599e-06
PC2 -1.0713794122574782e-06 -1.673665112145009e-06 4.4242756094229904e-05 9.369691773262016e-07 1.3140727395421629e-06 -3.980632719745843e-07 -7.76122635921162e-08 -4.138608826009162e-07 1.1193666418671701e-06 -2.8348807196161993e-07 5.059622072509343e-07 -5.449143486505417e-07 -8.265382983883737e-07 3.97898345986524e-07 -9.645045950028612e-07 2.7059486190708186e-07 -1.691568656368536e-08 7.049594647151315e-07 2.652302395664126e-07 -5.045420080280421e-07 -2.8015031550794857e-07 -5.472908622982777e-06 -7.692006848232797e-07 -1.789610830223795e-05 2.2681859876948897e-07 7.904721078680377e-06 1.5942097017545182e-05 1.6971784740911424e-05
PC3 5.02329293899241e-07 -1.6769281551866504e-07 9.369691773262021e-07 3.711354512591094e-06 1.1130080616908266e-07 1.0155954878808794e-06 -5.2450524198809695e-08 3.877604529582898e-07 -1.3077147368625156e-07 -8.590475245453977e-07 1.0467596158436816e-07 2.9254421887044864e-07 4.50044431289194e-09 -5.284162652058194e-07 3.943303031863181e-08 -3.246913074147754e-08 1.365345736758812e-07 -3.795803894416322e-07 -4.6518774640897607e-07 3.7492517103994585e-07 1.3222164853683074e-07 -6.074768587255625e-07 1.039295501257125e-06 5.762678091948697e-06 -7.478109515609039e-06 -1.1508515475636434e-06 -3.1760993140029123e-06 -5.349136459789723e-06
PC4 2.43588640620025e-07 -8.540933590538702e-08 1.3140727395421622e-06 1.1130080616908266e-07 6.9394533218060634e-06 1.5128096026059676e-06 -3.2853392188706523e-07 1.8116037227283134e-07 -1.143630179495353e-06 3.599245083397615e-07 2.610279429181497e-07 1.8050539463100703e-07 -8.178239749141431e-07 -4.5571610184738044e-07 -1.0883211172744898e-07 -1.413762133785136e-07 8.996353796288234e-08 6.731130522443203e-08 -4.600480563316454e-07 -1.5588666506299773e-07 1.5579021295384094e-07 1.1779776129700985e-06 -6.331150346789911e-06 -6.175938583760403e-06 9.491794800495371e-06 -2.5448122659107596e-06 3.6465442931712423e-06 4.172183999645808e-06
PC5 -1.389512590545425e-07 -2.7673022105602935e-07 -3.980632719745855e-07 1.0155954878808794e-06 1.5128096026059674e-06 1.414361397089099e-05 3.0047732607691005e-07 1.061850237114249e-06 -8.505577577377585e-07 -3.9883513820748287e-07 -3.1277274599729984e-07 -1.0481409088756444e-06 4.5725269612363196e-07 -1.0302212691169224e-06 5.755448963207791e-07 -1.2840063268366012e-07 -1.7642974937527452e-07 6.808931649783297e-07 -3.2583993738366325e-07 3.1281443609021494e-07 1.7097348081497415e-07 -1.5382354654624126e-06 -6.257216422217044e-07 4.87862731424582e-06 -1.4207975344780834e-05 1.2682564521358863e-05 5.327566624328079e-06 -8.138969291279599e-06
PC6 1.4116282606991401e-06 1.2169948103865348e-07 -7.761226359211636e-08 -5.2450524198809695e-08 -3.2853392188706513e-07 3.004773260769103e-07 1.3633897083547562e-05 -9.71013356150237e-08 2.883485317592406e-07 1.7809431522796016e-07 -3.765168813133533e-09 -3.710879545640529e-07 1.570655732832311e-07 -3.818743897559977e-07 -2.0440670818031331e-07 -3.769181317765768e-09 -3.111427197749384e-08 2.715666957962945e-07 -2.65183558952407e-07 -1.951286275979912e-07 -5.460052744400116e-07 1.3017736556380636e-06 -4.015400243345557e-06 -1.2742482920882438e-06 8.922798230755744e-06 5.1712536796445465e-06 -2.663636361698922e-06 3.51856940513157e-06
PC7 1.6832744610771136e-07 9.020279774076882e-08 -4.138608826009161e-07 3.8776045295828974e-07 1.8116037227283155e-07 1.061850237114249e-06 -9.710133561502389e-08 1.1319224378165217e-05 7.803548556027341e-07 -2.5205210228408155e-07 -1.6007515970182088e-07 1.2695611932233611e-06 1.6482411622148714e-07 4.371991179076172e-07 -1.7209146531162024e-07 -3.808307310565718e-07 -3.552759025024208e-07 -1.7760367824849618e-07 1.3204598302563662e-07 7.034133977447278e-08 -2.3186942483247467e-07 -4.434087704481733e-06 1.1582768588085267e-06 7.422479715016127e-06 2.6575848796106325e-06 -6.066759580809188e-07 2.0531940648728574e-06 -1.4241456562803937e-05
PC8 1.4760372926430957e-06 6.397154317707734e-08 1.1193666418671712e-06 -1.3077147368625172e-07 -1.1436301794953534e-06 -8.505577577377592e-07 2.8834853175924087e-07 7.803548556027341e-07 1.2231374765931847e-05 3.902825334740441e-07 1.433164789714561e-07 -8.007549507244567e-07 6.858366150688498e-08 4.857578113491591e-08 -8.691915344771288e-08 -5.433526166618634e-07 -2.8827562344050888e-08 1.0443116031952755e-07 -5.160372165014905e-07 -3.066299025481541e-07 3.204295273217941e-07 -1.8642742860670297e-06 5.961060282424984e-06 4.18201238873689e-07 3.565798490597468e-06 -1.0926473837596989e-05 -6.902069705249274e-07 2.167404824067213e-06
PC9 1.3772442368540494e-06 -8.978251665846471e-08 -2.834880719616198e-07 -8.590475245453982e-07 3.5992450833976154e-07 -3.98835138207483e-07 1.7809431522796016e-07 -2.520521022840818e-07 3.90282533474044e-07 1.0584094820191802e-05 -3.4484401996375777e-07 2.967574173756264e-08 -4.6177346656054704e-07 -3.245187805557047e-08 -7.985570792743548e-07 2.8805630061055937e-07 4.890087019585514e-07 6.120832306436679e-07 -1.963068781307137e-07 -1.1455916201602867e-07 -5.652182901925167e-07 1.6518355255141702e-06 3.048747736876678e-06 -6.680128604192561e-07 -2.744025720741146e-06 -5.7313093357183095e-06 -9.295528414751737e-10 -1.96716100579351e-06
