 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00038155862419408075 4.892676599812019e-07 -3.134914803207602e-06 -6.179776230984737e-07 7.195263246730694e-07 -3.2312904985650034e-07 1.8877132517243857e-07 1.7048042502925147e-06 7.336382269878269e-07 3.891060862680922e-07 -4.554310197118303e-07 3.4910170104018234e-07 -3.83874686000805e-07 8.797598710697952e-07 3.772901281862617e-07 -8.613327351485865e-07 -3.85745927083092e-07 -2.828038096422378e-07 5.604633492866549e-07 1.1328384323210414e-06 3.79201939754714e-07 -1.1286727523026797e-06 3.919168925657192e-05 -8.103705644609825e-05 -2.690186170322667e-06
PC1 4.892676599812022e-07 1.3327210897320098e-06 -1.025487193747827e-06 -1.1349605480545247e-08 -8.052595638416208e-08 -1.9367006047055983e-07 2.896280976989678e-08 1.2052919706932894e-07 1.3845540000388073e-07 -6.985427127961773e-08 1.2585447237113977e-07 -7.36610415399529e-08 3.034981842183577e-07 -7.996461696614648e-08 -1.4231694475228577e-07 -2.9410204303643297e-07 -2.2392317665219895e-07 -7.111406772062365e-09 -1.3946944834732908e-08 8.288189439286536e-08 1.3420714066867917e-08 5.520004858674321e-07 -2.102437977755897e-08 1.7216091717620487e-06 2.566253968103468e-06
PC2 -3.1349148032076017e-06 -1.025487193747827e-06 2.6803381271370775e-05 4.3755506620812214e-07 9.303034597967391e-07 -1.3415638099396762e-07 -5.889038008618393e-08 -2.1792996820466593e-07 2.539561372278929e-07 -1.622773198234704e-09 -3.061782496498777e-08 -8.639362558157595e-08 -2.1361091337853343e-07 2.6659077079400667e-07 -3.5274099715945685e-07 2.888541224449158e-07 -1.118197430810045e-07 6.183273631164759e-07 6.958545611549054e-08 -2.876077242980436e-07 1.0967200207825823e-07 -8.058193545639484e-07 -4.45235187319241e-06 4.191989136504909e-06 6.773397600067281e-06
PC3 -6.179776230984731e-07 -1.1349605480545239e-08 4.375550662081221e-07 2.702069024904893e-06 4.7128431352967945e-08 5.138453067253276e-07 3.587278798606764e-09 1.108883793767046e-07 -1.0255195140980985e-07 -4.797021650267671e-07 1.444768633991078e-08 1.6915058623520444e-07 1.253452609561698e-07 -4.06530665463112e-07 -5.666525356772166e-08 -8.237101524811268e-09 8.713789239720995e-09 -1.1746571761043926e-07 -3.080155602693434e-07 2.0638046326458528e-07 6.629519194652412e-08 -9.833405176575359e-07 3.4874348701894626e-06 -2.1738885524356176e-06 -3.7611216393321493e-06
PC4 7.195263246730703e-07 -8.052595638416212e-08 9.303034597967394e-07 4.712843135296794e-08 4.763751238516379e-06 1.030591518041346e-06 -3.127826351648555e-07 7.718600401713754e-08 -7.708918547717994e-07 1.641702161227894e-07 1.6521388174548548e-07 -1.851290658362284e-08 -4.0871667987863023e-07 -1.9445262705585417e-07 -7.954333749641935e-08 -4.016290433145949e-08 7.272902614325223e-08 1.0565982237267794e-07 -1.594362130503022e-07 -1.1942148920075382e-07 1.2646622974091264e-08 3.380817219507905e-07 -3.118063429016217e-06 2.994047199121251e-06 9.28614982933572e-07
PC5 -3.231290498564996e-07 -1.9367006047055988e-07 -1.3415638099396762e-07 5.138453067253277e-07 1.030591518041346e-06 8.835005929818925e-06 1.4731029375858668e-07 7.571522230389107e-07 -4.6353265914928043e-07 -1.7453230182342232e-07 -2.3940410499825284e-07 -6.33206973742504e-07 3.43204118067153e-07 -5.41091858890451e-07 2.265047938229075e-07 -2.714781726500705e-08 -8.817383915253599e-08 3.85442772440042e-07 -1.3583542368267615e-07 2.9654976331419986e-07 1.0615836320509915e-07 -3.732336278821185e-07 -2.361606322669229e-06 4.367931207134128e-06 -1.6259420900409072e-07
PC6 1.8877132517243995e-07 2.896280976989676e-08 -5.889038008618389e-08 3.587278798606764e-09 -3.127826351648555e-07 1.4731029375858682e-07 8.681619034200912e-06 -1.135737049251059e-08 7.684310772153504e-08 1.753028458836084e-08 2.0010112573956375e-08 -1.5976297713691517e-07 9.491291818079637e-08 -2.5796056958391075e-07 -2.47469936345912e-08 4.922609313471952e-08 -1.0726528534996954e-08 2.7526477261354884e-07 -9.869932404676256e-08 -2.9536550042060543e-08 -2.450710542627486e-07 2.5147809378376053e-06 2.7124610958665786e-08 -1.3927641586739456e-06 4.417977637548442e-07
PC7 1.704804250292514e-06 1.2052919706932883e-07 -2.1792996820466593e-07 1.1088837937670465e-07 7.718600401713745e-08 7.571522230389106e-07 -1.1357370492510713e-08 7.1309850135189506e-06 4.171448933587408e-07 -1.4498629558856922e-07 -8.441943205959695e-08 5.667714121822144e-07 1.0950120045004744e-07 2.8689780228270003e-07 -5.027203466528732e-08 -3.6100544350153923e-07 -9.186909278524653e-09 -3.007177594455663e-08 4.762643895631595e-08 1.4905588136522238e-08 -1.5601977630515534e-07 -1.8717204156018684e-06 9.901514632722365e-07 3.037915066984145e-06 -5.272218879339774e-06
PC8 7.336382269878265e-07 1.3845540000388068e-07 2.539561372278931e-07 -1.0255195140980986e-07 -7.708918547717992e-07 -4.6353265914928054e-07 7.684310772153513e-08 4.171448933587407e-07 7.695016500333433e-06 1.4780866894242933e-07 1.9288112854104598e-07 -2.2158435070716767e-07 2.292611958237174e-07 -6.778184833236591e-09 -5.2440523026078506e-08 -1.9984702679103983e-07 9.357942226509451e-08 8.354083601135922e-08 -1.4154278209534421e-07 -2.174280066510571e-07 1.587041215111171e-07 -3.365937692343734e-07 3.9939804031075e-07 1.731627986504612e-06 -1.8999830553637954e-06
PC9 3.891060862680927e-07 -6.985427127961771e-08 -1.6227731982347202e-09 -4.797021650267671e-07 1.6417021612278937e-07 -1.7453230182342232e-07 1.753028458836081e-08 -1.4498629558856914e-07 1.4780866894242938e-07 6.929205432403265e-06 -5.7517415141878516e-08 -1.6641941983505997e-07 -1.3613949349145896e-07 4.919897000376997e-10 -2.5555866253891345e-07 1.4258375126425842e-07 2.826454186603753e-07 2.8079807929735906e-07 -1.8671825997320375e-07 -1.6079044169586193e-07 -2.061398671651165e-07 2.0632587438460306e-08 1.9501301631182846e-07 -1.4573031387353717e-06 -3.6520369466551704e-07
PC10 -4.554310197118297e-07 1.2585447237113977e-07 -3.0617824964987705e-08 1.4447686339910744e-08 1.652138817454856e-07 -2.3940410499825284e-07 2.001011257395632e-08 -8.4419432059597e-08 1.9288112854104587e-07 -5.751741514187851e-08 6.568073334194941e-06 -1.9255094247055398e-07 2.2452273329830472e-07 -3.010016564000579e-07 -5.154746014000311e-08 -1.264689625181103e-07 -3.384862597477964e-07 1.6269965938719827e-07 1.9393666904852127e-07 2.1617183748272143e-07 -1.6109160227997692e-08 5.196446581143804e-07 -1.5930156511760371e-06 -7.48874373534402e-07 1.5608792370022964e-06
PC11 3.491017010401826e-07 -7.366104153995286e-08 -8.639362558157597e-08 1.6915058623520436e-07 -1.8512906583622868e-08 -6.332069737425041e-07 -1.5976297713691514e-07 5.667714121822147e-07 -2.2158435070716772e-07 -1.6641941983506002e-07 -1.9255094247055384e-07 6.5007759895544065e-06 -1.6606473107842813e-07 3.9478707065859586e-08 -2.764554256598375e-07 1.668632362442921e-07 1.4781400408601084e-07 1.5122750781843187e-07 -2.1225999137752952e-08 2.72720406040293e-07 2.140445337499447e-07 -1.2809370009173873e-06 3.0417465284310477e-06 1.7981303621480993e-06 -2.3365108691866635e-06
PC12 -3.8387468600080533e-07 3.034981842183577e-07 -2.1361091337853343e-07 1.2534526095616979e-07 -4.087166798786302e-07 3.432041180671526e-07 9.491291818079643e-08 1.0950120045004739e-07 2.2926119582371746e-07 -1.361394934914589e-07 2.2452273329830472e-07 -1.6606473107842819e-07 6.071715919863376e-06 -1.2298222983354087e-08 -6.884612496646938e-08 -1.8067605001552542e-07 -7.122685181633122e-09 -7.387409293817353e-08 -1.48081379388708e-08 5.122799740063561e-08 -8.833481355660733e-08 -1.062174043378632e-06 -5.089910354762022e-07 7.900972900224124e-07 3.875651974355885e-07
PC13 8.79759871069795e-07 -7.996461696614657e-08 2.665907707940066e-07 -4.0653066546311204e-07 -1.9445262705585422e-07 -5.410918588904509e-07 -2.5796056958391054e-07 2.868978022826997e-07 -6.7781848332365436e-09 4.919897000377614e-10 -3.010016564000578e-07 3.947870706585957e-08 -1.2298222983354089e-08 6.098816905840448e-06 -1.8678669672297584e-07 4.538568037042577e-07 2.3020293827535225e-07 7.152372038906e-08 -1.8853409126022516e-08 -8.215586787386537e-09 4.7110861579634925e-08 5.058302984242241e-07 2.8890187162236784e-06 -2.9496484759921092e-06 -9.433366605386846e-07
