(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.0114709128983651 -23.5735936186807 -2.06850235403216 2.05338151985462 46.8419329399005 -23.2736143669766 0.000464962499237907 9.54587114727455e-05 -0.000501772663026559 0.000289773344069861 -0.000568398860323419 0.000330397168860752 2.9748443969554e-05 -0.000478570985132686 -0.00017431345067575 0.000444651944736165 -0.000232874319926964 -2.57770864185106e-05 7.81718830242436e-05 0.000166187121983874 -0.000113304965537162 0.000180455782167797 -3.33662804228427e-05 0.000222971075409936 0.000397715472912233 0.000151674735437773 -5.52530417166701e-05 0.000376608080255773 -0.000698776584935523 3.35784980939417e-05
covarSEX -23.5735936186807 1893830.70904848 37151.9379044814 -36966.9989793732 -3772303.0954651 1878828.40511903 -0.375295050478308 2.08142270207854 0.118656909051 0.135697549987955 -2.82493072287908 1.75218808653127 1.55047770722085 -0.314922151927193 -0.259362012230552 1.57311762725548 3.15040162578064 -1.5453875542216 0.642944498356977 0.958332921878418 1.01901179304682 -2.88547727492868 -0.860291186350524 -2.47625737882578 0.0455387652631425 0.680415855667664 2.13753368868917 -1.93992510491254 0.256064426852079 4.23720582348652
covarYOB -2.06850235403216 37151.9379044814 1217.67138538833 -1211.62199588436 -73990.1171420734 36845.2346879632 -0.0333365809017573 0.0321430814811728 0.0586219814272045 -0.0587618029669184 0.0252361221858464 0.0238020728224708 -0.0243528822926835 0.0620499319613745 0.00301559896371573 -0.00741078274915656 0.12258593315786 0.0120612063713856 0.00319734614251892 0.0260839186891181 0.0325670711901428 -0.0884224898389447 -0.0370180795933703 -0.0428900301106928 -0.0339714459892731 -0.0097213103656359 -0.0607343419184974 -0.013882883168587 0.138171219081676 0.000850651712167628
covarYOBsq 2.05338151985462 -36966.9989793732 -1211.62199588436 1205.61854504435 73622.7687007643 -36662.7854965032 0.0326912894630008 -0.0316300279660563 -0.057861243046294 0.0586448421473556 -0.0249661202382458 -0.0240763777770417 0.0244964226965664 -0.0615405484030513 -0.00286236359482928 0.00748600082930628 -0.121884809870608 -0.0121088326229878 -0.00285467765865804 -0.0261098785631511 -0.0320848579831976 0.0881278717386591 0.0366358222682646 0.042576327855667 0.0336131222866399 0.00968538031943419 0.0606321062141576 0.0139991585514892 -0.138520851876583 -0.000578335113664252
covarSEX_YOB 46.8419329399005 -3772303.0954651 -73990.1171420734 73622.7687007643 7514118.08137542 -3742523.64523634 0.741756090105223 -4.13721874308467 -0.216910748294332 -0.268954009348472 5.63590169311205 -3.50016196326956 -3.05252368107843 0.628279977513992 0.523786872230449 -3.13129105059774 -6.27991646798144 3.08286313772975 -1.25846692825493 -1.90208716147785 -2.02385715902618 5.73269534214053 1.70765682739149 4.9279525986779 -0.0902247318680713 -1.3623502975629 -4.23537839171864 3.85018709049073 -0.484210468506316 -8.458566304551
covarSEX_YOBsq -23.2736143669766 1878828.40511903 36845.2346879632 -36662.7854965032 -3742523.64523634 1864047.95296218 -0.366668963221271 2.05620586061024 0.0983919730326898 0.133310037703451 -2.81152169710756 1.74834471437158 1.50256059745277 -0.313358704587949 -0.264455852349296 1.55845046736242 3.13015826018417 -1.53774132699738 0.615774630418569 0.943988956621316 1.00509930877813 -2.84777309859541 -0.847472059567761 -2.45211983881584 0.0447202803739122 0.681918605263733 2.09844328906403 -1.91066306593206 0.228238898885583 4.22203484368197
covarPC1 0.000464962499237907 -0.375295050478308 -0.0333365809017573 0.0326912894630008 0.741756090105223 -0.366668963221271 0.00380554870948138 -0.000678182674210946 4.17580660371495e-06 -0.00010752433309314 -0.000224130362881618 6.61688072471387e-05 2.96340991834639e-05 1.0432615917305e-05 1.93266923608261e-05 -8.62035085412794e-05 -0.000116517242350206 0.000554704682005293 1.99515179443745e-05 -0.000310955088887746 -0.00054766968360999 -0.000535390464205531 0.000214464980399918 5.1564890728628e-05 0.000225591879331636 5.62655577938745e-06 0.000253768064573308 -0.000299282974677804 0.000928393497888132 -0.000121321048551618
covarPC2 9.54587114727455e-05 2.08142270207854 0.0321430814811728 -0.0316300279660563 -4.13721874308467 2.05620586061024 -0.000678182674210946 0.00363802501328803 0.000216756003088158 0.000385600447139842 -0.000171983422070791 -9.53454257163201e-05 -2.7627356265591e-05 0.000234780120405162 -7.28102742825753e-05 4.67246187425449e-05 3.78793417438097e-05 -0.000164871458252991 -1.35734259193837e-05 -5.10737764147799e-05 -8.21042103423067e-06 -5.70764648018663e-05 0.000109731241875772 -4.89976643888249e-05 -0.000140825569058282 2.30342772705886e-05 -6.09734518891842e-05 -3.25709885376445e-06 2.38823711137509e-05 0.000128231622202405
covarPC3 -0.000501772663026559 0.118656909051 0.0586219814272045 -0.057861243046294 -0.216910748294332 0.0983919730326898 4.17580660371495e-06 0.000216756003088158 0.00353637151454952 5.01698307823802e-05 0.000689628044851338 3.59693513186726e-06 0.000235577466924806 -2.30139020902246e-05 -0.000474950475334824 0.000138942454121142 0.000160960100773333 4.46947148579911e-05 -0.000251483439752929 4.59080849303441e-05 -0.00012506171131692 -3.23746279430106e-05 -0.000231250762329785 -0.000242093717318634 0.00014161944124694 9.07352053582138e-05 1.31498281002151e-05 0.000106012210405931 -0.000361587162674343 -0.000320403534445541
covarPC4 0.000289773344069861 0.135697549987955 -0.0587618029669184 0.0586448421473556 -0.268954009348472 0.133310037703451 -0.00010752433309314 0.000385600447139842 5.01698307823802e-05 0.00386884242439248 0.000717317851252226 -4.28810034631407e-05 0.000142500840555188 -0.000417558207876954 0.000205454712727144 1.82993588042202e-05 0.000104608623799326 -0.000374719974035154 -6.137745866221e-05 -0.000141111328221255 2.51803428199074e-06 0.000166284052606397 4.6024160655826e-06 -0.000173322063424391 -8.79287975397685e-05 4.64088134472957e-05 -1.17119277657317e-06 -0.000255487742401411 0.000324114183525154 -5.69475225952843e-05
covarPC5 -0.000568398860323419 -2.82493072287908 0.0252361221858464 -0.0249661202382458 5.63590169311205 -2.81152169710756 -0.000224130362881618 -0.000171983422070791 0.000689628044851338 0.000717317851252226 0.00485044218597862 0.000108375878829225 0.000449848280926579 -0.000220808723017533 -0.000168662526218275 -0.000122232510002438 -0.000359295418659643 0.000135149087141845 -0.000417925049367496 0.000152182731485056 -4.21576525764907e-05 -6.03646531708966e-05 0.000263372932750914 -0.000159182884533518 6.70955937759408e-05 1.86446197050424e-05 -3.92847725623186e-06 1.71457302556179e-05 -0.000520459971649988 0.000306594866414911
covarPC6 0.000330397168860752 1.75218808653127 0.0238020728224708 -0.0240763777770417 -3.50016196326956 1.74834471437158 6.61688072471387e-05 -9.53454257163201e-05 3.59693513186726e-06 -4.28810034631407e-05 0.000108375878829225 0.00322541393590156 -1.5488017786058e-07 -3.06645260501321e-05 9.45963471476716e-05 4.28008668109404e-05 -9.57146454037468e-05 -2.34806495585732e-05 -0.00016577911061912 -4.0540602354648e-05 -4.28986926807052e-05 -6.9889127155499e-05 0.000170701055516257 -6.9517361692842e-05 -4.21851508197336e-05 -7.28569834547012e-05 1.24121693146566e-05 -0.000153920112515805 0.000434931078520967 9.20386182913666e-05
covarPC7 2.9748443969554e-05 1.55047770722085 -0.0243528822926835 0.0244964226965664 -3.05252368107843 1.50256059745277 2.96340991834639e-05 -2.7627356265591e-05 0.000235577466924806 0.000142500840555188 0.000449848280926579 -1.5488017786058e-07 0.00351450848998862 0.000146856441061633 -0.000119658426448649 -2.73891118466253e-05 0.000317397780108457 6.48840510426017e-05 0.000313058474414887 -0.000157838840908936 -8.94072318938016e-05 -0.000189054468898002 -8.7551458694209e-05 2.62354510574144e-05 2.20602215320785e-05 -7.70631248775296e-05 -0.000120831710620814 3.92605485744975e-05 6.53331704811342e-05 8.12431666573565e-05
