 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002445361718164822 4.93122493853914e-07 -2.2151554415372726e-06 -4.939531549568495e-07 -6.782014442725935e-08 -2.646203200213933e-07 -2.066111408950244e-07 6.176590976261117e-07 7.400954125847588e-08 8.011672308655811e-07 1.4224974298488911e-08 1.4672265871444843e-07 1.5133722271087736e-08 1.183279443550988e-07 1.186323482491941e-07 -4.761872066339151e-07 -2.594538134882967e-07 2.4177533669655925e-07 -1.9465176163041409e-07 6.555574001558763e-07 1.6846276531365205e-07 -3.206289714514119e-08
PC1 4.931224938539142e-07 7.894490659270172e-07 -6.108626937135298e-07 4.504511075522701e-08 -6.34552705854427e-08 -3.9512567715905804e-08 2.774846628934177e-09 3.7697433167461205e-08 9.702350171444102e-08 -2.478721243300362e-08 4.6190308649655746e-08 -4.019207201617917e-08 2.248800002448375e-07 6.013944493634864e-10 -1.0071486202202397e-07 -1.8049315861421495e-07 -1.5982020782023382e-07 3.3278876257845045e-08 5.1883113648561714e-08 2.960017558671964e-08 1.6249122333559875e-08 8.120760613493651e-07
PC2 -2.2151554415372726e-06 -6.108626937135295e-07 1.7454318681060107e-05 2.0809398389878634e-07 5.938342622315643e-07 -1.9125806622676722e-07 -3.9782213312180885e-08 -2.7603054624148678e-09 1.1766040761080809e-07 4.945621099439442e-08 -1.1430890728541592e-08 5.2688141021588716e-08 -1.5677978118326935e-07 6.115758818783356e-08 -1.9062701945472103e-07 1.1099578044557708e-07 -1.608660833085469e-07 1.614226513472635e-07 -3.7675381638080903e-10 -1.160678126160625e-08 -1.7978752299399967e-08 9.1702523918331e-07
PC3 -4.939531549568496e-07 4.5045110755227e-08 2.080939838987863e-07 1.6811915621538082e-06 2.2069679794448945e-08 2.790112894005184e-07 2.1462409201251258e-08 6.56590798453304e-08 -5.013479506311493e-08 -3.304826101977359e-07 2.7740653732951316e-08 1.3307420786485304e-07 6.821601289711816e-08 -1.7623321877239308e-07 -8.42068459459075e-09 -5.8827278946875224e-09 4.641287325023273e-09 -1.0917013332731038e-07 -1.4283806176736662e-07 1.1828574070185141e-07 4.5981186783881406e-08 -7.402785914096235e-07
PC4 -6.782014442725905e-08 -6.345527058544265e-08 5.93834262231564e-07 2.2069679794448985e-08 2.946455937173444e-06 4.3092560532056534e-07 -2.056133859723254e-07 -1.4768940259255252e-08 -3.597472711698114e-07 2.237408263090954e-07 9.729209391700511e-08 1.0016611969661903e-07 -2.0827057384460812e-07 3.4573234801223197e-09 -9.726531599982709e-08 -3.990207551284205e-08 6.112163545946476e-08 1.3628754244986529e-08 -8.92348394495519e-08 -6.380579258955658e-08 -1.7741786027072998e-08 -1.8171065496229078e-07
PC5 -2.6462032002139324e-07 -3.9512567715905804e-08 -1.9125806622676748e-07 2.7901128940051844e-07 4.309256053205651e-07 5.096362415296136e-06 4.1902844224121084e-08 4.9278616420974e-07 -9.935217983375105e-09 -6.054201825305345e-08 -9.023453867612936e-08 -2.9787255260080973e-07 1.7181135994194572e-07 -2.6195276667822787e-07 3.0737108303627126e-08 6.253147514190484e-08 -4.224513796000661e-08 2.44463117670901e-07 -1.1085425152304705e-07 9.130094309217079e-08 6.160009135100272e-08 -1.278631072120341e-07
PC6 -2.0661114089502478e-07 2.7748466289341863e-09 -3.9782213312180885e-08 2.1462409201251344e-08 -2.056133859723254e-07 4.1902844224121124e-08 5.921480567126353e-06 4.741602427489088e-09 5.960379046304174e-10 8.87321740688732e-08 -8.718674669353912e-09 -1.4297070199280466e-07 2.1898547233975912e-08 -1.4461444622604912e-07 -2.5480519584903498e-08 -1.594826895037967e-08 -1.3553648464652277e-08 2.3637381030926737e-07 -5.580727712124493e-08 -2.2544938645319023e-08 -9.815499437476132e-08 1.6729158466314294e-06
PC7 6.176590976261119e-07 3.769743316746119e-08 -2.7603054624147243e-09 6.56590798453304e-08 -1.4768940259255185e-08 4.927861642097401e-07 4.741602427489024e-09 4.920116330832849e-06 2.2620307034878474e-07 -7.96961542872816e-08 -4.05244212649739e-08 3.599622986596319e-07 6.219787217341885e-08 2.662512019207529e-07 -2.7375903838497173e-08 -1.7027756378460647e-07 -1.1786073007809755e-07 -4.21323179963798e-08 6.729978982527645e-08 -3.3375495451544915e-08 -1.1517352877428811e-07 -1.0456314685437138e-06
PC8 7.400954125847604e-08 9.702350171444104e-08 1.1766040761080803e-07 -5.013479506311496e-08 -3.597472711698114e-07 -9.935217983375128e-09 5.960379046304607e-10 2.2620307034878487e-07 4.968812696488434e-06 1.0087372456972218e-08 1.559221433921146e-07 -2.2767980916345452e-07 8.509611501973956e-08 -6.113799483126001e-08 5.317995641244036e-08 -1.0525235993414534e-07 4.085124725935912e-08 7.472689638473273e-08 -4.6330412271229106e-08 -4.814455926084811e-08 8.56729975813896e-08 -3.372556898208858e-07
PC9 8.011672308655811e-07 -2.4787212433003643e-08 4.9456210994394456e-08 -3.3048261019773584e-07 2.2374082630909547e-07 -6.054201825305342e-08 8.873217406887316e-08 -7.969615428728172e-08 1.0087372456972143e-08 4.680119367943886e-06 -4.100066686026926e-08 -1.4647548388586215e-07 -4.1743810443009546e-08 -1.321776063351334e-07 -5.731284484064739e-08 3.117295961881924e-08 1.0537308853323347e-07 1.3603960139578197e-07 -1.5446716678024892e-07 -7.591736005083831e-08 -9.004060892430895e-08 4.6906610078465776e-08
PC10 1.4224974298488448e-08 4.6190308649655726e-08 -1.143089072854151e-08 2.7740653732951313e-08 9.729209391700506e-08 -9.023453867612932e-08 -8.718674669353882e-09 -4.052442126497392e-08 1.559221433921147e-07 -4.1000666860269224e-08 4.333265632089406e-06 -2.0822405729057348e-07 1.379361718864842e-07 -2.020532569701038e-07 -1.1038693994508071e-07 -7.147077337218301e-08 -1.6129549527054088e-07 2.8075338399908514e-08 1.6838863087373002e-07 1.4337417437862219e-07 5.530201333802862e-08 5.7108235775688834e-08
PC11 1.4672265871444853e-07 -4.019207201617915e-08 5.268814102158878e-08 1.3307420786485299e-07 1.0016611969661897e-07 -2.9787255260080973e-07 -1.4297070199280466e-07 3.599622986596318e-07 -2.2767980916345457e-07 -1.4647548388586223e-07 -2.082240572905734e-07 4.249820288890561e-06 -5.6818124755990014e-08 -5.087256060793804e-08 -1.0822064441601763e-07 8.745439131304547e-08 1.5239763452777372e-08 1.698561043876365e-07 -1.2868022388912804e-08 8.100971579967881e-08 1.541187828439581e-07 -1.929550241666498e-09
PC12 1.5133722271087564e-08 2.2488000024483737e-07 -1.5677978118326937e-07 6.821601289711804e-08 -2.0827057384460822e-07 1.7181135994194578e-07 2.1898547233975905e-08 6.219787217341892e-08 8.509611501973956e-08 -4.174381044300953e-08 1.3793617188648418e-07 -5.681812475599005e-08 4.104281855871953e-06 2.8630409674274923e-08 -2.0354124120831028e-08 -8.730075631711502e-08 -9.276784549564516e-08 -2.4478116591218108e-08 4.9457711181652154e-08 -8.078607827189863e-08 -8.250211911933469e-08 -3.183435481050463e-07
PC13 1.1832794435509923e-07 6.013944493635013e-10 6.115758818783352e-08 -1.7623321877239308e-07 3.457323480122342e-09 -2.6195276667822787e-07 -1.446144462260491e-07 2.66251201920753e-07 -6.113799483125996e-08 -1.321776063351334e-07 -2.0205325697010373e-07 -5.087256060793811e-08 2.863040967427489e-08 3.932228984395879e-06 -7.966989158400684e-08 1.9797495457640925e-07 7.316118540790326e-08 2.1801986471447872e-08 -1.2004670240271003e-07 5.782161599782876e-08 1.7421286957527945e-08 9.040833709060898e-07
PC14 1.1863234824919367e-07 -1.0071486202202397e-07 -1.906270194547212e-07 -8.420684594590758e-09 -9.726531599982707e-08 3.073710830362699e-08 -2.548051958490351e-08 -2.7375903838497153e-08 5.3179956412440336e-08 -5.73128448406474e-08 -1.1038693994508073e-07 -1.0822064441601762e-07 -2.035412412083104e-08 -7.966989158400684e-08 4.272717276347269e-06 -3.29411421182925e-08 -7.728561166901271e-08 -2.077373583234259e-08 8.00216383506447e-08 1.1098216793115181e-07 -2.2257444940229684e-08 2.819596743419578e-07
PC15 -4.7618720663391523e-07 -1.8049315861421503e-07 1.1099578044557714e-07 -5.88272789468751e-09 -3.990207551284208e-08 6.253147514190496e-08 -1.594826895037973e-08 -1.7027756378460642e-07 -1.052523599341452e-07 3.1172959618819184e-08 -7.147077337218302e-08 8.745439131304543e-08 -8.73007563171151e-08 1.979749545764093e-07 -3.294114211829259e-08 4.011919438590646e-06 1.432636672179487e-07 -1.6778408505798346e-07 -1.0112498478439691e-07 9.71855026317465e-08 7.681009825421676e-08 8.196516252594411e-07
PC16 -2.594538134882969e-07 -1.5982020782023385e-07 -1.608660833085468e-07 4.641287325023295e-09 6.112163545946477e-08 -4.224513796000659e-08 -1.3553648464652217e-08 -1.1786073007809756e-07 4.085124725935923e-08 1.0537308853323347e-07 -1.6129549527054083e-07 1.5239763452777326e-08 -9.276784549564515e-08 7.316118540790331e-08 -7.728561166901267e-08 1.432636672179487e-07 4.153574369089442e-06 -2.0208447764917906e-08 -5.309700061415858e-08 -1.1085011165487357e-07 -6.63235568118429e-08 7.399225541240698e-07
PC17 2.417753366965591e-07 3.3278876257845045e-08 1.614226513472635e-07 -1.0917013332731034e-07 1.3628754244986514e-08 2.44463117670901e-07 2.3637381030926737e-07 -4.2132317996379806e-08 7.472689638473266e-08 1.3603960139578197e-07 2.8075338399908557e-08 1.6985610438763652e-07 -2.4478116591218115e-08 2.1801986471447856e-08 -2.077373583234258e-08 -1.6778408505798343e-07 -2.0208447764917882e-08 3.7822467845957647e-06 -2.4131794652440397e-08 -3.764925438802347e-08 -8.163047806433533e-09 2.891723276698892e-07
PC18 -1.9465176163041422e-07 5.188311364856173e-08 -3.767538163807671e-10 -1.4283806176736675e-07 -8.923483944955191e-08 -1.1085425152304711e-07 -5.580727712124493e-08 6.729978982527637e-08 -4.633041227122921e-08 -1.5446716678024892e-07 1.6838863087372988e-07 -1.2868022388912817e-08 4.945771118165214e-08 -1.2004670240271008e-07 8.002163835064472e-08 -1.0112498478439696e-07 -5.309700061415866e-08 -2.4131794652440383e-08 3.8108770668795525e-06 8.650043986620572e-09 4.247443359638522e-08 1.763488961035835e-07
PC19 6.555574001558762e-07 2.96001755867197e-08 -1.1606781261606327e-08 1.1828574070185142e-07 -6.380579258955654e-08 9.130094309217076e-08 -2.2544938645319053e-08 -3.337549545154498e-08 -4.814455926084815e-08 -7.59173600508383e-08 1.4337417437862219e-07 8.10097157996787e-08 -8.078607827189859e-08 5.7821615997828767e-08 1.1098216793115175e-07 9.718550263174641e-08 -1.1085011165487365e-07 -3.764925438802354e-08 8.650043986620668e-09 3.841368007437834e-06 1.0920262840718146e-07 2.7367311804082945e-07
PC20 1.6846276531365152e-07 1.6249122333559885e-08 -1.7978752299400093e-08 4.598118678388141e-08 -1.7741786027072995e-08 6.160009135100276e-08 -9.815499437476131e-08 -1.1517352877428811e-07 8.56729975813896e-08 -9.00406089243089e-08 5.530201333802863e-08 1.5411878284395793e-07 -8.250211911933474e-08 1.742128695752788e-08 -2.2257444940229668e-08 7.681009825421676e-08 -6.632355681184297e-08 -8.163047806433523e-09 4.247443359638523e-08 1.0920262840718146e-07 3.5559630468698053e-06 -1.18673585932244e-07
proband -3.206289714514126e-08 8.12076061349365e-07 9.170252391833106e-07 -7.402785914096236e-07 -1.8171065496229126e-07 -1.2786310721203458e-07 1.6729158466314292e-06 -1.0456314685437134e-06 -3.3725568982088464e-07 4.6906610078465525e-08 5.7108235775689e-08 -1.9295502416666433e-09 -3.1834354810504594e-07 9.0408337090609e-07 2.8195967434195763e-07 8.196516252594405e-07 7.3992255412407e-07 2.891723276698895e-07 1.7634889610358367e-07 2.7367311804082934e-07 -1.1867358593224374e-07 0.0002010042495142113
