 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0003083475936024593 3.9127252827485176e-07 -2.462716372661772e-06 -4.5795934270471707e-07 9.799022836155016e-08 -4.748447556409431e-07 -3.783304049467234e-07 1.0033935773310189e-06 4.316979694417671e-08 8.535981343152848e-07 -4.607251733755349e-08 -4.2018768690115955e-07 5.794126371795588e-08 9.792391114800529e-08 6.075234311129314e-08 -4.6910962726131487e-07 -6.840048106994631e-08 2.6345641638300927e-07 -1.3238788582217223e-07 5.611408917702311e-07 4.4256353521505836e-07 -8.212806860931802e-07
PC1 3.9127252827485176e-07 9.83470568138445e-07 -6.881581894335136e-07 3.9970521118152305e-08 -6.956485086792104e-08 -4.161313482774222e-08 -7.05858560524634e-09 5.6474298122089287e-08 1.1594681749033993e-07 -3.539846318662436e-08 4.533094075095586e-08 -4.5004800460394793e-08 2.3477654877571342e-07 4.281783027462013e-09 -1.1564346650351757e-07 -1.7823126964030082e-07 -1.3240681564048719e-07 1.944583371397878e-08 4.9857531573103844e-08 3.524915874073983e-08 2.8756181279101705e-08 8.119805612419029e-07
PC2 -2.4627163726617735e-06 -6.881581894335138e-07 1.890960777475833e-05 2.3191672506505952e-07 5.841350799523575e-07 -2.8357277482683343e-07 -1.3634246963353684e-07 1.0072601200782148e-08 3.105084865395957e-08 -2.698776632107269e-08 -6.458021790219449e-08 1.1922192400619125e-07 -1.2172678709256774e-07 3.3110277240194e-08 -7.770531325338295e-08 1.6862894461666455e-07 -1.6700888727688575e-07 1.792835237902677e-07 3.8062120915380974e-08 1.5110166658039316e-09 3.3407729607785924e-08 1.1703296976838987e-06
PC3 -4.579593427047169e-07 3.997052111815225e-08 2.3191672506505944e-07 2.0498227779183537e-06 2.380270021581599e-08 2.977524304163763e-07 7.917372056254084e-09 4.626014019299202e-08 -7.7082916298465e-08 -3.2018354722152543e-07 3.128355200332754e-08 1.2315128374241555e-07 7.956950103980452e-08 -1.7139451266534905e-07 2.529012981581794e-08 -1.596640429201492e-08 -4.310317232566825e-09 -8.847835692249064e-08 -1.3185714196754419e-07 1.0972153144721708e-07 5.026587913105447e-08 -9.0819154295254e-07
PC4 9.799022836154977e-08 -6.956485086792104e-08 5.841350799523571e-07 2.380270021581597e-08 3.5242096795760524e-06 5.184191248345098e-07 -2.0301331593654244e-07 -2.3607497572176398e-08 -3.731871284452883e-07 2.563506684292141e-07 8.913188320049212e-08 9.3250158761806e-08 -1.9822060068147627e-07 3.024156354223101e-08 -7.584067922980184e-08 -5.398450582757984e-08 6.946024527808189e-08 2.012847605504946e-09 -8.829456073811758e-08 -7.647849609831726e-08 -3.9235229399562306e-08 -2.4590062172964555e-08
PC5 -4.748447556409416e-07 -4.161313482774232e-08 -2.835727748268333e-07 2.977524304163763e-07 5.184191248345097e-07 5.784220339491449e-06 7.130867558548717e-08 4.935171758339847e-07 -1.3839961471061116e-08 -7.25065961635314e-08 -1.0890267709534098e-07 -3.5801339723517214e-07 1.939419348752894e-07 -2.848076247913745e-07 7.539704099529416e-08 5.2919228532315406e-08 -6.183258411991291e-08 2.475941135534618e-07 -9.504599281940685e-08 9.810189705881066e-08 7.458260775937466e-08 8.82911085833806e-08
PC6 -3.783304049467237e-07 -7.058585605246333e-09 -1.3634246963353662e-07 7.917372056254107e-09 -2.030133159365425e-07 7.130867558548706e-08 6.388693925761449e-06 3.286691956721087e-09 -1.1093694247547071e-08 4.088072064477864e-08 1.7992433588117037e-08 -1.5601337172126317e-07 9.039897849963525e-09 -1.672790892666282e-07 -2.499951768259743e-08 -3.1312132012637485e-09 1.819528690455309e-08 2.6631329044047977e-07 -5.408616808440992e-08 -2.0428132804810954e-08 -1.1748864712834976e-07 1.5318312206313907e-06
PC7 1.0033935773310202e-06 5.64742981220893e-08 1.007260120078211e-08 4.6260140192992067e-08 -2.360749757217639e-08 4.935171758339846e-07 3.2866919567210933e-09 5.3355008094215885e-06 2.457565531935144e-07 -8.859895098733434e-08 -4.5939770827133734e-08 3.2258490366757596e-07 6.033201612161113e-08 2.5157119355884185e-07 -2.748541816031461e-08 -1.5941818745806694e-07 -9.811382640024907e-08 -2.1676083572368864e-08 4.6613141620376047e-08 -6.538722275190806e-08 -1.1649923638347167e-07 -1.203061588817515e-06
PC8 4.316979694417677e-08 1.1594681749033995e-07 3.105084865395956e-08 -7.708291629846504e-08 -3.731871284452885e-07 -1.3839961471061109e-08 -1.109369424754696e-08 2.457565531935144e-07 5.326233342366367e-06 7.449216917563561e-09 1.5087484935027125e-07 -2.352836912687123e-07 1.1356619246901246e-07 -3.572872384228047e-08 5.535494818839605e-08 -6.901067000006049e-08 3.4489843750453343e-08 6.437322843957352e-08 -3.481452369807371e-08 -7.813966882200028e-08 9.928047707475908e-08 -2.3998509837969763e-07
PC9 8.535981343152852e-07 -3.5398463186624356e-08 -2.6987766321072753e-08 -3.201835472215256e-07 2.56350668429214e-07 -7.250659616353144e-08 4.088072064477859e-08 -8.859895098733431e-08 7.4492169175636185e-09 5.066078050461732e-06 8.94812373006962e-09 -1.5096683993145574e-07 -3.1447916588356514e-08 -9.617134721798497e-08 -7.79426284225033e-08 3.917156848724683e-08 1.4860676855251176e-07 1.294435800513821e-07 -2.1272615734179586e-07 -1.0488706339111518e-07 -9.66610437479084e-08 5.9088446547916916e-08
