 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006959013986176673 -1.2933947596431376e-06 -1.2702856511001341e-05 -2.0029735817083617e-06 3.598935483205069e-07 -1.649878603300945e-06 2.504048132472439e-06 2.8149652922891457e-06 -2.814804794101938e-07 1.2014118896861605e-06 -1.1822507604333328e-07 3.1508992304099882e-06 -2.0212539711521687e-06 1.3317911899442234e-06 -8.650346579095033e-07 3.825498727128591e-07 4.989134208423507e-07 9.86743007510316e-07 2.715811144110789e-06 4.9772455929511026e-06 -2.0852616169442404e-06 2.183223087485089e-05 -3.6985275733556565e-05 -1.195550858714307e-05
PC1 -1.2933947596431374e-06 2.59908596313334e-06 -1.9512079132547344e-06 1.2331956335696443e-07 -2.1999677859221023e-07 -1.2793182025776406e-07 1.795767894963012e-08 -4.66944675934409e-08 5.227327146612463e-07 2.3936455689453806e-08 1.8357361723062535e-07 -1.103937799517711e-07 6.786276720996523e-07 1.7481055656827906e-07 -3.1649514223663444e-07 -6.374543364618869e-07 -5.272554310666222e-07 2.0151866242671697e-07 -5.2330626582268706e-08 1.3260435794471905e-07 3.08742731518516e-07 -1.170634265528406e-06 1.5095402884742435e-06 4.191885823146414e-06
PC2 -1.2702856511001331e-05 -1.9512079132547353e-06 5.79677063689588e-05 1.4516363842418098e-06 1.6489051133185386e-06 -1.0856503390382001e-06 -3.798467405009391e-07 6.232008795691633e-07 -3.503929296562528e-07 -6.099770484066401e-08 9.848914084665407e-07 1.6998595191683006e-07 2.3168189139509976e-08 -5.757369021408375e-07 9.420960048987965e-07 -1.346414965642068e-07 -1.8333273257699201e-06 9.11315684160269e-07 7.734974285739471e-07 -1.491463457789267e-06 -1.0882599981789795e-07 2.8250348188148507e-06 2.0412424200360097e-06 -9.382067293287106e-09
PC3 -2.0029735817083596e-06 1.2331956335696433e-07 1.45163638424181e-06 5.601697893693527e-06 3.2315134847331746e-07 1.3748460782962934e-06 -3.192701147553822e-08 8.172326266625192e-07 8.228639878878792e-08 -1.0595290057389607e-06 1.0205706536897202e-07 -6.608204349350735e-08 2.4331072641804264e-07 -9.48787502906441e-07 6.665813334479353e-09 -1.627461138899345e-07 8.930397780263116e-08 -4.325692478972232e-07 -3.5543986068290695e-07 4.978665010663591e-07 2.6958310924398764e-07 1.32019837998433e-07 -2.3720496928101245e-06 -2.26124522200177e-06
PC4 3.5989354832050677e-07 -2.1999677859221015e-07 1.648905113318539e-06 3.231513484733174e-07 9.061387830442979e-06 2.4436063463915136e-06 -8.11479011687363e-07 1.696454059116577e-07 -1.2747953583000548e-06 4.39565637626677e-07 -4.0898414749109135e-08 4.3343290162079074e-07 -9.436493753314575e-07 -2.1931299477010034e-07 -7.328975744819506e-08 -1.295893309567313e-07 -1.0573847144018955e-07 6.109113493547985e-08 -3.9263001964266984e-07 -1.6113886774460674e-08 -5.86695485446683e-08 -2.3088284797770137e-06 -1.5700603332012667e-06 8.313090554601081e-07
PC5 -1.6498786033009488e-06 -1.279318202577639e-07 -1.0856503390381995e-06 1.374846078296294e-06 2.443606346391514e-06 1.8761301969613857e-05 1.4710079972079253e-07 2.627027687565652e-06 -9.493283882271271e-07 -1.0292969602945477e-06 -2.8972312549880477e-07 -1.1271676974598527e-06 -6.7704319311139e-08 -1.5926439465830896e-06 1.7911563928806033e-07 -2.42115685779149e-08 -2.0856737474251781e-07 9.821104903942973e-07 -3.0163911730229173e-07 8.517087590096698e-07 2.0940610848258298e-07 -4.742824739234836e-07 1.7476974293889947e-06 8.069084730820077e-07
PC6 2.5040481324724337e-06 1.7957678949630264e-08 -3.798467405009393e-07 -3.192701147553804e-08 -8.114790116873629e-07 1.471007997207925e-07 1.9103906327984555e-05 3.0120370055975315e-07 -1.312806177835659e-07 2.36104419058751e-07 1.289293046138387e-07 1.6064340936388948e-08 1.4719156902945233e-07 -5.36692452384494e-07 2.8418287549413096e-07 3.446730067139161e-07 -9.465346561201552e-07 6.486397887056734e-07 -3.359170696729312e-07 -5.391434750433963e-07 -2.5682416943587297e-07 1.0710324363096525e-05 -2.703985084038362e-06 -3.836173388067478e-06
PC7 2.814965292289142e-06 -4.669446759344059e-08 6.232008795691629e-07 8.17232626662519e-07 1.6964540591165793e-07 2.627027687565652e-06 3.0120370055975283e-07 1.5332537646353733e-05 3.044112260050452e-07 -4.620652461285985e-07 -1.9777697217127445e-07 1.5738906203634895e-06 5.063207429480809e-07 6.203551651653018e-07 -9.991847454588992e-08 -5.022370370681139e-07 -5.521172859203288e-07 1.54117604808287e-07 3.8778490180160333e-07 -4.3323001512096406e-07 -2.6894566387382293e-07 -2.8597435481216923e-06 -4.567225578053019e-07 -1.8393929411836937e-06
PC8 -2.8148047941019343e-07 5.227327146612464e-07 -3.5039292965625295e-07 8.228639878878763e-08 -1.274795358300055e-06 -9.493283882271271e-07 -1.312806177835665e-07 3.044112260050449e-07 1.63927710729185e-05 1.7809177923243899e-09 1.1904805393866626e-06 -7.712787067554796e-07 3.3013040851021956e-07 2.327542943914878e-07 -2.554091120330412e-07 -3.244436442366592e-08 1.9664061604151577e-09 -1.6250877482223385e-07 -1.215937482472119e-06 -1.5519649760167935e-08 6.191653195911687e-07 -4.881379102246577e-06 4.91121236636202e-06 7.92048996955017e-06
PC9 1.2014118896861607e-06 2.393645568945363e-08 -6.099770484066428e-08 -1.0595290057389607e-06 4.3956563762667723e-07 -1.0292969602945473e-06 2.3610441905875104e-07 -4.620652461285987e-07 1.7809177923241372e-09 1.4538592367965607e-05 -7.399238356597639e-07 4.167900846211668e-08 -2.966210570688185e-07 -3.050229213447988e-07 -3.964801679261289e-08 -8.129155268418055e-08 5.936609208037882e-07 2.7475583164398663e-07 5.662949378803245e-08 -4.005963681863052e-07 -3.227209986506103e-07 -8.376960268925013e-07 4.191110609345457e-06 -1.364677254590626e-06
