 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0003557802810577993 6.76410726033114e-07 -1.0576038082804397e-07 3.9894824706208074e-07 6.303253946787118e-07 -1.349843039353377e-06 5.344785532064806e-07 8.782431915544706e-07 -2.974297859458709e-07 1.3993064081455339e-06 2.653402046558982e-07 1.0089033529582438e-06 -1.8210433333668948e-06 1.4387741044915872e-06 -1.531003706611708e-06 -1.2211011939716531e-06 -8.633637923096684e-07 -2.233468690178414e-07 -3.4261052289395715e-07 1.4082721043123353e-06 7.742264093394183e-07 2.4763406024259035e-07 5.6922735819813346e-05 -0.0001158056262569424 7.193474156395843e-06
PC1 6.764107260331137e-07 1.218855187366251e-06 -1.0127346171811939e-06 -1.1728919117135689e-07 -7.864333154865214e-08 -1.4216166875771773e-07 1.321597971155281e-08 3.028263455119975e-08 3.706608366863766e-08 6.528460133154624e-09 -8.898923539657367e-10 -8.802882864708776e-08 3.7732324730489895e-07 -7.984381239074556e-09 -2.178719354117821e-07 -3.556664260377661e-07 -3.172317468150955e-07 9.702399157731734e-08 1.999586195273306e-08 1.1241268343236712e-07 -2.473490207933163e-08 1.1970911121408807e-06 -1.2413887086274962e-06 4.50334938664082e-06 -8.039563646896052e-07
PC2 -1.0576038082804356e-07 -1.012734617181194e-06 2.698656884515857e-05 4.226446372350003e-07 8.722007919635598e-07 -5.662607518854263e-07 -1.894446257427486e-07 -1.5908158715152806e-07 7.561949464958613e-07 -2.1623710967223037e-07 1.4850947388546825e-07 -5.304135016995366e-09 -3.88715006024821e-07 1.1702917292635252e-07 -1.445790782655071e-07 6.630648570446765e-08 -1.2716688740746706e-07 3.112576071763652e-07 -1.3955985867354903e-07 -2.1301429738275362e-07 -1.4486775570682698e-07 -1.4501755619641402e-06 -4.3001509436246755e-07 3.3235797789967286e-06 1.4918839455734042e-06
PC3 3.9894824706208085e-07 -1.1728919117135693e-07 4.2264463723500036e-07 2.4579231416886363e-06 5.804198331335204e-08 6.60730836598957e-07 3.2714600973320944e-08 2.2316167482933626e-07 -1.0457625765322187e-07 -5.767355484157439e-07 1.3778381309107216e-07 1.920375250563016e-07 4.4953484226599625e-08 -2.5623642909482284e-07 1.2589751501836097e-07 -1.0447513238120408e-07 -1.241313183649005e-08 -1.6694686492650666e-07 -2.0784391745572e-07 1.943844506384375e-07 9.388265291089168e-08 -2.2468176718890545e-07 1.145609147438834e-06 -2.898253555631177e-06 -2.9953822438326014e-06
PC4 6.303253946787116e-07 -7.864333154865214e-08 8.722007919635596e-07 5.8041983313352026e-08 4.720971519345595e-06 1.0271949417012855e-06 -1.0841502853583813e-07 8.578839605112312e-08 -4.970430018956187e-07 3.622780013602188e-07 1.0515343990777566e-07 1.758403598720332e-07 -4.6064973546786455e-07 -1.0110702638770932e-07 -1.062430207894948e-07 -6.359761853068357e-08 1.3998858060209932e-07 -4.069816688204168e-08 -1.851012536512552e-07 -7.756351104156525e-08 -7.4153507113703435e-09 1.9728142232929422e-07 -1.210971193803077e-06 2.2238820408277956e-06 -1.7638621526478249e-06
PC5 -1.349843039353377e-06 -1.4216166875771776e-07 -5.662607518854262e-07 6.607308365989569e-07 1.0271949417012855e-06 9.12972714492817e-06 2.683829614883461e-07 6.868732335571697e-07 -3.535490231276608e-07 -2.679512921762127e-07 -1.908502659937489e-07 -6.117864795329768e-07 3.4131440396368486e-07 -7.38715560240049e-07 3.5969841236727617e-07 -4.6047279916366434e-08 -4.699170565273773e-08 4.047994572392813e-07 -2.0084893314801562e-07 1.021205600796008e-07 -2.5982446990393248e-08 3.2238072705859286e-07 1.4842591893340361e-06 -6.771945002211667e-06 2.8855466835151944e-06
PC6 5.344785532064802e-07 1.321597971155274e-08 -1.894446257427486e-07 3.271460097332103e-08 -1.0841502853583798e-07 2.6838296148834633e-07 8.658214024232028e-06 3.7429102783082334e-08 4.9866509672808446e-08 2.2201634999863042e-07 7.871861596455538e-08 -2.457214747874187e-07 -7.201763482524175e-08 -2.3134589950715332e-07 -9.071762262268473e-08 -3.298233754613987e-08 -1.0003337470700391e-07 3.204733447827686e-07 -2.2196062025313742e-07 -4.6519260156517525e-08 -2.0108356001563726e-07 5.231867119580183e-07 -1.734675558534177e-06 4.329491555111732e-06 1.0091732574658737e-06
PC7 8.782431915544706e-07 3.028263455119976e-08 -1.590815871515281e-07 2.2316167482933626e-07 8.578839605112321e-08 6.8687323355717e-07 3.742910278308223e-08 7.0376543632452975e-06 3.0014438960190487e-07 -2.1305095665370823e-07 -1.0342165168710523e-07 5.647683806038206e-07 8.138171114887203e-08 4.3892902177613483e-07 -1.602071327300998e-07 -1.9026146238454377e-07 -2.730096914503316e-07 -1.6081154212375406e-07 1.2371076986843908e-07 4.0467428561338493e-08 -1.2086462551578492e-07 -2.1798211343311955e-06 9.394450819328169e-07 8.340571021777819e-07 -9.749441512461429e-08
PC8 -2.9742978594587073e-07 3.7066083668637544e-08 7.561949464958612e-07 -1.04576257653222e-07 -4.970430018956187e-07 -3.5354902312766077e-07 4.9866509672808525e-08 3.0014438960190466e-07 7.568300558676459e-06 2.395971515143671e-07 9.583912756497731e-08 -4.897062099564331e-07 6.097316298403497e-09 1.0323950928408321e-07 -1.1968999245375612e-08 -1.6502785636119888e-07 9.900860592116957e-08 7.35664826058156e-08 -2.0832718806295308e-07 -2.033671041814625e-07 2.5265720009495313e-07 -1.4215711656918635e-06 1.3985381228239384e-06 3.523017448632008e-06 -5.063825980819507e-06
PC9 1.3993064081455339e-06 6.528460133154668e-09 -2.162371096722308e-07 -5.767355484157441e-07 3.6227800136021906e-07 -2.6795129217621296e-07 2.2201634999863042e-07 -2.130509566537083e-07 2.395971515143671e-07 6.776284312358385e-06 -2.51524303372331e-07 -1.009733182284039e-07 -1.237136636493746e-07 -1.69942550380311e-07 -2.7741216967899254e-07 3.073682553807441e-08 1.5031131328984014e-07 1.6288410747904558e-07 -3.410863972655634e-07 -1.675434942845197e-07 -2.4674946158249933e-07 3.1684174008635054e-07 2.259855511333356e-06 -1.939090954597835e-06 -1.406130759008225e-06
PC10 2.6534020465589733e-07 -8.898923539658601e-10 1.4850947388546825e-07 1.3778381309107218e-07 1.0515343990777564e-07 -1.9085026599374903e-07 7.871861596455537e-08 -1.0342165168710535e-07 9.583912756497738e-08 -2.51524303372331e-07 7.0305388556645565e-06 -2.2607244403172714e-07 9.993708426930823e-08 -1.8621557211984104e-07 -1.4835835413451328e-07 2.0762346367901323e-07 -8.057900098285687e-08 -1.2078716288031e-07 1.9202109292799467e-07 2.6055501965269964e-07 -1.9442577432094113e-08 -3.5729601461544635e-07 3.86282323672678e-06 -5.238595160773274e-06 -8.21958684462977e-07
PC11 1.0089033529582442e-06 -8.802882864708784e-08 -5.304135016995246e-09 1.920375250563017e-07 1.7584035987203325e-07 -6.117864795329766e-07 -2.457214747874189e-07 5.647683806038208e-07 -4.897062099564331e-07 -1.0097331822840397e-07 -2.260724440317272e-07 6.552599306547951e-06 -1.5321632782837785e-07 -6.707820560695836e-08 -1.56031473909554e-07 1.1385762319048508e-07 5.549450733758648e-10 1.3924921526353312e-07 -9.84856739762066e-09 1.469756313643743e-07 2.462521067293937e-07 -1.0726018398542553e-06 -1.3908565411368578e-06 -4.576533460733622e-06 1.1200638956587311e-05
PC12 -1.8210433333668953e-06 3.773232473048991e-07 -3.887150060248212e-07 4.495348422659949e-08 -4.6064973546786477e-07 3.413144039636848e-07 -7.201763482524161e-08 8.1381711148872e-08 6.097316298403469e-09 -1.2371366364937446e-07 9.993708426930821e-08 -1.5321632782837782e-07 6.134340346441579e-06 1.070597980026044e-07 -1.813620281336746e-08 -3.211939546565402e-07 -1.74081812059761e-07 8.243909682187934e-08 -8.247024096468665e-08 1.00900645381056e-07 -7.88930277203517e-08 -6.175719278892508e-07 1.8900040674144945e-06 1.9575239755369153e-06 -3.7682824969735056e-06
PC13 1.4387741044915874e-06 -7.984381239074604e-09 1.1702917292635268e-07 -2.562364290948229e-07 -1.0110702638770941e-07 -7.387155602400492e-07 -2.3134589950715345e-07 4.3892902177613504e-07 1.0323950928408335e-07 -1.6994255038031105e-07 -1.8621557211984101e-07 -6.707820560695838e-08 1.0705979800260435e-07 5.784408622813713e-06 -2.7266611377730546e-07 4.063499290128224e-07 9.036266710520947e-08 7.190473787951365e-08 -1.872993712173131e-07 4.08969294652164e-08 7.085638960154316e-08 2.0157168809454788e-06 3.0786280315138604e-06 -6.341588197374598e-06 -2.161151753947039e-06
PC14 -1.5310037066117066e-06 -2.17871935411782e-07 -1.44579078265507e-07 1.2589751501836073e-07 -1.062430207894949e-07 3.5969841236727596e-07 -9.07176226226848e-08 -1.602071327301e-07 -1.196899924537559e-08 -2.7741216967899254e-07 -1.4835835413451333e-07 -1.5603147390955396e-07 -1.8136202813367337e-08 -2.726661137773057e-07 6.367878208660259e-06 1.4899037894397761e-08 1.2059127552408866e-07 -3.017264147220322e-08 8.836306779150646e-08 6.50993264919297e-08 -7.610425221036798e-08 9.937605518697087e-07 -7.693828937220365e-07 -3.098345392810982e-08 5.831082066078075e-07
PC15 -1.2211011939716542e-06 -3.5566642603776604e-07 6.630648570446757e-08 -1.0447513238120397e-07 -6.359761853068338e-08 -4.604727991636651e-08 -3.298233754614012e-08 -1.902614623845436e-07 -1.6502785636119917e-07 3.073682553807424e-08 2.0762346367901313e-07 1.1385762319048526e-07 -3.2119395465654014e-07 4.063499290128228e-07 1.4899037894397731e-08 6.245620383373779e-06 2.2435271903543664e-07 -3.962463510755529e-07 -1.0771409708594311e-07 -8.413263813738189e-08 1.5951763569349643e-07 1.0016320237868196e-06 1.452982732740567e-06 -1.9219414017161667e-06 -4.0834691280001356e-07
PC16 -8.63363792309668e-07 -3.172317468150955e-07 -1.2716688740746708e-07 -1.2413131836489977e-08 1.399885806020991e-07 -4.699170565273756e-08 -1.0003337470700394e-07 -2.7300969145033176e-07 9.90086059211695e-08 1.5031131328983993e-07 -8.057900098285683e-08 5.549450733757676e-10 -1.7408181205976094e-07 9.036266710520938e-08 1.205912755240887e-07 2.2435271903543675e-07 6.373457682504877e-06 -2.2489004182814016e-07 2.7305212805809588e-08 -3.430314599305288e-07 6.31892746758653e-08 2.144911381665218e-06 -4.113502352535541e-06 1.1013262565961235e-06 5.411824300227588e-06
PC17 -2.2334686901784134e-07 9.702399157731738e-08 3.112576071763651e-07 -1.6694686492650664e-07 -4.069816688204168e-08 4.047994572392816e-07 3.20473344782769e-07 -1.608115421237541e-07 7.356648260581557e-08 1.6288410747904558e-07 -1.207871628803099e-07 1.3924921526353314e-07 8.243909682187926e-08 7.190473787951372e-08 -3.0172641472203355e-08 -3.962463510755528e-07 -2.2489004182814005e-07 5.80834937687161e-06 1.0312710761089122e-07 -1.069619880055963e-07 8.85220858038273e-09 6.555595895823074e-07 -2.3800220402764872e-06 7.070319234079402e-06 -8.972226795982725e-07
PC18 -3.426105228939571e-07 1.9995861952732992e-08 -1.3955985867354903e-07 -2.0784391745571996e-07 -1.851012536512552e-07 -2.0084893314801575e-07 -2.2196062025313731e-07 1.237107698684387e-07 -2.08327188062953e-07 -3.410863972655634e-07 1.9202109292799475e-07 -9.848567397620586e-09 -8.247024096468664e-08 -1.872993712173133e-07 8.836306779150642e-08 -1.0771409708594314e-07 2.7305212805809607e-08 1.0312710761089116e-07 5.78011907603697e-06 -7.188103369394698e-08 1.0098104669742188e-07 -7.207923944563373e-08 7.569257849684897e-07 -7.296445720378236e-07 1.9652044903871773e-06
PC19 1.408272104312335e-06 1.1241268343236714e-07 -2.1301429738275367e-07 1.943844506384375e-07 -7.756351104156513e-08 1.0212056007960094e-07 -4.651926015651753e-08 4.046742856133861e-08 -2.0336710418146255e-07 -1.675434942845197e-07 2.6055501965269975e-07 1.4697563136437408e-07 1.0090064538105612e-07 4.089692946521642e-08 6.509932649192976e-08 -8.413263813738193e-08 -3.4303145993052876e-07 -1.0696198800559623e-07 -7.188103369394702e-08 5.827962990937707e-06 3.226563598812231e-07 1.081484788480423e-06 -2.825902826258244e-06 5.923332013687356e-06 -1.7187991118309607e-07
