 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003975217752595533 5.122729008174772e-07 -3.0202206774989535e-06 -7.268465593970807e-07 7.164944540475965e-07 -3.5195807766406604e-07 2.474642152390394e-07 1.6893755044213493e-06 7.891428304647063e-07 3.3909756184894587e-07 -3.8846302015622143e-07 2.5055517811051225e-07 -3.822807314941791e-07 9.765980489890037e-07 4.037944708985151e-07 -8.676758054223428e-07 -4.6878118602204505e-07 -2.444461686569572e-07 6.154922708925913e-07 1.1773688889244282e-06 4.3658812000903877e-07 -1.4052061977769287e-06 3.959838884503279e-05 -8.213561471883028e-05 -2.036426715869086e-06
PC1 5.122729008174774e-07 1.385036016183054e-06 -1.0526659017139577e-06 -4.479958595307129e-09 -8.557258777779031e-08 -1.9618844705052376e-07 2.7754895876323633e-08 1.2637134269481457e-07 1.4621964480665028e-07 -7.208470511758244e-08 1.2985162047183133e-07 -7.625103969148128e-08 3.08975973991873e-07 -8.229792072877557e-08 -1.4332237339276608e-07 -2.9903957852880046e-07 -2.2095533051627356e-07 -4.3862942386483604e-09 -7.83708443343311e-09 7.96565995399753e-08 1.2784868463449692e-08 5.589848184099432e-07 2.483455393110623e-08 1.7361368994361545e-06 2.585050096819277e-06
PC2 -3.020220677498952e-06 -1.0526659017139575e-06 2.738134383429925e-05 4.556244075610502e-07 9.392264965834469e-07 -1.4164105398048082e-07 -6.45168995364229e-08 -1.948514510032148e-07 2.665529920419988e-07 -4.139390259443997e-09 -1.7482865576068525e-08 -8.519520147814059e-08 -2.1659193631250726e-07 2.5843360525990345e-07 -3.5360520714114224e-07 3.097442665447321e-07 -7.760836160993984e-08 6.306666433746159e-07 7.05300143425071e-08 -3.0532446533546224e-07 1.0998568313085152e-07 -7.215422932191628e-07 -4.749910279864317e-06 4.607560884753651e-06 6.9362662384839e-06
PC3 -7.26846559397081e-07 -4.479958595307184e-09 4.556244075610505e-07 2.8134680621994286e-06 4.930443047388949e-08 5.140090999005012e-07 -7.070400516588375e-09 1.0734710479389547e-07 -1.0832927497777848e-07 -4.719376150239787e-07 1.2750972276825728e-08 1.7309867324014208e-07 1.297022818221641e-07 -4.1619721374912916e-07 -4.8944871615800855e-08 -1.6925762323191815e-09 7.776427861728373e-09 -1.159228909417987e-07 -3.032139269477124e-07 1.9728970814319988e-07 6.037948726330743e-08 -1.0279414377424475e-06 3.592367170936539e-06 -2.2572286128611913e-06 -3.921266639625196e-06
PC4 7.164944540475973e-07 -8.557258777779036e-08 9.392264965834464e-07 4.930443047388951e-08 4.93772191285845e-06 1.0548749733569814e-06 -3.306205854459979e-07 7.280970556944354e-08 -7.813540908165125e-07 1.6939331451479435e-07 1.7451573431115807e-07 -2.5486520440181808e-08 -4.16751034383409e-07 -1.9097687620776083e-07 -7.723626261510455e-08 -3.83209159684279e-08 6.947941470280721e-08 9.620159720633636e-08 -1.6271024717075552e-07 -1.2489803083134866e-07 1.3086393749649731e-08 3.671715001669349e-07 -3.2054161408430755e-06 3.080545833122542e-06 9.164509461627544e-07
PC5 -3.519580776640646e-07 -1.9618844705052378e-07 -1.4164105398048058e-07 5.140090999005012e-07 1.054874973356981e-06 9.040430697231546e-06 1.411563179726001e-07 7.705324010267987e-07 -4.605639447152908e-07 -1.6597547797801337e-07 -2.2690594249894874e-07 -6.385064136786571e-07 3.514850114174193e-07 -5.359916698930061e-07 2.283178475153896e-07 -4.1223383842743636e-08 -1.0695866262973301e-07 3.923713024053972e-07 -1.373454103123256e-07 2.935497342472262e-07 1.1495918657253361e-07 -4.097073418905985e-07 -2.487420805130096e-06 4.4686491559731345e-06 2.7487503875175027e-09
PC6 2.474642152390403e-07 2.7754895876323657e-08 -6.451689953642321e-08 -7.0704005165884405e-09 -3.306205854459979e-07 1.4115631797259982e-07 8.888714642955272e-06 9.156894478584092e-09 9.4331710283157e-08 1.6256015544017295e-09 2.4234840934931244e-08 -1.541152031691872e-07 1.0687945726565086e-07 -2.54728310718159e-07 -2.9583736736604396e-08 3.529666310131315e-08 -6.411220802156325e-09 2.877514878397161e-07 -9.991178811507784e-08 -2.2468559038511927e-08 -2.331892466090346e-07 2.5349348648016366e-06 5.30456209825367e-07 -1.801744287860612e-06 1.0342933990523826e-07
PC7 1.68937550442135e-06 1.2637134269481468e-07 -1.9485145100321475e-07 1.0734710479389556e-07 7.280970556944375e-08 7.705324010267988e-07 9.156894478584084e-09 7.279053566899133e-06 4.069218139381818e-07 -1.5213758830097081e-07 -1.0166825372286991e-07 5.705733659949289e-07 1.0370639682610623e-07 2.9259058110153155e-07 -3.9127991365923195e-08 -3.565748062909802e-07 -2.9251094081194596e-09 -2.784113833151979e-08 4.559891182109798e-08 7.912688594446547e-09 -1.4883152027224107e-07 -1.9904731303041835e-06 1.0907716570658708e-06 2.9530096554724207e-06 -5.295025845237863e-06
PC8 7.891428304647059e-07 1.4621964480665033e-07 2.6655299204199877e-07 -1.083292749777784e-07 -7.813540908165126e-07 -4.605639447152907e-07 9.433171028315714e-08 4.069218139381819e-07 7.876581367687089e-06 1.4403136756660986e-07 1.9629893388848253e-07 -2.2468939240790822e-07 2.358067427045189e-07 -1.9562950686259994e-09 -5.108298745600332e-08 -1.9964287809740404e-07 9.157721572852012e-08 9.136225016620743e-08 -1.295417424951764e-07 -2.2628147094289542e-07 1.5688164146207615e-07 -3.3121656757833627e-07 3.755193232036458e-07 1.8968845610706246e-06 -1.987561620608741e-06
PC9 3.3909756184894614e-07 -7.208470511758247e-08 -4.139390259443721e-09 -4.719376150239785e-07 1.693933145147944e-07 -1.6597547797801326e-07 1.625601554401675e-09 -1.521375883009707e-07 1.440313675666099e-07 7.0999582364163424e-06 -6.410863084492077e-08 -1.743476725946699e-07 -1.4187661831472058e-07 -1.0472048478662175e-08 -2.531293591858304e-07 1.581981813425465e-07 3.021638126389675e-07 2.834372327800462e-07 -1.789742657494946e-07 -1.8330085012724798e-07 -2.2405596290042008e-07 -9.693034553385875e-09 6.490394986291652e-08 -1.4431005661971113e-06 -1.636068558082655e-07
PC10 -3.884630201562212e-07 1.2985162047183125e-07 -1.7482865576068443e-08 1.275097227682579e-08 1.7451573431115804e-07 -2.2690594249894866e-07 2.4234840934931333e-08 -1.0166825372286995e-07 1.9629893388848264e-07 -6.410863084492093e-08 6.711099992397253e-06 -2.0075013819199563e-07 2.2175560869631693e-07 -3.168697521273271e-07 -4.9762289482163515e-08 -1.3682840000511447e-07 -3.40312440517386e-07 1.6185317243759035e-07 1.9858727750632843e-07 2.1963770028992455e-07 -2.9330440734114724e-08 5.747343933696954e-07 -1.8181482227977278e-06 -5.826802128042698e-07 1.8034574867938788e-06
PC11 2.50555178110512e-07 -7.625103969148134e-08 -8.519520147814086e-08 1.7309867324014195e-07 -2.548652044018178e-08 -6.385064136786569e-07 -1.541152031691872e-07 5.70573365994929e-07 -2.246893924079081e-07 -1.7434767259466988e-07 -2.007501381919956e-07 6.6430096980361005e-06 -1.747773412751014e-07 4.470329702147193e-08 -2.8475094983949007e-07 1.7000858737116466e-07 1.5380610731858803e-07 1.572680778722517e-07 -1.9062596953871427e-08 2.7922457268410727e-07 2.2471369770040357e-07 -1.3054569313008203e-06 3.1685411536694562e-06 1.7737580950065622e-06 -2.440159168202688e-06
