 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
pcs.V5 -7.331354501460861e-08 -1.563945046203372e-07 3.0428503676205416e-09 -2.1398487217704147e-11 1.2928316973136684e-06 -9.469247992748377e-08 1.8939220617267194e-09 -1.0105635394017615e-11 -2.3996965260265896e-08 1.71311192313569e-08 1.3599358672631474e-06 8.763911718725261e-09 1.7748216321958201e-09 -2.5562008489938958e-08 -2.2508765344464143e-09 -1.0280058327070642e-08 1.3836330439477967e-08 9.055465628271775e-09 1.484311907340747e-08 6.830593045332188e-09 1.4942236916000022e-08 2.0931417354505445e-08 -3.903384158255198e-09 -4.119212362665956e-09 1.2219020863646057e-08 1.09039760933313e-08 7.10032817188922e-09 5.024816355344765e-09 5.2610539187745226e-08 4.2194395091959346e-07 -4.80655760673293e-08
pcs.V6 5.720404724422477e-08 1.7752083493532853e-07 -4.140643327258291e-09 2.9412636657040975e-11 2.165856488749069e-06 -1.438194523202457e-07 3.3444886273730723e-09 -2.6520933909253184e-11 4.775380623917141e-09 -3.912758472966561e-09 8.76391171872584e-09 1.3461144472660134e-06 -1.3255650285038247e-09 2.173911185092051e-09 1.8087936565299154e-08 -1.0832203123985193e-08 2.0139430554232895e-08 -6.170122269777669e-09 -1.1424325182850906e-08 -1.757562041895864e-08 3.3869192360232647e-09 7.281292515403132e-09 2.1489991330986248e-09 -1.5197389923850084e-09 2.1797161654461785e-09 3.4199764875381727e-09 -3.7725179195110065e-08 -1.407754762660993e-08 6.661884006600168e-08 4.4180121442969347e-07 1.0363647067944426e-07
pcs.V7 -1.1865677656961613e-07 1.458145012846318e-07 -3.6223460584385905e-09 2.5897929858104307e-11 -1.6144183690989027e-06 1.0699524822642118e-07 -2.33932911152517e-09 1.8407259574910173e-11 7.257187385152182e-09 1.906146796189239e-08 1.774821632195713e-09 -1.3255650285032303e-09 1.4816276586183388e-06 5.625761774787693e-09 -9.574228992441102e-09 -2.4793330832371805e-08 1.1018844114540999e-08 -1.951958858051886e-08 1.6332047908442702e-08 -1.2176974568726768e-08 4.941076630991471e-09 -5.631978281879059e-09 -1.5324954597244955e-08 1.1956195228987422e-08 8.472635603252207e-09 -1.995450195555588e-08 -2.0444295919064506e-08 -4.248693603483476e-09 -1.5127106938555077e-08 8.179246075795605e-08 -1.851312218070776e-07
pcs.V8 7.264594186787178e-08 1.1241942556462073e-07 -3.182457442573424e-09 2.6383171937277343e-11 -7.728297673375082e-07 3.164089312332697e-08 -1.7710054689773874e-10 -1.3101961024147425e-12 1.713750131623405e-08 -1.6264898316129522e-08 -2.556200848993885e-08 2.173911185092383e-09 5.6257617747874675e-09 1.4819925508924594e-06 1.0200637743198712e-08 -3.911103228906674e-09 -5.784521971339616e-09 3.847582517855282e-08 2.6561229115655084e-09 -2.9725240983972552e-08 7.12594488351699e-09 1.3258156057856825e-09 -5.450230903423619e-09 1.166247635207574e-08 2.7324133329921867e-08 1.155883026197301e-08 7.187753525465087e-09 4.207810922037466e-09 -2.3863657662629333e-08 7.233221433327566e-08 -9.95844469229104e-08
pcs.V9 -3.241374017504647e-08 1.1010513720285367e-07 -2.0501735237583e-09 1.2213137677150429e-11 1.2984424767673668e-06 -4.23265998650883e-08 1.7805306619980547e-10 1.908898765113152e-12 -2.865776373555456e-09 1.1133475049133485e-09 -2.25087653444631e-09 1.8087936565299246e-08 -9.574228992441181e-09 1.0200637743198654e-08 1.4577048083814428e-06 -5.678168217436026e-09 1.2719404329490757e-08 -3.269127366979519e-09 7.36889826458662e-10 -1.4674426226111827e-08 2.6709143245790473e-09 -1.049513463594305e-08 1.1671059722874032e-08 -9.126306729944314e-09 -2.210075212638392e-08 -1.6758774311836866e-08 -5.590361392827539e-09 1.9256636272995544e-08 7.10663031517377e-08 1.5326331198109336e-07 -1.2707211749149152e-07
pcs.V10 1.0734866815105078e-07 1.758564669626772e-08 -3.501844031563374e-11 -4.36257988556378e-13 -1.3170168276064474e-06 1.1144053135319146e-07 -2.9112838284726406e-09 2.109381319396471e-11 1.4235948476164583e-08 1.371799723652862e-08 -1.0280058327070904e-08 -1.0832203123984854e-08 -2.479333083237158e-08 -3.91110322890645e-09 -5.678168217435893e-09 1.4761963355151677e-06 3.2920814819332634e-09 1.1836837593023456e-08 -3.0271899399850176e-09 -4.6908551179161495e-09 -2.1530528145972766e-08 4.8990397188816994e-09 1.2880904664627804e-08 8.205608769631429e-09 -3.935128971655065e-09 1.7271808143060185e-08 4.05278368430804e-10 -7.2924165564053124e-09 1.2365045264882917e-07 3.088865711499379e-07 1.8602460292160918e-07
pcs.V11 -4.6209181262922046e-08 7.882176257318386e-08 -1.711769037856948e-09 1.318435192207539e-11 -2.420282158840996e-06 1.7585378512114416e-07 -3.57688762938528e-09 2.1633022707145823e-11 6.78475371096197e-09 -5.422534076671729e-09 1.3836330439477729e-08 2.0139430554233553e-08 1.101884411454116e-08 -5.784521971339321e-09 1.2719404329490934e-08 3.292081481933127e-09 1.4475942666805002e-06 9.424121141480996e-09 3.830711403115182e-09 -1.8709073478213774e-08 3.4261298290710525e-09 -7.636658993915587e-09 7.179297755718108e-09 1.939955539700706e-09 3.131388027961749e-09 8.538588297577232e-09 -1.9865661380778604e-08 2.7392374119633178e-08 -2.673887521411294e-08 1.5510610672900867e-07 1.4977714837478526e-08
pcs.V12 -4.2992573508059076e-08 -2.7689324601997993e-07 6.497970666024698e-09 -4.6780551540152766e-11 -2.36924836032109e-06 1.8859726006709477e-07 -4.313426282823172e-09 2.960955108318013e-11 9.371137976045957e-09 -3.905485338312838e-09 9.055465628270934e-09 -6.170122269777848e-09 -1.951958858051792e-08 3.847582517855325e-08 -3.269127366979443e-09 1.1836837593024012e-08 9.424121141481999e-09 1.4449038827198897e-06 -2.667532291147322e-08 -7.226626095268614e-09 -1.0515232561084783e-09 5.657824563689943e-09 -1.3857163581191961e-08 -5.970291565632302e-09 -6.876029002328234e-09 6.793234283207196e-09 -2.002378419928541e-08 1.4421683777534086e-08 -3.526995901243813e-08 1.2608085292209798e-07 -6.807773202876646e-08
pcs.V13 -5.275996247090815e-08 3.1790145508766024e-08 -5.20743874666641e-10 9.477576267872657e-13 6.737877327009113e-07 -6.443236519905926e-08 1.2959928529312635e-09 -7.5727160909149e-12 -1.1549151656453059e-08 1.3327090842774206e-08 1.4843119073407648e-08 -1.1424325182851019e-08 1.6332047908442484e-08 2.656122911565391e-09 7.368898264586247e-10 -3.027189939985056e-09 3.83071140311506e-09 -2.6675322911473016e-08 1.4659204986826806e-06 1.5602331389672574e-09 -2.4663705483931195e-08 -8.374885893142117e-09 -2.5721149405659024e-08 -1.1775586356329512e-08 -1.2695664700553328e-08 1.1293514449106636e-09 1.648728592897134e-08 5.660984172702963e-09 9.436640889795815e-08 -8.063982792511587e-08 -4.0979448338941946e-07
pcs.V14 -5.756306049641414e-08 3.0296689605823196e-08 -5.917960283243412e-10 2.0738364698947818e-12 2.42992203322701e-06 -1.8364337306185773e-07 4.006744601250285e-09 -2.6798100502718512e-11 1.237679189559572e-08 -1.849628478978651e-08 6.830593045332617e-09 -1.7575620418959045e-08 -1.2176974568727174e-08 -2.9725240983972886e-08 -1.4674426226111992e-08 -4.69085511791625e-09 -1.8709073478214138e-08 -7.2266260952679014e-09 1.5602331389672417e-09 1.4613093810341438e-06 -4.971295377243016e-09 -6.2340606855146316e-09 2.1960732640429427e-09 -1.4010658107735395e-08 4.0635942129173893e-10 -1.4274670790140554e-08 -3.915801084745989e-09 -1.8367556765561358e-08 9.31618388081019e-08 2.4404560902200763e-07 9.153241066555822e-08
pcs.V15 3.7166898701665065e-08 -7.404854462419882e-08 1.5538343721248785e-09 -1.074758845758572e-11 1.277595182357437e-06 -1.2065609312156443e-07 3.2386032482052606e-09 -2.504172000996497e-11 -6.586681247834403e-09 4.131137098890577e-09 1.4942236916000337e-08 3.3869192360228875e-09 4.941076630991218e-09 7.125944883516742e-09 2.670914324578934e-09 -2.153052814597277e-08 3.4261298290708585e-09 -1.0515232561078281e-09 -2.4663705483931238e-08 -4.971295377243111e-09 1.4715730510903953e-06 -1.1327350384515919e-08 -7.895955273917098e-09 -1.9433428989063762e-10 2.450152152081254e-09 -3.786088899689964e-09 -1.1735407939878169e-08 -6.604744200286827e-09 3.2659484955935264e-09 -3.194610573665472e-07 1.9423135489444615e-07
pcs.V16 7.993758456428961e-08 -2.439901029709222e-07 5.023277778712438e-09 -3.1649088725542584e-11 -1.7724477962892807e-06 1.2615661014940004e-07 -2.3978237910386676e-09 1.3629665466714181e-11 -8.857865978134487e-09 1.2119623701016426e-08 2.0931417354504915e-08 7.281292515402907e-09 -5.631978281878429e-09 1.3258156057859538e-09 -1.0495134635943033e-08 4.89903971888213e-09 -7.636658993914827e-09 5.657824563690092e-09 -8.374885893142285e-09 -6.234060685515196e-09 -1.1327350384516405e-08 1.4481726456280103e-06 -2.1020792285696285e-09 -1.9671543036678225e-09 -1.8743760103509264e-08 -7.314744674128129e-09 -8.028645458710682e-09 -1.398851557469343e-08 -1.0229239726839149e-07 3.167920232511179e-07 6.670525753912234e-08
pcs.V17 -4.169786798565653e-08 -1.5170395355358845e-07 2.457765403828505e-09 -1.2397143390412963e-11 -3.3022095347981676e-06 2.053985951970601e-07 -4.212516739179673e-09 2.8263409783545673e-11 -8.14252622693154e-09 1.168101029163564e-08 -3.90338415825581e-09 2.1489991330989606e-09 -1.5324954597244415e-08 -5.45023090342322e-09 1.1671059722874192e-08 1.2880904664627988e-08 7.17929775571865e-09 -1.3857163581192631e-08 -2.5721149405659038e-08 2.1960732640427943e-09 -7.895955273917313e-09 -2.102079228570209e-09 1.4785850241015658e-06 1.7445474520166868e-08 5.645450028894374e-09 8.520986730420004e-09 -4.780928813656724e-09 -2.2954993946897957e-08 2.487936137488564e-08 -1.2829753022411893e-07 -3.831810449398697e-08
pcs.V18 -4.668209472037906e-08 1.9808706242318225e-07 -4.156565298163298e-09 2.7406773592092955e-11 1.327450478488939e-06 -6.29172493419563e-08 5.440424142916985e-10 3.0190720121150087e-12 -1.7983774025817466e-08 5.94698305594979e-09 -4.119212362665685e-09 -1.5197389923847853e-09 1.1956195228987098e-08 1.1662476352075644e-08 -9.126306729944299e-09 8.205608769631161e-09 1.9399555397002843e-09 -5.970291565632533e-09 -1.17755863563294e-08 -1.401065810773503e-08 -1.9433428989035297e-10 -1.967154303667917e-09 1.744547452016646e-08 1.4560942343224887e-06 -4.70640757778585e-09 -4.796709248170203e-09 -1.1302262555159373e-08 3.6037896742652344e-09 5.398148302090522e-08 -1.2004331101782239e-09 -1.1268474201449581e-07
pcs.V19 -2.2783380431910128e-09 1.528016996948367e-07 -3.8681037252526556e-09 2.999366917661687e-11 1.0025848162875898e-06 -1.497136150435585e-07 4.7694731442588726e-09 -4.14955937415555e-11 -5.105026841484112e-09 1.0450914250149975e-08 1.2219020863646789e-08 2.17971616544619e-09 8.472635603251378e-09 2.732413332992142e-08 -2.2100752126384004e-08 -3.935128971655523e-09 3.1313880279608596e-09 -6.876029002328017e-09 -1.2695664700553156e-08 4.0635942129226077e-10 2.4501521520817763e-09 -1.874376010350901e-08 5.6454500288938925e-09 -4.706407577786154e-09 1.4615599411692458e-06 9.987597354292385e-09 7.696250262548508e-09 9.407493237714537e-09 -1.3727893022124393e-07 -3.182351712638375e-08 -1.5286401793869956e-07
pcs.V20 -5.6931352933709156e-08 -1.100526577158832e-07 2.2418064543844653e-09 -1.4661852801843774e-11 -1.1740387746528989e-06 8.378016375676866e-08 -2.0809944617080526e-09 1.6634632938734016e-11 -7.59571480191857e-09 -6.888262370990016e-09 1.0903976093330956e-08 3.4199764875381665e-09 -1.9954501955555505e-08 1.1558830261973202e-08 -1.675877431183681e-08 1.7271808143060416e-08 8.53858829757764e-09 6.793234283207122e-09 1.1293514449106237e-09 -1.4274670790140788e-08 -3.786088899690221e-09 -7.314744674128253e-09 8.520986730420176e-09 -4.796709248170051e-09 9.987597354292359e-09 1.456434078683883e-06 4.084511585689688e-09 1.688372489851077e-08 1.748126168035732e-07 -2.218564273253868e-07 -8.271998405744187e-08
pcs.V21 -1.6185444085325258e-09 1.0851557018747397e-07 -2.936004494208056e-09 2.3444037701098806e-11 3.2097322950748395e-06 -2.760064136473154e-07 6.76707521749321e-09 -5.150925070538929e-11 7.565352671710349e-09 -1.172807468378038e-08 7.100328171890194e-09 -3.772517919511057e-08 -2.044429591906528e-08 7.1877535254644834e-09 -5.590361392827614e-09 4.052783684304813e-10 -1.9865661380779352e-08 -2.0023784199284388e-08 1.648728592897149e-08 -3.915801084745748e-09 -1.1735407939877785e-08 -8.02864545871002e-09 -4.7809288136567325e-09 -1.1302262555159884e-08 7.696250262547967e-09 4.084511585690046e-09 1.4471442308002179e-06 -9.435087434512403e-09 -2.1663446799652902e-08 -1.9315015009968217e-07 -1.2199883916810566e-07
pcs.V22 -3.035140928120216e-08 2.8459410630087076e-07 -6.647175590095314e-09 4.7621074653352044e-11 5.695184055995539e-07 -5.217040273442685e-08 9.158744442846586e-10 -4.656295437918287e-12 -2.137103886953338e-09 -4.856977934679581e-10 5.02481635534527e-09 -1.4077547626609411e-08 -4.2486936034840645e-09 4.207810922037334e-09 1.9256636272995574e-08 -7.292416556405895e-09 2.7392374119632374e-08 1.442168377753344e-08 5.660984172703219e-09 -1.8367556765560574e-08 -6.60474420028623e-09 -1.3988515574693787e-08 -2.29549939468988e-08 3.603789674265305e-09 9.407493237715243e-09 1.6883724898510444e-08 -9.435087434511184e-09 1.4572673054286157e-06 -7.212027191145807e-08 1.2095485633524947e-07 -2.417739459737529e-07
proband -7.526606586695112e-06 1.5132065260270707e-06 -3.452292352596989e-08 2.2281298788856458e-10 9.59198506180141e-06 -1.4061320171655426e-06 4.903423557416019e-08 -4.888361152525468e-10 2.684382528981229e-07 -1.4897365078970154e-07 5.261053918775447e-08 6.661884006600917e-08 -1.5127106938566518e-08 -2.3863657662633495e-08 7.106630315173907e-08 1.236504526488199e-07 -2.6738875214127297e-08 -3.5269959012444344e-08 9.43664088979622e-08 9.316183880811381e-08 3.2659484956034116e-09 -1.0229239726839466e-07 2.4879361374873082e-08 5.3981483020904995e-08 -1.3727893022123651e-07 1.7481261680356907e-07 -2.1663446799636117e-08 -7.212027191146234e-08 0.00011608479506203858 -6.587264086092319e-05 -5.727481894770905e-05
paternal 1.2236802984912806e-05 1.895496272132151e-06 -5.6264366373365325e-08 4.484262691309194e-10 6.960058472708282e-06 -1.0270895828593558e-06 2.5543804855343638e-08 -1.3410760422389647e-10 8.289469901862345e-07 -5.657700598387618e-07 4.2194395091959335e-07 4.418012144296824e-07 8.179246075795659e-08 7.233221433327326e-08 1.532633119810893e-07 3.0888657114994316e-07 1.551061067290128e-07 1.2608085292211217e-07 -8.063982792511919e-08 2.4404560902199975e-07 -3.194610573665519e-07 3.167920232511281e-07 -1.2829753022410852e-07 -1.2004331101844557e-09 -3.182351712639498e-08 -2.2185642732538028e-07 -1.9315015009970133e-07 1.2095485633524147e-07 -6.587264086092339e-05 0.00018120388149508939 -8.78297518759892e-06
maternal 7.787498361465995e-06 4.93864873912805e-07 -2.988083758905696e-09 -1.9680972163397838e-12 4.4897143567834827e-05 -2.948720887931601e-06 6.109294076306333e-08 -4.275322812553044e-10 7.049687589886166e-07 -4.642712656908173e-07 -4.806557606732281e-08 1.0363647067943244e-07 -1.8513122180708145e-07 -9.95844469229164e-08 -1.270721174914952e-07 1.8602460292161077e-07 1.497771483747593e-08 -6.807773202874932e-08 -4.0979448338942126e-07 9.153241066555413e-08 1.942313548944446e-07 6.670525753913481e-08 -3.831810449397956e-08 -1.1268474201450309e-07 -1.528640179387135e-07 -8.271998405743512e-08 -1.2199883916811738e-07 -2.4177394597376775e-07 -5.727481894770925e-05 -8.782975187598906e-06 0.00017273071542011752
