 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.023927636225111997 0.009194982176372277 -0.0002954840137178468 3.017969278024789e-06 0.045196088720425014 -0.004621337622662375 0.0001495790644244769 -1.5434509183305391e-06 3.111717336274374e-06 2.9206378276542577e-06 6.602472423163688e-07 -5.787642808859333e-06 1.296778400815346e-06 -1.3045918946010701e-05 2.1893276565939284e-06 -1.017845012505218e-06 -2.6575065796577798e-06 -1.7599826296132413e-06 -2.0457177008651003e-05 -4.022476532598777e-06 -1.5694953744547459e-06 -1.4683940415020731e-06 8.688397517936182e-07 -7.888752517372132e-07 5.955772035982611e-06 -2.4397824380438233e-06 1.491720054090976e-05 -7.577165557518446e-06 -6.555244732700522e-05 4.943484139223312e-06 6.787685702186313e-05 2.7588767274499077e-05 -2.27850793900578e-05 5.3832140806655685e-05 -4.7282727628926735e-05
age 0.009194982176409296 0.007253340136291806 -0.00021815636418752302 2.0780153940224057e-06 0.07316698126952224 -0.0070078966702804835 0.00021065042940872006 -2.0056685736810005e-06 2.767259328795589e-06 -1.2091504565691054e-06 -3.95507982426555e-06 -1.271022177116338e-07 -3.346908742168155e-07 -1.5207357087969647e-06 5.438191592828309e-07 -1.330864822295991e-06 -6.447713021792988e-07 -2.2026560014249027e-06 -6.113744454357199e-06 2.4903847497413643e-06 1.6843557351084051e-07 -2.549523302090238e-06 9.038011405162336e-07 -7.276964703603332e-07 8.133220398588052e-07 -4.253203510613917e-06 2.584057802806541e-06 -1.8928265049448205e-07 -1.6167052102154374e-05 1.4093447367341758e-05 2.069158273177821e-06 0.00020049114098479856 -0.0001856283484224028 2.293584023499159e-05 9.590878865289509e-06
age2 -0.0002954840137191075 -0.00021815636418767156 6.633240927183756e-06 -6.38412492057043e-08 -0.0021776859487282856 0.00021084989962918038 -6.406593869006564e-06 6.162891851004639e-08 -9.832105977560213e-08 5.8581507239623324e-08 1.1221650650685153e-07 1.1569304330535204e-08 8.58049813021021e-09 4.626238324664419e-08 -6.716009359088052e-09 5.062134627478512e-08 1.858656054670313e-08 5.3361076449562454e-08 2.1252071669381774e-07 -7.02336546862545e-08 -1.33599120985311e-08 6.747607528622527e-08 -1.7345161966738376e-08 3.802712680779402e-08 -3.665899774891167e-08 1.1844143759574014e-07 -1.0056759274375351e-07 2.0787252769576404e-08 6.361339291053342e-07 -6.44772861448287e-07 -2.2379834787402515e-07 -5.153380212931758e-06 5.1936144920724156e-06 -8.036059329311851e-07 -9.839306145146586e-08
age3 3.017969278036457e-06 2.0780153940235822e-06 -6.384124920570311e-08 6.209038337723071e-10 2.056050187321462e-05 -2.009997255373559e-06 6.170213210666451e-08 -5.997453051590936e-10 1.0758086787664083e-09 -6.884474896752893e-10 -1.013571841351129e-09 -2.0010556909777757e-10 -9.689903204514976e-11 -4.8305584823152e-10 -2.659060222509083e-11 -5.2841407223483e-10 -1.5779265787477556e-10 -3.713361201061987e-10 -2.3094779526962634e-09 6.061250378456823e-10 2.0000805578682874e-10 -6.093259550283089e-10 8.556934955978759e-11 -4.900719831820762e-10 4.934255254821501e-10 -1.037492294463968e-09 1.2234360416677626e-09 -3.3125760956105635e-10 -7.507973954470325e-09 7.608451387585105e-09 4.806566174266429e-09 4.317428312506645e-08 -4.7482534316274465e-08 8.368313428687342e-09 -1.8043364435609084e-09
sex 0.04519608872144934 0.07316698126992452 -0.002177685948740878 2.0560501873340063e-05 1.5169206786211735 -0.14236632536901045 0.004186907022213803 -3.893211213821473e-05 6.369447972845105e-05 -4.0041784618866784e-05 -2.3979587239250193e-05 6.510235386441675e-06 -6.041189134719404e-05 9.060865088991621e-05 -1.514951663150358e-05 -3.2932841914557417e-06 -5.991210012116424e-06 3.1049919669263237e-05 1.5299680423700457e-06 7.640168186823008e-05 3.071301051934938e-05 -3.811826487744456e-05 -2.0286854879606936e-05 -7.586509528752689e-05 9.16333690469027e-06 -2.3300177236833e-05 1.836885229248212e-05 4.2189639342460435e-05 -0.0003132895210383537 -0.0007532059536698769 -0.0004107060446715188 0.004629038757614401 -0.002937402725947326 0.00067430845007475 0.0009175311441627995
agesex -0.004621337622744722 -0.007007896670297557 0.00021084989962979984 -2.009997255380547e-06 -0.14236632536899868 0.01353133503661759 -0.0004024490092575299 3.7796737621557443e-06 -6.309966507530305e-06 4.3669178832833785e-06 2.8448033243484084e-06 -6.443192717190086e-07 5.403925887682797e-06 -8.913469671511861e-06 1.9797838733880613e-06 6.987392743758101e-07 -3.871141933410637e-08 -3.064666722975482e-06 6.694651112652095e-07 -7.3679051925157825e-06 -3.5141973987361485e-06 3.4992770799978083e-06 1.8758187116167508e-06 7.76868498951201e-06 -1.535114810791403e-06 2.3069779703150937e-06 -1.9064800467859957e-06 -3.905762032183772e-06 2.971298324740586e-05 6.263957597080766e-05 4.521388982669022e-05 -0.000412015558387161 0.0002737700640687426 -8.949774329560069e-05 -7.420466985065992e-05
age2sex 0.00014957906442799923 0.00021065042941063256 -6.406593869064047e-06 6.170213210721054e-08 0.0041869070222129955 -0.0004024490092574864 1.210471446211193e-05 -1.1490556656995165e-07 1.9464478782263536e-07 -1.4828720450737245e-07 -1.00703767327195e-07 2.2347976282163405e-08 -1.561047573543499e-07 2.7132424970380505e-07 -7.315388782521119e-08 -3.015294562032856e-08 1.9705659389337674e-08 9.866100706605025e-08 -5.113690447403944e-08 2.2071564482898065e-07 1.1989304635910926e-07 -1.0206509741315292e-07 -5.757823299177376e-08 -2.4541195880512973e-07 6.335663685801818e-08 -7.211941674478535e-08 6.484105356018121e-08 1.0970045575807095e-07 -9.536114515150328e-07 -1.664496443562998e-06 -1.2522799581736074e-06 1.1623971613987854e-05 -8.201111483040271e-06 3.092106394044466e-06 1.7265197387780327e-06
age3sex -1.5434509183554055e-06 -2.0056685736880245e-06 6.162891851028249e-08 -5.997453051615895e-10 -3.89321121382018e-05 3.779673762154824e-06 -1.1490556656993641e-07 1.102719059890701e-09 -1.9305403174703498e-09 1.5722136642041106e-09 1.102963526753598e-09 -2.2904055368079781e-10 1.4484028166194795e-09 -2.586554092751934e-09 8.368992062191505e-10 3.4899729484988505e-10 -3.418017994949798e-10 -1.020597521440479e-09 7.957759338396355e-10 -2.0645920975707803e-09 -1.2604244250275944e-09 9.946170682172653e-10 5.184827263068845e-10 2.395386539162893e-09 -7.790878447231912e-10 6.883365275174487e-10 -7.677446999402257e-10 -9.681713232252505e-10 9.819115472332935e-09 1.4884932337239452e-08 9.893798712702291e-09 -1.055438904869012e-07 7.847350607268713e-08 -3.155877185392028e-08 -1.161944525210822e-08
pcs.V3 3.1117173363244085e-06 2.767259328820794e-06 -9.832105977636426e-08 1.075808678773669e-09 6.369447972837202e-05 -6.309966507523328e-06 1.9464478782244808e-07 -1.9305403174688286e-09 3.0085059101424186e-06 1.1801275681512366e-07 -3.3537334655957952e-09 1.6902737344351709e-09 1.1196707964787942e-07 9.293964497232502e-08 1.1340068231668597e-09 8.816283075098031e-08 -7.541400286567042e-08 1.0921091644350416e-07 -9.088586317495458e-08 -2.8076889326151878e-08 1.7462240673191503e-08 -2.949324737479564e-08 -1.3089860981170466e-07 5.309805114310065e-08 4.5056807276882907e-08 -1.583700822482076e-08 8.89887537021235e-08 5.296090552315055e-08 1.573868313894176e-06 3.1942633745305026e-06 -1.0420570148421768e-06 -8.750210274585617e-07 -9.224305804947449e-07 2.1581386289065405e-06 1.6690074913865195e-06
pcs.V4 2.9206378276188246e-06 -1.2091504565857822e-06 5.8581507240146056e-08 -6.884474896804834e-10 -4.004178461895088e-05 4.366917883291838e-06 -1.4828720450764144e-07 1.5722136642068312e-09 1.180127568151174e-07 2.8757086374786157e-06 4.527251940426742e-08 1.647755098398769e-08 7.460998981938364e-08 -3.0848799595754766e-08 -7.62308627690863e-08 6.895187755730309e-09 9.385276007867375e-08 -4.15736690125824e-08 2.585345538448793e-08 -1.402765152561278e-07 -1.5740638930876697e-07 7.000798848415162e-08 1.2380105239975888e-07 7.156925319943998e-08 1.0926751479886527e-07 5.4076846538229834e-08 -3.0534502967600353e-08 -1.0989442170956463e-08 -3.3694126866178885e-07 -3.615556667830261e-07 2.3636995291402795e-06 -2.702885132842349e-06 -6.179444385148339e-07 -4.29298395664533e-06 -1.4410137942910351e-06
