 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.009627437300127084 0.0036580689625309542 -0.00011553599375994307 1.1580381734963925e-06 0.012866599621055685 -0.0012544932590605592 3.8419805930656405e-05 -3.740821702693731e-07 -2.0613674732170614e-06 3.0565140106742116e-06 2.454555567551564e-06 -9.46730185548355e-07 6.204851596698891e-07 -8.92048392913803e-06 -2.6249487344919652e-06 -2.4683969334018347e-06 -1.5188294306260918e-06 -3.713470633862125e-06 -8.729596825538101e-06 -3.8478824083097334e-06 -8.806169596873728e-07 1.4162145832004429e-06 4.117263028690504e-06 -1.1283787525787665e-06 -1.2448076129125558e-07 -3.2960831125406715e-06 5.759022977088871e-06 -3.862632074687783e-06 -7.359761863249489e-07 -0.00010194355975663258 7.659746030742439e-05 8.294953484885177e-06
age 0.0036580689624978796 0.004104977167197407 -0.00011898624454347448 1.0861340805184284e-06 0.04176641818278054 -0.0038732277072947804 0.00011215561193419365 -1.0234922140965107e-06 -8.345523826103294e-07 1.2384146938029578e-07 -2.1943107669337198e-06 1.06535837629563e-06 -7.260276501204598e-07 -1.4747765168390598e-06 3.3807842448428216e-07 -1.490479480953136e-06 -8.613937920890333e-07 -2.80894508595544e-06 -2.091150099261266e-06 6.017104848422063e-07 7.13344932489955e-08 -7.809628939560284e-07 1.6936123590369904e-06 -1.711209314094712e-07 -2.307683733731067e-06 -3.4050800316002816e-06 -4.813853104471017e-08 9.029106528281124e-07 1.619000109302552e-05 1.0927917486252496e-05 0.00011115790779466138 -0.00014705910965232523
age2 -0.00011553599375881475 -0.0001189862445432579 3.4911343450275585e-06 -3.224077067138615e-08 -0.0011970110516464176 0.00011233177845672368 -3.291344701220534e-06 3.037808164632396e-08 1.6900711567385226e-08 1.2661118412844836e-08 5.613443135080325e-08 -2.83869520081008e-08 1.4970397552900424e-08 4.743017767141922e-08 3.339979012912732e-09 5.5857525015923194e-08 2.598247814942467e-08 8.511728718383989e-08 7.327091146766557e-08 -1.5665258881048366e-08 -6.7086558666782485e-09 1.4286571545147966e-08 -5.205823821642725e-08 1.3042930662035961e-08 5.512760858392165e-08 9.244895494985522e-08 -1.0110267057030242e-08 -1.344013822212041e-08 -4.203457823958618e-07 -3.4093174215397925e-07 -2.7412534314471064e-06 3.966150504759574e-06
age3 1.1580381734865572e-06 1.0861340805170275e-06 -3.224077067140205e-08 3.013330693820073e-10 1.082833797288205e-05 -1.026942374571575e-06 3.0431919622126755e-08 -2.841822396762331e-10 -9.059710015988804e-11 -2.0404468771114695e-10 -4.362575626839365e-10 2.2396497416621198e-10 -9.356397115727587e-11 -5.058582640315367e-10 -1.5315599532490691e-10 -6.065335173191061e-10 -2.2825204102132352e-10 -8.047486957182133e-10 -7.90706005254686e-10 1.261727107250271e-10 1.0378142199516399e-10 -8.766399531997614e-11 5.043347790846108e-10 -1.9480920155946826e-10 -3.807685819873621e-10 -8.083740148227604e-10 2.0968569908922227e-10 1.6835570991648264e-11 3.578660811313386e-09 2.767056034036796e-09 2.2058342785776816e-08 -3.452223449857515e-08
sex 0.012866599620036771 0.04176641818211856 -0.0011970110516270286 1.0828337972703223e-05 0.9134615503736792 -0.08362939452861654 0.0023926135817228713 -2.1576049677955947e-05 2.0912502284371213e-05 -2.4920050324898795e-06 -3.941596676779253e-06 1.6145466443310058e-05 -2.965717981147483e-05 4.8294939125491445e-05 -3.1343354169403657e-06 -2.2692787505129872e-05 -8.511401150346756e-06 -2.425491198697792e-06 1.5544523488332434e-05 4.666327798366955e-05 1.4745825569047895e-05 -2.369051924192187e-05 -7.455540802699253e-06 -2.1493504517234948e-05 -1.093705196036843e-05 -2.9299662621201434e-05 -2.3929056868648474e-06 3.551296963721422e-05 0.00035555390525827073 0.00031722811848028214 0.002066735763108862 -0.0029682304532774157
agesex -0.0012544932589616119 -0.003873227707227732 0.00011233177845477481 -1.0269423745537212e-06 -0.08362939452861762 0.0077653019759742585 -0.00022496452729785848 2.0513413068007255e-06 -1.9185559382361085e-06 6.350980522072487e-07 5.809910844735151e-07 -1.4493756224790483e-06 2.4121264353004896e-06 -4.586149247138019e-06 5.996423092307641e-07 2.430590357497072e-06 5.10664366361785e-07 4.5538557567711697e-07 -1.3422432246892266e-06 -4.391645851587042e-06 -1.6788797894521002e-06 1.944815255478749e-06 6.635652457304522e-07 2.354475555321818e-06 4.3360084654339976e-07 2.6070288599156464e-06 3.140952398966001e-07 -3.2707236548755974e-06 -3.235378626012105e-05 -2.840315294599564e-05 -0.00017457015096358555 0.0002616212165138646
age2sex 3.841980592802492e-05 0.00011215561193252371 -3.291344701171359e-06 3.043191962167115e-08 0.0023926135817229385 -0.00022496452729786184 6.59947221213296e-06 -6.090278288197539e-08 5.505311099511234e-08 -3.131335812313306e-08 -2.1538003590142434e-08 4.1759576542676673e-08 -6.258176701269206e-08 1.3480569567538405e-07 -2.5183086655320336e-08 -8.059475187658791e-08 -4.861071521888679e-09 -1.8368287596334305e-08 3.36493625557467e-08 1.3074869113960794e-07 5.7703947916821466e-08 -5.151837849592753e-08 -1.888762815559052e-08 -7.986517353839814e-08 2.471285072059055e-09 -7.433055646593355e-08 -1.2397750721479695e-08 9.267434218714647e-08 9.152187364368996e-07 7.361243631180121e-07 4.734457265831086e-06 -7.303582207802769e-06
age3sex -3.740821702438303e-07 -1.0234922140789034e-06 3.0378081645811825e-08 -2.841822396715434e-10 -2.157604967795725e-05 2.0513413068008225e-06 -6.090278288197733e-08 5.690247021575952e-10 -5.221523374573152e-10 4.052868729182271e-10 2.3239925360875537e-10 -3.7164660171433224e-10 5.113723725431263e-10 -1.237438838044987e-09 3.084277668710828e-10 8.266341586087463e-10 -5.2106253033396264e-11 2.0602252590484153e-10 -2.551772243656521e-10 -1.2358137559766517e-09 -6.187422535651661e-10 4.636846351405166e-10 1.3980382708778944e-10 8.306730739834826e-10 -1.7590247391770773e-10 6.747403340921358e-10 1.1575783929678437e-10 -8.273823525337859e-10 -8.293747971788453e-09 -5.4199435608666015e-09 -4.1395754373460304e-08 6.466562704721098e-08
pcs.V3 -2.0613674732446133e-06 -8.345523826437184e-07 1.6900711568358847e-08 -9.059710016883907e-11 2.0912502283925887e-05 -1.918555938194778e-06 5.505311099391525e-08 -5.221523374463917e-10 2.977305041425418e-06 1.2796231385384713e-07 1.3287935867000027e-08 -1.655816325315811e-08 7.258317527922811e-08 4.3574291786111314e-08 -3.0715947231761596e-08 6.805710681847244e-08 -8.294518163007728e-08 9.089366632341915e-08 -6.578915520450859e-08 -6.262104271675906e-09 -1.6728747482625886e-08 7.972013821416718e-09 -6.041834073063103e-08 3.0175270360299464e-08 1.387003192141308e-08 6.558259109310741e-09 5.204007573147819e-08 1.5226033339983293e-08 2.046242424974398e-06 2.1464996193584888e-07 1.5643199756233743e-06 1.2700180153264977e-06
pcs.V4 3.056514010683202e-06 1.2384146939282702e-07 1.2661118412476737e-08 -2.0404468770773493e-10 -2.492005032278078e-06 6.350980521874987e-07 -3.1313358122558294e-08 4.0528687291296096e-10 1.2796231385384882e-07 2.884620454119778e-06 4.082882699332834e-08 -1.0037626065888073e-08 2.4349151479676975e-08 -6.30737167996127e-08 -4.733486803967636e-08 3.3264394505546134e-08 7.911097719934642e-08 -2.5157480280110744e-08 4.280061029014092e-08 -8.049040588122521e-08 -1.0439580200244606e-07 3.547758448801511e-08 1.0433238592019534e-07 4.2648458538628436e-08 4.5105452705958284e-08 2.7668739003486322e-08 5.38840530016591e-09 9.596281049161768e-09 -8.197893463087576e-07 3.0343955605595833e-07 -2.166400081858322e-06 -1.322507345811593e-06
