 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010293217713833148 6.668824192838172e-06 -1.845441090895068e-07 1.7948067604412007e-09 -9.953279848098345e-06 9.380520181376116e-07 -2.8039060576960164e-08 2.848626191591355e-10 2.5148205082644973e-07 1.7369557828519967e-07 -1.2613047610413686e-07 -2.887260983542012e-08 -6.459253896304509e-08 6.788720275577701e-08 -5.0533337504955804e-08 8.006535697754467e-08 -2.136206283236502e-08 -7.982811371750633e-08 -1.0486175327290173e-07 -2.7925993875901758e-08 1.274617559442235e-08 5.986531232093757e-08 -3.183595895491562e-08 -4.5141467243554855e-08 8.024630051654018e-09 -2.6189106317183274e-08 2.9668483984562206e-08 -3.501379917904986e-08 -8.750646813009424e-06 1.1073084842315955e-05 7.008380641959593e-06
age 6.668824192902219e-06 0.00023242847079252727 -5.353277620041973e-06 3.8287788062851145e-08 0.0028466385702504773 -0.0002156169470834149 4.950955515812843e-06 -3.527432321042793e-08 -1.448587582100996e-08 1.6723407285391424e-07 -9.142718883786307e-08 2.0345290407061458e-07 8.882292553883114e-08 7.959912160661223e-08 1.0724607776885919e-07 8.56310451008954e-08 7.183484398696578e-08 -3.402995456198688e-07 -4.40537129056068e-08 6.182038825535312e-08 -1.5194610968280255e-07 -2.1812252971020185e-07 -1.9988877653618467e-07 2.1738326024961854e-07 1.5773351299045869e-07 -1.5631066998066327e-07 1.057187874082161e-07 2.823503853717215e-07 1.865181953298859e-06 1.5883902800414968e-06 9.68738865105719e-07
age2 -1.8454410909068836e-07 -5.353277620041246e-06 1.256501436534996e-07 -9.138368949804025e-10 -6.40591394872854e-05 4.957203637298688e-06 -1.1603506450345435e-07 8.408315386270069e-10 2.114512172944132e-09 -3.5126474363219232e-09 1.455506799980077e-09 -4.930789586152617e-09 -2.2699282918870172e-09 -2.6124781335405437e-09 -1.966423325168004e-09 -1.3875833998919038e-09 -1.5917608654385585e-09 7.76107661476789e-09 1.443051218114161e-09 -1.301973964502681e-09 3.2811509910023932e-09 4.263741750784916e-09 3.5597754880397956e-09 -4.425381160767685e-09 -4.126388658102951e-09 3.304058229660355e-09 -2.8810977638348667e-09 -6.561293139935373e-09 -4.237515120530601e-08 -4.646962535970338e-08 -1.264555557705275e-08
age3 1.7948067604454491e-09 3.828778806284658e-08 -9.138368949804071e-10 6.7539176399512344e-12 4.492104424019608e-07 -3.536407862711265e-08 8.419903253234309e-10 -6.201172450808935e-12 -2.5845612748734862e-11 2.6336046573185663e-11 -9.65706050196342e-12 3.577461652590881e-11 1.5814681462397558e-11 2.3329132642572406e-11 1.1427381597901357e-11 7.477259049100695e-12 1.262194939188177e-11 -5.507371996213762e-11 -1.5073770877138668e-11 7.367229193992747e-12 -2.305200401041202e-11 -2.5064054440594816e-11 -2.0069001685262324e-11 2.7726928866131664e-11 3.242314730303611e-11 -2.1749546764955934e-11 2.3362067486892087e-11 4.655196899249347e-11 2.825833172621179e-10 3.576411078887076e-10 4.991502839900565e-11
sex -9.953279848516406e-06 0.0028466385702562175 -6.405913948741507e-05 4.4921044240287073e-07 0.09853442557258416 -0.0073814572839654025 0.0001686362754432168 -1.2005316761205592e-06 -2.248021229222132e-07 -1.1645661103624015e-06 3.5954617978637625e-07 1.2743632539244397e-06 -1.8995102121875898e-06 -5.751195251576727e-07 1.929769154726926e-06 1.677234856483573e-07 -1.905493078254803e-06 -2.9790151806327554e-06 -6.743759330078145e-07 3.0621114860921972e-06 -1.7382946537410714e-07 -2.3190228629087256e-06 -4.386060993415579e-06 1.8556852786342352e-06 -1.0384177853830752e-07 -2.070503623201988e-06 2.8320917246838326e-06 3.174867845409174e-07 4.616775912690445e-06 7.979475094698164e-06 6.535617090296739e-05
agesex 9.380520180167676e-07 -0.00021561694708376898 4.957203637306771e-06 -3.536407862717037e-08 -0.007381457283965778 0.0005679334153299391 -1.3243071983964235e-05 9.583444047868364e-08 5.5083916319375644e-08 1.0822229715965935e-07 -2.8730223605036714e-08 -7.209173468693515e-08 1.1290393172886188e-07 -7.379556859667568e-11 -7.837638594544038e-08 -1.8352516654028913e-09 1.3678728672645995e-07 2.2736343703159554e-07 3.665717678300008e-08 -2.247367122540772e-07 -1.9821383318105803e-08 1.565286094394094e-07 2.903343935888609e-07 -8.891353992413794e-08 -5.9435007012415215e-08 1.6206289590950264e-07 -2.4557358862538797e-07 -3.849064176047017e-08 -9.13834264672022e-07 -1.2685591253401168e-06 -4.657161342407768e-06
age2sex -2.803906057721404e-08 4.950955515822985e-06 -1.1603506450368822e-07 8.419903253251067e-10 0.00016863627544323303 -1.3243071983964808e-05 3.1460491520239494e-07 -2.3143223793083783e-09 -2.262701212974135e-09 -2.8635600380456606e-09 5.207012806746203e-10 1.602715233682942e-09 -2.308658356689821e-09 7.759746779660458e-10 8.689866645929563e-10 -3.8815914653612273e-10 -2.648864068158501e-09 -5.03263504420092e-09 -1.057304313610826e-09 4.835568344135557e-09 1.0134878621710674e-09 -2.8445435975271825e-09 -6.28086434107714e-09 8.573829839141194e-10 2.3387154586938405e-09 -4.118750789452277e-09 6.130886652384333e-09 6.966902271567467e-10 3.603646946997805e-08 3.409610347906352e-08 1.0259811443657242e-07
age3sex 2.848626191978236e-10 -3.5274323210501494e-08 8.4083153862873e-10 -6.2011724508213525e-12 -1.2005316761207229e-06 9.583444047869144e-08 -2.314322379308463e-09 1.729201012208608e-11 2.039353788921587e-11 2.4475332616891406e-11 -1.4284294165671876e-12 -1.3560073462657577e-11 1.7657508824756624e-11 -8.833178435113145e-12 -2.3053264414095215e-12 4.003434541284983e-12 1.468707334983103e-11 3.404076593871129e-11 9.39874320720886e-12 -3.181911422846904e-11 -9.314362118613159e-12 1.549198344485937e-11 4.3644490582431716e-11 2.526107878139017e-12 -2.1570200916446502e-11 3.2511374713729694e-11 -4.6958745252677296e-11 -3.709733810903611e-12 -3.8911553110716113e-10 -2.3221602902121483e-10 -7.309159094438952e-10
pcs.V3 2.514820508264308e-07 -1.4485875821152871e-08 2.1145121729475356e-09 -2.5845612748759945e-11 -2.248021229256025e-07 5.508391631964565e-08 -2.262701212980629e-09 2.03935378892642e-11 1.0888990714644447e-06 6.680423918836605e-08 -2.0464209000655535e-08 2.3835546579295493e-09 4.8309512239964125e-09 1.4710824756054912e-08 -4.235568244914188e-09 1.5903646512004772e-08 6.867717548198984e-09 1.5971742809880141e-09 -1.07021508127316e-08 1.388135546286211e-08 5.919718405635089e-10 -9.088448149212762e-09 -9.587609752224133e-09 -1.175324481393861e-08 -5.341768138004205e-09 -9.909610509713331e-09 6.998884256248659e-09 3.624009720414344e-10 2.6315443989781536e-07 7.094264298192465e-07 5.900055558360034e-07
pcs.V4 1.7369557828522667e-07 1.6723407285353787e-07 -3.5126474363131646e-09 2.6336046573122516e-11 -1.1645661103724517e-06 1.0822229716044107e-07 -2.8635600380640803e-09 2.4475332617026007e-11 6.680423918836609e-08 1.1458318278348239e-06 2.100484094616626e-08 -4.7841576223776756e-09 1.4944942769129534e-08 -2.0529399357551274e-08 -5.437743328034048e-09 1.4393197133051216e-08 -2.529003280860364e-09 -4.979177636734729e-09 1.4328803787728876e-08 -1.0013765861292761e-08 -4.569866412350651e-09 1.1031899515293403e-08 1.2135287892713616e-08 7.502602203038077e-09 6.9857655679447075e-09 -4.2574649565431945e-09 -1.2076796891469931e-09 3.845382310597362e-09 -5.103586035007686e-08 -5.682081237327911e-07 -4.6269261271677423e-07
