 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.010512006169434476 0.003860185032941767 -0.00012205929320913135 1.2245225473745e-06 0.011210248862806544 -0.0010850047159511368 3.2937291269128154e-05 -3.173709723601605e-07 -9.510117410677838e-07 2.6944868525700006e-06 1.6854048077319097e-06 -8.83043237995023e-07 1.0333901180164393e-06 -8.649738327922997e-06 -3.2051178799256175e-06 -1.736468392879932e-06 -1.5452499430939693e-06 -3.987823602645161e-06 -1.0290752883728498e-05 -4.501692733197814e-06 5.176666777224532e-08 2.8322599538009373e-06 3.9978125367880115e-06 -1.063568520294501e-06 -4.022119094650898e-07 -3.929296052506485e-06 6.885016130481592e-06 -4.779745929246337e-06 -5.840299647997156e-06 -0.00011019250094678811 9.351351498714982e-05 6.002616018117746e-06
age 0.0038601850329276995 0.004315732631442065 -0.00012518341029481948 1.142566682172406e-06 0.04370261301614552 -0.004054158458344593 0.00011732411138147654 -1.0687095643126617e-06 -3.45767005414571e-07 4.7601563702851205e-08 -2.9594512594382956e-06 1.355211719310321e-06 -2.557844701670229e-07 -1.1827117215226091e-06 1.1511554294529308e-08 -1.1123157597110763e-06 -6.535835567300008e-07 -3.670183695072111e-06 -1.758898556851933e-06 6.631595801576835e-07 4.5851149217707236e-08 8.639052001749662e-08 1.361357624500638e-06 9.837974790234108e-07 -2.589412772436485e-06 -2.817275417578636e-06 2.546395620092282e-07 7.110465206583691e-07 9.697055939744816e-06 -1.1464747116083378e-06 0.00011211676750271654 -0.00013130926033772788
age2 -0.00012205929320876473 -0.0001251834102948895 3.6753826646566502e-06 -3.3936789261119886e-08 -0.0012504235228065382 0.00011739262878330208 -3.437936581562325e-06 3.1676641803546396e-08 3.4677571607377237e-09 1.3694206640420481e-08 7.870172059530659e-08 -3.681378608154547e-08 4.555492928951278e-09 3.978610101428752e-08 1.51849317970849e-08 4.6271065645431154e-08 1.8210848626162788e-08 1.0731259114583779e-07 6.816485696389922e-08 -1.5583234141122313e-08 -9.329547013701197e-09 -1.3891976670401096e-08 -4.348471037917994e-08 -1.603636931762399e-08 6.41581007299192e-08 7.95841555624708e-08 -2.087198667526657e-08 -4.549037759459488e-09 -2.32385960024172e-07 -4.468685067075515e-08 -2.7599265330141497e-06 3.611682134973266e-06
age3 1.2245225473709761e-06 1.1425666821714908e-06 -3.3936789261079956e-08 3.1712536532661723e-10 1.1276538127143422e-05 -1.0699539224329934e-06 3.1694471300353734e-08 -2.9550834198053306e-10 2.8653801117284543e-11 -2.058783179600289e-10 -6.507948216604339e-10 2.9897691971498987e-10 -2.451551594481892e-11 -4.4555209111431933e-10 -2.8525528995125653e-10 -5.320337733334087e-10 -1.4353422936842327e-10 -9.819520010847367e-10 -7.88592269678852e-10 1.0471266838675456e-10 1.5541111525047485e-10 2.0208523527696586e-10 4.3143401986893664e-10 3.087232817418055e-11 -4.673421329786218e-10 -7.253068910344151e-10 3.3014352826098285e-10 -9.369547689661036e-11 1.8252563651311133e-09 4.366482795267782e-10 2.214120139019322e-08 -3.194623487506195e-08
sex 0.011210248862430376 0.04370261301586077 -0.0012504235227982355 1.1276538127067444e-05 0.9758004518004321 -0.08934815606844083 0.002554409166968685 -2.299696341191221e-05 2.0091612371695993e-05 -1.7632840853707549e-06 -2.001550121293921e-05 2.524610367293543e-05 -3.1550950125826886e-05 5.04420449625091e-05 -1.134456396996596e-05 -1.8124942171089767e-05 -4.067961115152156e-06 -9.45716702854484e-06 3.049260580177896e-05 5.308863659446749e-05 4.499488018528189e-06 -1.2240898386382327e-05 -2.278203766953518e-05 -1.544182766268582e-05 -2.2632143908223496e-05 -2.351766391793356e-05 1.7043746320961383e-06 3.777026870745536e-05 0.0003036382396882333 7.478384137555878e-05 0.0016265847601796832 -0.0022334592960580207
agesex -0.00108500471592104 -0.004054158458324776 0.00011739262878271436 -1.06995392242752e-06 -0.08934815606844677 0.008298660575955491 -0.0002402889608423721 2.1878764823262532e-06 -1.7439038357821028e-06 4.904188147213623e-07 2.035723702443499e-06 -2.361478436028161e-06 2.726269883896142e-06 -4.770216516834545e-06 1.4775786392410486e-06 2.1010547290678466e-06 -2.5723602738301083e-08 9.762077239394879e-07 -2.655784459108754e-06 -4.949380537724166e-06 -8.972569147656998e-07 7.534755554117215e-07 1.9679022008471013e-06 1.9976967422187172e-06 1.4150286037176818e-06 2.1683348646717402e-06 -1.0356944660463672e-07 -3.400016579239573e-06 -2.762486492789827e-05 -8.496970586743234e-06 -0.0001366288416083358 0.000203287078050942
age2sex 3.293729126884897e-05 0.000117324111381648 -3.4379365815662138e-06 3.169447130037785e-08 0.002554409166969026 -0.0002402889608423879 7.046959032272839e-06 -6.495477260828196e-08 4.74248629702985e-08 -2.4419254170977644e-08 -6.323061279462089e-08 6.940096935116392e-08 -7.563559182258952e-08 1.3919100892006103e-07 -5.363056489944149e-08 -7.484549164093875e-08 1.4002088814896425e-08 -2.986078918868244e-08 6.805314746912087e-08 1.4417237698288469e-07 3.973656974743263e-08 -1.2501716747494716e-08 -5.4169938118125145e-08 -7.37438734573983e-08 -2.3242283242349693e-08 -6.456963996807177e-08 6.291685065328614e-10 9.393816438319382e-08 7.699173513102136e-07 2.211881961347316e-07 3.6858938479645867e-06 -5.8364473813025224e-06
age3sex -3.1737097235395783e-07 -1.0687095643104763e-06 3.1676641803475775e-08 -2.95508341979816e-10 -2.2996963411916902e-05 2.1878764823265438e-06 -6.495477260828621e-08 6.063624894544122e-10 -4.331202172412004e-10 3.252804425162964e-10 6.14786866657968e-10 -6.26074268059601e-10 6.655081915999016e-10 -1.2604393440624873e-09 5.988525199959281e-10 8.14403590001113e-10 -2.5179971426125117e-10 2.8000672784282164e-10 -5.301616093767334e-10 -1.3299988111877871e-09 -4.95788221213334e-10 6.858845588084594e-11 4.375020795273812e-10 7.990652679179354e-10 3.0113348620202155e-11 6.069293977059887e-10 -1.6520700287960795e-11 -8.109783333060518e-10 -6.801584620437369e-09 -1.1627234257668075e-09 -3.2178050096515726e-08 5.2804031135895446e-08
pcs.V3 -9.51011741069647e-07 -3.45767005413849e-07 3.467757160718014e-09 2.865380111744141e-11 2.0091612371710155e-05 -1.7439038357834534e-06 4.7424862970339085e-08 -4.331202172415834e-10 3.025414991663743e-06 9.487273960133312e-08 8.711842786203086e-09 -1.2985003862448642e-08 7.078474084749267e-08 4.1655720347172384e-08 -2.1615067504784292e-08 6.730711039190304e-08 -8.978221555774743e-08 9.577075604138614e-08 -7.557536861980181e-08 1.7350864404650665e-08 -1.5455332381347037e-09 1.900041890661383e-08 -8.903138903980823e-08 1.412664693591917e-08 7.3058325688879924e-09 -1.071412123040172e-08 4.9192303010275094e-08 2.754732547629803e-08 2.218273809647208e-06 3.87985870196857e-07 1.5942265299250099e-06 7.997444413012877e-07
pcs.V4 2.694486852569953e-06 4.760156370175075e-08 1.369420664045184e-08 -2.0587831796030853e-10 -1.7632840853923028e-06 4.90418814723354e-07 -2.4419254171035252e-08 3.2528044251681963e-10 9.487273960133319e-08 2.885663894002437e-06 1.5200588552175603e-08 -1.3097823172104302e-08 3.783840462082959e-08 -5.647323881783688e-08 -5.342940935561204e-08 2.32346763617051e-08 8.341095849437479e-08 -4.33849105872999e-08 5.3657120894995024e-08 -6.258772823815096e-08 -1.246650186286124e-07 4.985667604634611e-08 9.002462315399939e-08 4.668173381136743e-08 4.756462440432271e-08 2.8880128160195856e-08 2.5921291500274948e-08 4.6586483641268775e-08 -7.956786809122957e-07 7.150675458690174e-07 -2.327344754752656e-06 -2.043875053207739e-06
