 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.95654304542644e-05 1.0904303130870271e-05 -3.0627450975318424e-07 2.86429121959473e-09 -2.3924275757666467e-05 2.3285389513650735e-06 -7.234568597783923e-08 7.162101830355715e-10 3.3277987960122635e-07 1.5437715664661102e-07 -1.1371027162835479e-07 -3.628427581647194e-08 -9.907787884856224e-08 8.838932362640441e-08 -8.01350517689076e-08 1.2708845289920094e-07 -6.071564421253373e-08 -9.66520149634746e-08 -7.42789145931699e-08 -3.238518183951062e-09 -4.4177715461344156e-08 8.798008839559393e-08 -1.0220249919683249e-07 -8.127145215665542e-08 -1.4544068839906467e-08 -3.02756518286088e-08 5.0989713874766546e-08 3.3224742177753886e-08 -1.1242211530938011e-05 1.0734945670194458e-05 6.518391398121243e-06
age 1.0904303130765194e-05 0.00029111241012821774 -6.7470782943961476e-06 4.859156617352422e-08 0.003717326347762645 -0.00028379268074179247 6.577257866905622e-06 -4.7347604035870404e-08 1.5025318198306835e-07 1.546492239277496e-07 -1.469978589405806e-07 2.619811036617326e-07 4.8774633898138426e-08 1.6344086761767073e-07 1.2912250483902109e-07 3.01731401745148e-07 1.8418613874618227e-07 -4.947411025503242e-07 -8.773308286542317e-08 5.987133292056709e-08 -2.621387358525949e-07 -1.8331896804717644e-07 -1.519959722667185e-07 1.8477153493793815e-07 1.2729865463544133e-07 -2.4409932621435176e-07 3.328347979800446e-07 4.270419815730301e-07 1.4660052039214992e-06 2.8234859624598875e-06 1.8182008267980052e-06
age2 -3.062745097536658e-07 -6.747078294392881e-06 1.5936130702406298e-07 -1.167085468467661e-09 -8.436522797448343e-05 6.579226513671709e-06 -1.5542291987843055e-07 1.1378467740011227e-09 -1.805200892072372e-09 -3.962401011840334e-09 2.1796342974776033e-09 -6.05728688419927e-09 -1.3129076825274022e-09 -4.476075664242225e-09 -2.1944260972920715e-09 -6.752822863740641e-09 -4.296011039977862e-09 1.096296776245266e-08 2.0467688922139896e-09 -1.1325668358369962e-09 5.780538450389553e-09 3.1263552869720502e-09 2.380904276091502e-09 -3.3498796075374057e-09 -3.6640644562208e-09 5.371359859772732e-09 -8.067520455106677e-09 -9.797586138513736e-09 -3.1967409693991794e-08 -7.633178364136135e-08 -3.008648864501595e-08
age3 2.864291219592426e-09 4.859156617350535e-08 -1.1670854684677292e-09 8.685500682725335e-12 5.97175089346076e-07 -4.7372676407210745e-08 1.1381777277097655e-09 -8.467805637317626e-12 3.4459695308681366e-12 3.5832001471819665e-11 -1.2420125183873815e-11 4.2160606500766497e-11 8.069045671924407e-12 3.7160332727840107e-11 1.1136384491061044e-11 4.878940616031789e-11 3.2872496286296e-11 -7.552389830392067e-11 -1.8063205348466266e-11 6.287019940011063e-12 -4.064035370804088e-11 -1.4228014636590027e-11 -1.1068562979341461e-11 1.8565544858386857e-11 2.972591464168503e-11 -3.695048688065618e-11 6.111465736503291e-11 7.029266156809308e-11 1.9608611161548413e-10 5.806753223459382e-10 1.63670264027838e-10
sex -2.392427575880461e-05 0.0037173263477664484 -8.436522797456964e-05 5.971750893466797e-07 0.1282156312186203 -0.009682855812598656 0.0002233790035078067 -1.607385526760353e-06 1.3454025161331164e-06 -1.5020294954329327e-06 6.306824000601461e-07 1.7564669264846173e-06 -2.0771470623190784e-06 -1.1164076837435004e-06 2.3569288220647654e-06 3.305029085061533e-06 -3.9570617726599074e-08 -4.393964164395684e-06 -2.9704172523376535e-06 3.638676767137604e-06 2.0596759812992184e-07 -2.7116901310557353e-06 -4.438247181421705e-06 1.7805893873339284e-06 8.154016512863918e-07 -3.5122349014295045e-06 8.158231680916124e-06 4.49088526672413e-06 -2.7250943179981994e-05 4.5118586329597955e-05 0.00010145750824222626
agesex 2.3285389514771203e-06 -0.00028379268074196025 6.5792265136755236e-06 -4.737267640723729e-08 -0.00968285581259893 0.0007507394112451273 -1.767313144945564e-05 1.2925077302075227e-07 -6.599688766347387e-08 1.212348376838803e-07 -9.239660941963406e-08 -7.942203828934455e-08 1.1645492179357929e-07 8.284485412644968e-08 -8.472652046514986e-08 -2.5640353341992293e-07 -4.2174729900780114e-08 3.335594837945816e-07 1.8863106114641928e-07 -2.6423048369837653e-07 -3.5350684360889215e-08 1.736431205911367e-07 2.962236178945348e-07 -4.2460147834712563e-08 -1.696492328814724e-07 2.9770642781539716e-07 -6.522991271410927e-07 -3.5647148615477315e-07 1.4787123938889061e-06 -4.7558614275461774e-06 -7.270140498262267e-06
age2sex -7.234568598046315e-08 6.577257866913311e-06 -1.5542291987860446e-07 1.1381777277109796e-09 0.00022337900350781896 -1.7673131449456095e-05 4.2377022451564937e-07 -3.149820712030747e-09 5.493266017002789e-10 -2.755292786781211e-09 2.7444818128379392e-09 1.360610152193594e-09 -2.2874929542035884e-09 -2.117356185127508e-09 5.705480404285705e-10 6.060608089898492e-09 2.0834206365316856e-09 -7.2144643670152045e-09 -4.283087996373036e-09 5.6948081636823274e-09 1.0747464623431644e-09 -2.624672090579163e-09 -6.398587840152403e-09 -9.026447307722638e-10 5.5114399477792005e-09 -7.680092063309305e-09 1.5641224072209026e-08 8.373898084855096e-09 -1.8990165274445146e-08 1.267301287704501e-07 1.6477034568494495e-07
age3sex 7.162101830647228e-10 -4.7347604035918956e-08 1.1378467740022607e-09 -8.467805637325788e-12 -1.6073855267604832e-06 1.2925077302075868e-07 -3.149820712030821e-09 2.3773848717688476e-11 -1.061471308620344e-12 2.0746635917861233e-11 -2.1335674820309276e-11 -9.386221594534258e-12 1.7642763878415707e-11 1.8422987116164914e-11 1.927165910437212e-12 -4.7659452145339195e-11 -2.279381671830081e-11 4.749463344090712e-11 3.189144745126254e-11 -3.865505561241291e-11 -7.70593744452703e-12 9.48107991376428e-12 4.5015334277937666e-11 1.8271100021541745e-11 -4.768664102011631e-11 6.05858743021646e-11 -1.160999841876387e-10 -6.315605628347247e-11 7.874791947730563e-12 -9.87686845783781e-10 -1.2084191441052878e-09
pcs.V3 3.3277987960121433e-07 1.5025318198324155e-07 -1.8052008920763401e-09 3.4459695308963965e-12 1.3454025161391579e-06 -6.599688766393834e-08 5.493266017111642e-10 -1.0614713086997207e-12 1.040199160241149e-06 8.234226110779776e-08 -2.1001465399425877e-08 7.122303971934683e-09 4.8848910184354574e-09 1.863003111354354e-08 -1.0717343679527058e-08 1.4299402302867157e-08 9.213672459243073e-09 1.9752252956122715e-09 -7.89190762904148e-09 2.3259396489775918e-08 -4.275047117421822e-09 -1.4465592639143157e-08 -1.0405720000840848e-08 -8.60081541180665e-09 -5.086154583021081e-09 -1.9775970456746673e-08 4.367468397037488e-09 5.388645407025738e-09 2.7113665586823404e-07 6.672201859650619e-07 6.592714522168257e-07
pcs.V4 1.543771566466459e-07 1.5464922392764866e-07 -3.96240101183787e-09 3.5832001471801215e-11 -1.5020294954345153e-06 1.2123483768401823e-07 -2.7552927867847884e-09 2.074663591788957e-11 8.234226110779784e-08 1.115654082024188e-06 2.7571073148335245e-08 -6.481156775515484e-09 1.9245698714135475e-08 -2.2301402452951833e-08 -1.2555229368112312e-08 1.7853979331141266e-08 5.6390220930759015e-09 -1.6082356461068892e-09 1.8500254609137542e-08 -6.309594292056686e-09 -5.554672190464181e-09 6.044230041041165e-09 1.1616949516853508e-08 4.510937900930097e-09 9.087803587201243e-09 -5.820505958148197e-09 6.2581457836413e-09 6.7854155234185785e-09 4.887359198518414e-08 -6.348779268212959e-07 -5.696090322439265e-07
