 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.023853484901523534 0.008851178957719886 -0.0002856233474555968 2.9284129339901747e-06 0.04140091801453023 -0.004253001471793259 0.00013825788529850272 -1.4326475016024548e-06 3.51982117075709e-06 2.2888038726676403e-06 1.4458178002360365e-06 -5.959907369758884e-06 2.2306784920814083e-06 -1.1714082171719758e-05 3.278402726243859e-06 2.852067607387574e-07 -2.1425482734423696e-06 -2.497869178931557e-06 -1.755999267196258e-05 -4.943670243598989e-06 -3.7664881754147512e-06 -5.570102709585334e-07 1.2548466248336737e-06 7.531379335136303e-07 5.4200768027086484e-06 -8.206279734584694e-07 1.4018305814340284e-05 -7.877288403042116e-06 -5.9513481883907436e-05 1.7046117811548222e-05 8.6257113543027e-05 -1.9679340652228704e-05 -1.810379479466903e-05 1.6053487390936624e-05 -5.746166395846937e-05
age 0.008851178957731475 0.006816941639888872 -0.0002054541994533631 1.960098516287585e-06 0.06692659125221935 -0.006420770449013871 0.00019328419289767575 -1.8427097770001863e-06 3.4408577973325994e-06 -1.523736050034446e-06 -4.5970126977837765e-06 2.814119655518177e-07 4.865778149263306e-07 -5.321671223092586e-07 1.77087689379979e-06 3.14827096489921e-07 2.618275414597459e-07 -3.2238356305927484e-06 -4.387843894749735e-06 1.4522290940008071e-06 -9.374711715030453e-07 -1.7751027634570538e-06 8.639325206408795e-07 8.385865136511126e-07 6.81748686008768e-07 -2.8856016747156313e-06 2.4956656631249993e-06 -1.4128642093890397e-07 -1.282106654544293e-05 -1.703799483117175e-05 1.3922486036207009e-05 0.00019552029841389217 -0.00015531082543354243 6.935611853988247e-06 -1.0851693036047853e-05
age2 -0.00028562334745651027 -0.00020545419945397608 6.2617751450087234e-06 -6.037867731429993e-08 -0.001995786422815065 0.00019358959481764157 -5.892019689801232e-06 5.676631330606223e-08 -1.1721438635170411e-07 6.564765193378798e-08 1.2989422402155776e-07 9.36721991013283e-10 -1.4914244261018608e-08 1.7312129191673155e-08 -3.950458689131104e-08 6.823714444974644e-10 -7.866604888803909e-09 8.241564940309731e-08 1.6296315815615192e-07 -4.126134955541457e-08 2.1742490416907864e-08 4.199877638710537e-08 -2.1383122004933818e-08 -6.6508029724715495e-09 -3.192543559840432e-08 8.086227084616578e-08 -9.517892839921831e-08 2.2499927539485868e-08 5.304732690727388e-07 1.0627545787432216e-07 -6.21873458221479e-07 -4.963484494607501e-06 4.525386616948873e-06 -2.673854061766132e-07 5.00525581148982e-07
age3 2.9284129339955606e-06 1.9600985162883624e-06 -6.037867731417243e-08 5.885170196107541e-10 1.8881608579596657e-05 -1.8495718758355408e-06 5.688590222961713e-08 -5.5392962391229e-10 1.2356955948408067e-09 -7.360559227133524e-10 -1.1688403814566654e-09 -1.1601501689054794e-10 1.1595619646639442e-10 -2.1335937680437923e-10 2.5876903208364847e-10 -5.224181214198521e-11 8.359469662464149e-11 -6.358616362963215e-10 -1.847173243046206e-09 3.5616890091883283e-10 -1.560817818140805e-10 -3.421349353551689e-10 1.571388409686074e-10 -9.054494220550244e-11 4.3333011554234034e-10 -7.15004612813193e-10 1.1391965470897564e-09 -3.6659979348682586e-10 -6.439780358635482e-09 2.016644121011555e-09 8.79402787096368e-09 4.1129257689856855e-08 -4.319958186427167e-08 3.028655902929468e-09 -7.4427102031745044e-09
sex 0.04140091801529403 0.06692659125252842 -0.0019957864228244845 1.8881608579687798e-05 1.408176708861032 -0.13226688468975786 0.0038930688196703784 -3.622795588181291e-05 5.7903635232354115e-05 -3.818881045916651e-05 -4.539273362544101e-05 1.848452426799336e-05 -5.28425088086026e-05 9.550374491797825e-05 -1.3507647534884384e-05 2.0971938526231696e-05 7.507939252441285e-06 1.3993805729884933e-05 1.8579705351471217e-05 6.895889453129118e-05 8.385766674155365e-06 -3.182820415466206e-05 -3.188618592912227e-05 -5.5554374090375095e-05 -1.432855301966743e-06 -2.1548614791504033e-05 2.165089781975085e-05 4.57476889803307e-05 -0.0002900506523732458 -0.0012657571043655903 -0.00030212844158206223 0.005158141243754471 -0.0027891831758598195 0.0010087796145778233 0.00020079103904410215
agesex -0.004253001471861199 -0.006420770449037363 0.00019358959481837184 -1.8495718758427743e-06 -0.13226688468977113 0.012582719642951079 -0.0003745883980214418 3.5212447429958085e-06 -5.775174222175074e-06 4.0447305189454365e-06 4.842619007212051e-06 -1.781622365223616e-06 4.773411708794666e-06 -9.387217490803555e-06 1.7700955044072376e-06 -1.7310206442417461e-06 -1.3311240956409307e-06 -1.6002747045840011e-06 -8.583387091865856e-07 -6.669237571239962e-06 -1.4431088156677833e-06 2.792819165103013e-06 2.6559039943727167e-06 6.068401040852639e-06 -5.904452830582434e-07 2.071588230890821e-06 -2.126599279147423e-06 -4.160121097372901e-06 2.6159582694655752e-05 0.00010548905390317276 3.141992952134474e-05 -0.00046039215183489633 0.00026844370564191734 -0.00011166030371540657 -8.715692582883287e-06
age2sex 0.00013825788529986863 0.0001932841928974469 -5.892019689797289e-06 5.688590222961142e-08 0.0038930688196711118 -0.000374588398021474 1.1279165463464629e-05 -1.0718593756393061e-07 1.7981145961083412e-07 -1.3490074318981603e-07 -1.5994468963762182e-07 5.460981640362374e-08 -1.3927885088267543e-07 2.8706330273916705e-07 -6.551526911321694e-08 4.4187008398030774e-08 5.7317032768499546e-08 5.8350866725096296e-08 -8.592552240321087e-09 2.0064449944267593e-07 5.975575678758186e-08 -7.608490577924116e-08 -7.332750365286793e-08 -2.0057183243106658e-07 3.652116169531009e-08 -6.541376966119632e-08 6.743092067630388e-08 1.158343742512902e-07 -8.173205204507829e-07 -2.8176847807128146e-06 -8.044601637027519e-07 1.3055658412877965e-05 -8.262624630523665e-06 3.556806196465839e-06 -1.2544987608187484e-07
age3sex -1.4326475016281055e-06 -1.842709777012978e-06 5.6766313306443316e-08 -5.539296239158905e-10 -3.622795588182212e-05 3.5212447429963286e-06 -1.0718593756393699e-07 1.0299601446803877e-09 -1.7939719252496307e-09 1.4168631325165555e-09 1.657714637368006e-09 -5.137422363783407e-10 1.303029270206475e-09 -2.7491758203861505e-09 7.448555679656573e-10 -3.64085489059418e-10 -6.808042028208173e-10 -6.589103169094306e-10 4.1992137163230635e-10 -1.895144298389801e-09 -7.076418810745633e-10 6.939939270205714e-10 6.094206557955692e-10 2.023311064148787e-09 -5.302248928446065e-10 6.434792403532747e-10 -7.433721245970304e-10 -1.015817364223587e-09 8.378627060915301e-09 2.488950636088905e-08 5.616727611280608e-09 -1.193143914911045e-07 8.092470766272991e-08 -3.469880086798961e-08 4.874872408861377e-09
pcs.V3 3.519821170789966e-06 3.4408577973443228e-06 -1.172143863520658e-07 1.2356955948443402e-09 5.790363523233387e-05 -5.7751742221723865e-06 1.798114596107337e-07 -1.7939719252485363e-09 3.164144732701264e-06 5.1304365351492476e-08 -1.2305125157018208e-08 -8.76254261335101e-09 1.086026216410482e-07 7.812296236516117e-08 -9.248742589911943e-09 8.521725606834087e-08 -8.096026002522138e-08 1.0074332465474736e-07 -1.1281427511163226e-07 1.844851532682212e-08 3.58529925723718e-08 -1.4686221811125567e-08 -1.3971306624648524e-07 2.7974990069018466e-08 4.148901800269111e-08 -1.7285774878262437e-08 7.94363350116023e-08 6.068399682980557e-08 1.6718441120889306e-06 3.5013714933739916e-06 -7.939836337102675e-07 -1.0709901555818616e-06 -7.610265738000961e-07 2.582295359246689e-06 1.0951953305834989e-06
pcs.V4 2.288803872633764e-06 -1.523736050055314e-06 6.564765193442782e-08 -7.360559227195778e-10 -3.818881045939864e-05 4.044730518967304e-06 -1.3490074319046281e-07 1.416863132522625e-09 5.1304365351481134e-08 2.965182665837457e-06 -4.8489331101854904e-09 1.9885706526451533e-08 7.662227069226528e-08 -2.7137704376430547e-08 -6.904506125165819e-08 -1.123620485500938e-08 8.841354747957974e-08 -4.5510384216254154e-08 3.7222443148560116e-08 -1.2263940605220506e-07 -1.5609412345329714e-07 7.21032598698693e-08 1.0542780950363096e-07 6.624626089749591e-08 9.461018334739291e-08 4.3510156542017e-08 -2.259853191088443e-08 3.021420611658158e-08 -4.5311178917612636e-07 7.125960557146538e-07 3.0315991257296507e-06 -3.5171198576354353e-06 -1.3701346760700926e-06 -4.681371648433499e-06 -1.9236961103067525e-06
pcs.V5 1.445817800193462e-06 -4.5970126977980744e-06 1.2989422402201555e-07 -1.1688403814613166e-09 -4.5392733625499835e-05 4.842619007216962e-06 -1.5994468963775133e-07 1.6577146373691165e-09 -1.2305125157023537e-08 -4.848933110193759e-09 2.6845708081825755e-06 4.979537602805284e-08 1.954863079457933e-08 -5.13080433226116e-10 -1.881773252270641e-08 -7.164795102965738e-08 1.4000394113488447e-08 7.780905053708948e-08 -4.009400859704101e-08 -2.129559615330637e-08 -1.3703102518557608e-08 -4.755944682847562e-08 -8.930809197534546e-08 -1.3303609312007197e-07 8.998774299658307e-08 8.070570727905903e-08 4.800787793353806e-08 3.0022014880273525e-08 2.683443287193437e-07 4.47748611083968e-07 3.498737929222335e-07 4.1758958045666715e-06 -1.2518171396623485e-06 1.1235695749139639e-06 -8.519093857072937e-07
