 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.146758444026746e-05 7.113560901731879e-06 -1.9442260949169167e-07 1.8715904045465117e-09 -2.418100724687928e-05 2.2279905938508494e-06 -6.431163773124035e-08 6.025005901376772e-10 2.456878019297462e-07 2.1815405590608395e-07 -1.9392619031253572e-07 -1.0221138928996628e-07 -5.253992472785459e-08 6.582905750362988e-08 -8.043866997182998e-08 7.598553639687616e-08 8.295455817161189e-09 -1.0806094872084432e-07 -1.1358332519319405e-07 -2.582746855068575e-08 -3.2726332491893034e-08 4.247224939723946e-08 -3.940776989973392e-08 -3.9785826051137345e-08 2.968116939103855e-08 -3.035987513180633e-08 3.857076828188293e-08 -1.3605017258853876e-08 -9.710514435361558e-06 1.1047805289823908e-05 7.04126887764768e-06
age 7.113560901675667e-06 0.0002667946095144542 -6.142315558173451e-06 4.388090946784943e-08 0.003344121511675806 -0.00025348335787757164 5.82545223981701e-06 -4.153747962172194e-08 -9.274521742176462e-09 1.804179580476144e-07 -8.596433073486655e-08 2.019425616392092e-07 4.170170485863266e-08 5.319518445827202e-08 1.2376982753129592e-07 1.1761093460268858e-07 1.1426930264906877e-07 -3.215968069373213e-07 -8.710532482786686e-08 7.338529828145994e-08 -1.612058301288147e-07 -1.578473982283788e-07 -2.107942846246819e-07 2.3064219787095266e-07 1.6350929267659855e-07 -1.873741431607463e-07 1.1021652600145536e-07 3.307777616850058e-07 1.935689779889652e-06 1.903439253027019e-06 1.0576371413050598e-06
age2 -1.9442260949296926e-07 -6.142315558170578e-06 1.4415506112815327e-07 -1.0474645329294475e-09 -7.525990961149845e-05 5.827530060699133e-06 -1.3651593818745214e-07 9.899814501712475e-10 2.476189777302679e-09 -4.051401117861175e-09 1.22027185774019e-09 -4.9842250134473205e-09 -1.085542134689521e-09 -1.971882126961741e-09 -2.232604828194717e-09 -2.0103734058066137e-09 -2.6343654687450067e-09 7.10549609628805e-09 2.306237404826933e-09 -1.4759617122817818e-09 3.482950157988591e-09 2.648940267046157e-09 3.8265392967249336e-09 -4.410973098612957e-09 -4.345521811919445e-09 4.156100189270808e-09 -3.0018076607610255e-09 -7.559033112799995e-09 -4.435045229200317e-08 -5.048719551240235e-08 -1.3037382880552829e-08
age3 1.8715904045484857e-09 4.388090946783013e-08 -1.0474645329294934e-09 7.735670897960467e-12 5.277637510165392e-07 -4.1569000893328585e-08 9.904267408188658e-10 -7.299297044726554e-12 -3.159394036837046e-11 3.242127790317561e-11 -7.63125188112302e-12 3.6256048371698545e-11 6.912663904778227e-12 1.8463854028291408e-11 1.2293781526553506e-11 1.0916959885000164e-11 2.0535320379938687e-11 -4.8707257159223724e-11 -2.100362188690878e-11 8.274470510797563e-12 -2.4431347028457587e-11 -1.2052307949751595e-11 -2.2128267120432127e-11 2.5242666392681745e-11 3.45790750187492e-11 -2.8447788418362617e-11 2.4425765171032308e-11 5.26322281850199e-11 3.0015286492639554e-10 3.633691788512329e-10 3.736879040896765e-11
sex -2.4181007243777695e-05 0.003344121511679956 -7.525990961160276e-05 5.277637510173492e-07 0.11653063569723832 -0.008747396715338087 0.00020030288410281233 -1.4292527408782136e-06 -4.010001995186747e-07 -9.614191786821823e-07 6.700772831030077e-07 1.7386712473563205e-06 -2.473012814871744e-06 -8.916373854338735e-07 2.375954198596313e-06 2.7524127443257706e-07 -5.321445738138992e-07 -2.673755884662041e-06 -1.6279902215866028e-06 2.67226197380877e-06 2.507613283804897e-07 -1.5242150170003756e-06 -3.566728249929694e-06 2.3711224556823976e-06 -8.376313101696467e-07 -2.4845676944498577e-06 3.761510282169817e-06 4.954831764532723e-07 -8.091718602828629e-06 2.4183095544679243e-05 7.921960549764539e-05
agesex 2.227990593905033e-06 -0.0002534833578780553 5.827530060710908e-06 -4.1569000893416504e-08 -0.008747396715337705 0.0006742763123994439 -1.5757294569812375e-05 1.1427963941114891e-07 7.331613248918324e-08 9.597656598424107e-08 -5.279236637343184e-08 -1.0008773265023885e-07 1.4947084830941998e-07 1.7266769652022045e-08 -1.0434898927057717e-07 -8.455324949339522e-09 3.093636216717428e-08 2.0967190156842942e-07 9.767028064419817e-08 -1.9445668939554902e-07 -6.274985234851036e-08 8.16420922382656e-08 2.3321425430831907e-07 -9.63843120454526e-08 -7.89163398729241e-09 2.0321671613903671e-07 -3.204399510716691e-07 -3.8098087762361555e-08 2.481066889430751e-07 -2.7169224731397616e-06 -5.781247382121457e-06
age2sex -6.43116377246438e-08 5.8254522398231615e-06 -1.3651593818761096e-07 9.904267408201306e-10 0.0002003028841027962 -1.5757294569811812e-05 3.751140863320092e-07 -2.7651499766733017e-09 -2.7643309192501625e-09 -2.5996209732865595e-09 1.1252046857162502e-09 2.103366643605428e-09 -2.9952539725081358e-09 3.569818136343352e-10 1.265548375848254e-09 -3.9500076004430013e-10 -1.8281458796451922e-10 -4.588264023623424e-09 -2.3534594827762365e-09 4.133001845021874e-09 2.2377627794004544e-09 -7.487147224445769e-10 -5.045794668244184e-09 3.1378313198202014e-10 1.156789401436684e-09 -5.242707940482574e-09 8.015024190813835e-09 4.2285957817153976e-10 5.831169549822239e-09 7.095594148981787e-08 1.302639715775662e-07
age3sex 6.025005901025699e-10 -4.15374796217536e-08 9.899814501720653e-10 -7.299297044733066e-12 -1.4292527408780575e-06 1.1427963941114171e-07 -2.7651499766732277e-09 2.069970890025367e-11 2.407198649572596e-11 2.2930022542082738e-11 -6.280879683790208e-12 -1.6178414086269792e-11 2.1163364762770622e-11 -5.240194319328213e-12 -3.2893566622256254e-12 5.8160394953450755e-12 -3.068952798143647e-12 3.018840852291993e-11 1.7998917259942985e-11 -2.6867396846869507e-11 -2.0127653902879776e-11 -1.8172609264938072e-12 3.516748902938101e-11 1.1515014891921895e-11 -1.2942189439062843e-11 4.150731373298548e-11 -6.157479689667236e-11 -3.7376624485821727e-14 -1.4991602858732772e-10 -5.316578162755652e-10 -9.37819948957055e-10
pcs.V3 2.4568780192972283e-07 -9.27452174197252e-09 2.4761897772980697e-09 -3.1593940368338115e-11 -4.010001995124327e-07 7.331613248870737e-08 -2.7643309192391478e-09 2.4071986495646714e-11 1.00262038273325e-06 7.199474761270176e-08 -2.4797974345100158e-08 1.8583188992849327e-09 5.380880585188566e-09 1.3869529486367926e-08 -4.006416401097326e-09 1.675731626579643e-08 9.745531137513037e-09 1.1541617165018168e-10 -7.661153202935008e-09 1.6719693287628998e-08 -2.7750797359198373e-09 -1.1458481604908136e-08 -1.3915308570546193e-08 -8.997600713955135e-09 -6.201475870872519e-09 -1.6207332999073324e-08 3.5264459786274706e-09 2.5909561109014823e-09 2.626632282028718e-07 6.484030306929882e-07 5.75192313466321e-07
pcs.V4 2.1815405590603175e-07 1.804179580473335e-07 -4.051401117854645e-09 3.242127790312842e-11 -9.61419178690844e-07 9.597656598491506e-08 -2.5996209733024306e-09 2.2930022542198547e-11 7.199474761270184e-08 1.0596427363457542e-06 2.6466928878607336e-08 -3.5682563591987008e-09 1.7034742431066896e-08 -2.4137583738912742e-08 -1.0888212023089605e-08 1.7824506301066473e-08 -2.044756478810197e-09 -5.3420230749560075e-09 1.3472337500151697e-08 -1.0177853653326036e-08 -8.195512457285023e-09 1.0508142742243657e-08 1.074124413216045e-08 8.83247160904835e-09 9.32731072702284e-09 8.849335696503081e-10 1.1573292321179997e-09 4.2176008632571495e-09 -4.3206884329757505e-09 -6.020077975696964e-07 -4.969903750455425e-07
