 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.02125625641517119 0.007896148677937262 -0.00025478359207855677 2.6133692796428043e-06 0.03725538581935817 -0.0038263934088668887 0.0001244965367572209 -1.2918357014624417e-06 3.7199378614452507e-06 2.2310645798118803e-06 5.070053148560274e-07 -4.786526705243883e-06 2.1960563876459222e-06 -1.0619371606439599e-05 3.009178391631082e-06 -1.8863428626625043e-07 -1.8815627760103484e-06 -2.407189097452218e-06 -1.6471819238137352e-05 -4.776624189682069e-06 -2.545607213350563e-06 -4.142903887545257e-07 9.959887342320099e-08 1.326688970541378e-07 5.115915353793448e-06 -9.274710212861727e-07 1.3071165740327059e-05 -7.18994946576114e-06 -4.7936336451544816e-05 -3.762242461580458e-07 5.357407949167574e-05 2.7499727540592196e-05 -2.9342709709887858e-05 2.2359286816003236e-05 -2.659744989428111e-05
age 0.00789614867789966 0.006099838914891789 -0.00018396835783071665 1.7568891288732704e-06 0.06093863054965588 -0.00585120550807021 0.00017633501204310315 -1.6832057292684927e-06 3.484802875977021e-06 -1.077055576621043e-06 -4.057095496410289e-06 3.2943399544494984e-07 4.10476326195209e-07 -6.29897332170516e-07 1.6250188206583904e-06 -1.9280772483054098e-08 -2.545128500135354e-07 -2.7457256327381304e-06 -3.7949719577500565e-06 1.2816217501275535e-06 -3.058076789776996e-07 -1.293640242135073e-06 5.043701482307258e-07 2.7041088485728107e-07 6.881921924515158e-07 -2.181031920743246e-06 2.095513976519041e-06 -3.831564178602319e-07 -1.235164320873567e-05 -1.4554881928528084e-05 -2.673889622835328e-07 0.000173213344854216 -0.00013458393248729733 1.2741034670720844e-05 2.4759744701986314e-06
age2 -0.00025478359207792853 -0.00018396835783135115 5.610018952539622e-06 -5.414244224105688e-08 -0.00181826150417514 0.0001764957003783964 -5.377113532720691e-06 5.186385633699222e-08 -1.1546707450198591e-07 4.9576157543117295e-08 1.1456644476937042e-07 -3.958742312947347e-09 -1.1710983503961037e-08 2.075293565528801e-08 -3.611330269527645e-08 1.0257412238035425e-08 5.916200457444841e-09 7.047018704770079e-08 1.428200867511345e-07 -3.6541925195209056e-08 2.7227936049346144e-09 3.04806701096048e-08 -9.173487061051276e-09 7.793689265450628e-09 -3.100003247632856e-08 6.126519628376098e-08 -8.109457200096233e-08 2.7202735857227032e-08 4.818430537349213e-07 1.1261777766992027e-07 -1.4781332732963862e-07 -4.3775438943117575e-06 3.858561702778839e-06 -4.074005084705571e-07 5.160181668772431e-09
age3 2.613369279633085e-06 1.756889128874544e-06 -5.414244224093474e-08 5.281481296850068e-10 1.720980128961311e-05 -1.6868349946950553e-06 5.192735071003284e-08 -5.061687067454096e-10 1.1967339369015605e-09 -5.70847092220974e-10 -1.03199463862936e-09 -3.809222267645289e-11 8.274011055696635e-11 -2.435948990811548e-10 2.3045697741794632e-10 -1.4775021080258118e-10 -3.293165957773019e-11 -5.428916656015284e-10 -1.6380170876253807e-09 3.116809550868563e-10 2.947905691534365e-11 -2.5574881199842136e-10 3.214394398808011e-11 -2.0465765741745107e-10 4.1953779767313877e-10 -5.414687344303973e-10 9.840337965730858e-10 -3.916766397620608e-10 -5.6573807280641855e-09 1.2356671227503864e-09 3.6979820992554782e-09 3.587758511965074e-08 -3.599429470283762e-08 3.969781796945555e-09 -1.6345885149973643e-09
sex 0.03725538581844165 0.06093863054920158 -0.0018182615041609717 1.7209801289474033e-05 1.2767850614050147 -0.12009045664430312 0.0035398802009539046 -3.299150628504511e-05 5.675839564399832e-05 -2.8364935877915073e-05 -3.7069773681983226e-05 1.8170274555652007e-05 -4.892550947575196e-05 8.144849446657624e-05 -1.1134395956703905e-05 1.3046415020795383e-05 1.5371104947922033e-06 1.4632871427042508e-05 1.7594675121294455e-05 6.036703383965008e-05 1.4690998316656718e-05 -2.428564572135214e-05 -2.2431700867634192e-05 -5.232809069469315e-05 1.9470912388884077e-06 -1.2166216255616962e-05 1.4127102620212541e-05 3.235229524243578e-05 -0.00026919932794811064 -0.0010615494990433934 -0.00040663045548708414 0.004045237530463042 -0.0020258930239166507 0.0007366829212773818 0.0005533992729469672
agesex -0.0038263934088354316 -0.005851205508093533 0.00017649570037893175 -1.6868349946984032e-06 -0.12009045664432835 0.011438706043164347 -0.000340998335149538 3.2100879116922723e-06 -5.578485067832426e-06 3.096675148155948e-06 3.955418830283058e-06 -1.8110210081221774e-06 4.491911092582554e-06 -8.041847799882489e-06 1.5500739364222422e-06 -9.347103611247806e-07 -7.085955141648668e-07 -1.5909243790073219e-06 -8.84351706515488e-07 -5.9029107173420095e-06 -1.9777507863573635e-06 2.1172122682918726e-06 1.927054308420928e-06 5.656115367351832e-06 -8.042903076991966e-07 1.1962054829380662e-06 -1.3508779577510913e-06 -2.887533757777157e-06 2.4101105514116726e-05 8.733929300300188e-05 4.169813214037912e-05 -0.0003523547924077408 0.0001919692055469486 -8.318305896461672e-05 -4.5831367699333284e-05
age2sex 0.00012449653675468465 0.00017633501204188681 -5.377113532682845e-06 5.1927350709661704e-08 0.003539880200955482 -0.0003409983351496169 1.0280820657097565e-05 -9.782975993656836e-08 1.7161967598909476e-07 -1.057061499639579e-07 -1.3013012908941593e-07 5.717242896959811e-08 -1.3274898533518006e-07 2.4648451836407175e-07 -5.991000154171053e-08 1.9648105193279484e-08 3.7587686203182106e-08 5.6494770459446146e-08 -3.940452725113565e-09 1.7890637565183244e-07 7.468348929550914e-08 -5.837100201666725e-08 -5.5095400157048445e-08 -1.8538480730280616e-07 4.1285339762323685e-08 -3.868243550780828e-08 4.2601673883603904e-08 7.909027146011513e-08 -7.397293305542229e-07 -2.3039066295551427e-06 -1.1449125544714306e-06 9.730958087738621e-06 -5.824479020040384e-06 2.662735339921841e-06 1.0961640758488625e-06
age3sex -1.2918357014393834e-06 -1.683205729258205e-06 5.186385633667108e-08 -5.061687067422424e-10 -3.2991506285068485e-05 3.210087911693827e-06 -9.782975993659256e-08 9.41232965751696e-10 -1.6949595292005335e-09 1.1329388878213093e-09 1.3449188355653898e-09 -5.527741701200245e-10 1.2559507467083884e-09 -2.3637884799827363e-09 7.051402387677832e-10 -1.2337870823847164e-10 -4.882378123407668e-10 -6.333999934978146e-10 3.3668630540653573e-10 -1.6957165497409398e-09 -8.4580941729987e-10 5.541211946181558e-10 4.692706915774944e-10 1.8573427998066387e-09 -5.691765882708842e-10 3.83116203547313e-10 -4.905351052183862e-10 -6.866612326311502e-10 7.459172294170492e-09 2.0207553302846265e-08 9.235379855216463e-09 -8.657998758988799e-08 5.612534376982004e-08 -2.590774856565645e-08 -7.72611927950585e-09
pcs.V3 3.7199378614017805e-06 3.4848028759559847e-06 -1.1546707450136464e-07 1.196733936895826e-09 5.675839564429112e-05 -5.578485067859303e-06 1.7161967598986225e-07 -1.6949595292074095e-09 2.626538294390777e-06 7.036344169168645e-08 -5.9908742966842855e-09 1.2099691693698219e-09 8.34568780123548e-08 6.20476143536076e-08 5.996755729729069e-09 8.138739703555203e-08 -6.735164557859729e-08 8.772421881320873e-08 -7.867214197733991e-08 1.496112141068094e-08 1.8580887799277137e-08 -1.1939655644129499e-08 -1.1805617895500706e-07 3.395904609725322e-08 2.9430027419928705e-08 -2.1882554375399336e-08 6.64315079675715e-08 4.640435445180688e-08 1.4431277906515172e-06 2.865823990115761e-06 -8.365425067037867e-07 -3.8359297230156437e-07 -1.2196258241210264e-06 2.1998853442055945e-06 1.093821687983878e-06
pcs.V4 2.231064579833486e-06 -1.077055576613452e-06 4.95761575428763e-08 -5.708470922185601e-10 -2.8364935877986197e-05 3.096675148162096e-06 -1.0570614996412028e-07 1.1329388878226193e-09 7.036344169169093e-08 2.470369116850066e-06 1.2583835225800952e-08 1.632173490251712e-08 7.078245315668766e-08 -1.7799313096360576e-08 -6.659478478063078e-08 -3.9766378523047785e-09 7.812787810288863e-08 -3.4562220404808685e-08 2.8066599633887e-08 -1.0235734675943022e-07 -1.337773193420005e-07 6.469828214759386e-08 9.050313524541222e-08 5.3897658888822754e-08 8.535553425576028e-08 4.352301091309155e-08 -1.5825984479126682e-08 2.485961804440777e-08 -2.8789272960901586e-07 1.1319663477530613e-07 2.3165412936592427e-06 -2.548425475716546e-06 -8.86806106080332e-07 -3.487775876577961e-06 -1.822834695521404e-06
