 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011069201701150923 0.004313610811631813 -0.00013572953221535375 1.3558472026590333e-06 0.015409195824118526 -0.0014986735522932034 4.5776294085977735e-05 -4.4400049666201634e-07 -8.952928661950543e-07 3.5121137818703544e-06 2.6263252564775613e-06 -1.8847259877511044e-06 8.808162401308536e-07 -1.0277550230287834e-05 -3.24188439503209e-06 -3.2824510442446034e-06 -1.971780543494793e-06 -4.859463824748112e-06 -1.280591532788915e-05 -4.612963232103132e-06 -3.3132826301377105e-07 1.35754173046473e-06 3.724343190636145e-06 -2.034738263512238e-06 -3.5234198336764474e-07 -5.534102536205317e-06 8.06103469096553e-06 -3.8083201995483883e-06 5.412755040092674e-06 -0.00010741580158392947 8.34363022327428e-05 4.206261394534292e-06
age 0.004313610811549905 0.004910411589873107 -0.00014236330712475226 1.30042230309717e-06 0.05219010611474723 -0.00484475868638403 0.00014042995489755433 -1.2825776110781752e-06 -2.8010106560910777e-07 4.2923793317938365e-07 -1.6190861943536837e-06 6.441336966641934e-07 -6.138586346641312e-07 -1.8696400651934293e-06 -5.10898868372008e-07 -2.4308266078901276e-06 -1.3083016157108784e-06 -4.407586639879612e-06 -2.9588041273750118e-06 1.3891185617871355e-06 9.78397127993242e-08 -1.2667858491148103e-06 1.1629973398084704e-06 -3.8478891462897826e-07 -2.731468050284205e-06 -4.344400747286973e-06 1.5957731429288226e-07 1.5378756714044202e-06 2.539799321631038e-05 1.714057995767307e-05 0.00011651980321202749 -0.00016928342670295796
age2 -0.000135729532213029 -0.0001423633071248104 4.176545840968313e-06 -3.8583973898124504e-08 -0.0014952979007280126 0.00014046242562403403 -4.119452531459284e-06 3.804775766586243e-08 1.7508823165306065e-09 4.9545475003606855e-09 3.8319623788760936e-08 -1.5480413280240976e-08 1.3046696190682295e-08 5.881053023907519e-08 2.7289878063202266e-08 8.707659710218341e-08 3.8549575168504676e-08 1.2769197142208716e-07 1.035635970425398e-07 -3.528425552976417e-08 -1.121832346323945e-08 2.798619936635833e-08 -3.29270212762318e-08 2.4583323278766682e-08 6.76015985163684e-08 1.2202648438205526e-07 -1.8651783973360762e-08 -3.133767411512389e-08 -6.80424494931443e-07 -5.092412157923528e-07 -2.8312705334096006e-06 4.548982617352934e-06
age3 1.3558472026370676e-06 1.3004223030970448e-06 -3.8583973898105075e-08 3.606074417821509e-10 1.3518555810118237e-05 -1.2832495659510723e-06 3.805845353550598e-08 -3.5558448858429167e-10 5.2234912412041115e-11 -1.4446784848965292e-10 -2.606490181881453e-10 9.60395905064688e-11 -8.801738411301205e-11 -6.112425781127619e-10 -3.735202370035891e-10 -9.2604583121813e-10 -3.406703717719789e-10 -1.1627072783356447e-09 -1.1223107407179587e-09 2.6475020987118e-10 1.789288733048382e-10 -2.150749911204303e-10 2.992681311751822e-10 -3.4388131596290794e-10 -4.858214238718659e-10 -1.100590637021082e-09 3.2107592290265444e-10 1.7360535938762234e-10 5.969858324962982e-09 4.025526762631162e-09 2.2307769376225485e-08 -3.912352694973335e-08
sex 0.015409195821867906 0.052190106113238294 -0.0014952979006844804 1.3518555809722366e-05 1.145757431731247 -0.1049534048055648 0.003004171138479001 -2.709750550207464e-05 2.895293058714948e-05 -3.2188644087037516e-08 6.754543554442907e-06 1.0068794426198703e-05 -3.473734488353919e-05 5.460833852069091e-05 -9.754505053111624e-06 -3.504450455264678e-05 -1.4853333769333498e-05 -1.2852487158664139e-05 1.95060768261593e-05 5.710999471307398e-05 1.589235770647395e-05 -3.0925323442440175e-05 -2.204054476506823e-05 -3.680450576310628e-05 -1.6645733251776948e-05 -3.4070321032733347e-05 -9.587120350957319e-06 4.581327539432199e-05 0.000562767785480592 0.00025130547036276735 0.0016946714654041974 -0.0028132685851057484
agesex -0.0014986735520859838 -0.004844758686242828 0.0001404624256199571 -1.283249565913993e-06 -0.10495340480553193 0.009751102837141598 -0.0002826418812426805 2.577912320680267e-06 -2.5345398991863625e-06 4.661669129869875e-07 -5.036528942446623e-07 -8.264119066286927e-07 2.9019265282046387e-06 -5.248226146307677e-06 1.355040973778253e-06 3.8081486262851465e-06 1.0384571789609027e-06 1.3413536260421883e-06 -1.6746285652366955e-06 -5.362791503829743e-06 -1.9102435737114957e-06 2.584067535473608e-06 2.2190496585769304e-06 3.945700661528791e-06 8.717030881372185e-07 3.1257485940851826e-06 1.0223054597868927e-06 -4.29012785721691e-06 -5.0752854265138444e-05 -2.35594446183897e-05 -0.00013631977234953712 0.0002466135691608061
age2sex 4.577629407973335e-05 0.00014042995489300705 -4.11945253132871e-06 3.805845353432561e-08 0.0030041711384771437 -0.0002826418812425964 8.295801504035353e-06 -7.657433316649463e-08 6.98122088713906e-08 -2.806533431813579e-08 1.3529118647635051e-08 2.2947297885107352e-08 -7.823759584970568e-08 1.5509885069854346e-07 -4.989795754820721e-08 -1.2699359834426548e-07 -1.789592415955465e-08 -4.123142488432608e-08 4.1593639601145135e-08 1.5702117907963507e-07 6.858724516288419e-08 -7.056263862249812e-08 -6.998814188200956e-08 -1.3006959537192008e-07 -7.352802312225952e-09 -9.118204857714406e-08 -3.3429881082973985e-08 1.2327011486271405e-07 1.4344593299805808e-06 5.886219531039717e-07 3.54881474593878e-06 -6.835651444296315e-06
age3sex -4.4400049660271694e-07 -1.282577611035917e-06 3.8047757664647546e-08 -3.555844885732857e-10 -2.7097505502050702e-05 2.577912320678853e-06 -7.657433316647592e-08 7.155768865499803e-10 -6.457074212405676e-10 3.9957725863161494e-10 -1.2275954084108864e-10 -1.931731268392862e-10 6.722316462325526e-10 -1.431205955277735e-09 5.656711233192405e-10 1.3087650891753177e-09 4.6857094203262823e-11 3.858421606665346e-10 -3.12424032768018e-10 -1.4428343633400352e-09 -7.585056407561042e-10 6.578613550011232e-10 6.473761455661208e-10 1.3116099756954874e-09 -1.2398684706002718e-10 8.35577450673702e-10 2.992734908722857e-10 -1.1116701720667557e-09 -1.300404289501866e-08 -3.847114886054838e-09 -3.004807365804786e-08 6.004143233076005e-08
pcs.V3 -8.952928662607271e-07 -2.801010656847447e-07 1.750882318718914e-09 5.2234912392085816e-11 2.895293058633652e-05 -2.5345398991110977e-06 6.981220886921433e-08 -6.457074212207326e-10 2.9777213706238755e-06 1.8502144925806062e-07 2.7529585556426553e-08 2.7576181518034333e-09 8.181009349992768e-08 5.2263961125662104e-08 -2.6951934590374378e-08 7.54107397033516e-08 -9.236521411039416e-08 1.0376235625362903e-07 -5.2423977593511714e-08 -6.215165782932235e-09 -1.4096001212524075e-08 1.7251066385330708e-09 -8.901056224191358e-08 4.179289109443107e-08 9.241516959225193e-09 -5.0417142950520766e-09 7.287946965075001e-08 2.8636377471089484e-08 2.399749661548368e-06 7.584374281895369e-08 1.8315184839249064e-06 4.696404279009315e-07
pcs.V4 3.5121137818973074e-06 4.2923793321832673e-07 4.954547499225842e-09 -1.4446784847923639e-10 -3.218864352428022e-08 4.66166912934461e-07 -2.806533431660523e-08 3.995772586175724e-10 1.8502144925806782e-07 2.9106884711197105e-06 7.969243524761008e-08 -1.4685279268451325e-08 2.9584980463211505e-08 -7.452433818869419e-08 -5.742183032828801e-08 4.62825758236155e-08 1.0633990967002442e-07 -3.890313033260417e-08 3.918772627154337e-08 -7.717148388002766e-08 -1.4467570276862032e-07 6.576986348318133e-08 1.0900137922119284e-07 6.010164391158359e-08 6.14542150090509e-08 4.111545888923757e-08 1.7697886211429195e-08 1.0253400619782654e-08 -9.449073612658407e-07 -1.3151702413475705e-07 -1.6869258212450143e-06 -1.1756206299894044e-06
