 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00032365869711526086 -0.0004502315578123504 8.403758231281188e-06 -5.0170776403833394e-08 0.001998158538807919 -0.0001289550744732263 2.6626774866164496e-06 -1.7649263374981614e-08 -3.057517280059232e-07 1.0522709639907328e-06 -3.142335058800612e-07 6.765327799170232e-09 -6.692538914686521e-08 -9.414121351900481e-08 2.930356663799812e-07 4.5465800508489397e-07 -3.747410193596706e-08 -2.2352779309233147e-07 -5.416366685396205e-07 3.049664622896284e-08 -1.404839267184015e-07 2.2923597409885643e-07 -5.912508856653281e-08 1.501131741373624e-07 -6.86305091084775e-07 -4.994759326813442e-09 2.895419290796983e-08 -3.036906726825648e-07 5.480256070965954e-07
age -0.000450231557811737 0.002180894684002139 -4.2425043149400795e-05 2.6531237019343396e-07 0.03342689484374622 -0.002027838166655219 3.9407564108265935e-05 -2.4630666709903935e-07 1.0965275446571368e-06 -7.543237652944227e-07 2.6625293534066156e-07 -5.99865730940707e-07 -3.9983211376886184e-08 2.2994534291615823e-07 9.425606196617548e-08 -3.8597456805464703e-07 5.187306882041825e-07 4.709636341682351e-07 4.794579458972341e-07 -3.043442187578658e-07 5.637211014017367e-07 -4.596431213974845e-07 -1.3024041829292114e-06 -2.110302258710276e-07 2.1917618440391084e-06 2.621547845460401e-09 1.43469224056371e-07 6.735028917713207e-07 9.049270242945684e-07
age2 8.40375823120059e-06 -4.242504314931273e-05 8.327564192465396e-07 -5.254532874918455e-09 -0.0006437488888322708 3.940229678667248e-05 -7.726537893698519e-07 4.872450494494645e-09 -1.8428041266747385e-08 1.3445330556961065e-08 -5.764666346694549e-09 1.0122911523673892e-08 -3.9253424529671793e-10 -6.3947775687323766e-09 -1.6886070031832117e-09 7.727614396027542e-09 -1.0378611574831733e-08 -7.92125063711873e-09 -8.097267045139953e-09 6.76180596470897e-09 -1.0171959410920298e-08 7.81870375573813e-09 2.4198003488890927e-08 4.081190849271285e-09 -4.373823855572596e-08 5.804592952383691e-10 -4.685604901930764e-09 -1.3108685830084035e-08 -4.132125783609768e-08
age3 -5.0170776403589105e-08 2.6531237019332924e-07 -5.254532874926677e-09 3.3464312066444563e-11 3.989326980289893e-06 -2.462448980840292e-07 4.872118359617408e-09 -3.100917000999448e-11 9.503663101789621e-11 -7.261117789242837e-11 3.5722758572647674e-11 -5.5757681575075926e-11 6.5985257437149255e-12 5.251395455684751e-11 9.259888541992329e-12 -4.9831809032592346e-11 6.881359485510526e-11 4.292921485657798e-11 3.9668373288424084e-11 -4.882731446982332e-11 5.87357178854721e-11 -3.942931510496145e-11 -1.446313575835952e-10 -2.7561610288628466e-11 2.808227904200044e-10 -6.359327862020525e-12 4.074021861062596e-11 8.03105013096301e-11 3.5163152455229767e-10
sex 0.001998158538914864 0.03342689484339058 -0.0006437488888253745 3.98932698024694e-06 1.5331977545652848 -0.09360780504920116 0.0018329881353535587 -1.1561091871626031e-05 -2.1242892730437775e-05 1.7325156275935966e-05 5.375674211277943e-06 -2.124666651281837e-05 -8.644659032029268e-06 -2.1848647082986367e-05 4.16238214065293e-05 1.4179215420117719e-05 8.30010415843e-06 2.3280178991744895e-05 -1.4514737671977588e-05 -7.663362925219644e-06 1.6012558769413455e-05 6.930753876902074e-06 -4.576839170046978e-05 6.8658496551600975e-06 5.746452270461698e-06 1.673779813893387e-05 -1.937375874651239e-06 -9.144432238116522e-06 3.897710419555683e-05
agesex -0.00012895507448494866 -0.0020278381666263313 3.940229678611786e-05 -2.4624489808061175e-07 -0.09360780504918392 0.005767684222163471 -0.00011392163387164355 7.243777630157137e-07 1.4081524135414275e-06 -9.785245525975514e-07 -2.967886730787253e-07 1.310736175486187e-06 4.801706011654474e-07 1.2992023728313064e-06 -2.4841847624739953e-06 -8.644882583119397e-07 -4.734050145049534e-07 -1.3928579986363222e-06 8.896457136683783e-07 5.812689809093463e-07 -9.768717595455469e-07 -4.968659132700877e-07 2.7733132356519524e-06 -3.672624974695898e-07 -4.026394976729652e-07 -9.002689396773954e-07 -9.957575447558143e-08 6.238801745103696e-07 -4.817858290775103e-06
age2sex 2.662677486737505e-06 3.940756410781865e-05 -7.726537893611661e-07 4.8721183595632164e-09 0.001832988135352848 -0.00011392163387162084 2.269825718510872e-06 -1.4556295230885287e-08 -3.015228430755615e-08 1.7787432029292564e-08 5.164570912550983e-09 -2.5543477493367217e-08 -8.840773820945452e-09 -2.455838189063552e-08 4.792793628144573e-08 1.646804259059982e-08 9.276274836875139e-09 2.7001134869575513e-08 -1.8209369721167113e-08 -1.340252715380308e-08 1.9408386197845633e-08 1.1848548778476111e-08 -5.4254267927943996e-08 5.341209723826657e-09 8.952201074464164e-09 1.508877718482005e-08 5.904124434991885e-09 -1.3864371050940378e-08 1.4326900293238477e-07
age3sex -1.7649263375662506e-08 -2.4630666709634965e-07 4.872450494442138e-09 -3.1009170009665124e-11 -1.1561091871619046e-05 7.243777630154174e-07 -1.4556295230882285e-08 9.416225569848222e-11 2.0398672759967223e-10 -1.0195961590657935e-10 -2.734493448992695e-11 1.57526801115007e-10 5.622997494255282e-11 1.5043467150157322e-10 -2.998170159171719e-10 -1.0206362279418747e-10 -6.092677383093792e-11 -1.6961483727807534e-10 1.2010290097672721e-10 9.627474535041745e-11 -1.2425374154325337e-10 -8.915940210532064e-11 3.4340364317785954e-10 -1.7673208378416095e-11 -6.33615497890821e-11 -7.991673087298032e-11 -6.052267664101536e-11 9.742675890706789e-11 -1.2518015632835835e-09
pcs.V3 -3.0575172800609924e-07 1.0965275446697667e-06 -1.8428041266995212e-08 9.50366310194595e-11 -2.1242892730028398e-05 1.4081524135162945e-06 -3.015228430706196e-08 2.039867275965463e-10 1.5013603861852296e-06 1.1616541762014591e-07 -3.278416850325613e-08 -8.030509892687156e-09 -3.848723040902349e-09 3.289524336937933e-08 -2.7091942780717825e-08 1.3706495226898265e-08 1.1808504746542446e-08 -2.006362008644216e-08 -5.342671825023748e-09 2.630042483676242e-08 8.652414141624881e-09 -1.879560797212325e-08 -1.540970688902943e-08 -2.3308519009481766e-08 -1.9650398819484642e-08 -2.8978277367421123e-08 1.7131210234598954e-08 -3.2547915187394357e-09 1.1852664132746919e-06
pcs.V4 1.052270963991694e-06 -7.543237652981492e-07 1.3445330557033198e-08 -7.26111778928767e-11 1.732515627591288e-05 -9.785245525963596e-07 1.778743202927389e-08 -1.0195961590649284e-10 1.1616541762014195e-07 1.5936077076214632e-06 5.358699779266056e-08 1.3439949324135671e-08 1.1161787267136736e-08 -3.83428159138276e-08 -7.219232252766819e-09 3.781865787962927e-08 -3.369440664224344e-09 -8.588478127011643e-09 6.914269440988049e-09 6.4850431589308585e-09 -9.404596751512728e-09 3.382137247915128e-09 6.75213439739102e-09 8.305517760899207e-09 2.185191675806444e-08 7.326011378952931e-09 -6.694928309590231e-09 -2.1168323338648954e-09 -7.376744631870313e-07
pcs.V5 -3.142335058797104e-07 2.6625293533773755e-07 -5.7646663466373795e-09 3.572275857228836e-11 5.375674211202502e-06 -2.9678867307403884e-07 5.164570912457695e-09 -2.734493448932959e-11 -3.278416850325603e-08 5.358699779266004e-08 1.6192645598076306e-06 6.399510888849259e-09 -1.172166681874242e-08 -4.134557270552039e-08 3.547592091103007e-09 -1.2024616647693985e-09 -4.1433290563354285e-09 2.57913483943274e-08 3.0161839207054035e-08 1.564724717726396e-08 2.423804615783502e-08 1.986371209728542e-08 -4.537120688601056e-09 -3.60180887013545e-09 6.269634844225069e-09 6.841952608204291e-09 -1.7583297321173887e-09 -1.4307416260853812e-08 2.419729962175912e-07
pcs.V6 6.7653277968484245e-09 -5.998657309346869e-07 1.0122911523557788e-08 -5.575768157435688e-11 -2.1246666512836797e-05 1.3107361754875808e-06 -2.5543477493400244e-08 1.575268011152537e-10 -8.03050989268103e-09 1.343994932413512e-08 6.399510888848197e-09 1.6112951285727938e-06 7.745686665025185e-09 4.301605286759769e-09 3.1997155489834394e-08 -1.2639230590388609e-08 6.391835306476771e-08 7.781543600238617e-09 1.20391212592674e-09 -6.390109044828153e-09 -1.4681774334552426e-08 5.3417888251137845e-09 -3.774458955102018e-09 3.2440238290887762e-09 -4.134641111791143e-09 5.423099927732804e-09 -3.0102423989585336e-08 -1.168366727349178e-08 3.42322044101034e-07
pcs.V7 -6.692538914714253e-08 -3.9983211374402776e-08 -3.925342453455418e-10 6.598525744023426e-12 -8.64465903198247e-06 4.801706011626382e-07 -8.840773820891583e-09 5.6229974942221144e-11 -3.8487230409010534e-09 1.1161787267137017e-08 -1.1721666818742603e-08 7.745686665024424e-09 1.8199239472379287e-06 1.3822527158634907e-08 5.773515147631787e-09 -2.8639468893538556e-08 7.360554815224015e-09 -6.046339636718037e-09 1.8144583604324898e-08 -8.560263756562896e-09 -1.7614635883547607e-08 -1.309248073139218e-08 -4.904410688613041e-09 1.3188565273667784e-08 9.35614479691303e-09 -3.784014587596153e-08 -3.0351977391504118e-09 4.551684887422237e-09 -9.610888836490352e-08
pcs.V8 -9.414121352089813e-08 2.2994534292645947e-07 -6.3947775689323334e-09 5.2513954558094665e-11 -2.18486470827893e-05 1.2992023728192997e-06 -2.455838189040141e-08 1.504346715001059e-10 3.289524336938183e-08 -3.834281591382616e-08 -4.134557270552078e-08 4.3016052867567045e-09 1.382252715863462e-08 1.8003913382759033e-06 7.300061302845963e-09 -2.291915693480138e-08 -2.068601627570612e-09 3.1971517772107515e-08 2.2606026718978462e-08 -3.541415539458946e-08 1.789359476139783e-08 3.967006849635664e-09 -1.4699609865009429e-08 1.09499023013011e-08 3.099279032761171e-08 2.853080110515208e-08 2.5933702782594148e-08 -1.5235681254362263e-09 -5.157028651829674e-08
pcs.V9 2.930356663827519e-07 9.425606195303628e-08 -1.6886070029259842e-09 9.259888540374717e-12 4.1623821406326865e-05 -2.4841847624619106e-06 4.7927936281215465e-08 -2.998170159157646e-10 -2.70919427807255e-08 -7.219232252768111e-09 3.5475920911043086e-09 3.199715548983774e-08 5.773515147631544e-09 7.300061302843557e-09 1.7967722275649312e-06 -5.566117890211966e-10 3.187420343798466e-08 7.436292783040103e-09 3.5381137158892977e-08 -5.441662281707628e-09 1.263172363265821e-08 -6.104956506490281e-09 3.789555585535313e-09 -3.5550393304897735e-09 -3.0991456169946205e-08 -1.4946408834868662e-08 -6.823207567469421e-09 1.510517320457285e-08 1.3621368334300183e-07
