 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00011246325680618599 8.008881126321366e-06 -2.236458904992361e-07 2.1799049832467407e-09 -1.805497283258549e-05 1.6550675317283212e-06 -4.7847428007922586e-08 4.694196021424562e-10 2.9705074122467514e-07 2.4917530040636137e-07 -1.6910913888673289e-07 -9.216694235407061e-08 -8.05512106072358e-08 5.066356644942528e-08 -8.473339258377842e-08 1.031877144218508e-07 6.961058102604061e-09 -1.1460906551525307e-07 -1.7768357061831133e-07 -3.4999783411701214e-08 -3.8378310424296684e-08 3.310435690870569e-08 -3.863457843079193e-08 -8.220359949191728e-08 5.1940795790567e-08 -4.7970204861191915e-08 2.4756875333615538e-08 -1.4490104600337774e-08 -1.1747248845131766e-05 1.3100737292760573e-05 8.462238372012738e-06
age 8.00888112622511e-06 0.00030757338669266704 -7.077721094279756e-06 5.055844189863202e-08 0.0038660361612004855 -0.00029285083045551636 6.726618885108823e-06 -4.794046929133497e-08 -3.747649142185886e-08 1.875363251524975e-07 -6.352524092063519e-08 2.644739376188662e-07 3.699448258575203e-08 6.054246659063665e-08 1.4242417382134919e-07 1.8006900902578196e-07 1.8564596926859726e-07 -3.5493474189375513e-07 -9.610004998657806e-08 6.483370230730542e-08 -1.5724838644464955e-07 -2.311590510433323e-07 -3.169488510133164e-07 2.7510495495129306e-07 2.482224121134925e-07 -2.3299876218717474e-07 1.6591553247926335e-07 3.53657668389977e-07 2.2127784697677273e-06 2.030183594055545e-06 1.6527654797588269e-06
age2 -2.2364589049877407e-07 -7.077721094280058e-06 1.6600112212230152e-07 -1.2059234204246289e-09 -8.697773591524475e-05 6.730675929200469e-06 -1.5758865975637403e-07 1.142235597702314e-09 3.3249414168811416e-09 -4.034816724409772e-09 5.127565942363279e-10 -6.232752443128802e-09 -8.897146562370998e-10 -2.4826204214745765e-09 -2.4455735302179646e-09 -3.2648468101816683e-09 -4.3168297023868985e-09 7.932181096940457e-09 2.5394289364206042e-09 -1.2276763885687996e-09 3.124670985018377e-09 4.280212303193938e-09 6.039814484551265e-09 -5.31687596620007e-09 -6.630898047044049e-09 5.293098279733687e-09 -4.223424011719481e-09 -8.002034523140534e-09 -4.7762658874404664e-08 -5.740907257390077e-08 -2.4790215861414728e-08
age3 2.1799049832406713e-09 5.055844189864263e-08 -1.2059234204248119e-09 8.902877195866262e-12 6.098161305372664e-07 -4.800357500059897e-08 1.1431266490119581e-09 -8.420479008856657e-12 -3.85305282974152e-11 3.1821359554113754e-11 -1.8472713354634575e-12 4.375236968232913e-11 4.172027754047845e-12 2.4045054009264395e-11 1.258842849178231e-11 1.9080343028472902e-11 3.307087164638243e-11 -5.502887481335229e-11 -2.3350018676559866e-11 6.237026994265582e-12 -2.0386096999217105e-11 -2.3197291813841234e-11 -3.6649173407136616e-11 3.0777720313558164e-11 5.305231322197534e-11 -3.7611092533119556e-11 3.2674201196220635e-11 5.536788847454595e-11 3.032005402396591e-10 4.30340145691626e-10 1.1470306860823508e-10
sex -1.805497283240603e-05 0.003866036161192567 -8.69777359150606e-05 6.098161305359404e-07 0.1335043745511521 -0.010004116237804587 0.0002286215695910478 -1.627843248646748e-06 -1.7552914531024766e-06 -1.5220505949852386e-06 4.0816295506738364e-07 1.6361981381592286e-06 -4.099862025834132e-06 -1.908144646148905e-06 2.6505661691685973e-06 1.0097215456520303e-06 -1.4336827330763803e-07 -2.9185746492180468e-06 -2.0429845149666117e-06 3.1521409699477982e-06 3.2169908194942004e-07 -2.048669857650669e-06 -6.425280930434794e-06 2.5083355566451244e-06 -5.144183173823434e-07 -4.352523204487945e-06 5.702168297774006e-06 1.2963465988039346e-07 2.8291816058591345e-06 1.870916554543309e-05 9.259874810206964e-05
agesex 1.6550675315956517e-06 -0.00029285083045484925 6.730675929184994e-06 -4.800357500048817e-08 -0.0100041162378042 0.0007699658321160059 -1.795981498393314e-05 1.2999079891518196e-07 1.7765346868214733e-07 1.381773075667318e-07 -4.1113967457338366e-08 -7.22596126442746e-08 2.7841475596747754e-07 8.334042172941364e-08 -1.0411770061760786e-07 -4.842900222870077e-08 -3.805742547826718e-09 2.2109454335806522e-07 1.2797147613859625e-07 -2.2008578213530195e-07 -8.912308260057617e-08 1.2230449885688597e-07 4.386370033475778e-07 -9.993611900948453e-08 -5.856922109626309e-08 3.5071253307432235e-07 -4.696903897059145e-07 -1.9505942163344174e-08 -7.699618302302046e-07 -2.4186047452204426e-06 -6.763410025744941e-06
age2sex -4.784742800518997e-08 6.726618885093416e-06 -1.5758865975601796e-07 1.1431266490094172e-09 0.00022862156959102837 -1.795981498393236e-05 4.267963412865129e-07 -3.1401833293382852e-09 -5.181165970790268e-09 -3.50871438648401e-09 1.044983746937901e-09 1.0988842647071714e-09 -6.111780582672674e-09 -1.0483335595428857e-09 9.985687400844113e-10 2.2399031625767242e-10 7.079152861623371e-10 -4.817496065791603e-09 -3.1840368393599856e-09 4.761052321582613e-09 3.237380999671341e-09 -1.7548914397366111e-09 -9.70557105839516e-09 3.0991832015498564e-10 2.6754719145990296e-09 -8.955536824233123e-09 1.142331747641002e-08 1.4473011359457136e-10 3.386952427899466e-08 6.40817019017709e-08 1.5260594806996323e-07
age3sex 4.694196021374812e-10 -4.7940469291241405e-08 1.142235597700107e-09 -8.420479008840593e-12 -1.627843248646536e-06 1.2999079891517063e-07 -3.1401833293381512e-09 2.3466457854869363e-11 4.097556873654322e-11 2.8914664108149607e-11 -6.567621006702087e-12 -7.17307495170607e-12 4.5353298726089637e-11 4.6553460498460185e-12 3.4384265279379586e-14 2.543232132079193e-12 -9.890670888699778e-12 3.183738723716005e-11 2.4689603548590132e-11 -3.251194992076943e-11 -2.9637009647805107e-11 6.1823322564122795e-12 6.844203805249491e-11 1.180083056676686e-11 -2.5625522844248418e-11 7.090279231587609e-11 -8.553104580802952e-11 8.498010131405302e-13 -3.902126781207375e-10 -4.679492936726198e-10 -1.1033132215713785e-09
pcs.V3 2.9705074122471315e-07 -3.74764914220371e-08 3.3249414168852795e-09 -3.853052829744488e-11 -1.755291453108836e-06 1.7765346868265364e-07 -5.181165970802469e-09 4.097556873663422e-11 1.2320040923519717e-06 1.0069669247709202e-07 -1.8252249945832674e-08 -1.6392040572012201e-09 1.123634273740756e-08 1.4981601786815883e-08 -4.880092079309182e-09 2.1059551023697855e-08 1.2208538974998819e-08 -1.0452930036952176e-09 -1.674196829505906e-08 1.728736390819841e-08 2.312699108533858e-09 -1.1749561959753387e-08 -1.4060716387423864e-08 -1.608104564596113e-09 -7.48188895710425e-09 -1.5250176517303764e-08 4.374696637194376e-09 8.78407174489914e-09 3.3654782014774416e-07 7.49635913518885e-07 6.819459090813756e-07
pcs.V4 2.491753004063358e-07 1.8753632515277293e-07 -4.034816724416007e-09 3.182135955415747e-11 -1.522050594980397e-06 1.381773075663657e-07 -3.5087143864756447e-09 2.8914664108090396e-11 1.0069669247709192e-07 1.3160794379102797e-06 4.3327897120244367e-08 -1.2205686134592446e-08 2.0191421167158892e-08 -3.352546136804856e-08 -8.185143496412727e-09 2.778740014725188e-08 -1.320292320369169e-09 -8.295142204595968e-09 1.2029140291758842e-08 -1.2552247369262233e-08 -6.482601793510774e-09 1.620414399541552e-08 1.3623925183711948e-08 2.129513196056139e-08 7.345337693230804e-09 5.23047217727952e-09 -4.389821678881166e-09 1.0250016582424572e-08 -1.424917975114173e-08 -7.095696811054023e-07 -5.541731907261938e-07
