 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.015480170073465093 0.007290495700997497 -0.0002236639201466447 2.1824792839589237e-06 0.0360233473281717 -0.003449709013603273 0.0001036936491725424 -9.882591431520662e-07 4.364715651670298e-06 7.632711118603204e-06 -6.6477396442471e-06 7.218481011870623e-06 1.1690427340802806e-05 -9.432579871874238e-06 -1.794129926385872e-05 -8.626569707781769e-06 2.078008526605465e-06 2.1901731827419256e-07 -2.1610228518881103e-05 -1.2418706863363802e-05 2.517963641175633e-07 3.5077133749476176e-06 1.0910925093457318e-05 -7.778010497455389e-06 -5.971626231283481e-06 -1.8779637084238182e-05 1.951614774902526e-05 -1.1325773545748361e-05 2.4122507776899955e-05 -0.0003833480712841543 0.0003646787253126088 8.75397070100372e-05
age 0.0072904957009518835 0.010749891373888295 -0.0003016904126893109 2.6710971024606826e-06 0.11631696531831737 -0.010397989254025498 0.00029150228345250026 -2.57872989163382e-06 -9.182834921220534e-07 -1.4031183710972839e-06 -8.488337931447676e-06 1.1606000538533087e-05 4.648318736366097e-06 1.0088105621603075e-05 -1.0987494579027579e-05 -9.675205121572762e-06 -1.7576732421179246e-06 -1.4064581833629592e-06 -1.4016176769388395e-06 3.312185717463385e-06 1.0468079453159301e-05 -3.271079788166794e-06 1.5089144346806756e-06 -2.0781418025440093e-06 -1.6887388072748862e-05 -1.0535283718130422e-05 -9.637931565863706e-06 -4.0263697598099364e-07 1.2776745147615212e-05 2.4001121245022112e-05 0.0004324259960953147 -0.000411035778771427
age2 -0.0002236639201453945 -0.0003016904126893963 8.56608259201785e-06 -7.667567110012881e-08 -0.00321791802693288 0.0002911619532562257 -8.257192707584027e-06 7.383870792551253e-08 1.572652651745375e-08 7.456081261605623e-08 2.431143863477213e-07 -3.2741480914982257e-07 -1.5734374883192209e-07 -2.693933594312546e-07 3.211568159848923e-07 2.986948215470336e-07 2.5023529332096623e-08 3.9268925018411e-08 9.3227326264999e-08 -8.042608781106649e-08 -2.9259543166185144e-07 7.068935545326617e-08 -6.006364724307665e-08 7.86125064664321e-08 4.524036097291616e-07 3.265077492007739e-07 2.1847041400934642e-07 3.050383272557786e-08 -1.919612277181097e-07 -4.844227368476042e-07 -1.1073417053132818e-05 1.0420540203119626e-05
age3 2.1824792839483256e-06 2.671097102462463e-06 -7.667567110015577e-08 6.940011283921914e-10 2.81295306305205e-05 -2.5721174241279943e-06 7.373914166609138e-08 -6.66709802484213e-10 2.9137168858204916e-11 -8.355134577321244e-10 -2.178963313411422e-09 2.897001161093322e-09 1.5575064436340472e-09 2.235803594529463e-09 -3.024800314100276e-09 -2.8479320492336188e-09 -2.08554561699739e-11 -3.2802904188899387e-10 -1.266164144385034e-09 6.210148062618343e-10 2.5795431444640563e-09 -5.401737844016252e-10 6.615174087079969e-10 -9.151141521731436e-10 -3.763141925049423e-09 -3.1204457779213445e-09 -1.4901245660635384e-09 -4.695272754959664e-10 1.0243459597462258e-09 9.436888219456963e-10 9.083202188892832e-08 -8.57326426600176e-08
sex 0.036023347326881845 0.11631696531732699 -0.0032179180269034636 2.812953063024535e-05 2.5058115022046157 -0.21892656808103836 0.006007731989351439 -5.20727360385373e-05 7.033873041338913e-05 6.2664066294768135e-06 9.978304600245417e-05 0.00019368850480498977 4.094636396387447e-08 0.00024412117006383593 -0.0001571838617096844 -0.00013920156352517922 1.8334118360179318e-05 0.00011858819093538536 0.0001427538206835985 0.00014794104736531925 0.00010402050441342399 -0.0001458248831842583 -3.242069254601475e-05 -0.00010610371430878161 -0.00015393047338089754 -6.63223277047054e-05 -0.00019517891281372744 9.445500126804215e-05 0.0008525082640631058 0.0015022181100641547 0.002316430998319082 -0.004487511661130407
agesex -0.0034497090134929177 -0.010397989253942252 0.00029116195325373665 -2.572117424104622e-06 -0.21892656808112668 0.01942013461388167 -0.000540079201431413 4.736312646580034e-06 -5.9259617890395445e-06 -6.20053031137718e-07 -7.835460877677617e-06 -1.7558594135218675e-05 2.679574591913012e-09 -2.1786314627138336e-05 1.5020299444478401e-05 1.3991066115277068e-05 -2.5136211362168434e-06 -9.757764351310259e-06 -1.1265221437052298e-05 -1.4328296936731558e-05 -1.0353865803201483e-05 1.1354157191082896e-05 2.788825545577369e-06 9.16031361517369e-06 1.255555380826542e-05 5.987195134402489e-06 1.5783551848932302e-05 -8.779515755805995e-06 -7.872936586704087e-05 -0.00011702602451038428 -0.0002141929780505884 0.0004028301564845559
age2sex 0.00010369364916951449 0.00029150228345037565 -8.257192707519925e-06 7.373914166548478e-08 0.006007731989356436 -0.0005400792014316385 1.5216058763797317e-05 -1.3508756538411238e-07 1.6190937838081118e-07 2.3527691330122344e-09 1.9136104388339476e-07 4.930232744485504e-07 -8.795169017215509e-09 6.156921683601269e-07 -4.310005137879444e-07 -4.282232838669759e-07 9.313632570164523e-08 2.4830476811676757e-07 2.7803022026409435e-07 4.3305500031217104e-07 3.2493161085354e-07 -2.822178991823367e-07 -8.884010633494053e-08 -2.574261225203673e-07 -3.295453137412196e-07 -1.7109807788642157e-07 -4.2351136779204796e-07 2.417190158221562e-07 2.342698995171779e-06 2.9137755073378604e-06 5.794437770172167e-06 -1.141237917929688e-05
age3sex -9.88259143126048e-07 -2.5787298916156956e-06 7.383870792496615e-08 -6.667098024790484e-10 -5.207273603860395e-05 4.736312646584041e-06 -1.3508756538416884e-07 1.214457686045033e-09 -1.4669762258598117e-09 2.4320961882959433e-10 -1.4400563584543117e-09 -4.319306494544757e-09 2.371353901094715e-10 -5.5005885651696035e-09 3.831313943493858e-09 4.0511764196184835e-09 -1.0021956987610695e-09 -2.0068373031073127e-09 -2.2215644385433757e-09 -4.1098034863338334e-09 -3.2395457707620795e-09 2.3878079900824924e-09 8.402064328724487e-10 2.3241978767353195e-09 2.6333046275047193e-09 1.519793024011601e-09 3.699442086503755e-09 -2.0494831274338503e-09 -2.290371519821376e-08 -2.1364424691759577e-08 -4.892030955688012e-08 1.0161728711968022e-07
pcs.V3 4.364715651627178e-06 -9.182834921778122e-07 1.5726526519057357e-08 2.913716884366654e-11 7.033873041278102e-05 -5.925961788983433e-06 1.6190937837918795e-07 -1.4669762258450095e-09 7.302895574424147e-06 8.665939080613543e-07 3.7135883219459995e-07 1.9749286800289532e-08 -8.556402544491058e-08 1.4713474853623512e-08 -3.3138638761882393e-07 7.825750730246893e-09 -2.3537074936387404e-07 8.299947178932786e-08 -2.5316425602412763e-07 -9.399241851719008e-08 2.8027211551164297e-08 2.4547756843321576e-07 -6.685464499861085e-08 3.024618494244056e-07 -1.6056474420438273e-07 -2.9571294531086844e-08 -5.8093304680921376e-08 1.254568785684488e-07 7.586863319018772e-06 -2.6340606797474837e-08 -7.409773703570614e-07 8.041414886824377e-06
pcs.V4 7.632711118582431e-06 -1.4031183711437525e-06 7.456081261736141e-08 -8.355134577436897e-10 6.2664066286529774e-06 -6.200530310642401e-07 2.3527691309575976e-09 2.4320961884771114e-10 8.665939080613381e-07 7.254754797208383e-06 4.83881096485832e-07 1.7893407111590714e-07 3.9065265068594877e-07 -1.5909169474849677e-07 -3.86284185858783e-07 2.8789858958042206e-08 4.753833008950232e-08 -2.5110044640822874e-07 3.196474348987886e-09 -1.1946217933012117e-07 -1.2726457250462007e-07 4.214147984954853e-07 7.19750792172e-08 2.343263713172649e-07 2.7201255352418545e-07 2.5660225586542276e-07 -4.065920286071828e-08 1.3954514201279891e-07 -1.7691103562188723e-06 -2.935763717822587e-06 4.679028157187448e-07 -4.921370553454034e-06
