 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0024663889300542844 0.0008436521122638236 -2.5713945895354213e-05 2.4847173167332696e-07 -0.003601642276959567 0.0003662104625044263 -1.1641835728496709e-05 1.1622096546762786e-07 -2.197035034752188e-06 2.207293161693852e-06 5.979584887722787e-07 7.535654478274092e-07 1.0413678926252987e-06 -8.102527910557073e-07 2.089001568333927e-06 2.9365209241278896e-08 -4.624926374065778e-07 -1.281486432248958e-07 1.8236932869737872e-08 -1.261069231628499e-06 -1.4101599979805485e-07 1.281531323179193e-06 1.211277572674275e-06 1.8286521091267902e-07 -1.8700990499540917e-06 -4.374480730561455e-07 -1.3284163358246337e-06 -2.050564301466442e-06 -1.1338505135875137e-06 -4.054978104182654e-05 1.909628702967969e-05 4.288849099976696e-05
age 0.0008436521122629715 0.001744134092310131 -4.792163043434821e-05 4.114025899906771e-07 0.018129692231175203 -0.001609645900467262 4.415502018613308e-05 -3.7843870696114275e-07 -1.361818652601946e-06 6.768970733266777e-07 -7.976821972538604e-07 1.4891755637099225e-06 4.706334190255779e-08 -7.45179039119055e-08 1.2229697499892051e-06 7.668840356668934e-07 3.8791850380727403e-07 -1.6948462433974418e-06 7.180089106231892e-07 4.907991747747914e-07 -5.199915992529287e-07 7.728500296588817e-08 3.841266556198004e-07 9.938330932532531e-07 -1.3700154974102727e-06 -7.089511990200108e-08 -1.2201575495564632e-06 3.3058098799618e-07 1.2401289604945313e-05 -1.8744474590602374e-05 -8.720536747911404e-06 2.7656519141787583e-05
age2 -2.5713945895323777e-05 -4.792163043434667e-05 1.3337329472849978e-06 -1.1587127135434777e-08 -0.0004899712030111263 4.408651247052462e-05 -1.2249984594334612e-06 1.0624227646844538e-08 3.836038966345838e-08 -1.4947512149705532e-08 1.8341702737273654e-08 -4.121205299496597e-08 -3.5679910683216685e-09 8.826336497460405e-10 -3.270922370047623e-08 -1.7431576772725805e-08 -1.145011655150855e-08 4.134824264395922e-08 -2.093484348515121e-08 -1.2399172257240914e-08 1.0999215961583258e-08 -8.272809133569381e-09 -1.3302913809686138e-08 -1.9859287144716573e-08 3.923853735469137e-08 4.37329889334656e-10 3.6684770607129566e-08 -6.067476601800307e-09 -2.9800902843431294e-07 5.842865795038205e-07 1.501762527477718e-07 -7.859704785955381e-07
age3 2.4847173167304077e-07 4.1140258999033595e-07 -1.1587127135426171e-08 1.0188477075317994e-10 4.1480955131651454e-06 -3.7747225976137853e-07 1.0613964413286144e-08 -9.316197970381945e-11 -3.3325694122438236e-10 1.1913690160436383e-10 -1.2970420817369532e-10 3.550857631423066e-10 4.980581067515558e-11 -9.245182817373357e-12 2.748674338190985e-10 1.260248732034465e-10 1.0801184464380143e-10 -3.061010361244786e-10 1.814437165720853e-10 8.94403295348409e-11 -7.68665661540205e-11 1.1445385598322293e-10 1.312303472897639e-10 1.171643437618802e-10 -3.495689572150599e-10 6.946704809722562e-12 -3.343000535733707e-10 2.4432864884743816e-11 2.066323021110369e-09 -5.194765734837077e-09 -9.545281949299797e-10 6.9172510285107665e-09
sex -0.003601642276964063 0.018129692231148478 -0.0004899712030103899 4.148095513158855e-06 0.5414900022182528 -0.04795847061317759 0.0013180603986738815 -1.135982802859482e-05 -2.1461005159870326e-06 -1.367897308039116e-06 4.18733412011838e-06 1.4025048867705457e-05 -2.0268161428191127e-05 2.3583598652906772e-05 -1.5199815427175262e-05 6.72382438456752e-06 -2.667557850163749e-06 -1.354651624010089e-05 1.3193345013169801e-05 2.244303922928514e-05 -5.753101017301211e-07 7.998075310940384e-07 -1.3234263145298538e-05 -4.121652974653739e-06 4.681716281700261e-06 1.2376577383456228e-05 1.8779981515952558e-06 2.2785106322076468e-05 -5.842670559426934e-05 -6.019367299104763e-05 -0.0001587820379395196 0.0006103755574661585
agesex 0.0003662104625052825 -0.0016096459004664562 4.408651247049742e-05 -3.7747225976110505e-07 -0.04795847061318101 0.004314025770608844 -0.00012014330569122177 1.0471977347800868e-06 1.643393621013944e-07 1.1367339712489334e-07 -3.706018211417451e-07 -1.226216214183316e-06 1.6784723744488346e-06 -2.3190921622377856e-06 1.7135538131444139e-06 -5.268807944225433e-07 7.302802636624157e-08 1.0428846178462668e-06 -1.2106343988036078e-06 -2.0865727558022524e-06 -7.3559468485125e-08 -1.356480224449732e-07 9.534290662381648e-07 7.812793012282962e-07 -5.894834941988814e-07 -1.302568229288687e-06 -1.54116369299095e-07 -2.158824447901127e-06 3.753897692509857e-06 9.491454308783748e-06 4.2185001350830114e-06 -5.025201111031558e-05
age2sex -1.1641835728523419e-05 4.415502018613664e-05 -1.2249984594334502e-06 1.0613964413284966e-08 0.0013180603986740727 -0.00012014330569123032 3.389292628826924e-06 -2.989571497378682e-08 -2.785579407030226e-09 -3.1175041097995182e-09 9.771882385112058e-09 3.5098786268591845e-08 -4.410250705532985e-08 6.725412336029708e-08 -5.549557112442146e-08 1.2353977614203486e-08 4.098216390346587e-09 -2.2572372869951172e-08 3.2113260451528e-08 5.959304152079069e-08 3.0269062895495473e-09 5.953921346378885e-09 -2.3420951372805874e-08 -3.134197491569031e-08 1.962231678924137e-08 4.0659570777341786e-08 3.604137318234009e-09 6.244945747358661e-08 -1.0314796468309654e-07 -2.849023190082042e-07 3.143553480288013e-08 1.2613480988042162e-06
age3sex 1.1622096546793137e-07 -3.7843870696024357e-07 1.0624227646819411e-08 -9.316197970360318e-11 -1.1359828028597276e-05 1.0471977347802314e-06 -2.989571497378877e-08 2.6686533334829726e-10 -6.320124593759525e-12 4.0228363526464676e-11 -8.138134261865869e-11 -3.1987185843894626e-10 3.629252805843978e-10 -5.816143727197871e-10 5.470788565305702e-10 -9.798088723423988e-11 -9.095752510192728e-11 1.388002684011648e-10 -2.633452153293422e-10 -5.262282845063933e-10 -1.9895778056506533e-11 -4.9786390480890555e-11 1.8529263693469544e-10 3.3727664516547546e-10 -1.9780428827982098e-10 -3.9068098455702067e-10 -3.4540324773522367e-11 -5.715364480290107e-10 1.0918610028471653e-09 2.2830885518772345e-09 -9.732973391416095e-10 -9.977725305119391e-09
pcs.V3 -2.1970350347521938e-06 -1.3618186526024839e-06 3.836038966347348e-08 -3.332569412245145e-10 -2.146100515996624e-06 1.6433936210230574e-07 -2.7855794070569227e-09 -6.3201245935165565e-12 2.209031812310607e-06 7.365715510375476e-08 -6.254164280677173e-08 1.568823564365438e-08 3.810745300868161e-08 3.8431744349398617e-08 4.3264718067344976e-08 6.974594608779925e-08 -2.0316705622314697e-08 2.3351507188329843e-08 -3.9675207298391535e-08 3.1198979207702203e-09 2.7339387821720484e-08 -1.1443942781833165e-08 -3.685222145932879e-08 2.2353115806674255e-08 1.0359516295498886e-08 -1.1742618315176291e-08 2.458140397064497e-08 2.122945383195005e-09 1.500841494858264e-06 -7.126045778233363e-07 8.753330659932651e-07 1.5383319345944274e-06
pcs.V4 2.2072931616940364e-06 6.768970733274905e-07 -1.4947512149728475e-08 1.1913690160456768e-10 -1.367897308015864e-06 1.1367339712278743e-07 -3.1175041097404485e-09 4.022836352594694e-11 7.365715510375429e-08 2.2163220044106353e-06 2.6409325626645353e-08 7.0868097813875005e-09 2.9545401908480535e-08 -2.3158065203599717e-08 -3.72487092984096e-08 1.1456752310598798e-08 -5.619948326159579e-09 -2.006781387794322e-08 4.524333477870379e-08 -8.065582152411427e-08 -5.2181486080629144e-08 4.0488364858552405e-08 4.5107830815798926e-08 9.832540422421895e-09 4.639955811586003e-08 -7.507480405999741e-09 -1.7188918832075027e-08 8.915071775058392e-09 -8.791343033034043e-07 1.071920153265048e-06 -1.1840687805784268e-06 -1.997567815837527e-06
pcs.V5 5.97958488772702e-07 -7.976821972559472e-07 1.834170273733084e-08 -1.2970420817418526e-10 4.187334120063684e-06 -3.706018211367773e-07 9.771882384972245e-09 -8.138134261742734e-11 -6.25416428067716e-08 2.640932562664526e-08 2.132100674638582e-06 -7.790513395599324e-09 9.74101032383058e-09 -2.7103467640308857e-08 -9.792240542178737e-10 -3.16336313222508e-08 2.278078311913637e-08 1.795844939058445e-08 4.638253930667627e-09 -3.5032649849395013e-10 -2.0507193067540328e-08 -2.094899939793372e-08 -6.037534652715358e-08 -4.5779545020399367e-08 4.88833859616087e-08 5.2073164174249254e-08 6.5040533750813e-08 2.8865696573287242e-08 5.225743941317305e-07 -6.886136118033183e-07 1.5715993675224987e-06 -1.7598344248650437e-07
pcs.V6 7.535654478266314e-07 1.4891755637110912e-06 -4.12120529949982e-08 3.550857631425809e-10 1.4025048867744063e-05 -1.2262162141867896e-06 3.509878626868864e-08 -3.1987185843979123e-10 1.5688235643655172e-08 7.086809781386787e-09 -7.790513395597606e-09 2.108438486976867e-06 7.240755791604014e-10 1.1598649268809013e-08 1.091723120529759e-08 -4.143808957561805e-08 2.5001822368270775e-08 -4.6388951410273464e-08 -2.2041400372566387e-08 -3.573494163624672e-08 1.1248075597196111e-08 2.1837173655333616e-08 -1.4739518765801606e-08 2.1742246042625837e-08 1.2448251425346406e-08 1.9081619592643674e-08 -6.827503893919752e-08 3.852612487012062e-09 5.916921513206639e-07 -1.0879878382824365e-06 1.0716985111995212e-06 1.3338844712976492e-06
pcs.V7 1.0413678926260078e-06 4.7063341903647434e-08 -3.5679910683523057e-09 4.9805810675421196e-11 -2.0268161428206404e-05 1.6784723744500674e-06 -4.410250705536037e-08 3.629252805846327e-10 3.8107453008681486e-08 2.9545401908481342e-08 9.741010323828487e-09 7.240755791613189e-10 2.462737772251566e-06 -3.5205380502034775e-10 -2.4427215419334755e-08 -8.521049383111326e-08 1.8399175874478763e-09 -5.234460720955282e-08 1.1652493108855896e-08 -4.624196168620827e-08 1.0374569754322599e-08 -4.221336472624369e-08 -8.93207959349703e-08 -2.91782426540148e-08 -7.85150439717055e-09 -1.845580772680798e-08 -1.4110211494389551e-08 4.730402100159214e-10 3.6204941842434984e-08 -4.3622869367307436e-07 -4.805106748445861e-07 1.9951053303669979e-07
pcs.V8 -8.102527910561821e-07 -7.451790391309716e-08 8.826336497812219e-10 -9.245182817692505e-12 2.3583598652908978e-05 -2.3190921622377407e-06 6.725412336028917e-08 -5.816143727196638e-10 3.843174434939892e-08 -2.3158065203600805e-08 -2.7103467640306144e-08 1.1598649268806633e-08 -3.5205380501994496e-10 2.4185223170335008e-06 7.956199332864902e-08 1.3370790225339052e-08 4.004722733099416e-08 1.0938007386055815e-07 -2.0223684504316116e-08 -1.2322907155392828e-07 -7.351596985864897e-09 1.4739702368959456e-08 1.3711072604153435e-09 6.731411427233019e-08 5.237972579111619e-08 4.7256043386456877e-08 -2.465868992450213e-08 3.4827572514192017e-09 -1.8397799272266422e-07 -2.181919853675313e-07 -7.444223189530841e-07 6.664901678679079e-07
