 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0020951900813465487 0.0007280845642309488 -2.2221629253339928e-05 2.1505139125996383e-07 -0.002568621267944491 0.0002612510747384977 -8.307042718824162e-06 8.286706803990493e-08 -1.8470639639220872e-06 1.9648087768417943e-06 6.142127096242069e-07 9.305031073173184e-07 8.820890306387946e-07 -8.308613989085851e-07 1.750229887061799e-06 -1.8645733194942403e-07 -2.309267275758934e-07 -9.532021388139566e-10 8.718219546791061e-08 -1.0204482732336217e-06 -2.8091444389973324e-07 1.0649808676197652e-06 1.0655550240656058e-06 3.290366671485287e-07 -1.4799547862976142e-06 -1.25369358883307e-07 -1.1565022241113256e-06 -1.633534963425986e-06 -1.0646695416324063e-06 -3.3672879535389966e-05 1.2055489627194953e-05 4.2591358310606784e-05
age 0.0007280845642255771 0.0014937664947186609 -4.1037441315448785e-05 3.5225732602595075e-07 0.015248409930728667 -0.0013536079641419097 3.712148966344402e-05 -3.181061069397314e-07 -1.2115571769873957e-06 5.976900523337819e-07 -6.449686301422828e-07 1.3287804517665337e-06 4.1755476628572e-08 -1.5615554262094174e-07 1.0227833204735207e-06 6.10461135026737e-07 3.2497068272513174e-07 -1.4405532616237455e-06 5.101116064898099e-07 4.3507601549768326e-07 -3.762232006239789e-07 -8.92696970238861e-09 3.0357282667460816e-07 9.722330801315244e-07 -1.064352170227918e-06 -1.0463216174915357e-07 -9.56566635437537e-07 2.58750816527859e-07 1.037682664287303e-05 -1.3920284777779756e-05 -1.0182361552772007e-05 2.4614198707366013e-05
age2 -2.2221629253183383e-05 -4.103744131544806e-05 1.1420184761792027e-06 -9.920381853466916e-09 -0.0004116280162491398 3.703063626350333e-05 -1.0285967314263056e-06 8.918613131265504e-09 3.389913940187293e-08 -1.3219803267294308e-08 1.4727660573107007e-08 -3.6631641970213536e-08 -3.0402584349377954e-09 3.4656471651907024e-09 -2.7381519676556673e-08 -1.3347024252546678e-08 -9.460739446455394e-09 3.508486101668173e-08 -1.4986536169874563e-08 -1.0716708094611822e-08 7.66957265372538e-09 -4.989221627291092e-09 -1.1119571816400828e-08 -2.0566747638537938e-08 3.079543198332899e-08 1.6593706375855104e-09 2.9034698169456516e-08 -4.4394576179580575e-09 -2.455863850147811e-07 4.430923466930157e-07 1.9919248944363803e-07 -6.972614924331755e-07
age3 2.1505139125875644e-07 3.5225732602614557e-07 -9.920381853472346e-09 8.721920928461722e-11 3.481302229363716e-06 -3.167271000047119e-07 8.902276723831718e-09 -7.811032298871462e-11 -2.9296063594304145e-10 1.0563711055217035e-10 -1.0286533532664253e-10 3.1546513201357233e-10 4.026647445012703e-11 -3.2807312606160486e-11 2.315907086907639e-10 9.19965682510375e-11 8.805752775075599e-11 -2.592571012132519e-10 1.3032486731945914e-10 7.496321302033287e-11 -5.291687414147499e-11 8.052532459159843e-11 1.1245712574425129e-10 1.3270854988412125e-10 -2.7781743129100964e-10 -5.4438557116775936e-12 -2.65381809373804e-10 1.3852596732900607e-11 1.6597700978231017e-09 -3.95168451818029e-09 -1.4757044454976503e-09 6.187098910358535e-09
sex -0.0025686212680714605 0.015248409930615244 -0.0004116280162459637 3.4813022293358104e-06 0.4509100394519733 -0.03985056011893766 0.0010925634278442578 -9.391632769370212e-06 -5.221885100667506e-06 -1.3107013404098617e-06 4.616438800269808e-06 1.0144432643812909e-05 -1.924423098808282e-05 1.7068121740726844e-05 -1.3181736682961982e-05 6.674160863300104e-06 -4.737922862911436e-06 -1.3385968354120878e-05 1.0587644686529076e-05 1.8892457528136828e-05 -1.767108027908528e-07 9.382328669736745e-07 -1.1779570076722594e-05 -3.1718561807562377e-06 4.7121838246378846e-06 7.338738963673101e-06 3.881928478278101e-06 1.769991222593297e-05 -7.121671742383509e-05 -1.739294217539288e-05 -0.0001900474699954947 0.0005323472139293222
agesex 0.00026125107474973954 -0.0013536079641308424 3.703063626319305e-05 -3.1672710000199203e-07 -0.03985056011893601 0.003577359282243285 -9.938954506901844e-05 8.640342356890887e-07 4.6456003538260626e-07 1.1317250540361878e-07 -4.032455027857303e-07 -8.543153940919317e-07 1.615223012215732e-06 -1.6887174232356164e-06 1.4624218642427114e-06 -5.349628109854841e-07 2.99369041807203e-07 1.0393859230159154e-06 -9.467513212818243e-07 -1.7316614339281707e-06 -1.0497115790695796e-07 -1.4416891530702465e-07 8.29468314921085e-07 6.188543916907195e-07 -5.412457578982417e-07 -7.92578624917732e-07 -3.246993344795759e-07 -1.6863762207518815e-06 5.109907522153432e-06 5.308345533665113e-06 7.99212848365045e-06 -4.3538482403502306e-05
age2sex -8.307042719119558e-06 3.7121489663179835e-05 -1.0285967314188835e-06 8.902276723766348e-09 0.0010925634278441602 -9.938954506901376e-05 2.7971758288047627e-06 -2.4608063608450333e-08 -1.183632887799066e-08 -3.2541574837965334e-09 1.0418216165364655e-08 2.3740859509356247e-08 -4.299091598646705e-08 4.9327232396984665e-08 -4.677479245490977e-08 1.3122859178373589e-08 -3.740748458041826e-09 -2.3216331898391335e-08 2.4306460553169852e-08 4.881451399238074e-08 4.157821184607539e-09 5.9705778848120164e-09 -1.9915678721725644e-08 -2.504154159087126e-08 1.6798171998007823e-08 2.512224726208313e-08 8.44064244592467e-09 4.863303403990279e-08 -1.439554254125778e-07 -1.7070772314485579e-07 -9.14410009786903e-08 1.0910139182454357e-06
age3sex 8.286706804238851e-08 -3.1810610693747493e-07 8.918613131201945e-09 -7.811032298815399e-11 -9.39163276936886e-06 8.64034235689003e-07 -2.460806360844908e-08 2.1908173133065897e-10 7.910392772500031e-11 4.058083290758728e-11 -8.443154727255636e-11 -2.1108956674165416e-10 3.598145490613938e-10 -4.2868850847360033e-10 4.552208446060749e-10 -1.0946955939493751e-10 -7.401941563490868e-12 1.5239181084061155e-10 -1.918035625655271e-10 -4.259043679537244e-10 -3.424427961181105e-11 -5.1622017022597036e-11 1.5495996088404086e-10 2.714716576899769e-10 -1.5806198142170838e-10 -2.438565838853974e-10 -7.890399009762269e-11 -4.4376403236946376e-10 1.4495586464166001e-09 1.3428363262806038e-09 2.1984101096008829e-10 -8.640181451259132e-09
pcs.V3 -1.847063963919683e-06 -1.2115571769912103e-06 3.38991394019747e-08 -2.9296063594388745e-10 -5.221885100802817e-06 4.6456003539475144e-07 -1.183632887832803e-08 7.910392772793109e-11 1.993034044978377e-06 4.9878743069357824e-08 -5.6204892841750974e-08 1.256845499836292e-08 3.333697028543086e-08 3.627662822176943e-08 3.740080081143816e-08 5.958274355621479e-08 -1.9948315224790506e-08 1.9687214804071438e-08 -3.972741206748411e-08 6.159576391520555e-09 2.4150484922132238e-08 -7.133622829965445e-09 -3.212916562158798e-08 1.7618727123585015e-08 1.0481233840020694e-08 -4.48273602985079e-09 2.7584585794948142e-08 1.4974835498754212e-09 1.2554715323756038e-06 -6.07059245667638e-07 7.764043162269258e-07 1.4072373716122161e-06
pcs.V4 1.964808776841527e-06 5.976900523377211e-07 -1.3219803267402e-08 1.05637110553092e-10 -1.3107013403019378e-06 1.131725053939531e-07 -3.2541574835286584e-09 4.058083290526531e-11 4.987874306935727e-08 1.993017042445831e-06 1.7556234942428124e-08 1.2589946221793205e-08 2.2553927214598078e-08 -2.0342310523643425e-08 -3.0172319279250225e-08 9.46115762898348e-09 -3.785202939313511e-09 -2.0243641761373373e-08 3.836600006788846e-08 -7.125627108368595e-08 -4.3874015386956746e-08 3.4888660928997936e-08 4.063969592233675e-08 9.576867898580855e-09 3.763197251475526e-08 -9.178001911942579e-09 -1.7239545913679847e-08 6.716718554464798e-09 -7.845512457429462e-07 9.8418798465747e-07 -1.0918076555027757e-06 -1.7687057105775683e-06
