 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.035324920432709225 0.01325657019516807 -0.0004275567311488062 4.382826344425524e-06 0.06341857179655096 -0.006518469191568766 0.00021222099282121578 -2.2034756251635233e-06 6.129886414279619e-06 3.5247805152904246e-06 1.2439805569399182e-06 -7.629113581757108e-06 3.1611393549844877e-06 -1.7603774318356596e-05 4.528216048371852e-06 -5.899867625502083e-08 -2.7632699043075657e-06 -4.204884098684575e-06 -2.76937862108992e-05 -8.002555725166152e-06 -3.3072486668235727e-06 -7.058860976922215e-07 1.1828690327429597e-06 3.298303570497912e-07 8.851145447134589e-06 -1.3406276680135772e-06 2.182911410582328e-05 -1.229448928868346e-05 -7.825760621182409e-05 2.305668179118037e-06 0.00010226511683323575 2.491600163712146e-05 -4.3387509139370526e-05 5.3648033709416814e-05 -7.25740136150732e-05
age 0.013256570195209873 0.01024769097513353 -0.0003091237755382968 2.9526784699065025e-06 0.10258337631064125 -0.009852894892837364 0.00029702512134990037 -2.8361622899331613e-06 5.461360856407199e-06 -1.87273233712952e-06 -6.825931819681328e-06 1.0036245567392247e-06 7.541662988696058e-07 -8.385337952756899e-07 2.3005553775884e-06 -2.894361998223802e-07 1.2354442877100377e-07 -4.946217599960549e-06 -6.643396361330116e-06 2.265943123561679e-06 -2.9218486504313254e-07 -2.2546969164378216e-06 9.388295956400044e-07 5.321921533856337e-07 1.3441353254851878e-06 -3.6991023306951545e-06 3.647813819192685e-06 -6.506369196527481e-07 -2.0217799964389337e-05 -2.374021255812504e-05 4.746329482255588e-06 0.0002946957990864949 -0.00023493908752963077 3.5279026853477035e-05 -1.2668829265870887e-05
age2 -0.00042755673114953566 -0.0003091237755375216 9.42769378825291e-06 -9.099829947264397e-08 -0.003061578628148102 0.0002972755618368481 -9.059596351368107e-06 8.740992572562183e-08 -1.821787832328903e-07 8.459347998685081e-08 1.9327566178215486e-07 -1.8837084147161068e-08 -2.0584182717255465e-08 2.84310437744417e-08 -4.801883907343072e-08 2.3505144015214916e-08 -5.962901651720472e-09 1.2852224624359168e-07 2.4714831431723937e-07 -6.397185836298845e-08 -2.557026759728321e-09 5.261417252933419e-08 -1.99482497808087e-08 1.0649000567365346e-08 -5.8131590360850365e-08 1.034517997001946e-07 -1.395146027895893e-07 4.6629254792223254e-08 8.011601219009121e-07 1.9103419877243507e-07 -4.21062640480281e-07 -7.546620949214657e-06 6.79480185320319e-06 -1.1101235406252412e-06 5.474263490940571e-07
age3 4.382826344432869e-06 2.9526784699008562e-06 -9.099829947267483e-08 8.877132915648012e-10 2.898398250159242e-05 -2.841783699751605e-06 8.750744347434843e-08 -8.532448869213801e-10 1.9010932461992233e-09 -9.68070113039912e-10 -1.7433418309539801e-09 3.9706680830622324e-11 1.3688864245310512e-10 -3.4873109454603264e-10 2.719841353303986e-10 -2.9273921684811963e-10 9.049523030231693e-11 -1.0109625581659526e-09 -2.8130900881826023e-09 5.415955069723636e-10 1.207614064392595e-10 -4.319700576950105e-10 1.146472264651522e-10 -3.1924416879784135e-10 7.625629797698014e-10 -9.127510476699956e-10 1.6805227254900257e-09 -6.70677805464331e-10 -9.498083625660928e-09 1.879798591685548e-09 8.063154745833292e-09 6.296025318255955e-08 -6.406375454878687e-08 1.0942818175158577e-08 -8.328686598199073e-09
sex 0.06341857179749155 0.10258337631090009 -0.003061578628156975 2.8983982501689127e-05 2.1495105200785813 -0.2021423828908682 0.005957098143351591 -5.550237666675039e-05 9.020551637986101e-05 -4.9192275316195466e-05 -6.557332314818328e-05 2.932026226325065e-05 -7.799368810713014e-05 0.0001422678782656133 -2.490311573392406e-05 1.8545274623937512e-05 8.272859234599483e-06 1.844743934790645e-05 3.231295365926263e-05 0.00010760816435218695 2.0499483239442732e-05 -4.1645955337401444e-05 -4.3044945773750775e-05 -8.667081880262907e-05 5.539723351553104e-06 -2.254663861041646e-05 2.2848606944976515e-05 6.110656790434488e-05 -0.00043854271202616854 -0.001775958339183632 -0.0006322917148252466 0.0071191668593477446 -0.003808227223677784 0.0014894369979884903 0.0006139326544129438
agesex -0.006518469191703183 -0.00985289489292328 0.0002972755618394327 -2.841783699776058e-06 -0.20214238289082206 0.01925169795821202 -0.0005737891110915779 5.399917350071419e-06 -8.903717735454297e-06 5.313460434200283e-06 6.9767200552788314e-06 -2.898888479740549e-06 7.1515454101632404e-06 -1.3957102938553652e-05 3.17131812878215e-06 -1.2670336392035196e-06 -1.7556321094327162e-06 -2.0897256524714305e-06 -1.76302678048454e-06 -1.0457903579202424e-05 -2.911633417733334e-06 3.5998400281820542e-06 3.7293214000178005e-06 9.379796630378122e-06 -1.5709505703540309e-06 2.164760618723071e-06 -2.246201933346691e-06 -5.5023421333555955e-06 4.063080406723533e-05 0.00014792011327474398 6.436917869811107e-05 -0.0006303689424358329 0.00036414127429101043 -0.00016481801550693513 -4.550132650088947e-05
age2sex 0.00021222099282496368 0.000297025121352105 -9.059596351435035e-06 8.75074434749876e-08 0.0059570981433487635 -0.0005737891110914402 1.729591743576105e-05 -1.6453648445777683e-07 2.749079988932532e-07 -1.8003569237723568e-07 -2.2868600378443253e-07 9.145848354402413e-08 -2.1173059266482627e-07 4.256113820230131e-07 -1.1652930795080716e-07 2.4439564074651415e-08 8.029181731241908e-08 7.706102318676777e-08 1.3527350089121573e-09 3.1475917450689794e-07 1.1258504887146745e-07 -9.793785842387171e-08 -1.0672360513965793e-07 -3.080026887971657e-07 7.554430449680524e-08 -7.002539930495523e-08 7.243351265219682e-08 1.5185936611021353e-07 -1.2900938614991703e-06 -3.940021302397955e-06 -1.7109926375434537e-06 1.7719776385633966e-05 -1.1155937042969301e-05 5.2545344666753365e-06 8.390629079263838e-07
age3sex -2.2034756252057402e-06 -2.836162289963045e-06 8.740992572650138e-08 -8.532448869295237e-10 -5.5502376666709804e-05 5.399917350068794e-06 -1.6453648445773726e-07 1.58258516710005e-09 -2.726884764763202e-09 1.920048098755702e-09 2.357212751517094e-09 -8.836147474502978e-10 2.0117702430733604e-09 -4.0660282940582026e-09 1.3193788957598376e-09 -1.345817697093338e-10 -9.828693641731196e-10 -8.88011275344849e-10 5.029136091912018e-10 -2.96273325681658e-09 -1.2947836007011363e-09 9.112909489740397e-10 9.12844426446157e-10 3.087025992227773e-09 -1.006101997938752e-09 7.00262796105437e-10 -8.450887001144099e-10 -1.3202888748875544e-09 1.3316953183693743e-08 3.4802410935059914e-08 1.3024050528476344e-08 -1.6057633720099682e-07 1.0877251957077974e-07 -5.125134950611374e-08 -2.8325788400352565e-09
pcs.V3 6.129886414345636e-06 5.461360856448542e-06 -1.821787832341154e-07 1.901093246210672e-09 9.020551637975239e-05 -8.903717735446142e-06 2.749079988930778e-07 -2.7268847647621964e-09 4.328287576321318e-06 1.2246889716897003e-07 -1.1281357906818645e-08 1.8708693164972194e-09 1.4907078508356765e-07 1.032421012093324e-07 1.7900493672869937e-09 1.236978845682068e-07 -1.085344154503431e-07 1.3656175578203666e-07 -1.298310597806307e-07 2.087108765936638e-08 3.200717957962198e-08 -2.2743595888881803e-08 -2.0316567355628165e-07 6.200519161811357e-08 4.885350008588713e-08 -3.462005074240925e-08 1.0750586650613034e-07 8.55153526303352e-08 2.4954111935265645e-06 4.682696907864713e-06 -1.2440219718649113e-06 -1.0799777900388148e-06 -1.5799656440183264e-06 3.5783194069444045e-06 1.6735135349563266e-06
pcs.V4 3.5247805152677753e-06 -1.8727323371368314e-06 8.459347998708709e-08 -9.680701130423015e-10 -4.9192275316078406e-05 5.313460434190152e-06 -1.8003569237696545e-07 1.920048098753469e-09 1.224688971689728e-07 4.093540433911907e-06 1.8187673674175005e-08 1.825607970250443e-08 1.1916453680800611e-07 -4.582457128861812e-08 -1.0707725390940241e-07 -2.569866529948674e-09 1.236898779469194e-07 -5.702663436114311e-08 3.7961547332948327e-08 -1.7207727234498156e-07 -2.2339627999378043e-07 1.1148412952623166e-07 1.4729493477557428e-07 8.959678914651435e-08 1.4996927746551314e-07 7.434497527398734e-08 -2.873222796509458e-08 4.094457771391284e-08 -4.983744889792451e-07 3.3714187580599244e-07 4.012579764655843e-06 -4.4416482202908685e-06 -1.441519572412636e-06 -6.335889134092808e-06 -2.7356444349881577e-06
