 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002075538197094882 0.0007902809335038554 -2.3987031449441483e-05 2.3068387572528676e-07 -0.0019771749369281197 0.000204552473335749 -6.605644742598995e-06 6.67187468415147e-08 -1.8711105416880696e-06 2.071372357490906e-06 1.9897605869845346e-07 6.422266999603923e-07 8.456109915790397e-07 -7.144702588196438e-07 1.6320183991888578e-06 4.712112816492222e-07 -2.4280123830759924e-07 -1.6945705397965426e-07 7.55493650912459e-08 -1.125892401091763e-06 -1.861372541003069e-07 8.661504619628283e-07 1.0492250275332103e-06 4.626544923555465e-07 -1.4178811901503326e-06 -4.306875620186012e-07 -1.160328650634795e-06 -1.8696302118867421e-06 3.4384642055506276e-06 -4.21528127768857e-05 2.3344285365093354e-05 3.1464225333396536e-05
age 0.0007902809335002214 0.0016086453526971316 -4.4249966473064715e-05 3.807654672664012e-07 0.017501910663258666 -0.0015551473536581635 4.274448342514705e-05 -3.675109462518702e-07 -1.3763612579625755e-06 6.794381490838778e-07 -7.099338129666405e-07 1.2367484547860512e-06 -1.8646690583448897e-07 -2.498899788127035e-07 6.679694956132558e-07 9.646213459196583e-07 5.407558765419437e-08 -1.201142337956887e-06 4.624901689744139e-07 4.290741610932968e-07 -5.272442986302938e-07 -1.0289935939189203e-08 7.187994585632465e-07 5.349919300939718e-07 -1.3839728493219923e-06 -2.7191175072800375e-07 -1.159764730013533e-06 1.2284567374368595e-07 1.2563697182932042e-05 -1.8451802206292595e-05 2.22415987980068e-06 1.4238578328939595e-05
age2 -2.3987031449344803e-05 -4.4249966473058216e-05 1.2327950462122348e-06 -1.0733543128086494e-08 -0.00047459666195292003 4.2734498350210715e-05 -1.1896792837916878e-06 1.0349917561300196e-08 3.8821401042102374e-08 -1.5574052110956695e-08 1.7216547848154216e-08 -3.4164365265477094e-08 3.699094671959657e-09 5.730987779802765e-09 -1.8946640981418568e-08 -2.4073848150176174e-08 -1.8289040860277273e-09 2.836570091406262e-08 -1.4387083766143933e-08 -1.070715638499962e-08 1.2678117726649338e-08 -4.1231937459150054e-09 -2.0488157088244152e-08 -8.146558507977866e-09 3.9818784830116824e-08 5.597854856096592e-09 3.4661014988082806e-08 -9.644623407670074e-10 -3.049091068409743e-07 5.854374393028062e-07 -1.3486930300342022e-07 -4.239639034168654e-07
age3 2.306838757240959e-07 3.80765467265388e-07 -1.073354312806035e-08 9.456717186078258e-11 4.034463090690942e-06 -3.673819364399821e-07 1.0348841988750168e-08 -9.110726842209621e-11 -3.355264570110138e-10 1.2498798079051542e-10 -1.315401133990182e-10 2.9398124646612316e-10 -2.302627874674257e-11 -5.03432339108042e-11 1.6516378430097423e-10 1.9667379834451606e-10 1.925091537733815e-11 -2.017427371044502e-10 1.2853838973383307e-10 7.679753619578986e-11 -1.0048168656715652e-10 6.193556066838242e-11 1.7980827139008487e-10 2.5386428533866877e-11 -3.5516333265347245e-10 -3.6560064658399015e-11 -3.1389708758688325e-10 -1.660619164096906e-11 2.1890128311177932e-09 -5.380280246055984e-09 1.42761969888236e-09 3.880378684085782e-09
sex -0.001977174937015565 0.017501910663108602 -0.00047459666194886175 4.03446309065679e-06 0.49739006754577986 -0.04400358060282527 0.0012083890106796412 -1.0409129356699265e-05 -1.4202666357033744e-06 -6.339252696120411e-07 7.661344675548946e-06 7.394257058488157e-06 -2.4180896075051158e-05 1.9252697269330166e-05 -1.3893751937717235e-05 7.5635721558109356e-06 -9.968735587328464e-06 -8.325024500041968e-06 5.768942418123628e-06 2.298547412187292e-05 2.074933910670437e-06 1.214760284555789e-06 -3.9858417432414784e-06 -1.0302283673957353e-05 5.171047242257304e-06 8.12520361499639e-06 -1.8720741767344294e-07 1.9898568958061665e-05 -6.942312931540154e-05 -6.755287797139064e-05 -0.00011972239560029741 0.000515671504193645
agesex 0.00020455247334258986 -0.0015551473536459177 4.27344983498758e-05 -3.673819364371435e-07 -0.04400358060282292 0.003953768070347709 -0.00011001414369833847 9.583263124997178e-07 1.330580922185778e-07 6.197001985658611e-08 -6.577896023778963e-07 -6.063029013784814e-07 2.058807089984864e-06 -1.9005589008153305e-06 1.5549936216741791e-06 -5.861428999809345e-07 7.938893012032487e-07 6.005018875791358e-07 -5.822140845571548e-07 -2.1198643080341917e-06 -2.6688919435170774e-07 -1.3801258233799486e-07 2.3832645889947568e-07 1.2948481733548484e-06 -5.486554165727212e-07 -8.435390846439791e-07 4.7504204559541076e-08 -1.8872839890892e-06 6.137973539650971e-06 9.776124259075842e-06 1.6626415728510278e-06 -4.2865887265334084e-05
age2sex -6.605644742854148e-06 4.2744483424765614e-05 -1.1896792837811922e-06 1.0348841988660396e-08 0.0012083890106795066 -0.00011001414369833244 3.1004973482374775e-06 -2.7328318560041512e-08 -2.84106320335334e-09 -2.262862434683311e-09 1.7161846634215038e-08 1.7329003971777342e-08 -5.596064935287098e-08 5.44819219684792e-08 -5.014127183141396e-08 1.4967640125031956e-08 -1.8176924648070652e-08 -1.0942464900342963e-08 1.5962361197575097e-08 6.059663482742586e-08 7.195260396330556e-09 4.334848361020275e-09 -5.626383133357265e-09 -4.505210895483401e-08 1.5822068630990493e-08 2.613098536612821e-08 -2.3261761430224085e-09 5.404324798483644e-08 -1.9884884191546544e-07 -2.9245115565161367e-07 8.226096466124166e-08 1.081528337794105e-06
age3sex 6.67187468432651e-08 -3.6751094624894497e-07 1.0349917561219904e-08 -9.110726842141251e-11 -1.0409129356697559e-05 9.58326312499617e-07 -2.7328318560040176e-08 2.43732415950614e-10 7.649733594038187e-13 3.617982971599135e-11 -1.386464541343365e-10 -1.593658964297779e-10 4.83023541232155e-10 -4.635952979000631e-10 4.973079362766708e-10 -1.349612873409686e-10 1.246482691499729e-10 4.257138389806166e-11 -1.3232280360629313e-10 -5.351128435323904e-10 -4.6677721784695644e-11 -1.9768910018121534e-11 4.279231447830363e-11 4.537168909441207e-10 -1.401757495173695e-10 -2.497696446853078e-10 2.0532767751371636e-11 -4.873197780428497e-10 2.0763431637560922e-09 2.449448665972111e-09 -1.2987483191832256e-09 -8.613344742448042e-09
pcs.V3 -1.8711105416868156e-06 -1.3763612579673197e-06 3.8821401042233036e-08 -3.355264570121389e-10 -1.4202666358434313e-06 1.3305809223131301e-07 -2.84106320371186e-09 7.649733625606574e-13 1.755739957804625e-06 1.1433985956885259e-07 -4.079045924337701e-08 1.3538106570016633e-08 3.35373085705581e-08 3.959484254220158e-08 3.4299851503250714e-08 6.070480819176425e-08 -1.774893729890068e-08 2.2160079921961373e-08 -3.075206634932391e-08 -6.116666136424369e-09 1.2957865302351328e-08 -8.870549933897386e-09 -3.5695896341929516e-08 2.8279072322856952e-08 1.1084724437664871e-08 -9.59328396931732e-09 2.7077505335586993e-08 -9.613288018665199e-10 1.2207487732004768e-06 -6.62315772974105e-07 5.245334870341694e-07 1.4011428373748876e-06
pcs.V4 2.0713723574904047e-06 6.794381490852141e-07 -1.557405211099328e-08 1.2498798079082848e-10 -6.339252695721439e-07 6.197001985293868e-08 -2.26286243458018e-09 3.6179829715079774e-11 1.1433985956885218e-07 1.794069054938996e-06 6.04447363581972e-08 1.2829760199446796e-08 2.426883147676437e-08 -2.231176061317241e-08 -3.9200552246460936e-08 2.277984373527837e-08 3.0787561883913037e-09 -1.8174667715910353e-08 3.535768158829641e-08 -7.42040395192383e-08 -4.462086488772635e-08 3.549497250935138e-08 5.301796168755361e-08 3.1595780870747063e-09 5.3126873038181736e-08 1.1288010535602069e-08 -1.663982853545827e-08 -1.1312053149708101e-08 -6.87826566663609e-07 8.357409098648166e-07 -1.2063627931600395e-06 -1.3718004973562726e-06
