 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.015008409100622034 0.020131710582438306 -0.0005134038162424854 4.281228039924826e-06 0.16336345501756094 -0.012185757757417556 0.00029676852969604347 -2.3583046868922787e-06 -6.264551500790861e-06 1.3706151441282719e-05 5.055029589687851e-06 -3.7227462078236057e-06 5.589944127090475e-07 -1.8088106539138924e-05 -8.119295757669055e-06 -1.5117428270680999e-06 -2.8275845950348757e-06 -7.639410995182063e-06 -2.0131066032381837e-05 -1.1823178284989802e-05 2.1623773505518738e-06 1.0651306995639029e-05 9.095200312305255e-06 -3.924460135908854e-06 -4.70350929832047e-06 -6.459540620781776e-06 1.6773271666025725e-05 -6.735279133851192e-06 5.6314986571075815e-06 -0.0002950638051164237 0.0008321781463163134 -0.00045198319346215654
age 0.020131710581404925 0.10386279052435064 -0.002460422605875354 1.898287737478973e-05 1.3649383536251058 -0.09899925903615713 0.0023406630581938913 -1.802639769711156e-05 -5.794248139689808e-05 1.4895955129837667e-05 1.530725082458132e-05 -4.884896772388125e-06 -1.1643404729810388e-05 -1.1563081290288158e-05 2.457076680255149e-06 1.0027211057905176e-05 8.623645449614763e-06 -9.167266210890345e-06 1.2155511883490673e-05 -1.8766277391190034e-05 7.057552154281732e-06 4.757772899640553e-06 3.97164422455658e-06 1.005431002381261e-05 -1.4621676395251167e-05 2.4421998763662593e-05 9.668180895092254e-06 2.5893337764084985e-05 0.00016997409865277682 -0.0007429314813427964 0.0045632536518750546 -0.0036791452623903547
age2 -0.0005134038162184677 -0.0024604226058766135 5.854225720410043e-05 -4.5368045924549307e-07 -0.032131644918423935 0.0023402721651590557 -5.556973789038694e-05 4.298215636607754e-07 1.3170294935434837e-06 -3.5100024455241905e-07 -3.5004707499903324e-07 1.0920457048484223e-07 2.5059613017237303e-07 3.088651796023131e-07 -1.7827228849533473e-08 -2.1024067112897983e-07 -1.852538159318551e-07 2.5788064448216094e-07 -2.1234561635579394e-07 4.4021722696229746e-07 -1.8710853300078852e-07 -1.6358762201664714e-07 -1.2482085077824624e-07 -2.158097430011383e-07 3.7389706759078233e-07 -5.271912615554463e-07 -2.6471786937579946e-07 -5.665025326955758e-07 -4.098252594923509e-06 1.6830734082190284e-05 -0.00010258022209761959 8.29450402846869e-05
age3 4.28122803974958e-06 1.8982877374812172e-05 -4.536804592456968e-07 3.532214098235327e-09 0.0002463622608095756 -1.8017205208547028e-05 4.2967726282940306e-07 -3.3385418207192288e-09 -9.718201459785774e-09 2.708298812034701e-09 2.6487654808556702e-09 -8.366099712307525e-10 -1.7541433928780371e-09 -2.7171097976588935e-09 -2.6328205848590805e-10 1.348194900158726e-09 1.300890966280839e-09 -2.2897053822705343e-09 9.613873341659618e-10 -3.406631907461047e-09 1.620023528245041e-09 1.6239466156484255e-09 1.2022465745682574e-09 1.4274563918707411e-09 -2.987487626988561e-09 3.652295786744831e-09 2.423412127673054e-09 3.955512559128902e-09 3.204348390253188e-08 -1.251283772424433e-07 7.536299665849321e-07 -6.12247485340418e-07
sex 0.16336345497583885 1.3649383534884987 -0.0321316449151568 0.00024636226078409985 35.49975839685368 -2.5514664342279136 0.059680528584119166 -0.0004540894308523674 -0.000629530803252779 0.0004079983611638349 0.0005269192764202437 -9.741211162976447e-05 -0.00038913703138892863 -0.00011717422152404115 0.00016238880867045432 0.00036386870592127916 -1.351497308444223e-05 0.00017323159189669201 7.546892863988374e-05 -0.0004211929332405034 7.512905442133228e-06 -0.00021344359331564622 -0.0002615153075872914 0.00043827333155580997 -0.00014800538850362615 0.00046051712686996204 -6.132134739209598e-05 0.00026126812265389815 0.006125061849541992 -0.014191769446138692 0.09396926538553113 -0.07640559142177852
agesex -0.012185757754320316 -0.09899925902643716 0.0023402721649254878 -1.8017205206718558e-05 -2.551466434230169 0.18423849368760584 -0.0043299003969539795 3.310045605588881e-05 4.418575003027922e-05 -2.8581029897150398e-05 -3.672585349460339e-05 6.06824860349916e-06 2.691496733744466e-05 7.369386828766795e-06 -1.053396757498117e-05 -2.452513754709392e-05 8.518719365828067e-07 -1.1092496260832946e-05 -5.687617985289835e-06 2.861378177306332e-05 -1.7091149003374905e-06 1.4123861118687312e-05 1.8369984583220373e-05 -2.9387579295315068e-05 1.1110449520964294e-05 -3.126255297923041e-05 3.687204009842942e-06 -1.913691801378278e-05 -0.0004538870190720008 0.000983673790403451 -0.006343472916435946 0.005180347672365135
age2sex 0.00029676852962454375 0.0023406630579673625 -5.5569737884936566e-05 4.29677262786709e-07 0.05968052858423643 -0.004329900396958621 0.00010226529156307624 -7.857693913659452e-07 -1.0113446743023175e-06 6.430346033745632e-07 8.35606183163623e-07 -1.1614827673569073e-07 -6.085837848512236e-07 -1.457917082611782e-07 2.1317142232706122e-07 5.243993212526919e-07 -7.912358362444543e-09 2.2668243590449662e-07 1.3475772159591578e-07 -6.206480281671062e-07 7.677709166121434e-08 -3.0152364386477357e-07 -4.2333632639403665e-07 6.297661694612591e-07 -2.6189769315463415e-07 6.862758363268605e-07 -7.461639830262834e-08 4.55142065544686e-07 1.0893154447995287e-05 -2.2349712307006455e-05 0.00013930568858998508 -0.00011433386677997485
age3sex -2.3583046863483086e-06 -1.802639769539869e-05 4.298215636196687e-07 -3.338541820397777e-09 -0.0004540894308538332 3.31004560559654e-05 -7.857693913669112e-07 6.07034306366962e-09 7.500753720254515e-09 -4.612425166597482e-09 -6.204952370642229e-09 6.957877253525035e-10 4.481023367935898e-09 8.936724141104124e-10 -1.273784502662458e-09 -3.5390808626531324e-09 -9.393846650624403e-11 -1.484621620323439e-09 -1.0173367164051787e-09 4.278230604419237e-09 -9.515011630226355e-10 2.121699310896191e-09 3.139239114769471e-09 -4.314025424695114e-09 1.8741145983051533e-09 -4.893250415392347e-09 4.5747191794065486e-10 -3.519880022904726e-09 -8.487781343824857e-08 1.668762359602151e-07 -9.945615929486773e-07 8.20150870663981e-07
pcs.V3 -6.264551500401807e-06 -5.7942481397688716e-05 1.317029493561392e-06 -9.718201459916723e-09 -0.000629530803334593 4.418575003614718e-05 -1.0113446744390818e-06 7.500753721289839e-09 6.472934686287781e-06 5.673821341289456e-07 2.226541649751769e-07 -4.900345929273341e-08 4.2138250075468713e-08 1.972100568132797e-07 -2.5468435453562866e-07 1.8978394260305474e-07 -3.7201673845507813e-07 -5.875816067027464e-09 1.93338823224443e-09 5.92602985473504e-08 1.749339465005875e-07 1.2879349289361758e-07 -2.7722727156046113e-09 1.7295223726733297e-08 -1.5785669378631316e-07 -9.6170048432847e-08 2.5847988133996934e-07 -1.328510382479579e-07 3.718068650759015e-06 -4.7112925860514196e-07 -7.976094605796003e-07 1.1063268138719211e-05
pcs.V4 1.3706151440839246e-05 1.4895955128410703e-05 -3.510002445181667e-07 2.7082988117669985e-09 0.00040799836116608984 -2.858102989728936e-05 6.430346033771446e-07 -4.612425166611128e-09 5.67382134129821e-07 6.248316788782737e-06 2.1262343726367157e-07 1.8579144644444775e-07 -1.7093921661048958e-07 -1.7873394259779034e-07 -7.834478044307775e-09 2.2901981273867044e-07 1.3887886076317767e-07 -2.1862520099657833e-07 1.4948500457379632e-07 -8.501380241561124e-08 -2.8717973292692164e-07 1.340756002114504e-07 1.709254893005926e-07 -4.890695241939408e-08 2.009273626034201e-07 1.1251298984151132e-07 8.045095122656946e-08 -1.392186415761543e-07 -1.8839992447746109e-06 3.924303842392948e-06 -3.864931647369656e-06 -8.90262457156538e-06
