 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011697480507512386 0.004376577780303115 -0.00013834323699296827 1.38841015332682e-06 0.015035062481832362 -0.001463625995211776 4.474883985850457e-05 -4.3477218835764703e-07 -2.285585661878685e-06 3.776342586145163e-06 2.812363414247218e-06 -1.1088154656060857e-06 9.113358764441644e-07 -1.0720820039772153e-05 -3.0967682632954336e-06 -2.961091133012478e-06 -1.8771636943895367e-06 -4.468518143186503e-06 -1.1247642949395836e-05 -5.117615224200859e-06 -1.3284284248743977e-06 1.453571897660781e-06 4.54488760805866e-06 -1.7841203044848196e-06 -3.526798231858631e-07 -4.4552504598752e-06 7.334493576844928e-06 -4.419809956328776e-06 -3.482984946458009e-06 -0.00012322460074792955 9.899595280774484e-05 1.0100926334917367e-05
age 0.004376577780301356 0.004899155479298854 -0.00014205459839897324 1.2972012430854212e-06 0.049851015252551575 -0.004624763972871644 0.00013398214279464567 -1.2233199887308167e-06 -8.991679168886504e-07 3.108058485369433e-07 -2.3418429419542017e-06 1.3320733707512694e-06 -8.134653179020974e-07 -1.8909788535610882e-06 2.374021892872695e-07 -1.6001894263950309e-06 -1.1159874210456074e-06 -3.5541158120977368e-06 -2.7316073241991918e-06 3.6895705932688295e-07 1.431562173528653e-07 -1.1870424041734043e-06 1.942783618030371e-06 -4.4972492228574894e-07 -2.8280155904866593e-06 -4.156493828659854e-06 1.951735563639608e-07 1.115023393981516e-06 2.0320360297784048e-05 1.656145221042999e-05 0.00012894434112137564 -0.00017689213644721033
age2 -0.00013834323699296076 -0.00014205459839901677 4.169621483182218e-06 -3.852294114797915e-08 -0.0014287860211025956 0.0001341345403519482 -3.932027765164316e-06 3.630998843944814e-08 1.679583362256098e-08 1.043027890625991e-08 5.851267095231093e-08 -3.611001446990531e-08 1.631384798399283e-08 5.9553970607471445e-08 8.600895391485231e-09 6.154372363977923e-08 3.368062734963015e-08 1.0670215069933e-07 9.483028149574895e-08 -7.832071387573601e-09 -9.443342417587852e-09 2.4964938718765344e-08 -5.9331365989777955e-08 2.3581246526541885e-08 6.79111814991584e-08 1.140632218066719e-07 -1.983206850685843e-08 -1.7643560821196134e-08 -5.27607203791668e-07 -5.12810204887037e-07 -3.1543496579601606e-06 4.760873462926878e-06
age3 1.388410153326249e-06 1.2972012430854832e-06 -3.852294114797189e-08 3.6022025565924457e-10 1.2926148745792735e-05 -1.226365915874652e-06 3.635833481095269e-08 -3.3969335758228266e-10 -7.315371197515832e-11 -2.0149110925347694e-10 -4.4086527620624315e-10 2.910283303284475e-10 -9.532083352209819e-11 -6.245261536384866e-10 -2.2292823860817806e-10 -6.806439046753707e-10 -2.9931265036401204e-10 -9.99408170176664e-10 -1.0180352858818115e-09 4.331432018767065e-11 1.346465566376693e-10 -1.8234839418850269e-10 5.691528680137831e-10 -3.139807961897615e-10 -4.734910581733822e-10 -1.0084041136572094e-09 3.255546610403757e-10 4.1433217173061734e-11 4.466646380325327e-09 4.305113498493926e-09 2.507458015034927e-08 -4.124035815490996e-08
sex 0.01503506248186814 0.04985101525271996 -0.001428786021106868 1.2926148745825539e-05 1.0905421637660897 -0.0998985719983935 0.0028599809905783024 -2.5809492543426692e-05 2.5558479049931324e-05 5.017577729580094e-07 4.3814786216386897e-07 2.1815572907682734e-05 -3.476360684192272e-05 5.719556709904667e-05 -5.014780733122141e-06 -2.722674799645176e-05 -8.587843122657898e-06 -3.6951571355955783e-06 1.7645192091264073e-05 5.0143444842392256e-05 1.8722283039178522e-05 -3.258248161287822e-05 -1.2896511594363913e-05 -2.895002675529742e-05 -1.477299751419434e-05 -3.8220739919988246e-05 1.5870504296446248e-06 4.430723025799816e-05 0.0004303317789500267 0.0005232410808139799 0.001955208313661605 -0.003256139062219827
agesex -0.001463625995206472 -0.004624763972873152 0.0001341345403519585 -1.2263659158744168e-06 -0.09989857199841243 0.00928112362437845 -0.00026905721871144805 2.455216685545736e-06 -2.346503098909992e-06 4.463353410531034e-07 1.9700816420737328e-07 -1.980890203453064e-06 2.8240144194988553e-06 -5.456808235247311e-06 8.51810106766684e-07 2.8930766564000896e-06 5.038425514967124e-07 5.873197345591098e-07 -1.5053960548873895e-06 -4.719572536000654e-06 -2.1337913817628584e-06 2.742595187607594e-06 1.1344919792792843e-06 3.15719676500919e-06 6.539429597645377e-07 3.4177517672714454e-06 -1.2257985749474386e-08 -4.066705191018285e-06 -3.951627132095924e-05 -4.6286678833638366e-05 -0.0001634195859284173 0.0002867481045118407
age2sex 4.474883985823196e-05 0.00013398214279441767 -3.93202776515734e-06 3.635833481088558e-08 0.0028599809905794187 -0.000269057218711501 7.898209408976534e-06 -7.294314692218698e-08 6.742597401128604e-08 -2.871827163938572e-08 -1.0446053838116385e-08 5.7572180129705797e-08 -7.306343844129102e-08 1.6107384278758493e-07 -3.4574847926541526e-08 -9.563608864754425e-08 -4.163076537322167e-09 -2.2167797701119907e-08 3.7129884693706304e-08 1.405489027490215e-07 7.352635681809413e-08 -7.442504944030895e-08 -3.203316404753095e-08 -1.0640408994556702e-07 -1.0803112157115312e-10 -9.766632711291955e-08 -3.952036816152075e-09 1.1528191766583628e-07 1.1288804897407942e-06 1.21759570946168e-06 4.3829810456227115e-06 -7.988826150797142e-06
age3sex -4.3477218835720705e-07 -1.2233199887332435e-06 3.630998843951026e-08 -3.3969335758275317e-10 -2.5809492543442064e-05 2.4552166855467e-06 -7.294314692220091e-08 6.82055139108311e-10 -6.391777716245497e-10 4.0925173417998306e-10 1.285327513609757e-10 -5.168113109039301e-10 5.944505159528635e-10 -1.4843371647453383e-09 4.1424606733723717e-10 9.819986142010379e-10 -6.240549955502767e-11 2.3733770975528856e-10 -2.780426306984009e-10 -1.3294077322530045e-09 -7.886488671306612e-10 6.791991272881001e-10 2.5202889520132883e-10 1.100181068808078e-09 -1.9102221339595643e-10 8.845878618556201e-10 4.292984298560503e-11 -1.03414835439539e-09 -1.0318147374373249e-08 -9.458066926107551e-09 -3.789705318948288e-08 7.050989097625545e-08
pcs.V3 -2.2855856618735275e-06 -8.991679168795767e-07 1.6795833622294936e-08 -7.315371197270505e-11 2.555847905007804e-05 -2.34650309892379e-06 6.742597401169098e-08 -6.391777716282897e-10 3.5694811702980383e-06 1.5745959206807335e-07 1.799303093852139e-08 -1.914201014986972e-08 8.251233823668942e-08 5.270244122268021e-08 -3.217389322969518e-08 8.939376209363662e-08 -9.858094981784495e-08 1.1299492788216271e-07 -7.850316337173638e-08 -4.539866986534379e-09 -1.923393229373995e-08 8.64859648369606e-09 -6.978571434404733e-08 3.449607941575732e-08 1.7441198832264932e-08 9.162195315490413e-09 6.84455001478229e-08 1.4792561992084773e-08 2.4501977715143713e-06 2.6250143629870304e-07 2.1170380328429012e-06 1.2454429010387065e-06
pcs.V4 3.776342586135862e-06 3.108058485238104e-07 1.0430278906642255e-08 -2.014911092569873e-10 5.01757772770028e-07 4.463353410707e-07 -2.8718271639899834e-08 4.0925173418471087e-10 1.5745959206807303e-07 3.4515638674996537e-06 5.0572092185484745e-08 -7.3541613971666775e-09 2.3460117444788625e-08 -7.075020294605429e-08 -5.5736316458689634e-08 4.443315011860036e-08 9.41348036983896e-08 -3.0448863866305147e-08 5.00744726666104e-08 -9.664280465590795e-08 -1.2338776274714805e-07 4.021183538152768e-08 1.2900338857801495e-07 4.767582433769149e-08 5.613971478042942e-08 3.3915961113112166e-08 1.4174869254656395e-08 5.972201406350359e-09 -9.289104822203436e-07 2.8974015636920105e-07 -2.528871353046221e-06 -1.6280115489996605e-06
