 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00012049080836193798 7.1908559764344775e-06 -2.009860385705644e-07 1.9741834696175893e-09 -2.286913016547508e-05 2.011232867967675e-06 -5.5252311465394266e-08 5.005531968764616e-10 2.086738017379902e-07 2.679981233172193e-07 -1.6542888504869452e-07 -6.100564947841752e-08 -9.227849228449817e-08 6.428655688528684e-08 -7.191474422576695e-08 7.199207571330002e-08 -2.6217129270971965e-08 -8.491852113586813e-08 -7.149310558700424e-08 -6.28465084742929e-08 2.749191303239218e-08 3.652085563107004e-08 -2.2183379289923614e-08 -4.458526735907794e-08 2.865819532155446e-08 -3.4250016515782665e-08 4.313271647574757e-08 -3.707147473782532e-08 -5.145359450719826e-07
age 7.190855976408873e-06 0.0002669440234316921 -6.138215384984918e-06 4.3835816005661076e-08 0.00329850420773114 -0.000249471010021594 5.718773243987766e-06 -4.067096594554382e-08 -2.1662034830725495e-08 2.0477446585581522e-07 -1.520198781429366e-07 2.2934142501242594e-07 1.3086050258061431e-07 8.982238981335607e-08 1.1934770942201317e-07 6.17350932953073e-08 8.714127813624988e-08 -3.4946086306613407e-07 -1.0802455444028795e-08 2.6380637924490067e-08 -1.4900026893497746e-07 -2.720658034601652e-07 -2.1091802190366433e-07 2.4828079522546246e-07 1.8099384087658435e-07 -1.7005615356557634e-07 1.496977767923618e-07 3.4927121123110675e-07 3.5606564351798743e-06
age2 -2.0098603856799579e-07 -6.138215384985034e-06 1.4381559956545976e-07 -1.0442349646682244e-09 -7.413028867055116e-05 5.72802072020367e-06 -1.3385216599665657e-07 9.681634511942184e-10 2.4486710140439464e-09 -4.3287553067693765e-09 2.6856284435183057e-09 -5.466639917356441e-09 -3.1851336456227476e-09 -2.8934343803067377e-09 -2.096537701543531e-09 -7.758134096561661e-10 -1.9309382667401055e-09 7.943777204039353e-09 5.950498704027052e-10 -4.885202942022583e-10 3.1454080822732395e-09 5.391765831012278e-09 3.7498809125661976e-09 -4.969474003908543e-09 -4.792089318485134e-09 3.647664229382351e-09 -3.902928952517546e-09 -7.999158650102358e-09 -8.162377251553358e-08
age3 1.9741834696183867e-09 4.3835816005661565e-08 -1.0442349646682147e-09 7.704100123116464e-12 5.190190967457807e-07 -4.0798189342883334e-08 9.697163835109543e-10 -7.128695286761674e-12 -2.9099267083236282e-11 3.233634909983326e-11 -1.801288931540045e-11 3.906215958658039e-11 2.2003812561532294e-11 2.557282173381538e-11 1.1503490770062834e-11 3.14056801996417e-12 1.5297404097068038e-11 -5.596911392920425e-11 -8.701219655130072e-12 1.5338385911985972e-12 -2.1741853876233173e-11 -3.23650210111607e-11 -2.106133783422093e-11 3.0582493409821824e-11 3.795608735907778e-11 -2.4491978014642705e-11 3.057583406327967e-11 5.6127545866413727e-11 5.532693310118271e-10
sex -2.2869130170095993e-05 0.0032985042077276713 -7.413028867047919e-05 5.190190967453068e-07 0.1142635464971708 -0.008555291466060707 0.00019533235878792604 -1.3896580646268636e-06 -7.848600082618733e-07 -1.0953495509040521e-06 2.987063927034638e-07 2.3984397162586083e-06 -2.042319141219684e-06 -1.5621803625293346e-06 2.5629851483524315e-06 -7.975147229573999e-07 -2.078340456462777e-06 -2.8254067065579356e-06 -6.090761972260192e-07 2.686589103045404e-06 4.431618617061142e-07 -2.649521774860596e-06 -4.10126350638301e-06 2.154463034462794e-06 1.4060709848873835e-07 -2.0666288299106783e-06 3.982753926365345e-06 1.3922369785175628e-06 4.5905110191188214e-05
agesex 2.0112328681429797e-06 -0.00024947101002149126 5.72802072020157e-06 -4.079818934286975e-08 -0.008555291466060051 0.000657874291039814 -1.532997483740521e-05 1.1085762286067327e-07 9.815007406821547e-08 1.0770606112167468e-07 -2.962615028817248e-08 -1.4530771045968602e-07 1.283083158216325e-07 6.855695628803172e-08 -1.1253606383789595e-07 7.599863365303061e-08 1.5126579118497422e-07 2.2041747598953513e-07 2.9767115993285456e-08 -1.9748700650174983e-07 -7.579145012177005e-08 1.7356728334867339e-07 2.7086781338334673e-07 -9.755307442697376e-08 -9.593971011598076e-08 1.6880821642161608e-07 -3.362048256472146e-07 -1.1409320038643825e-07 -4.2581591329913e-06
age2sex -5.525231147119446e-08 5.7187732439829045e-06 -1.3385216599655686e-07 9.697163835103076e-10 0.00019533235878789595 -1.532997483740408e-05 3.6391830579342453e-07 -2.6750761815333573e-09 -3.2772691431052067e-09 -2.8931557625087475e-09 5.847617773290347e-10 3.144254250660877e-09 -2.7402741333889665e-09 -7.196544146926209e-10 1.4360017569520115e-09 -2.2557587953982777e-09 -2.945980710297358e-09 -4.927547725926197e-09 -9.220854453434023e-10 4.301357673385931e-09 2.5059322385368055e-09 -2.991953648064328e-09 -5.914192840779568e-09 7.020393985887432e-10 3.514052980753027e-09 -4.3868854466239464e-09 8.210661140928461e-09 2.310089702484808e-09 1.1441499919118353e-07
age3sex 5.00553196947985e-10 -4.067096594553243e-08 9.681634511940139e-10 -7.128695286760415e-12 -1.389658064626546e-06 1.1085762286065746e-07 -2.6750761815331794e-09 1.9971844365444428e-11 2.7486291246570764e-11 2.5131765182463754e-11 -1.745558045629742e-12 -2.410624734226302e-11 2.117463474126121e-11 1.4235080943208598e-12 -5.21188858809439e-12 1.7331903512626993e-11 1.6387758779509847e-11 3.31420242547906e-11 8.4433823243334e-12 -2.891669857034814e-11 -2.1559638250537862e-11 1.4754341420531672e-11 4.155453155718787e-11 6.257382670686408e-12 -3.1778879769031345e-11 3.5145034538624594e-11 -6.190045459741541e-11 -1.455552740500045e-11 -9.524448001365912e-10
pcs.V3 2.0867380173801724e-07 -2.1662034830206085e-08 2.4486710140319684e-09 -2.9099267083150533e-11 -7.848600082446883e-07 9.815007406688492e-08 -3.277269143073981e-09 2.7486291246343564e-11 1.2778136828673812e-06 8.01793064490792e-08 -2.739298427033332e-08 1.3475701739050101e-09 6.652129925383752e-09 1.6178697395484624e-08 -4.993311956956443e-09 1.537614415314921e-08 7.154004002029857e-09 2.9375628586389523e-09 -1.0470823523271916e-08 1.3922772411989995e-08 -1.461439101394881e-09 -1.2587513008398319e-08 -9.29674126239291e-09 -1.2919793679983427e-08 -4.9233639480332e-09 -1.0793075310756442e-08 7.044422555253888e-09 -4.241741017530103e-10 9.69334649698361e-07
pcs.V4 2.679981233172207e-07 2.047744658560811e-07 -4.328755306775471e-09 3.2336349099876754e-11 -1.0953495508952885e-06 1.0770606112100589e-07 -2.893155762493237e-09 2.5131765182351965e-11 8.017930644907934e-08 1.3474197947518705e-06 2.5183085415272145e-08 -3.6431365562107244e-09 1.85743996548629e-08 -2.2312199163308725e-08 -4.367385529771068e-09 1.99361530844044e-08 -3.1149611023146297e-09 -5.655732247852432e-09 1.3611000309527084e-08 -1.1047739181339919e-08 -5.912154394146705e-09 1.572062898033537e-08 1.2577456579807505e-08 6.265082992412554e-09 8.202170384366334e-09 -5.213736139892501e-09 -3.476540396245634e-09 1.6145418227753052e-09 -6.256600067611249e-07
