 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00011010106129218417 7.943450948681152e-06 -2.1992656946694764e-07 2.117475054506333e-09 -2.9163055879667045e-05 2.6058348167373136e-06 -7.176110906033831e-08 6.429097863732437e-10 2.1380540535035285e-07 2.547653669908815e-07 -1.8564180611125484e-07 -6.463954491500234e-08 -7.984632000295554e-08 6.243874644290461e-08 -5.958767913577703e-08 6.921122481973827e-08 -3.924368076725832e-08 -1.1250869259323795e-07 -1.0187905198286235e-07 -6.679329059422481e-08 3.4205100575301886e-08 4.39944429255621e-08 -1.2924788401159107e-08 -4.287137614278345e-08 3.201779929172446e-08 -2.102512922929889e-08 3.876295816673757e-08 -2.8943005277037178e-08 -5.692134316121522e-07
age 7.94345094853049e-06 0.00026546874933087116 -6.119886158802848e-06 4.3812038138190925e-08 0.0032831242832854096 -0.00024889470327176834 5.7200250274413394e-06 -4.078715971881285e-08 -2.16197044120635e-08 1.9712943755830908e-07 -1.0866626142089398e-07 2.295003585314194e-07 1.0723026080892396e-07 9.667368781043705e-08 9.952186878569407e-08 8.392907439858377e-08 9.439763072123114e-08 -3.786218645720818e-07 -4.3278912003466176e-08 5.00001828890837e-08 -1.8067593960137448e-07 -2.2061520325417115e-07 -2.2337199126602413e-07 2.529933250841027e-07 2.1367225990195633e-07 -1.7440503256197054e-07 1.2402738288498816e-07 3.27145129761783e-07 3.3010729551878557e-06
age2 -2.19926569466571e-07 -6.119886158801357e-06 1.4376526960445472e-07 -1.0465271331233707e-09 -7.395051798333241e-05 5.7272324012801e-06 -1.341763297519216e-07 9.731316588642507e-10 2.4963338674379423e-09 -4.2096803668971575e-09 1.7799519234505766e-09 -5.630139900393287e-09 -2.650567177278997e-09 -3.1555169361884377e-09 -1.6486384296854036e-09 -1.3417509214280707e-09 -2.139434285503403e-09 8.611183253715417e-09 1.4644483555509729e-09 -9.793140363757927e-10 3.818464402513022e-09 4.1641977124240165e-09 4.019898845761944e-09 -5.100516250369844e-09 -5.570067884921955e-09 3.7292829832044954e-09 -3.384042502582937e-09 -7.523035053767911e-09 -7.498937637096467e-08
age3 2.117475054507368e-09 4.38120381381886e-08 -1.0465271331235475e-09 7.741267782401975e-12 5.189697045429207e-07 -4.0887302558879106e-08 9.743668979092703e-10 -7.182727313460556e-12 -2.9628544121213766e-11 3.182762198778943e-11 -1.1691793519573825e-11 4.131490589244012e-11 1.8376135774369797e-11 2.798552864019917e-11 8.158325514037438e-12 7.440618241922514e-12 1.7149478377504623e-11 -6.092240307706129e-11 -1.581802412795111e-11 4.6179283878616065e-12 -2.6093473458152108e-11 -2.3180882194716755e-11 -2.2679180254493746e-11 3.1715635845181e-11 4.378791794661702e-11 -2.4980773365674012e-11 2.7380078982633705e-11 5.2908864343347717e-11 5.018856717803306e-10
sex -2.9163055883018e-05 0.003283124283286286 -7.395051798335568e-05 5.189697045430971e-07 0.11502163008918938 -0.008642264679696312 0.00019804619731917636 -1.4141830926859898e-06 -6.422994443024846e-07 -9.493535881001241e-07 3.1299957260459305e-07 1.723503326478636e-06 -2.1748299970736603e-06 2.4349960777753054e-07 1.5434617081598067e-06 -4.986333349120832e-07 -1.4168686303588888e-06 -2.6872633663808243e-06 -8.825546550194934e-07 2.6107905772634608e-06 -2.9066436194916704e-07 -2.4985755071318863e-06 -4.887975434170014e-06 2.9981547421168803e-06 -1.8936259829414307e-07 -1.8367121389855789e-06 2.745867809743628e-06 9.825662260081369e-08 3.81579897265182e-05
agesex 2.605834816964924e-06 -0.0002488947032719787 5.7272324012850995e-06 -4.0887302558915125e-08 -0.00864226467969663 0.0006667211386071918 -1.5590953325352923e-05 1.1314717012199206e-07 8.318426560557897e-08 9.251640096476264e-08 -2.248415247760026e-08 -1.0729238825915208e-07 1.3105570413675428e-07 -8.548216568987566e-08 -2.924225642532992e-08 4.949211295913541e-08 9.550606142264704e-08 2.0535069314037593e-07 5.0254255889467173e-08 -1.8518207475160682e-07 -1.8108634765758216e-08 1.7255846143727492e-07 3.2941495733173835e-07 -1.6739684047742414e-07 -5.970684480570377e-08 1.3706385749347835e-07 -2.4839491322503447e-07 -1.0661309186553682e-08 -3.6303271743271282e-06
age2sex -7.176110906167778e-08 5.720025027443431e-06 -1.341763297519715e-07 9.74366897909633e-10 0.00019804619731919232 -1.5590953325353556e-05 3.7136959847623003e-07 -2.7392001428541938e-09 -2.7951551020963025e-09 -2.4931387990580906e-09 4.1606806567668043e-10 2.495639066133934e-09 -2.681404017108298e-09 3.190302977758935e-09 -6.758399632522227e-10 -1.6037692139225818e-09 -1.5306108628264133e-09 -4.447710845772534e-09 -1.3948239592979354e-09 3.799473150713608e-09 1.1187809411958072e-09 -3.232693308017256e-09 -7.246888289458287e-09 2.4749028842941057e-09 2.4101568550757714e-09 -3.4216633746562297e-09 6.335632818818354e-09 -1.7964571260388634e-10 9.884841959636868e-08
age3sex 6.429097863761328e-10 -4.078715971884023e-08 9.731316588648868e-10 -7.182727313465126e-12 -1.4141830926861664e-06 1.1314717012200127e-07 -2.739200142854301e-09 2.0517224777392658e-11 2.2847649511170632e-11 2.1924227537419655e-11 -1.3255057203733828e-12 -2.0864858867266353e-11 2.0009122442470485e-11 -2.8841531382880857e-11 1.1547919418903703e-11 1.2626552883672442e-11 5.11480808275046e-12 2.9140413383769264e-11 1.1860992500927933e-11 -2.3504029527952943e-11 -1.1055240182662985e-11 1.8545107896003877e-11 5.087708501574281e-11 -7.753597535281295e-12 -2.2199878051978772e-11 2.6934463161981127e-11 -4.913260507979869e-11 4.091734098592474e-12 -8.355009090196073e-10
pcs.V3 2.1380540535040473e-07 -2.1619704411839528e-08 2.496333867432858e-09 -2.962854412117777e-11 -6.422994442972125e-07 8.318426560517964e-08 -2.7951551020871175e-09 2.2847649511104978e-11 1.1745698599706208e-06 8.186026909760403e-08 -2.4183774043626092e-08 -1.3560684620465991e-09 5.999395285633611e-09 1.671952328959492e-08 -4.121515971467738e-09 1.706732489396885e-08 8.236035413194806e-09 1.136386102331008e-09 -8.166164971551096e-09 1.169420072321817e-08 1.2669018040619732e-09 -1.220972031387326e-08 -9.696505448042066e-09 -1.1411690245265615e-08 -5.090723493678397e-09 -1.2614930537182343e-08 6.584211550842711e-09 -4.089222765921002e-10 9.530087933478207e-07
pcs.V4 2.54765366990907e-07 1.9712943755820132e-07 -4.209680366894839e-09 3.182762198777406e-11 -9.493535881034405e-07 9.251640096501165e-08 -2.4931387990637382e-09 2.192422753745939e-11 8.186026909760398e-08 1.243275512583389e-06 2.6935312587561857e-08 -4.467301350348675e-09 1.736270528749037e-08 -2.3188564481672307e-08 -5.9329574082592915e-09 1.8431289861516384e-08 -6.033199858587032e-10 -4.611488724114663e-09 1.4641245569816711e-08 -1.2195216303462148e-08 -6.148009512427481e-09 1.3858022421743279e-08 1.1249966619421384e-08 9.3760672299614e-09 8.21061254057665e-09 -4.367776649857213e-09 -1.4479464986128939e-09 3.935677528689751e-09 -5.809664165993689e-07
