 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.034642107221589134 0.013215021243825438 -0.0004264286629721802 4.373904549696976e-06 0.0675703183950627 -0.006952450818699937 0.00022661392578150237 -2.3549774392623603e-06 5.759410111387971e-06 4.1113311792650735e-06 2.4209530810764876e-06 -8.449708853710652e-06 4.428428162417495e-06 -1.7350321450970038e-05 8.805108400329008e-06 1.7629999483549766e-06 -3.010093583674729e-06 -2.4775857122630864e-06 -2.7442188922822064e-05 -7.971316175936956e-06 -2.2189333377718157e-06 -1.8372618401805273e-06 -8.958425438931003e-07 9.860778984795785e-07 8.774675352044187e-06 -2.4673814740214916e-06 2.270675005521936e-05 -1.167724787667341e-05 -9.11370267289489e-05 -3.862101871094335e-05 0.0001033601231091493 0.00013899026287716312 -0.00011050205377188642 1.9891476264780512e-05 -2.4599619900435267e-05
age 0.013215021243881025 0.010291202267590968 -0.00031024094143825015 2.9614857611847966e-06 0.10380432742556714 -0.009962295206616395 0.0003000764787384189 -2.8627016814100205e-06 4.2655965776321755e-06 -6.957044576502462e-07 -6.776548094100939e-06 4.070671316649007e-07 3.04822131100244e-06 -4.3795086605481276e-07 3.659004274232457e-06 5.653845869262582e-07 8.032221188529702e-07 -6.19040990849828e-06 -5.88004510338292e-06 2.188488630807191e-06 9.222725007106134e-07 -3.8144638442793186e-06 5.653753252180194e-07 1.1599206330668964e-06 6.827277833027744e-07 -4.638557950659739e-06 4.581591952514483e-06 1.041068463733829e-06 -1.310230244767727e-05 -5.652892539462982e-05 3.5041889608402025e-05 0.0002994954158870895 -0.00020118566826550087 -7.50280086530732e-05 3.627921906625512e-05
age2 -0.00042642866297414126 -0.00031024094143864854 9.457642936105032e-06 -9.124708755302975e-08 -0.0030965462466529927 0.00030047693280473123 -9.151112238578997e-06 8.822661362948348e-08 -1.5042511768283606e-07 4.930812647301252e-08 1.836215520396902e-07 1.1229417966471388e-09 -8.984792865348517e-08 2.2399830949457515e-08 -9.582661487577241e-08 -1.058563340000415e-10 -2.2034551043243197e-08 1.5052370809599038e-07 2.1969762699843647e-07 -5.966092561339742e-08 -4.4248634718191894e-08 9.81549583000354e-08 -4.7127525273113724e-09 -7.678277806918569e-09 -4.283943942319354e-08 1.320927228041015e-07 -1.607843722941946e-07 3.081171811373652e-09 5.763679793964108e-07 1.2764962997333963e-06 -1.1910395919200242e-06 -7.492797709544289e-06 5.448678393947351e-06 1.9934521188063802e-06 -9.442317868996496e-07
age3 4.373904549704112e-06 2.9614857611748774e-06 -9.12470875526503e-08 8.899136616215186e-10 2.9297168901658706e-05 -2.87099267687572e-06 8.83614358330555e-08 -8.610534627144794e-10 1.637478593222583e-09 -6.33562673001579e-10 -1.592110695411924e-09 -1.5259895622819105e-10 7.855931350653655e-10 -3.2250159442476484e-10 7.978900679686226e-10 -7.920286095839873e-11 2.1576225526738673e-10 -1.0817689699709453e-09 -2.5485491169795286e-09 4.867794347562024e-10 5.604291796265872e-10 -8.502919829110059e-10 -6.619835333767267e-11 -1.3513247019295368e-10 6.629890254885108e-10 -1.1796949441723236e-09 1.8325923925411626e-09 -3.14867566808335e-10 -7.527436106824652e-09 -9.168802240593815e-09 1.4638492090682224e-08 6.080606891186685e-08 -4.8585037090209164e-08 -1.6611782336094743e-08 5.620067491949851e-09
sex 0.06757031839686743 0.1038043274267198 -0.0030965462466869737 2.929716890197487e-05 2.1512583200051436 -0.20191464597503597 0.005938229024262665 -5.520439066571344e-05 7.020642828585344e-05 -3.1147139155277747e-05 -7.435174276841435e-05 2.1684016025322214e-05 -4.982913885024098e-05 0.0001361924879567883 -1.2084899603314745e-05 3.56765891789242e-05 2.57712046099431e-05 1.8565002487108565e-05 2.7663933393648992e-05 8.540119428482361e-05 5.609883839425181e-05 -5.437778102320548e-05 -3.894586515562502e-05 -7.085235334403008e-05 1.2697916059995875e-05 -3.831468260350922e-05 3.2282095957021294e-05 8.842924046880838e-05 -0.0004025862444574536 -0.002251860930014008 0.0005292125426095606 0.005922544896281794 -0.0019468597675698254 -0.000776325885090608 0.0009022880865332861
agesex -0.006952450818884571 -0.0099622952067443 0.000300476932808462 -2.87099267691005e-06 -0.20191464597502812 0.019196085318056756 -0.00057103844841011 5.3627106324226796e-06 -7.099733205756555e-06 3.5766044338833864e-06 7.386114695008672e-06 -2.1302467991399785e-06 4.3991081948525105e-06 -1.3162127324262674e-05 1.8423897917973344e-06 -2.9083441705415083e-06 -3.541418927119771e-06 -2.4447277173602335e-06 -1.4325545487953389e-06 -8.435187143974647e-06 -6.299047867188387e-06 4.887217133288083e-06 3.2504507520531095e-06 7.875268973883334e-06 -2.453759506502073e-06 3.7994602383889416e-06 -2.5727263107519563e-06 -7.581263813019216e-06 3.317509569749019e-05 0.0001907901859941067 -3.252858818485424e-05 -0.0005012245766245148 0.00017603807331495114 4.289012886584443e-05 -8.411257525224948e-05
age2sex 0.0002266139257850402 0.0003000764787398402 -9.151112238623056e-06 8.836143583349139e-08 0.005938229024261984 -0.0005710384484100674 1.7182186736547438e-05 -1.6312765662545588e-07 2.2397216222972152e-07 -1.2816328373477104e-07 -2.2950738307833155e-07 7.075990014756136e-08 -1.283282190561772e-07 3.984582893723772e-07 -7.171611587645182e-08 7.465908549837076e-08 1.3391218507240215e-07 9.868083817111057e-08 -5.510876457181515e-09 2.588370523655322e-07 2.1580469519008684e-07 -1.3641168411486083e-07 -9.17884203229732e-08 -2.6128762848893585e-07 1.0743692399696282e-07 -1.1653119543497489e-07 6.837618122915079e-08 2.025763742110098e-07 -1.0178321348583873e-06 -5.289966851333904e-06 9.435499362326814e-07 1.3556533161731477e-05 -5.143105271993976e-06 -6.743609909029566e-07 2.1127466474511065e-06
age3sex -2.3549774393217064e-06 -2.8627016814548544e-06 8.822661363078506e-08 -8.610534627263566e-10 -5.520439066570085e-05 5.3627106324216885e-06 -1.6312765662543814e-07 1.5660672729641728e-09 -2.2937525636930373e-09 1.4358248296639659e-09 2.2728847576121358e-09 -7.216327706709402e-10 1.2224398187342093e-09 -3.808460864732239e-09 8.436111527539138e-10 -5.999234463076406e-10 -1.4789705603141027e-09 -1.1913163804767592e-09 5.611639175833337e-10 -2.4926910424259033e-09 -2.290366738222376e-09 1.2858476627034589e-09 7.914871112231538e-10 2.625142064812226e-09 -1.3508601684270248e-09 1.0926371625514324e-09 -7.032145809197184e-10 -1.7160587734014044e-09 1.0752837806716816e-08 4.839736218244451e-08 -1.0322393330954542e-08 -1.1822825509423529e-07 4.76772592443016e-08 1.847374033305499e-09 -1.514788952064214e-08
pcs.V3 5.759410111430508e-06 4.265596577644844e-06 -1.5042511768324126e-07 1.6374785932267254e-09 7.020642828578058e-05 -7.099733205749866e-06 2.2397216222953698e-07 -2.2937525636915194e-09 4.166766329060192e-06 2.8719946286128098e-08 -2.465418179113171e-08 4.99977854762279e-09 1.7137351177861358e-07 1.236682594736719e-07 3.8153588992084606e-08 7.496685338406104e-08 -1.314074591111527e-07 1.6294096814575485e-07 -1.3745159420151715e-07 6.924851133528711e-08 1.7614109287489113e-08 -5.262389265058062e-08 -2.2898185584524307e-07 4.7173062782203145e-08 4.809336083498153e-08 -8.107348551444698e-08 7.89549443540963e-08 7.497728065536202e-08 2.2124035935374195e-06 4.41359647371268e-06 -1.0127575149646724e-06 -2.1326420877263744e-06 -5.779069879589571e-07 3.2647610293538586e-06 1.7305677872745642e-06
pcs.V4 4.111331179232809e-06 -6.957044576666342e-07 4.9308126473524036e-08 -6.335626730066649e-10 -3.11471391554089e-05 3.57660443389627e-06 -1.281632837351714e-07 1.4358248296679293e-09 2.87199462861213e-08 3.876213626343318e-06 -3.8714115353991545e-08 6.621334670018346e-09 8.704432074535309e-08 -2.3025553605687665e-08 -1.666643518866254e-07 -4.198664571274897e-09 1.3626905950215042e-07 -1.0011505596174906e-07 8.891759236721784e-08 -1.0894481862001136e-07 -2.20199293347773e-07 7.387766916758437e-08 1.0679389210347397e-07 8.66546813517799e-08 1.6386884488122797e-07 7.622018407458163e-08 8.584950302530519e-09 8.853355881444071e-08 -5.222266277604788e-07 6.61753672994102e-07 4.298451665564975e-06 -3.990779398959883e-06 -2.6434965911098087e-06 -6.388549885404473e-06 -2.8153902880483293e-06
