 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 9.627282615553449e-05 8.061146529976488e-06 -2.289734995861049e-07 2.201964444056871e-09 -2.7735046018312148e-05 2.1126174411214742e-06 -5.607271158331292e-08 5.142207639385178e-10 2.8999370687547363e-07 2.8813026446275404e-07 -2.1565990247343395e-07 -1.6937422959200448e-07 -3.834941941702673e-08 5.7811937846339126e-08 -7.399583524939294e-08 9.538640444672822e-08 2.3874300759071423e-08 -1.1613629284455317e-07 -1.522071764439884e-07 8.941538201325989e-10 -4.830672069675997e-08 4.426280337637431e-08 -2.573212178752199e-08 -4.313139968329684e-08 6.21208018013139e-08 -2.5280578052374017e-08 2.4044988533925905e-08 -4.659375271626979e-09 -1.2095640959902321e-05 1.2609767605238564e-05 8.274429003902216e-06
age 8.061146529971892e-06 0.0003150130404225796 -7.234128274594942e-06 5.159274730056743e-08 0.004094548260973923 -0.00030956895457892326 7.104074867073477e-06 -5.061589389448521e-08 -3.355846328982486e-08 2.239467577019115e-07 1.3828708054639828e-08 2.726054006746348e-07 -2.4395150427665353e-08 2.1768816135569756e-08 6.367506459457092e-09 1.199837755281708e-07 1.6345003448728314e-07 -3.9502343991585314e-07 -1.6089872879818705e-07 5.334315455902674e-08 -1.1280263176617754e-07 -1.5011891037480844e-07 -1.9768290642342366e-07 2.141782131178271e-07 2.7041152770039326e-07 -3.7575829525167814e-07 1.5103398787796212e-07 3.2415930284679617e-07 2.2622898571275143e-06 2.2996410343875688e-06 1.7276881622574553e-06
age2 -2.2897349958860434e-07 -7.234128274590395e-06 1.6933773193294806e-07 -1.2282381785652218e-09 -9.199757370215395e-05 7.106644032182238e-06 -1.6625342546715752e-07 1.2047646594147672e-09 3.513243570803285e-09 -5.056688297434678e-09 -1.2742336203181025e-09 -6.696842082733473e-09 4.60942973459372e-10 -1.3729748117184663e-09 5.377781601985635e-10 -1.7969462044436843e-09 -3.922289420200643e-09 8.513425277846756e-09 4.206221963375054e-09 -1.0799445140400237e-09 2.2211859883919067e-09 2.176332306635603e-09 3.74946599725254e-09 -3.8221120168602235e-09 -6.928892156850517e-09 8.405838407891598e-09 -3.9740441001243986e-09 -7.516911078076859e-09 -5.0394016547164325e-08 -6.220033359608385e-08 -2.813975839378751e-08
age3 2.2019644440571352e-09 5.159274730052215e-08 -1.2282381785649542e-09 9.053185056333973e-12 6.444749352253566e-07 -5.064764073128977e-08 1.20512196349562e-09 -8.875029118467359e-12 -4.153211772145433e-11 3.943904467135956e-11 1.1242533938542746e-11 4.9179446512508004e-11 -4.632839078378555e-12 1.4423557367487547e-11 -7.745097412232259e-12 8.214510230466514e-12 3.099719150905154e-11 -5.688659740952288e-11 -3.629253376557673e-11 6.556758189181129e-12 -1.4610700235997678e-11 -7.2747623141646405e-12 -2.3479187322697573e-11 1.968069577674542e-11 5.403306160831161e-11 -5.886521571429236e-11 3.1328147726857854e-11 5.2924795618912766e-11 3.318401374236348e-10 4.661055085537261e-10 1.4530130044822656e-10
sex -2.7735046016942475e-05 0.004094548260962489 -9.199757370189048e-05 6.444749352234768e-07 0.13872264121111066 -0.010378695739909996 0.00023696231445929005 -1.686322214781371e-06 -1.2347923406393462e-06 -9.403606461065776e-07 2.3111071593690506e-06 2.0067959374054158e-06 -4.603843063780973e-06 -1.7411818594959597e-06 2.8325538170250627e-06 1.0011186011195901e-06 -6.313460524140206e-07 -3.0061283838879616e-06 -3.841375979762734e-06 3.4178250978929358e-06 1.6174195662065191e-06 -1.8063928735054142e-07 -3.4936828777996386e-06 9.54862140809808e-07 1.3812119247092902e-06 -4.329651156145651e-06 3.2739361086497685e-06 2.556166146763997e-07 2.1462782382589313e-05 1.30407754665195e-05 7.246789952705587e-05
agesex 2.112617441254667e-06 -0.0003095689545784129 7.1066440321706165e-06 -5.064764073120711e-08 -0.010378695739909837 0.000797598231349002 -1.858873567665687e-05 1.3447929314249386e-07 1.5472214478576538e-07 9.309305443360494e-08 -1.8360002752620317e-07 -1.1216018980992035e-07 3.0037073020937636e-07 6.683515151395337e-08 -1.1642465333927282e-07 -4.191733701921861e-08 4.566790843693966e-08 2.3276001975828257e-07 2.7675149322531855e-07 -2.4695025128927227e-07 -1.8109179848042327e-07 -4.0552327538053896e-08 2.4331638196509937e-07 1.0712692849570267e-08 -1.844917691147801e-07 3.4811995747388944e-07 -2.9014216337612513e-07 -3.5759144718495554e-08 -1.956612485923863e-06 -1.9884043602836167e-06 -5.46015291175074e-06
age2sex -5.607271158544901e-08 7.104074867056579e-06 -1.6625342546675923e-07 1.2051219634927074e-09 0.00023696231445928284 -1.85887356766566e-05 4.413935723208352e-07 -3.246127913436081e-09 -5.02838612487816e-09 -2.67645992222399e-09 4.471382970121672e-09 2.3420333031518475e-09 -6.326507473934834e-09 -7.369774347657501e-10 1.2984273248201674e-09 5.039796714208107e-11 -5.721881093376253e-10 -4.985386151282973e-09 -6.677761354862765e-09 5.416202722713531e-09 5.246300438331878e-09 2.433933702394803e-09 -5.739195878052157e-09 -2.3022815726789847e-09 5.28918382945314e-09 -8.883715980970729e-09 7.352683873870282e-09 4.95959830859738e-10 5.713265577820188e-08 5.59581935092469e-08 1.2548095947211842e-07
age3sex 5.142207639163274e-10 -5.061589389430278e-08 1.2047646594105947e-09 -8.875029118437798e-12 -1.6863222147812953e-06 1.3447929314249008e-07 -3.2461279134360386e-09 2.424703299718338e-11 4.203463299479443e-11 2.532410057067942e-11 -3.2827907426323807e-11 -1.813590280818285e-11 4.456933627030275e-11 3.214214619238115e-12 -2.478125328591345e-12 3.767392982689743e-12 -1.48530997812023e-13 3.21046600632956e-11 4.992860288473519e-11 -3.740404667739784e-11 -4.3205464421097394e-11 -2.6181798859773384e-11 4.364185443127892e-11 3.15793428720678e-11 -4.306795415504536e-11 7.003982794108366e-11 -5.600594981342571e-11 -8.66828273940235e-13 -5.376617730277331e-10 -4.3309593889351125e-10 -9.146446326700948e-10
pcs.V3 2.8999370687557675e-07 -3.3558463289635816e-08 3.513243570799007e-09 -4.153211772142395e-11 -1.234792340646292e-06 1.547221447863168e-07 -5.0283861248914365e-09 4.20346329948935e-11 1.092339461314023e-06 1.0391673097499755e-07 -2.2434091133730998e-08 1.9677527255479443e-10 5.500604931007857e-09 1.661189076829036e-08 -4.850624970832827e-09 2.3070560929713316e-08 9.369154072961829e-09 -1.3318286846123641e-09 -7.2040117609313125e-09 1.7459951176546415e-08 -5.3112158089520585e-09 -1.42567570165518e-08 -1.4348790521683439e-08 -9.565959379515191e-09 -3.027352785369525e-09 -1.608132900069629e-08 3.1293435255041974e-09 2.2090301767578434e-09 3.4680624690012927e-07 6.82896524394231e-07 6.09392869328726e-07
pcs.V4 2.881302644627751e-07 2.2394675770246238e-07 -5.056688297448021e-09 3.9439044671459254e-11 -9.403606460918408e-07 9.309305443241475e-08 -2.6764599221950107e-09 2.5324100570461773e-11 1.0391673097499685e-07 1.1708072531470886e-06 4.627960214159872e-08 -1.3479443975659583e-09 1.721173434302783e-08 -3.159248645955498e-08 -1.054638043626378e-08 2.5743395222688993e-08 -1.7346023349845703e-09 -7.823637196551953e-10 1.263303708003134e-08 -1.3883644494866297e-08 -8.608648369850813e-09 1.5779757310652803e-08 1.7437895499634444e-08 7.739091566357749e-09 1.7044075678295895e-08 7.63239600326864e-09 -2.144818232074336e-09 -2.825086552570664e-10 -4.886685044781459e-09 -6.107719627053896e-07 -5.430852262126153e-07
pcs.V5 -2.1565990247341172e-07 1.3828708054574593e-08 -1.2742336203165592e-09 1.124253393853155e-11 2.3111071593741497e-06 -1.8360002752660165e-07 4.4713829701311355e-09 -3.282790742639389e-11 -2.2434091133730902e-08 4.62796021415983e-08 1.1994480297382122e-06 -1.1858329037628737e-09 9.746087379445465e-10 -2.8234066131944917e-08 1.0545402412597835e-08 -5.914563306965293e-09 1.7404022701650577e-08 1.8426261393897134e-08 9.127669538138806e-09 7.733847525781353e-09 1.0738968331076235e-08 1.5039313189560908e-08 -1.9288957060367143e-08 -3.881156113378814e-09 6.296376573064962e-09 9.68817652242883e-09 -8.191615636018891e-10 4.263804046236423e-09 -2.3785438564789726e-08 4.899765351879353e-07 -6.378807633391998e-08
pcs.V6 -1.6937422959193524e-07 2.7260540067459757e-07 -6.696842082732927e-09 4.917944651250651e-11 2.006795937407861e-06 -1.1216018981012769e-07 2.3420333031571497e-09 -1.8135902808224458e-11 1.967752725545711e-10 -1.3479443975661383e-09 -1.1858329037628152e-09 1.1750670131269142e-06 8.855814368473522e-09 -3.7271132802040515e-09 1.0313772464974351e-08 -1.3298923915580696e-08 2.4401847517720355e-08 1.0412075214370155e-09 -1.0767990678955952e-08 -5.730814085760987e-09 4.42983823409567e-10 9.511644721216803e-09 9.134654913180561e-11 6.2469811660733975e-09 1.86280870782832e-09 6.7066363325688924e-09 -2.9287953861549374e-08 -1.7674238456123136e-08 -4.765755078338819e-08 4.942794518822518e-07 1.7594732529197736e-07
